,Time,x,y,z,qx,qy,qz,qw
0,0.01666928151125402,3.482605080633519,-429.85493457660397,-1872.72462971054,-0.1248314598401182,0.6954412701510503,0.13631403087331753,0.6944058685088536
1,0.06667712604501608,3.7740337550784915,-429.8598187713811,-1872.5733738871945,-0.12376583537340012,0.6956908376505554,0.13649373880473478,0.6943095388013172
2,0.11668497057877812,4.065462429523464,-429.8647029661582,-1872.422118063849,-0.12270021090668204,0.6959404051500605,0.13667344673615203,0.6942132090937808
3,0.21670065964630225,5.01966203700384,-430.129568268196,-1871.5276940362219,-0.12062674891853141,0.6959730970703261,0.13692685141087182,0.6944938249994662
4,0.31671634871382637,5.824299608680519,-430.76352138280686,-1871.1665693038408,-0.11884960299169871,0.6967070385966263,0.1369418950487969,0.694061230453826
5,0.3667241932475884,6.362396647787307,-430.9890424846492,-1871.2089180826902,-0.11854968811214743,0.6970674139617541,0.1368260306649105,0.6937734710794801
6,0.4667398823151125,7.32527858386517,-431.097949249946,-1871.5339363182957,-0.11724121444351854,0.6965853918086777,0.13642381252958224,0.6945587325269571
7,0.5667555713826367,7.543693589373802,-430.646776631512,-1872.2440564233134,-0.11566031978507653,0.6983440228581623,0.13716209289534395,0.6929104389732206
8,0.6167634159163987,7.589364332935503,-430.2554540209666,-1872.3089164798907,-0.11625008937830839,0.6983923051978311,0.13707441848059737,0.6927804187173603
9,0.7167791049839228,7.978971120803777,-429.6287672450053,-1872.381065382064,-0.11624850879312258,0.697407738755954,0.13773999538619827,0.693639981400793
10,0.816794794051447,8.00088626456521,-429.2802893092138,-1872.3923096258338,-0.11522013198034016,0.6980167144134198,0.13815601812638928,0.6931160813611151
11,0.866802638585209,7.883982653592312,-429.0138080663858,-1872.6788698922214,-0.11370151188328334,0.6980369389584409,0.1394188970559989,0.6930936222392141
12,0.9668183276527331,7.985956686688269,-428.1558055919831,-1873.1073849684449,-0.11212189062019469,0.6976630036326805,0.1396221745297576,0.6936862860007839
13,1.0668340167202572,7.974207113823894,-426.71419113810924,-1875.7570796105347,-0.10768401301972348,0.6969817319400889,0.1429189481874515,0.6944024718639431
14,1.1168418612540192,7.591553989103815,-425.5954883436267,-1878.8813898313513,-0.10603234191802573,0.696688618700906,0.14375031715113076,0.6947790708987654
15,1.2168575503215433,6.1220847224017945,-421.98089759641914,-1889.974440097453,-0.10821623048457592,0.6956182070637009,0.14204261772038768,0.6958652543505324
16,1.3168732393890674,4.301820524781789,-415.5704216435028,-1908.3071726513244,-0.11355915769664078,0.6978659804519178,0.13477552385355576,0.6942067049525756
17,1.3668810839228296,3.5009919233004183,-411.0434598873143,-1919.5380405975675,-0.11539566649326456,0.6988554713981352,0.13175309134619212,0.6934882790445613
18,1.4668967729903537,2.047736879112634,-400.12930200466604,-1944.0794435505456,-0.11653663204167009,0.7049483475099634,0.12923697740873988,0.6875789732137022
19,1.5669124620578778,0.6571535013400052,-389.03830979893036,-1969.2715651289025,-0.11021398487736417,0.715673515011627,0.13038369292068377,0.6772476578539932
20,1.61692030659164,0.6955425165404705,-383.816288191176,-1980.8207098626233,-0.10749491538711599,0.719778150353676,0.1287674838514483,0.6736343166302655
21,1.7169359956591639,2.532623255216947,-374.4226872646231,-2000.333704187813,-0.09995163303029138,0.7218031292278976,0.12238994630645007,0.6738179388636794
22,1.816951684726688,6.102966837483152,-366.3931962082496,-2014.8289402145117,-0.09132008592727149,0.7223674148174076,0.11523763291787656,0.6756968609337591
23,1.86695952926045,8.341522364578026,-363.13556119130476,-2020.4585782677648,-0.08648405147607785,0.7219722438328212,0.11390429939778697,0.6769803531521309
24,1.966975218327974,11.407441460605398,-359.06445864612795,-2028.7980982220158,-0.08049019756925672,0.720927997659366,0.1096316738757909,0.679532961944681
25,2.0669909073954984,13.383442280396736,-357.1542525424667,-2034.3048336399165,-0.07749748582042554,0.7199962536502404,0.10591559042919191,0.6814553706040971
26,2.1169987519292603,14.346662200745428,-356.35259705266446,-2036.5998979791473,-0.07579573628723878,0.7199805247514823,0.10406545888707684,0.6819482609449765
27,2.2170144409967842,15.514776854199326,-354.3277939711222,-2039.787174345712,-0.07380415165773839,0.7205733447489809,0.10259502390853827,0.6817633483141744
28,2.3170301300643086,16.006479820723385,-352.15166883073175,-2041.5803323508298,-0.07320324736972046,0.721154973184646,0.10104916402159371,0.6814439490347809
29,2.3670379745980705,16.227337220734697,-351.03641958447656,-2041.7454669921615,-0.07529894432214294,0.7197350560820186,0.09907986055738063,0.6830041722145731
30,2.467053663665595,17.714467315403866,-349.11695824030437,-2042.3782149470153,-0.07374869384353155,0.7195507815407283,0.09918879395597378,0.6833515830771593
31,2.5670693527331188,20.531266324395595,-347.6564970345968,-2042.2347731296206,-0.07344473145742714,0.7197521168479825,0.09736091748687167,0.68343515673406
32,2.6170771972668807,21.929754055823018,-347.24645104197225,-2041.8962700714876,-0.07310789536990589,0.7197854018034637,0.09617922955790487,0.6836035157800587
33,2.717092886334405,23.397566079624134,-346.69838361793586,-2041.1700560670954,-0.0733857817074879,0.7201666481635204,0.09413329084836788,0.6834569843597752
34,2.817108575401929,23.8220830682135,-345.95517769673734,-2040.770652269114,-0.07372527225443118,0.7204985765189947,0.09355337854026637,0.6831501671146791
35,2.8671164199356913,23.772366232428006,-345.746419174454,-2040.7504798807888,-0.07299720818135184,0.7216155713548781,0.09470631216455935,0.6818893526167499
36,2.9671321090032152,24.028469793015837,-345.54431961049806,-2040.0928438554724,-0.0736878664123295,0.7214443038271797,0.09479930761408156,0.6819833620366447
37,3.0671477980707396,24.58366935957585,-346.0865168487246,-2039.7476333852612,-0.07211495020288324,0.7230908134284465,0.09403043937532451,0.6805125905988123
38,3.1171556426045015,24.759624567031224,-346.66457817500685,-2039.6207113974237,-0.07234581467565766,0.7237905474043802,0.09178095650846649,0.6800511617587119
39,3.217171331672026,24.48371618513555,-347.4251300918059,-2040.0758715860177,-0.0736313141106646,0.7245324159887165,0.09007289323687756,0.6793512211425163
40,3.3171870207395493,24.082474452973635,-347.44973271263825,-2040.4988529401116,-0.07607857879228787,0.7245514895085747,0.08808952165804891,0.6793212973798978
41,3.3671948652733117,23.830080351711132,-347.3475950314636,-2040.8218711457835,-0.07709898828751534,0.7240596198348712,0.08742584638778526,0.6798162504037416
42,3.467210554340836,23.381159764739948,-347.17319972804853,-2041.2636870523995,-0.07922069153926108,0.7243015979963466,0.08521759463764635,0.6795949078209413
43,3.56722624340836,22.53635693446749,-346.7715012933795,-2041.640529664552,-0.08144102709035285,0.7237469742091972,0.0843937422997766,0.6800260088335878
44,3.617234087942122,22.235475282607602,-346.5855704520602,-2041.836898670671,-0.08194337495505725,0.7236369290900226,0.0838193414265638,0.6801538033128637
45,3.7172497770096458,21.71617977574143,-346.348965051307,-2041.7919355991294,-0.08224197643293836,0.7231536471063439,0.0830307613868577,0.6807282516927853
46,3.81726546607717,20.884740099133403,-345.7558848353175,-2040.5471140287173,-0.08472807069963989,0.7210507118686987,0.08179598885027076,0.6828004402145373
47,3.8672733106109325,20.518856953747765,-345.2969008783732,-2040.163474135185,-0.08413752712384533,0.7213422328618082,0.08215557792746674,0.6825223224443497
48,3.9672889996784564,20.360599744356016,-344.2545780935485,-2039.3372343980493,-0.08519089805785891,0.7193451627272847,0.08242307705095385,0.6844643775379432
49,4.06730468874598,20.546982865849365,-343.7876718767682,-2039.379278717734,-0.08455231337203639,0.7201707869260806,0.08181577952378953,0.6837478498559403
50,4.117312533279742,20.868583922345906,-343.67767825627027,-2039.6713322110395,-0.08372914169563603,0.7207342909810192,0.08159763367310628,0.6832813028423574
51,4.217328222347266,21.564843961337772,-343.6474302912953,-2040.6850589678515,-0.08337698321175946,0.7213924326315527,0.08042977336183427,0.6827681073171187
52,4.317343911414791,22.74098537721963,-343.8481489863587,-2041.3878219222488,-0.08288320528847609,0.7218105210216517,0.07839923891785217,0.6826225204024999
53,4.367351755948553,23.287702793923124,-343.9513666851226,-2041.746071695202,-0.08153771428011411,0.7216679467031254,0.07828651472937083,0.6829481660146671
54,4.467367445016077,23.476912212136313,-343.6475591259806,-2041.7556109768816,-0.08172919345346001,0.7213383843076444,0.07721085813148604,0.6833957547779204
55,4.5673831340836015,22.723917395772254,-342.6682808068365,-2041.7176146994339,-0.0804646925469381,0.7220548238728838,0.07946211130574149,0.6825306128241132
56,4.617390978617363,22.371150965182004,-342.00857783971867,-2041.5205920493222,-0.08009355139314756,0.7213713994246816,0.08063638039585642,0.6831589136313487
57,4.717406667684887,21.17574725654734,-340.6889267826906,-2040.9584345135725,-0.08204943494464548,0.7195150212589212,0.08179809426544725,0.6847445481218377
58,4.817422356752411,19.770517784124046,-340.1138541434046,-2041.724911806559,-0.08229222758257008,0.7199104479303617,0.08362074004893107,0.6840793141689592
59,4.867430201286173,19.234695747915246,-340.0539808377929,-2041.9099989636431,-0.08305261130905424,0.719887983420419,0.08323844070643223,0.6840576854844856
60,4.967445890353698,18.470490519899315,-340.1007170221168,-2042.6187069284877,-0.08357454551527092,0.7193387790101796,0.08398803033789201,0.684480114476689
61,5.067461579421222,18.075359514423965,-340.30749476321455,-2042.6653562097822,-0.08409551646539605,0.7189805345723504,0.08406147081113405,0.6847836184821774
62,5.117469423954984,18.078548336214766,-340.39631763300525,-2042.7547744800602,-0.08446498492763767,0.7184898907505847,0.0827849485624289,0.6854083421595502
63,5.217485113022508,18.04979640388251,-340.185658067397,-2042.8254673752456,-0.08657509255423486,0.7175362292861904,0.08030762424376521,0.686438051465173
64,5.317500802090032,17.801352985980714,-339.54904787632546,-2043.4814810299256,-0.08797370858595804,0.7161652529321251,0.08079064978767467,0.6876342254405198
65,5.3675086466237945,17.519096374352515,-339.17308407880444,-2043.981168526117,-0.0885548247086795,0.7157792088618928,0.08068602008572179,0.6879737882685535
