,Time,x,y,z,Rx,Ry,Rz
0,0.01668628960943257,-96.72191746512661,-294.53121894921605,-1835.1756861928882,-0.9832825969749347,1.984693077895811,0.5460201950872512
1,0.06674515843773028,-95.94351397768827,-295.1629048242931,-1834.0546685092938,-0.9825648714690636,1.9831819957044758,0.5433317653850687
2,0.11680402726602798,-95.16511049024993,-295.79459069937013,-1832.9336508256995,-0.9818471459631924,1.9816709135131407,0.5406433356828861
3,0.21692176492262344,-94.37945641900475,-295.45948069367256,-1833.463089273844,-0.9768110959452752,1.9865369657641851,0.5418722522497451
4,0.3170395025792188,-92.93337404213801,-291.58284114777575,-1841.547338619095,-0.9726795931169001,1.9996766302510152,0.531918843719577
5,0.36709837140751655,-92.64065059424735,-288.10598111336026,-1849.7996160445798,-0.9620052129077747,2.0224355693466918,0.5288315648610046
6,0.46721610906411193,-92.60055845385122,-277.8454501421687,-1873.0461670261254,-0.9139491123668667,2.1056669470838876,0.5357950499934095
7,0.5673338467207074,-90.96371062574681,-263.8456564937494,-1902.0736633742122,-0.8377309825606128,2.197238584750456,0.5556342889535641
8,0.6173927155490051,-89.6131725360155,-256.93200015629634,-1918.215985220187,-0.7915466634334486,2.2493629484334194,0.5655701009154607
9,0.7175104532056005,-86.27184343236266,-244.3303195398646,-1952.4044326676212,-0.6882804972644188,2.355840053982674,0.5866088313843995
10,0.817628190862196,-80.3892337995907,-231.60407149474395,-1986.777543614478,-0.5556976790486131,2.4687354893692146,0.6124472471927015
11,0.8676870596904938,-76.50994602621108,-224.92782411496137,-2003.6754973411096,-0.47488771671813146,2.525695907169777,0.6265719281370917
12,0.967804797347089,-67.58811107563362,-211.53141294963868,-2035.3633625867071,-0.3199106773116349,2.618736150935769,0.6480828232369884
13,1.0679225350036845,-58.819482582383074,-199.45191080804278,-2063.2379443695418,-0.21591400726687057,2.6762655074744104,0.6550451567718972
14,1.1179814038319822,-55.404273725950944,-194.43747260692288,-2076.4994236108887,-0.17636516822538814,2.7037914168258648,0.6512133492369555
15,1.2180991414885776,-50.090642591528294,-185.02012861615958,-2099.114806075226,-0.13085829007413832,2.7379279521001085,0.6354148156050685
16,1.3182168791451732,-47.19489083054539,-175.612465857121,-2115.8684397447496,-0.11207794667756728,2.7554770072817143,0.6205875735725864
17,1.3682757479734708,-47.01524470492667,-170.30080478703053,-2121.890385946629,-0.09618850843268258,2.7697664219633626,0.6211083031655222
18,1.4683934856300662,-46.96362784987491,-160.25508072770054,-2129.95448180498,-0.06428947534114851,2.7962569456261823,0.6177484351073309
19,1.5685112232866616,-48.04603491562555,-153.0181934713823,-2135.8846371287636,-0.04959955034824461,2.8244224847247787,0.6025756287931363
20,1.6185700921149595,-47.403774263898065,-149.97196304469296,-2138.3065357878563,-0.04261531542615984,2.8301521533307255,0.5919947642773611
21,1.7186878297715549,-46.82141744980329,-144.22724242608666,-2142.874632335499,-0.022062142671235893,2.852405741614437,0.5762377624869152
22,1.81880556742815,-47.13951597252496,-139.19308225802723,-2147.024429080018,-0.010360692045638381,2.875575029150836,0.5647507175105604
23,1.8688644362564477,-46.90503745239254,-137.19745964680038,-2149.1369800119096,-0.0002996855776501179,2.8836725740120617,0.5572029792214612
24,1.9689821739130433,-47.61752644746666,-133.46393413284184,-2153.0246385958653,0.004124279924788784,2.9023807576217813,0.5455889088320169
25,2.069099911569639,-48.077326127695606,-129.25547052562337,-2156.09083641986,0.006889904595408227,2.913843740767496,0.5364964289546705
26,2.1191587803979366,-47.39462412924774,-126.78905500586907,-2156.946722783308,0.010976428950302217,2.916921476444172,0.5350770068778599
27,2.219276518054532,-45.84285209638496,-122.10047995019603,-2157.9033860154314,0.013911750136349309,2.911835823753105,0.5438081688533791
28,2.3193942557111273,-46.3461662540859,-118.00415555979924,-2155.902856514378,0.010282637074150636,2.9083836583707643,0.5599119256540046
29,2.369453124539425,-47.923109627726426,-115.28413477663834,-2153.267013122238,0.01487436807765328,2.917525705505565,0.5749365739917444
30,2.4695708621960204,-49.68303613066426,-109.64518372786387,-2148.5443059848167,0.026939588364876838,2.9286028428787128,0.599530399003677
31,2.5696885998526158,-49.908499817740285,-104.86162163405506,-2147.019657396703,0.020004333672559684,2.926814143347904,0.6111292384413958
32,2.6197474686809135,-50.13328350737908,-103.07363149752754,-2146.1825722628328,0.02267171612122276,2.9305220677443318,0.61951694117085
33,2.7198652063375093,-50.11623412023575,-98.01907913329082,-2144.3468338091006,0.016473627529414187,2.923352597768293,0.6572006839426038
34,2.8199829439941047,-48.82862693930352,-90.88843826388867,-2142.289462212719,0.034689667242589255,2.915721094115729,0.7029544246020598
35,2.870041812822402,-47.58397870267787,-86.2401537728982,-2140.4716790745224,0.044582051760685054,2.9002540373760213,0.733383010516196
36,2.9701595504789977,-44.247921041761934,-79.32168790089827,-2140.6087161579544,0.05440314603375549,2.8947318762462855,0.7710194679478599
37,3.070277288135593,-42.46338967793498,-73.22027523423597,-2140.110114762888,0.04467684202402435,2.873905815815761,0.7989944237242366
38,3.1203361569638908,-42.38659617378242,-69.03668932839095,-2137.9047293918375,0.041212951252683504,2.85402041448392,0.8295838574996872
39,3.220453894620486,-40.81950831776547,-63.58067802823123,-2137.9300807743257,0.04848162948757608,2.8452159640225485,0.8582371544418241
40,3.3205716322770815,-37.947680538723006,-59.76365811665803,-2137.1278442625708,0.04262994922918147,2.827009843997132,0.8807846166769802
41,3.3706305011053797,-37.18780270238264,-57.67218347476412,-2135.9311983027533,0.04369787446838709,2.822689550153601,0.9032392016242186
42,3.470748238761975,-36.59229920108256,-55.30677707477012,-2137.9782536806374,0.035703738246129206,2.819834126121901,0.9077888790496098
43,3.5708659764185704,-36.242208755374726,-53.00800013734554,-2139.496979159434,0.034020488435203305,2.8190261694274232,0.9150088395080695
44,3.6209248452468676,-35.76980935047822,-51.85440828729942,-2139.7591299356045,0.02887421362342036,2.814736717009864,0.9221376507011361
45,3.721042582903463,-35.69267733828842,-49.84619731815185,-2142.0128669815067,0.024552613282548524,2.8166479055583316,0.9188877823473427
46,3.8211603205600584,-36.18645985581377,-47.575923474389725,-2143.5980110483347,0.016045382006727286,2.8098579856691615,0.9185982464692037
47,3.871219189388356,-36.07255147236483,-46.90650897585735,-2145.279573165845,0.014559847637208788,2.8090355545673455,0.914628104617652
48,3.971336927044952,-35.87603257803898,-44.80839341633688,-2146.7242638074176,0.015491983012729537,2.8108513159685575,0.9204695059247635
49,4.071454664701547,-34.97043298872126,-42.94193241300976,-2146.7046001344916,0.028287226576179197,2.822879983710928,0.9308315339046912
50,4.121513533529845,-35.0153437981727,-42.2862565868142,-2146.8879924706102,0.029036335738044254,2.8258311728289858,0.9329237176335994
51,4.221631271186441,-34.38804268166986,-42.054018171049144,-2147.006995834924,0.027672037584388798,2.833674229004307,0.9318347889418532
52,4.321749008843036,-34.32666195545054,-42.00800993805882,-2147.5395757536753,0.02352257064927032,2.836477675884907,0.9321686028588243
53,4.371807877671333,-34.267358814968006,-41.837173476470674,-2147.977094335523,0.029502912397367312,2.841955364292564,0.935165897374517
54,4.471925615327929,-34.06293874912486,-41.938108010483546,-2148.1599999884943,0.029427947054972734,2.84605006644776,0.9369618078728109
55,4.572043352984525,-33.99883390298152,-41.76718108166835,-2148.1760438912315,0.026853176231980216,2.849241076164816,0.9374161571594831
56,4.622102221812822,-33.97650569079732,-41.65233616245436,-2148.2144952731514,0.026590603258615633,2.8520413799063262,0.9363686127873365
57,4.722219959469418,-33.89852453010852,-41.21380302935293,-2148.2316598183975,0.026342815931885342,2.8540702458594946,0.9349810660077019
58,4.822337697126013,-33.86706910474891,-41.18940382886193,-2148.2041835346486,0.026371936892444405,2.8570485285087717,0.9343228878825666
59,4.87239656595431,-33.77841564149757,-41.27391168841738,-2148.3007485762264,0.026425656305947096,2.8583781344004633,0.9347784755744396
60,4.972514303610906,-33.8168350564072,-41.32005967862759,-2148.4751101387606,0.025716661010671972,2.8609822651758234,0.9369077470357978
61,5.072632041267501,-33.686889657083846,-41.30835673002146,-2148.4809308590675,0.026852910961753056,2.865308783988268,0.939586475956164
