individuals,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,cup,cup,cup,cup,cup,cup,tap,tap,tap,tap,tap,tap,time_stamp
9,416.95896003672345,29.150688841518743,728.7672210379686,0.07587756348271553,0.6899439653298385,0.7198749336272693,-206.8317759842358,-85.29923608108996,1056.804694809964,0.11293735027631423,0.9416734383347541,-0.3170114989197825,188.9295444433736,-125.92516759281732,1018.785389131196,0.32102021706403566,0.8622213038164979,0.3918168494094377,192.12036296487963,-92.43457489752862,1026.6310092824083,0.15339630555069933,0.9866527490718318,-0.054643629019250316,581.7404827522937,-308.07584417403666,882.9027449747346,-0.5645180231859003,0.21667535685646136,-0.7964742250879238,0.3
10,419.89086035093476,34.868483327618115,739.0320192289528,0.06615071945841418,0.7153085224400398,0.6956707554869482,-207.77043703791693,-85.37476140103496,1057.7404067384862,0.09783663260024636,0.9247065163951141,-0.36789380513655956,189.01227316736959,-126.46107085818204,1017.2367995632123,0.33922189869256836,0.8482301001018053,0.40673603323124735,192.11332922229067,-92.2524931500696,1024.6381809785844,0.1674389569873039,0.98457746535414,-0.050709076108926804,680.3451962662974,-355.52454862032243,1030.7645314098822,-0.5543009197085645,0.23608189036891522,-0.7981327154365239,0.3333333333333333
11,418.52396829727473,35.216912946062145,737.7838600072687,0.07033022755668891,0.7046957912175137,0.7060152271248451,-207.45617278809644,-84.49124128097017,1056.1405160121274,0.15268259490920666,0.9180132013496355,-0.36597785091393825,189.76484193605904,-126.45466705271471,1017.3448427654315,0.3409069070898425,0.837423717612097,0.42720486640389815,196.0376075717448,-95.80408893518891,1024.0770544792638,0.004649316901678429,0.9996942044169289,0.02428747635204847,458.5074233779466,-245.80451600485435,699.2513684108673,-0.6093531097397434,0.13363334606559152,-0.7815567263288175,0.36666666666666664
12,418.43886393805826,28.839771324051625,734.1032700667688,0.02702144597815718,0.683603079745102,0.729353597934679,-210.27314927896248,-89.2526317083366,1058.9295287429766,0.029212323886329328,0.9526247387251433,-0.30274204746287336,190.70598601115717,-127.79833030867944,1024.5127517855537,0.3181053826621926,0.8896329134731643,0.3276617841411926,196.58466939228413,-91.45798713462352,1026.934840108947,-0.037433382629611774,0.9799795451016563,-0.19554752119946706,389.4233015836624,-211.35182516582788,605.0972499635154,-0.5467379211997464,0.2529016694817766,-0.7981969625947659,0.4
13,420.84701644437166,29.042140407077092,739.2544830892351,0.04614505606171416,0.7030970910966262,0.7095950354198681,-209.12838529581938,-86.06727770297259,1056.9665682821196,0.08136663348977734,0.9078885982085902,-0.41123930283641563,190.12589368279012,-126.81154269612708,1025.3473309744302,0.31298889612407294,0.8971507993625375,0.3117024127372042,196.68973761951275,-95.00663836577773,1025.5793737894157,-0.018533091263505753,0.9870681752787082,-0.1592260716094582,808.0784306388355,-417.9763726458094,1221.4490715553704,-0.5495210082157245,0.2409617150688113,-0.7999775705609944,0.43333333333333335
14,418.04952480327677,34.38807179789482,738.1557284082987,0.055228335525958745,0.6998785571518887,0.7121234697677241,-210.12237420815802,-89.18863365670016,1058.1702298252562,0.06678469476903448,0.9393746644069044,-0.33632580099514015,191.12108845118667,-128.04756075329692,1028.7956910117096,0.3438740382506008,0.909251994033032,0.23454521347531154,197.0643011592914,-92.049066984007,1029.4403791903283,-0.03852018919302373,0.978787386081959,-0.20122486891877922,387.7556342903183,-210.41003411102542,601.1715260315013,-0.6127182559919875,0.1689531486061214,-0.7720305514357676,0.4666666666666667
15,422.53137802621006,29.085388975521337,740.3553557405432,0.07861722465783806,0.6842782668101213,0.7249707480708693,-210.3892719431265,-90.81551306897545,1059.514319138047,0.06372690048542969,0.9449575902983507,-0.3209268369769885,190.2168778952946,-127.36331493609123,1025.9493301369557,0.3532037783497993,0.9153388009955833,0.1933958902132979,193.92860584202117,-94.1562345643143,1024.4813243734743,-0.09571261429823807,0.9863992694813962,-0.1336247605452096,388.5153777483027,-211.01886114426617,601.6831071323272,-0.5800946046823651,0.2086756177419172,-0.7873656940573673,0.5
16,422.54784132355394,29.652480092880975,741.3120023220245,0.06992010617426225,0.694610474621512,0.7159800746519821,-210.19573130762024,-89.97587059570793,1058.5396540671522,0.05368880227185014,0.9612568488904343,-0.2703752632395337,190.6846467143218,-127.40052201403054,1026.4599820325916,0.34655536835453493,0.9100370118742134,0.22744672713342265,196.84776215414422,-95.06673669648083,1026.4023064107791,-0.015097591510910549,0.9898096349460577,-0.14159431238055398,391.2748997717912,-212.31971305446035,606.6277515841724,-0.5480522149993695,0.24930142263472557,-0.798428187319678,0.5333333333333333
17,421.37220020641104,30.060344695576255,738.3242556808203,0.07809538836200342,0.6944930887880676,0.7152485301922662,-210.25295733734953,-90.00036663001653,1058.8278427060768,0.05261949370588633,0.9628142879437374,-0.26499025607280424,189.74737559675054,-126.80875635306896,1025.2725919614577,0.32299442625792807,0.8964667981074044,0.3033510845495205,196.68187410534526,-94.94618704526893,1025.5347465677637,-0.006386800035797226,0.9952839378947491,-0.0967940687956862,388.45135377214217,-210.59058979443182,602.9178439922384,-0.5807750732280271,0.21101260078025486,-0.7862404191015193,0.5666666666666667
18,422.9762053484097,31.272676836536554,742.0635181551047,0.11075552442624831,0.680050590112271,0.7247512736774034,-211.05996795932103,-90.02199350236272,1059.082276498385,0.05251275953371198,0.963227691073561,-0.2635048865490944,189.27825633677764,-126.36240737660476,1024.6804652596747,0.33852261152304275,0.8858948090729108,0.31716372545625393,192.03652164088612,-92.2565374160923,1024.2647951297206,0.15606537327923495,0.9822104613214934,-0.1044327962559288,389.7043536020282,-211.70192157981577,604.862633085188,-0.5522289025385434,0.244636173781758,-0.7969920838242356,0.6
19,420.68775517272917,29.558989071107693,738.9747267776924,0.08818279360910933,0.6758952334609116,0.7317031011934506,-211.84414890393074,-89.27717703808509,1059.2207445196536,-0.07225102946617294,0.9352352098356455,-0.34657595275026587,188.84854235124286,-125.73604237914657,1020.2305726678792,0.35620225085262053,0.8449690078515953,0.3989327415214469,189.1840875988571,-91.24233165517448,1024.6389564950634,0.034847272741830373,0.9861547440313487,-0.1621249160583334,445.25402275429144,-240.83395304057404,682.34686765846,-0.6353489018265432,0.06864677858848808,-0.7691679873325649,0.6333333333333333
20,419.41942042130444,29.958530030093176,735.8235445987798,0.08038652670639641,0.6893207076140787,0.7199826167196731,-210.73173134871385,-85.35012775055435,1057.435211068815,-0.04392433634866099,0.9170268128884517,-0.39639939091776916,191.13248224532845,-127.67824338929344,1031.007885165262,0.3076096258679328,0.9446016464211501,0.11447291230611252,193.2104773992566,-94.05056304027023,1022.5782253253049,-0.118938444647106,0.971688112440852,-0.20414665935562543,400.15544982217835,-217.72054289949068,613.1240274515378,-0.6498791506203445,-0.7090017736068553,-0.2738130285638602,0.6666666666666666
21,416.6477400835808,28.752353456206954,731.8780879761771,0.07167423495244506,0.6720516476715899,0.7370273990197942,-209.97747406900262,-85.35055600646508,1057.4405168942578,-0.02065999656359894,0.9194369467087171,-0.3926943666121834,196.55250722030624,-132.84645068398785,1059.6780648899926,0.08781757539952056,0.742553391755165,-0.6640049200449122,195.81387818837433,-94.92184758210853,1024.8121088284288,-0.039582527144543495,0.9887660178278691,-0.14413530287084225,387.7822869508299,-211.41776439629524,594.5987405413193,-0.07065878265579105,-0.8637928982967907,0.49886788359808437,0.7
22,417.6631456834981,27.774337165903887,733.6617364578386,0.18665158652830063,0.5928034489786721,0.7834189531313748,-210.73698187604305,-85.35225430821814,1057.4615578009327,-0.026581309058001563,0.9293625813104648,-0.3682100303749382,195.38696970213715,-132.55714288742558,1057.3322401321627,0.07298569055496812,0.7569064507189914,-0.6494349188596141,193.05865761045072,-94.12581289782011,1023.712263449473,-0.1255347866724874,0.9765774555243142,-0.1747497945542402,390.0125617452322,-213.31910846184422,599.3672795612268,-0.12882003535753447,-0.8585930322121755,0.49620903208948725,0.7333333333333333
23,418.9663816978923,28.3511085359476,735.0287398208637,0.10574932431133512,0.6908052468507982,0.7152658186514324,-210.7771152093469,-86.12398255865787,1057.662943702816,-0.04758139906835075,0.9171794546254608,-0.3956233795867488,197.55552182336515,-134.46878360168824,1067.4949405811435,0.03385971555661999,0.6632505728165277,-0.7476310569532092,193.22090697516222,-94.48307038651741,1024.6192148049877,-0.11105243428803552,0.990569133079798,-0.08025054160713846,413.380157259666,-224.31481401687304,640.8994686196373,0.27204796219588034,-0.5236861001574626,0.8073058743542852,0.7666666666666667
24,417.29189057708857,28.760719275363247,732.0910361001554,0.08418104378917297,0.685020643390889,0.7236437452192189,-209.12602096682525,-83.80140190367366,1056.954618604893,0.049763107076730935,0.9234399950288741,-0.38050257391395254,189.95615633235224,-126.35357318636758,1022.3167221868396,0.3323511373274252,0.8548565338623109,0.39845078495352804,197.66957907448062,-92.19093575364244,1030.69165218574,-0.03299314972027141,0.9695557547362308,-0.2426377763856931,581.3388951849446,-307.4872300573877,881.9317759852665,0.5638392039116781,-0.21766856953848804,0.7966842197303231,0.8
25,416.1719731544024,28.197348243836544,731.0423618772438,0.14171850699509644,0.6275545902591754,0.7655658698111609,-208.9090580859824,-83.71446009943699,1055.8580553082143,0.05154430493972087,0.9212430877746739,-0.3855572043882279,189.99732133374874,-125.7181327074127,1020.5210230681064,0.32897901101724497,0.8264326091658317,0.45692663833209723,198.0478620403181,-91.8293129581039,1030.7566447741528,-0.0188500684433217,0.9712300137735946,-0.23739615680340206,464.7236477518934,-249.43465704787926,708.9496422101341,0.6027635191839003,-0.13044084959662422,0.7871856989920173,0.8333333333333334
26,418.509790464083,28.284766814844154,733.3087692737374,0.07438997594002258,0.7001633315896978,0.7100967825422516,-208.84810786055968,-83.69003600188492,1055.5500036273775,0.05528461968796857,0.9161187010288764,-0.3970769905838427,190.45172417020936,-125.50638608703153,1021.0966080167974,0.33729926839190233,0.8609360604410249,0.38081268804305296,196.85295715779853,-91.5988819172029,1028.3363433616341,-0.041620815516913545,0.975189882762645,-0.21742217061074048,671.8739399980153,-351.0932514498216,1017.9868389361111,0.5546964322933824,-0.23408916822015977,0.7984448192098105,0.8666666666666667
27,418.02902734061047,28.739495629666965,731.5507978460683,0.0716110058669842,0.6933398940849652,0.7170436912134212,-209.19668049297098,-84.58493940510017,1057.3117425637522,0.171705761632442,0.9043221735283669,-0.3907921927151994,190.41295210767845,-126.7999928469265,1022.7991583842313,0.35281294846382644,0.8457510427285477,0.400285144765373,194.7791417783931,-90.98815030878615,1028.9253830981493,-0.13114015950214516,0.9471512660483409,-0.29275713106391954,721.4151984966733,-375.61495116375954,1091.129369569775,0.5526131077177794,-0.23960736445887426,0.7982525064636943,0.9
28,416.04202870870125,29.269288451868427,731.7322112967107,0.031011864764768724,0.7074237897888478,0.7061089476027025,-208.34609778712144,-84.54624258028115,1056.8280322535145,0.20444786083702013,0.8693289207450822,-0.4499647761273733,191.37726878659134,-128.67074285677657,1030.3092028327844,0.3053167760090493,0.9405235737629607,0.14898682318778625,197.3730757072952,-92.1869909934992,1031.0533805604973,-0.03682147001861129,0.9806351444149936,-0.19235096278379593,527.2567683120822,-280.611673284841,801.6506910374312,0.5753090791128632,-0.19617891758520078,0.7940612670225191,0.9333333333333333
29,418.77628621218105,28.342683501790134,735.7274087031643,0.03964910483292322,0.7329776918410296,0.6790962021314394,-207.56605850870534,-85.29078040539528,1056.6999342261363,0.10487040637949063,0.905821452531149,-0.41047496147774964,190.6680552750613,-127.61963514014111,1026.214943493628,0.33550847234883807,0.8699950400032593,0.3613069267975309,198.35411301457358,-92.72326739608869,1032.3526605869592,-0.02264172088226426,0.9663728185055072,-0.2561463021970289,718.2041250113466,-373.4607335553243,1085.9948339283305,0.5523762271898965,-0.2401534570261931,0.7982523540296165,0.9666666666666667
30,417.51283429792943,28.775947226047766,732.478656663034,0.055178513552538416,0.700901263462554,0.7111207706984293,-208.1587966299964,-85.2244348521362,1055.8779539202717,0.10522780133612614,0.9110356671828739,-0.3986742065228458,189.35066273837657,-126.06324259786159,1023.0159569695555,0.315439416367064,0.8500887759997334,0.42171915716656866,197.6523206300621,-92.52266554384101,1030.5792026014783,-0.05204380308364928,0.9782394311446088,-0.2008458561047816,389.2926901754803,-211.4782906718241,604.2236876337832,0.5738661299750784,-0.22665994342922188,0.7869580261437635,1.0
31,417.1398563092233,27.704777424046153,731.8243093144268,0.05495589414248303,0.7008316755626303,0.711206588993013,-208.2818604266651,-83.76553082376748,1056.5021905700403,0.10038718016200536,0.9210649113995067,-0.37624705055022006,188.93020901650115,-126.08100986819935,1020.6078242265366,0.3429267779771244,0.8096763323098084,0.47626196766439893,197.21991574364745,-92.83970461761791,1030.2356046006116,-0.06164030320545437,0.9821337057119436,-0.17780286028426334,388.79904665575174,-210.97622686746217,602.7892196213205,0.5784725930128896,-0.2220233831501428,0.7849045014952513,1.0333333333333334
32,416.2173175683535,26.600354882188007,730.2058202953571,0.06054736162398967,0.7024467697944362,0.70915622581046,-208.3653253973077,-83.79909825761287,1056.9255636095318,0.12305304181830727,0.9228026610821838,-0.36509340941586726,190.00555950577774,-126.78330296443437,1020.5016220027715,0.3404404619619056,0.7896635719830158,0.5104230940525603,197.0442512856755,-92.41212795936428,1029.3356410445735,-0.04089206441326816,0.9760616573600018,-0.21361526186035376,410.6343963406348,-223.48624756932043,627.3686953954616,0.7319232097279227,0.25646765769297486,0.6312786671661372,1.0666666666666667
33,415.3909489482253,26.54754185007455,728.7560507863602,0.16137164408876664,0.6010219980009822,0.7827718380236963,-208.09662639968133,-82.9370612462498,1055.562597679543,0.12617293372220567,0.9148528062820387,-0.3835684210591514,189.60996415650175,-126.55172223812062,1022.1907039600266,0.33823366449418724,0.7515423021467847,0.5663763380357133,197.79173981726206,-92.36899147199861,1029.412887649857,0.0014497075065020158,0.99016001322198,-0.13993229278616892,388.308244529445,-210.90635847782906,601.362325598698,0.5705189385689322,-0.22898764785304584,0.7887159170860625,1.1
34,416.32905132978004,28.730361133171773,731.318283389827,0.05871527289612112,0.6872202683386507,0.7240723855480797,-207.51842662827448,-85.27120803270914,1056.4574446530337,0.09511031820173439,0.9293057131612483,-0.35685419831834475,188.43384787488137,-126.0688596341229,1017.8597684860702,0.3473850781898992,0.780901835306843,0.5191492377586643,192.57928007042972,-92.81425647848303,1027.0967092101132,0.1505204518509913,0.9885206883544111,-0.013055354070068179,388.2834312541109,-210.6964355642462,601.9898158978464,0.5783788477704161,-0.21155834516970742,0.7878584739918844,1.1333333333333333
35,419.87019714899617,27.325719964640548,735.6924605864764,0.08132353005908761,0.6977780770077869,0.7116826811901802,-208.31480856183094,-85.28830930248876,1056.669318791896,0.06694934102640576,0.9381849027201448,-0.3395981066556801,187.664047688422,-126.56412518521485,1018.3320417201195,0.3084079290988618,0.8257084429464071,0.47232416465386506,197.70177712543457,-91.7125367928615,1030.8441538314844,-0.026842146725010698,0.9975231614639347,-0.06501570196644696,392.3732686456351,-212.91572717205008,608.3306490630002,0.5455306654437158,-0.2522697174248882,0.7992222986947398,1.1666666666666667
36,423.2166353817471,30.305713840150233,744.350866249304,0.07265714312581176,0.6841267657704472,0.7257351499750188,-208.36596226992907,-83.79935439116711,1056.9287941228285,0.10729762933044074,0.9019226936162935,-0.4183571123812728,189.63996946202047,-126.22374146340212,1018.6435281607869,0.31466772207514143,0.8546316373908791,0.4130241991150478,197.56087868961401,-92.08051806825316,1026.3081940387613,0.018615071746670528,0.9920039933946234,-0.12482610381240918,637.0860305926344,-333.820615904169,966.2031842596875,0.5584100733696008,-0.22349787537458274,0.7988910374152438,1.2
37,420.64173351554655,29.59288577496307,739.8221443740769,0.07475376934841,0.7147930187593883,0.6953292848004071,-208.20385615482047,-83.73415954052562,1056.1065167273503,0.04617886031393684,0.9336811594050428,-0.35511548182550573,190.7440096849569,-127.75964896382487,1022.5197981716519,0.3310105878341001,0.8259861252367446,0.4562662727597915,198.08497383661106,-92.00082180786887,1032.8341120876562,-0.05545150112611733,0.9741426952818285,-0.21902315003650857,388.8829219857942,-210.8245552672432,603.5876837916984,0.561303971816812,-0.23537876680928072,0.7934322197629824,1.2333333333333334
38,422.39942102812535,30.73923013755492,741.9814171133946,0.05192696343254633,0.7215244492706366,0.6904390339294119,-208.4891027701558,-84.6042735878893,1057.5534198486164,0.10207991969028046,0.9170057655238542,-0.38559060672173556,189.62412799295493,-127.33353198580356,1018.5476229267019,0.33633664404639474,0.8573276614881,0.3897010940694864,197.27807912294782,-92.30846916192772,1028.6305410820096,-0.043711984143951686,0.9870443735877485,-0.1543783242912293,720.6851591375682,-374.5190885969564,1092.523649789785,0.5514347425134102,-0.2337931774456126,0.8007874093222579,1.2666666666666666
39,420.2093820004986,33.22135417028003,740.9450508098557,0.0568444030441968,0.7179771087832526,0.6937417279548568,-211.31328658005054,-85.46371858087124,1054.8535081894534,0.003395328250227066,0.8850172439430808,-0.46554586204741066,189.09074181724787,-127.49675477444336,1019.6639438149302,0.3206038340821187,0.8652166181589587,0.3855040664291624,197.45381558277748,-92.19656231134056,1027.6406758954963,-0.022950253600110975,0.992575684076916,-0.1194436990340345,390.0909420829532,-211.9119308432894,605.4626595522556,0.5996882986116095,-0.18322014300914735,0.7789764590178708,1.3
40,418.6537464957771,31.5172205642994,735.4018131669861,0.0684427800292311,0.693471889775318,0.7172254345415531,-209.90517572412568,-85.32116854973452,1057.0764245099854,0.017677777186197858,0.8973762707140353,-0.44091192425826464,189.7756520395798,-127.4816465888407,1019.3873811906498,0.353014563034606,0.870017340877401,0.3441664493498784,196.05970253811097,-91.53238085554449,1024.1793723576095,-0.05359578395815759,0.9895207833834648,-0.134075020768541,462.5718512253817,-251.28626064350001,717.9607446957144,0.561760852553412,-0.13539655130482897,0.8161449126431057,1.3333333333333333
41,419.08524401217574,33.42987175449899,740.6383790535264,0.035713621941246214,0.7185085425514184,0.6946006129341338,-209.09964594995856,-85.30057758969429,1056.8213152705487,0.05347419954386159,0.866624548818644,-0.4960870905073271,189.6761805545876,-127.033709491304,1018.8598571385539,0.33794574233870367,0.8641202211479669,0.37294626776297335,196.91872466864172,-92.27394672828552,1028.679904985442,-0.018186181061969765,0.9953109059583268,-0.09500243838342226,589.9577354207704,-315.4308866960562,897.7606961031356,0.5826191239715978,-0.18343091264812583,0.791775256412856,1.3666666666666667
42,420.3438782007237,33.68653999892365,743.2036666941098,0.05479248624776422,0.7153748175479556,0.6965893007138552,-211.09340398644613,-87.13722001370652,1055.7061625158497,0.010229526609120266,0.8563665794829839,-0.5162670223149719,188.38191593041773,-126.59338890637501,1015.7132681088863,0.3485210875501786,0.8287942146625947,0.43775929604595903,188.18645784673913,-90.64973509704271,1019.1967126230339,0.0628809447956832,0.9978380830528675,-0.019108814483924146,748.8056286080721,-405.9489494338661,1162.2260310990034,0.5970220695908944,-0.19298286027449812,0.7786669789208213,1.4
43,417.23391837297476,29.27957321915612,731.9893304789031,0.0965301237352796,0.6726413287035682,0.7336454035373969,-209.06309625433923,-85.28566742505535,1056.6365875670574,0.11240165412261204,0.8946992464501096,-0.4322951845118178,187.95335014031969,-126.59168746911865,1015.3959618946744,0.35631168263908364,0.8452722778180564,0.39819186476770163,188.2544032694894,-90.09991696967698,1017.5791957322772,0.08589606892073685,0.9955787567911661,0.03801058234387068,618.9736185987279,-325.5056248856306,939.6558380483438,0.55934191327029,-0.22093946313486923,0.7989507980400339,1.4333333333333333
44,419.8174703512352,30.062306293995483,738.3724352911172,0.077825876174088,0.7066269477347961,0.7032933169970702,-208.80667684526045,-84.42724839952768,1055.340604994096,0.02324492279102062,0.9311419646062494,-0.3639152584237898,188.04007815024045,-125.9376147489345,1015.9323790375963,0.3275917800723854,0.8650933231699977,0.3798646704231602,188.12127846843745,-90.03103023723904,1016.8574839942507,0.0871433752719383,0.9951939658726715,0.0446654501470467,488.64788869215613,-259.61056123290376,745.1376318881516,0.5890142117328561,-0.167928376520416,0.7904823329688904,1.4666666666666666
45,422.1071581726197,29.930905000686096,741.9002406551615,0.04482565177641969,0.7332661086649949,0.678462581743544,-208.80094656852052,-85.17872549546144,1055.3116433066018,0.0332463364011318,0.9122614174445739,-0.40825701140080817,187.9577078127687,-126.25525110655713,1015.4840549528317,0.3380053471872284,0.8547173552566657,0.39396780058260117,188.16252016014218,-90.04638363819097,1017.083840109663,0.062138638420099444,0.9967623853233062,0.05102486472190865,635.0296613553967,-341.6697626697173,980.200138806566,0.5375187190967309,-0.25956120909801783,0.8023101677980811,1.5
46,418.93363133661984,31.983668975636807,734.051419112976,0.08342041171621395,0.677202734159824,0.7310523180700244,-208.6547271844631,-84.3658102695302,1054.5726283691276,0.02533823560651988,0.9296626752526241,-0.3675394999975953,188.0704240552686,-125.61651866426064,1016.0596578201037,0.36591092003347303,0.8445788083719596,0.39089107824208263,190.8244953313428,-91.36399085061481,1019.638351548738,0.17295910729254688,0.9833328617835633,0.05605024657495322,444.8057135885098,-238.83173375700582,686.57993277168,0.43309214616391684,-0.3782166212130462,0.8181585300962886,1.5333333333333334
47,419.2831881221791,32.01035603936536,734.6639091001887,0.08024246575452983,0.6676741430700543,0.7401164674328642,-209.01225395507345,-85.26492670369421,1056.3796228776275,0.08274745669448834,0.9045697329240538,-0.41821819267973004,188.99059622035776,-125.96648579025552,1019.0268741931305,0.36955727277416994,0.8432542982116777,0.3903198825159292,191.5339744042065,-91.76000820247025,1023.4751997824451,0.15862372480094764,0.9871734285181442,-0.01808690017681131,427.8645109007693,-231.44440910450902,662.6220301560586,0.600268955906923,0.031899619000655695,0.7991618076973059,1.5666666666666667
48,417.0204492308012,29.26459292847728,731.614823211932,0.06499806325665447,0.6917345709558381,0.7192207832907963,-211.99973445403955,-89.34274523420238,1059.9986722701979,0.19607234921273076,0.8772051035524133,-0.43825430993408465,189.0400599441454,-126.2488366340205,1021.3264978256216,0.3381909650851257,0.85307248531009,0.3973590390838717,192.1147028508247,-92.77887407982637,1022.6711128685615,0.16651639796361795,0.9859617396800185,-0.012318161241583464,390.9679183523207,-212.95071541870618,599.3430973528043,-0.25674038380532127,-0.9173463137705842,0.3042369404510528,1.6
