scorer,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000
7,1897.707,80.946,0.9940000176429749,1862.917,50.435,1.0,1851.691,3.957,0.15600000321865082,1216.953,378.992,1.0,1224.144,412.651,1.0,1229.631,450.063,1.0,1209.192,329.056,1.0,1218.901,368.59,1.0,1230.952,403.172,1.0,684.033,391.31,1.0,684.454,422.451,1.0,,,1.0,1820.893,467.363,1.0,1785.697,536.083,1.0,1760.212,599.825,1.0,1730.873,654.871,1.0,1692.529,717.993,1.0
8,1898.107,79.973,0.9959999918937683,1862.309,52.219,1.0,1851.494,3.956,0.3889999985694885,1217.028,378.731,1.0,1224.557,412.514,1.0,1228.303,450.834,1.0,1209.183,327.813,1.0,1219.116,369.035,1.0,1230.853,404.359,1.0,684.108,391.899,1.0,686.601,426.954,1.0,,,1.0,1821.568,468.868,1.0,1786.295,536.265,1.0,1762.176,601.308,1.0,1727.331,657.516,1.0,1693.274,719.27,1.0
9,1899.07,77.83,0.9929999709129333,1862.698,51.141,1.0,1851.463,3.98,0.23499999940395355,1216.459,378.761,1.0,1224.42,412.575,1.0,1228.302,450.529,1.0,1209.36,328.455,1.0,1218.892,368.815,1.0,1230.654,405.175,1.0,684.685,391.936,1.0,686.547,427.166,1.0,,,1.0,1821.899,468.803,1.0,1787.485,535.552,1.0,1761.026,596.295,1.0,1730.249,654.96,1.0,1699.392,718.792,1.0
10,1898.656,77.675,0.9940000176429749,1863.351,51.473,1.0,1851.961,10.769,0.414000004529953,1216.818,378.649,1.0,1224.828,413.267,1.0,1229.456,450.54,1.0,1209.694,328.661,1.0,1218.963,368.316,1.0,1231.107,403.879,1.0,684.325,392.071,1.0,685.495,427.454,1.0,,,1.0,1822.64,468.588,1.0,1785.117,536.153,1.0,1758.265,597.918,1.0,1730.653,654.182,1.0,1700.686,721.017,1.0
11,1898.581,77.521,0.9929999709129333,1862.907,50.668,1.0,1852.111,10.82,0.3610000014305115,1228.168,369.832,0.9990000128746033,1226.391,413.108,1.0,1228.994,449.637,1.0,1210.324,328.591,1.0,1218.716,369.066,1.0,1232.406,403.709,1.0,682.418,395.591,1.0,685.118,428.82,1.0,,,1.0,1822.958,469.095,1.0,1785.578,535.992,1.0,1759.527,594.133,1.0,1731.728,650.81,1.0,1698.902,721.1,1.0
12,1898.317,80.941,0.9980000257492065,1861.728,51.028,1.0,1852.355,4.571,0.781000018119812,1228.899,380.499,0.9900000095367432,1225.214,413.688,1.0,1228.539,451.323,1.0,1210.355,327.919,1.0,1217.607,365.594,1.0,1231.624,403.853,1.0,683.602,392.577,1.0,682.227,422.147,1.0,,,1.0,1824.862,468.466,1.0,1787.976,537.417,1.0,1758.607,595.771,1.0,1730.46,654.633,1.0,1685.676,718.405,1.0
13,1898.829,80.133,0.996999979019165,1862.312,50.235,1.0,1851.932,4.533,0.7609999775886536,1228.066,370.137,1.0,1225.102,413.123,1.0,1229.206,451.086,1.0,1209.088,328.397,1.0,1218.178,365.218,1.0,1230.952,405.25,1.0,683.553,393.36,1.0,683.827,426.568,1.0,,,1.0,1824.561,469.041,1.0,1786.202,538.351,1.0,1757.116,595.362,1.0,1728.733,651.036,1.0,1692.02,718.377,1.0
14,1897.823,80.527,0.9959999918937683,1863.065,50.459,1.0,1851.4,4.095,0.5199999809265137,1228.469,380.174,0.9990000128746033,1225.962,412.565,1.0,1228.336,450.108,1.0,1208.354,328.811,1.0,1218.001,365.309,1.0,1232.054,403.304,1.0,682.271,393.014,1.0,682.187,422.112,1.0,,,1.0,1824.217,469.406,1.0,1785.176,536.958,1.0,1758.738,595.0,1.0,1730.713,653.449,1.0,1694.18,718.828,1.0
15,1898.098,81.799,0.9959999918937683,1864.122,49.81,1.0,1845.74,3.996,0.5220000147819519,1228.375,370.206,1.0,1224.62,411.335,1.0,1222.134,453.288,1.0,1207.534,329.311,1.0,1217.396,364.841,1.0,1232.389,403.906,1.0,682.547,393.94,1.0,682.072,420.39,1.0,,,1.0,1824.01,468.672,1.0,1786.499,537.636,1.0,1759.453,595.794,1.0,1731.601,650.797,1.0,1684.959,717.649,1.0
16,1897.745,81.5,0.9950000047683716,1863.699,50.003,1.0,1844.866,8.809,0.9350000023841858,1228.128,370.085,1.0,1225.855,412.736,1.0,1229.307,451.225,1.0,1208.062,329.207,1.0,1217.887,365.182,1.0,1232.143,403.839,1.0,682.386,394.538,1.0,682.176,421.305,1.0,,,1.0,1823.623,468.254,1.0,1786.068,537.975,1.0,1758.435,596.679,1.0,1732.294,655.144,1.0,1690.04,718.742,1.0
17,1897.634,81.098,0.9950000047683716,1862.512,51.339,1.0,1845.017,9.244,0.8700000047683716,1228.272,370.026,0.9990000128746033,1224.656,413.133,1.0,1229.352,451.576,1.0,1208.746,328.667,1.0,1217.859,366.037,1.0,1230.67,405.725,1.0,682.433,394.01,1.0,682.154,421.343,1.0,,,1.0,1823.35,468.517,1.0,1788.846,536.208,1.0,1759.633,597.696,1.0,1732.733,653.736,1.0,1686.456,717.795,1.0
18,1897.346,81.053,0.9959999918937683,1862.825,50.032,1.0,1846.087,4.981,0.8169999718666077,1216.719,378.827,1.0,1225.283,412.376,1.0,1229.846,450.809,1.0,1207.762,329.68,1.0,1218.349,367.168,1.0,1230.834,405.471,1.0,681.762,394.897,1.0,681.476,421.611,1.0,,,1.0,1820.627,467.628,1.0,1787.314,536.513,1.0,1758.427,599.108,1.0,1733.518,654.748,1.0,1690.018,717.589,1.0
19,1896.491,80.811,0.9959999918937683,1863.41,50.89,1.0,1846.021,4.788,0.8270000219345093,1216.755,378.265,1.0,1223.643,411.667,1.0,1221.943,453.949,1.0,1207.88,329.321,1.0,1218.514,367.264,1.0,1231.366,405.58,1.0,685.795,390.444,1.0,680.199,422.222,1.0,,,1.0,1822.201,468.083,1.0,1787.045,534.84,1.0,1757.634,596.637,1.0,1734.375,654.012,1.0,1685.074,717.46,1.0
20,1896.463,81.431,0.9950000047683716,1862.44,51.041,1.0,1851.401,4.057,0.421999990940094,1228.423,370.324,1.0,1223.815,411.153,1.0,1221.224,453.829,1.0,1208.379,328.716,1.0,1217.862,365.711,1.0,1231.035,405.179,1.0,686.275,391.236,1.0,681.579,427.75,1.0,,,1.0,1820.497,467.025,1.0,1785.047,533.69,1.0,1758.037,597.129,1.0,1731.696,652.456,1.0,1698.651,717.248,1.0
21,1896.194,82.436,0.9959999918937683,1862.502,51.395,1.0,1851.329,4.037,0.35899999737739563,1228.323,370.787,1.0,1225.521,412.456,1.0,1227.835,451.679,1.0,1208.215,328.203,1.0,1217.647,367.209,1.0,1232.412,403.28,1.0,686.05,391.49,1.0,682.137,427.412,1.0,,,1.0,1819.9,467.644,1.0,1787.004,534.197,1.0,1757.694,595.336,1.0,1731.532,653.302,1.0,1691.458,717.582,1.0
22,1897.412,81.347,0.9980000257492065,1862.982,51.094,1.0,1846.012,4.475,0.722000002861023,1228.234,370.342,1.0,1224.998,411.684,1.0,1220.644,453.464,1.0,1208.813,327.149,1.0,1217.718,366.525,1.0,1230.817,404.395,1.0,685.925,391.514,1.0,681.793,427.774,1.0,,,1.0,1821.647,467.31,1.0,1785.906,534.681,1.0,1757.902,593.874,1.0,1731.189,651.18,1.0,1692.211,718.501,1.0
23,1896.674,82.597,0.9980000257492065,1863.039,50.811,1.0,1852.2,4.249,0.7429999709129333,1228.128,370.179,1.0,1224.732,412.912,1.0,1220.476,452.673,1.0,1208.443,327.904,1.0,1217.295,366.661,1.0,1231.888,403.721,1.0,686.261,391.053,1.0,681.739,426.872,1.0,,,1.0,1821.554,468.242,1.0,1787.018,534.851,1.0,1758.346,594.757,1.0,1729.979,651.874,1.0,1702.36,717.083,1.0
24,1899.793,77.786,0.9800000190734863,1865.016,48.208,1.0,1852.116,4.058,0.5379999876022339,1228.596,380.416,0.9959999918937683,1226.348,413.514,1.0,1229.203,450.777,1.0,1209.497,328.779,1.0,1216.337,367.506,1.0,1231.547,405.524,1.0,684.838,394.669,1.0,683.731,429.239,1.0,,,1.0,1819.504,467.879,1.0,1785.649,535.756,1.0,1758.916,595.01,1.0,1734.068,647.448,1.0,1698.714,715.952,1.0
25,1897.499,80.473,0.9909999966621399,1865.494,50.555,1.0,1852.137,4.439,0.890999972820282,1228.84,380.326,0.9909999966621399,1226.864,413.342,1.0,1230.444,451.427,1.0,1210.108,329.747,1.0,1216.196,368.219,1.0,1231.757,405.737,1.0,684.238,393.811,1.0,683.387,429.687,1.0,,,1.0,1820.455,467.802,1.0,1785.947,536.51,1.0,1757.65,594.547,1.0,1729.941,650.343,1.0,1691.832,718.083,1.0
26,1898.174,78.396,0.9940000176429749,1861.321,50.173,0.9990000128746033,1851.748,8.026,0.8769999742507935,1228.827,380.513,0.996999979019165,1225.495,412.598,1.0,1228.546,451.217,1.0,1210.405,330.275,1.0,1216.784,367.756,1.0,1232.687,405.376,1.0,684.815,391.355,1.0,683.609,429.272,1.0,,,1.0,1820.009,467.793,1.0,1786.076,535.331,1.0,1759.213,594.583,1.0,1732.254,650.907,1.0,1699.356,716.376,1.0
27,1899.621,77.69,0.9879999756813049,1861.544,50.379,0.9990000128746033,1851.724,9.454,0.7170000076293945,1228.754,380.171,0.9980000257492065,1224.965,413.093,1.0,1222.408,453.988,1.0,1209.122,329.3,1.0,1216.799,367.68,1.0,1232.198,403.933,1.0,679.59,391.831,1.0,683.542,428.734,1.0,,,1.0,1820.113,467.7,1.0,1785.713,534.742,1.0,1760.21,595.147,1.0,1732.609,650.543,1.0,1699.489,715.167,1.0
28,1899.046,78.578,0.9909999966621399,1862.51,49.455,1.0,1851.66,4.222,0.5109999775886536,1228.732,380.073,1.0,1226.362,412.172,1.0,1228.58,450.3,1.0,1209.063,327.857,1.0,1217.015,365.92,1.0,1231.852,403.448,1.0,679.606,392.37,1.0,684.096,428.578,1.0,,,1.0,1820.319,467.859,1.0,1785.976,534.924,1.0,1756.791,596.473,1.0,1728.79,652.383,1.0,1690.331,717.989,1.0
29,1899.59,77.765,0.9850000143051147,1862.263,50.22,1.0,1852.259,11.413,0.12099999934434891,1228.909,379.619,1.0,1227.278,411.887,1.0,1230.605,450.372,1.0,1209.636,328.415,1.0,1217.117,366.114,1.0,1231.436,403.307,1.0,684.909,391.514,1.0,685.135,427.735,1.0,,,1.0,1820.053,467.864,1.0,1787.085,534.874,1.0,1757.582,595.256,1.0,1729.299,650.322,1.0,1697.224,718.38,1.0
30,1899.853,77.037,0.9860000014305115,1862.202,50.247,1.0,1844.607,10.683,0.5860000252723694,1229.146,379.995,1.0,1226.855,412.381,1.0,1228.125,450.815,1.0,1209.833,329.663,1.0,1217.565,365.038,1.0,1229.662,405.616,1.0,683.33,394.347,1.0,684.533,427.727,1.0,,,1.0,1819.475,467.429,1.0,1785.421,536.957,1.0,1758.553,595.768,1.0,1727.927,648.995,1.0,1694.874,718.54,1.0
31,1900.298,77.701,0.9710000157356262,1863.244,50.657,0.9990000128746033,1851.776,3.878,0.11999999731779099,1229.06,379.78,1.0,1225.726,411.683,1.0,1227.472,449.497,1.0,1208.337,329.623,1.0,1216.569,365.53,1.0,1230.294,404.352,1.0,683.639,395.07,1.0,684.855,429.005,1.0,,,1.0,1820.311,467.983,1.0,1784.326,535.787,1.0,1758.013,593.89,1.0,1729.91,647.794,1.0,1693.111,718.038,1.0
32,1900.021,77.319,0.9819999933242798,1863.374,50.311,0.9990000128746033,1851.57,3.904,0.24199999868869781,1228.924,380.104,1.0,1226.819,411.823,1.0,1228.51,449.683,1.0,1210.276,329.143,1.0,1216.593,364.789,1.0,1231.118,402.794,1.0,682.393,394.623,1.0,684.696,429.071,1.0,,,1.0,1820.54,467.667,1.0,1784.99,534.884,1.0,1758.904,591.046,1.0,1727.978,652.75,1.0,1694.92,717.5,1.0
33,1900.422,77.476,0.9829999804496765,1864.433,49.173,0.9990000128746033,1845.158,3.622,0.23600000143051147,1228.801,380.622,1.0,1221.373,416.121,1.0,1230.268,449.686,1.0,1209.584,329.351,1.0,1216.689,365.815,1.0,1230.677,403.484,1.0,682.434,395.594,1.0,684.755,430.027,1.0,,,1.0,1819.946,467.458,1.0,1785.072,534.553,1.0,1758.33,591.629,1.0,1727.635,651.769,1.0,1693.616,718.066,1.0
34,1898.431,82.499,0.9950000047683716,1863.151,50.101,0.9980000257492065,1851.376,3.976,0.37299999594688416,1217.405,378.897,1.0,1226.792,413.056,1.0,1228.957,449.56,1.0,1208.902,329.91,1.0,1217.812,366.252,1.0,1230.221,403.597,1.0,684.422,391.325,1.0,685.017,427.081,1.0,,,1.0,1818.507,467.351,1.0,1784.026,534.826,1.0,1757.037,595.157,1.0,1724.401,652.386,1.0,1691.315,718.722,1.0
35,1898.167,82.276,0.9959999918937683,1863.059,50.291,0.9990000128746033,1851.536,3.865,0.2980000078678131,1229.004,381.01,0.9990000128746033,1226.819,412.608,1.0,1228.621,450.029,1.0,1209.145,328.389,1.0,1218.405,366.925,1.0,1228.866,404.147,1.0,684.863,391.068,1.0,684.762,427.917,1.0,,,1.0,1819.167,468.001,1.0,1784.995,534.114,1.0,1759.043,592.643,1.0,1727.004,657.399,1.0,1693.705,718.593,1.0
36,1898.474,81.401,0.9919999837875366,1862.442,51.032,1.0,1851.572,3.99,0.20399999618530273,1228.875,380.218,0.9990000128746033,1226.56,413.215,1.0,1231.848,449.085,1.0,1210.462,326.215,1.0,1217.642,364.323,1.0,1231.33,406.012,1.0,683.031,394.372,1.0,684.147,429.169,1.0,,,1.0,1823.593,468.429,1.0,1785.311,536.943,1.0,1756.971,597.076,1.0,1727.851,652.736,1.0,1699.131,717.17,1.0
37,1898.688,81.354,0.9940000176429749,1862.095,51.063,1.0,1851.68,3.907,0.164000004529953,1229.329,380.635,0.9950000047683716,1225.753,413.431,1.0,1228.511,451.026,1.0,1210.023,325.5,1.0,1218.293,364.962,1.0,1232.422,404.975,1.0,685.193,391.065,1.0,684.637,429.382,1.0,,,1.0,1822.868,467.755,1.0,1785.634,536.73,1.0,1756.854,596.812,1.0,1727.134,652.584,1.0,1700.374,716.809,1.0
38,1896.672,82.155,0.996999979019165,1862.918,50.48,1.0,1851.949,3.878,0.531000018119812,1229.262,380.38,0.996999979019165,1226.221,413.499,1.0,1228.477,449.095,1.0,1209.283,325.448,1.0,1218.575,364.506,1.0,1232.313,404.978,1.0,683.943,394.56,1.0,684.657,428.729,1.0,,,1.0,1821.956,468.067,1.0,1785.61,536.256,1.0,1757.617,598.668,1.0,1728.372,652.805,1.0,1694.735,718.345,1.0
39,1897.933,82.676,0.9950000047683716,1862.331,50.784,1.0,1846.509,4.264,0.7639999985694885,1229.131,380.49,0.9959999918937683,1227.075,413.852,1.0,1229.191,449.997,1.0,1209.816,326.42,1.0,1218.523,367.179,1.0,1230.32,403.666,1.0,683.342,394.907,1.0,683.793,428.504,1.0,676.036,460.457,1.0,1821.54,466.602,1.0,1785.735,535.983,1.0,1758.125,597.49,1.0,1728.803,651.099,1.0,1698.904,717.496,1.0
40,1898.511,80.836,0.9900000095367432,1862.706,50.17,0.9990000128746033,1851.633,4.273,0.6200000047683716,1229.159,380.706,0.9929999709129333,1226.239,413.11,1.0,1227.667,450.616,1.0,1208.946,325.929,1.0,1218.212,366.031,1.0,1233.376,404.945,1.0,685.32,390.572,1.0,682.866,427.953,1.0,,,1.0,1822.709,467.645,1.0,1785.479,537.468,1.0,1757.052,600.875,1.0,1728.737,655.21,1.0,1697.271,717.11,1.0
41,1899.481,77.668,0.9900000095367432,1863.068,50.542,1.0,1851.769,4.232,0.7559999823570251,1228.728,380.751,0.996999979019165,1226.134,412.393,1.0,1228.11,449.546,1.0,1209.056,326.66,1.0,1219.286,367.988,1.0,1232.47,404.68,1.0,685.161,390.975,1.0,683.291,427.843,1.0,,,1.0,1823.22,467.417,1.0,1787.555,538.385,1.0,1760.264,599.091,1.0,1727.434,657.05,1.0,1693.282,717.699,1.0
42,1897.959,80.338,0.9959999918937683,1862.835,51.323,1.0,1852.453,3.953,0.609000027179718,1216.571,378.654,1.0,1226.093,412.306,1.0,1221.778,453.816,1.0,1208.423,327.78,1.0,1219.104,368.255,1.0,1231.073,403.075,1.0,684.976,390.903,1.0,683.273,427.373,1.0,676.215,460.104,1.0,1820.702,466.931,1.0,1786.752,535.833,1.0,1757.692,601.377,1.0,1729.488,655.83,1.0,1695.943,718.144,1.0
