scorer,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d
individuals,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher
bodyparts,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,tip,tip,tip,top_handle_inner,top_handle_inner,top_handle_inner,top_handle_outer,top_handle_outer,top_handle_outer,bottom_handle_outer,bottom_handle_outer,bottom_handle_outer
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
7,-669.0488554306515,-177.5398489257445,2048.6136635374223,,,,-370.87671618227415,-83.2990008507648,1380.682666251351,-1914.4055221546855,-600.8767416701156,5938.351116978402,-489.20412809017625,-121.3149844838296,1645.7512191429018,-160.6293278432023,-53.31067693541971,614.2445355959392,,,,-171.68599028444208,-45.149034547563616,742.415294216855,-112.12472403154744,-51.55662069874079,514.5175483769144,-164.6781407334017,-50.096388089625634,669.0527085287481,,,,308.3386205483817,-101.80303937524621,506.24043110184095,301.0839757939122,-112.84901592790662,520.6146057161556,304.04703767678336,-130.7265970574389,553.4655417199428,-75.39607487667865,106.69812675128924,743.0783461585994,-75.50700109958336,145.59471583858414,698.1692392704016,-139.72734915600037,153.63312232665055,717.2287364205549,-138.92167937628102,109.12769441862825,746.4371108962795,-108.50818282829168,102.7118254113132,758.6579559635293,-113.8029858239009,90.58994829468789,801.302339953506,,,,,,,259.03223068997715,-196.73347965017686,807.0495058006375,175.64542330900625,-130.58121849864798,760.4600298786014,152.2680613961294,-99.31125751614549,755.9154698710375,159.75423589153903,-51.23857543355813,820.8403530530309
8,-669.0112745492875,-177.4268944272545,2048.5141581352377,,,,-370.88260276784644,-83.5841467995035,1380.7044995945919,-1937.9433973453608,-607.9583525588046,6012.2053978020695,-489.20890665498206,-121.31892883742746,1645.7641911372982,-160.62634137905653,-53.280016988359755,614.2374725917305,,,,-171.71168166849256,-45.209210195090584,741.9331473095806,-111.94237604982828,-51.3476764581809,514.109652289826,-164.80437676343465,-50.097503843591625,669.562843545008,,,,308.26864688404027,-101.77706482598133,506.06084689032184,300.5479423546064,-112.73393887041328,519.6871113932034,304.06837754818974,-130.66208444933488,553.4756074392221,-74.86546067256654,106.64041115517102,740.7197041677431,-75.44559889538371,145.5727988496907,697.6164535673378,-139.24508624807171,153.49616474051166,716.1460512092526,-140.4247940386585,108.2374992440815,754.52258225604,-108.46683721963352,102.57882722431351,758.3641504336337,-113.76234182385768,90.65951689830403,801.029582163829,,,,,,,258.7103186784566,-196.48898934099952,806.0465459407021,175.6576872180739,-130.6014546181805,760.6280051655738,152.26817492284346,-99.39005456097888,755.914921918299,159.5448402345849,-51.25297934943104,819.8190172935994
9,-686.9874836489399,-181.2924627299303,2095.206420258341,,,,-373.1295172191526,-84.0928226002349,1388.187287870787,-1944.5389837664582,-609.1590710888769,6037.009998249895,-490.11620309511676,-121.46987426638515,1648.2162400851623,-160.66801700635588,-53.21980255810018,614.3276807437388,,,,-171.71346866191107,-45.344712902982046,741.9401221921605,-111.95167846287423,-51.24210693796792,514.1616264916587,-164.78597251739063,-50.119203374007135,669.5590547073475,,,,308.2621406820206,-101.76878225470682,506.05014298229213,300.7376549262974,-112.90253063907184,520.2345339361577,304.0241368627996,-130.56021183511592,553.2117267648554,-74.49140182760988,106.40484781147705,739.0810440046924,-75.17645008306215,145.3648846331515,696.5634308732634,-139.2450861387652,153.49412621038695,716.1460885106583,-140.05882209181385,107.73781453394538,753.4985448948919,-110.2859510438284,103.55793086424497,764.0934817103404,-113.765105043243,90.79265635101686,801.0364301410397,,,,,,,258.0096125273404,-195.9568070756666,803.8634023547893,175.44138366521904,-130.3514795946532,759.6910815237294,152.6225878521449,-99.60242891128682,757.6735444935601,159.22367166702736,-51.213821015402736,818.6585764523255
10,-686.24563848449,-179.829960561726,2093.1713012425307,,,,-373.51723630931997,-84.30292443953033,1389.6293357605869,-1929.3948413216672,-604.6894350236748,5992.718669046557,-490.2970348704161,-121.56930115202111,1649.0158498624307,-160.5432788739415,-53.165556832611585,613.409741815256,,,,-171.1084014419121,-45.09893650353893,739.91775747628,-111.69370474289299,-51.1170488019922,513.5874565626806,-165.00194049158816,-50.16874993174624,670.4818495410337,,,,308.3557986157385,-101.81952514616793,506.30240403401393,300.54795792410994,-112.74376711034927,519.6872122841418,304.0243300729018,-130.51241716819607,553.212049081966,-74.40576317755753,106.37758596007885,738.2300207753536,-75.10361348595704,145.21951683496394,695.8930168726495,-144.894755806836,156.22605102589938,731.7869162575604,-140.0252545521182,107.68595225504231,753.4018626818286,-110.28536867947187,103.62118488043022,764.0902958144086,-113.49764638956779,90.57920529660129,799.1532153799528,,,,,,,257.72597310531256,-195.90232575872935,802.9795758470609,175.12361575247778,-130.02124320038445,758.3153987811922,152.9059518002222,-99.74391636092797,758.4367326902287,159.22367166702736,-51.213821015402736,818.6585764523255
11,-689.0449450151946,-179.01650379815177,2101.9710740398464,,,,-373.1816132037686,-84.49582829077909,1388.735416155213,-1929.323097917963,-604.8944745668597,5992.5130899448395,-490.34236446204994,-121.95312430574727,1649.1452555697808,-160.6187008530709,-53.22857070019677,614.1378480611627,,,,-170.88315414481843,-45.10236864379078,739.0809107058938,-111.54428764467555,-51.250141085407186,512.925968227251,-164.86292834403915,-50.106117221078236,670.1872182505261,,,,308.3626447166682,-101.78736622258846,506.31377091639484,301.4003868929661,-113.04787928991199,521.3816981391772,304.02446323510134,-130.4864621362291,553.2123090543836,-74.37158102870187,106.410830765757,737.8881070295479,-75.03774315741246,145.10772857561165,695.2850609871102,-144.6025362283272,155.5204113409209,729.3881693175459,-140.32463144333838,107.82104325975024,754.2390084040397,-110.21016108794613,103.657429308265,763.839034517805,-114.4894902654545,91.01692734163802,802.5512151363315,,,,,,,257.3863344275396,-195.59586196063717,801.7234238026737,175.12361575247778,-130.02124320038445,758.3153987811922,152.82924694574382,-99.53568262177971,756.6656415893783,159.22065324872236,-51.468658421060596,818.9177076846391
12,-672.0096160578848,-175.34397464318434,2057.6915896101486,,,,-372.16705644559397,-83.92612537110206,1385.8690759788399,-1902.3196652293934,-599.2803733201467,5908.417540853233,-490.29242239544675,-122.92753055662793,1649.028215289611,-161.01449021365227,-53.6396771081205,615.1210893634884,,,,-170.28818264777442,-44.56521909320092,737.465925416274,-112.1774141710676,-51.91636712719569,515.9920691157572,-164.26188004297217,-50.192407736361616,668.7743152317579,,,,308.8351845964689,-101.86007967164154,507.1333594144092,302.3125891203316,-113.4587820057667,523.1841652796339,303.0902127469267,-130.19766952804162,551.8112929490679,-75.89799301282876,106.99752030415631,742.427726463266,-74.70120859635973,144.89850637968402,694.082719704061,-145.38358099434214,155.9794237594921,731.5442288946011,-138.44018497747206,106.44990152732514,744.493033600992,-110.32052428313014,104.00884868811815,764.8428384341195,-116.31300671403812,91.96347018917207,808.7956514747838,,,,,,,257.13902130694,-195.41477939350588,800.8675299469792,174.98456542763807,-130.20255321794218,758.6987795588248,152.7518632903533,-99.32100361315537,755.9571581243551,158.87482355711902,-51.380890174855274,817.5202760570681
13,-667.5603765991419,-174.28626134007132,2045.6580069462784,,,,-372.1990874861788,-83.98351265548482,1385.9880046691915,-1938.537170659077,-612.6073206454088,6014.298101647287,-488.3367934699427,-122.55547259244399,1642.7022885699346,-161.03388810101987,-53.770275985785666,615.1657950810846,,,,-169.0456239288541,-44.16972696826594,734.2282530785925,-112.11393466090107,-52.00010241400842,515.8523917993355,-164.20037177283228,-50.0928624635169,668.6278300732426,,,,308.894176435143,-101.88473363318911,507.29206158294494,302.3233455142085,-113.51156485055897,523.2153568185497,303.0470491033804,-130.24198462269038,551.7398901208754,-76.07389229806772,107.00009259737016,743.0972427344348,-74.97169149283887,145.03509948088472,694.6745377177176,-146.09827396941807,156.39944187559394,733.5171255845373,-138.44018497747206,106.44990152732514,744.493033600992,-110.40854935276931,104.0850242410704,765.45324958493,-116.29844300876287,91.95195532154233,808.6943811024603,,,,,,,257.13902130694,-195.41477939350588,800.8675299469792,175.03344902006978,-130.33306296763098,759.3738788864425,152.74026925675938,-99.294359750061,755.6888797369105,158.3084800152935,-51.72519731313858,815.4673155780257
14,-667.4882559690285,-174.05954178055163,2045.4667800900488,,,,-389.8581862886911,-87.53766972574238,1451.7455346380075,-1981.577744604807,-625.8419279171517,6140.076819782906,-488.35589226309776,-122.70550479581783,1642.7565646000119,-161.9963364436951,-54.134121540830485,618.7319783274347,,,,-168.8031421397431,-43.906139469541124,733.2183908084149,-112.11351580615191,-52.01576649775205,515.851730109591,-163.79667942519083,-50.003944070699454,667.442199745067,,,,308.984020347106,-101.91436748108097,507.43961083054603,302.58864931297745,-113.71294802635539,523.9783913824232,302.9142960262434,-130.21659111148713,551.4981735818498,-76.07393850360197,106.89208146415397,743.0996615184733,-75.60026062650427,145.97922859785686,696.9078122714252,-146.2571835330445,156.5517282189896,734.3188476883184,-138.59236674549348,106.7459728585315,744.9276743554786,-108.19525613697196,103.0857279901746,758.0903014653387,-116.29843714172661,91.94100693982934,808.6945791251728,,,,,,,257.3446770488066,-196.43580475661574,802.0693161497784,175.08649733961352,-130.3790660749957,759.6040418627406,152.06756659474104,-98.8484517254603,752.36061061417,158.30823459717348,-51.634244695327254,815.4653407701232
15,-669.8875390095598,-174.6301477642495,2052.171107982155,,,,-391.71381478741796,-87.372955718985,1458.6543681069159,-1989.5534286614975,-629.2049650861501,6163.784121033174,-488.35589226309776,-122.70550479581783,1642.7565646000119,-165.26903774024873,-54.99342717348105,631.2504990239187,,,,-167.67591301432395,-43.676487598265396,730.2948197155833,-112.271737710489,-52.199400961186804,516.411878564691,-163.69968293699557,-49.830659485151436,667.0227907576954,,,,309.1691711218032,-102.01269704282709,507.93774711979626,302.7678812309648,-113.86836987586328,524.6909579552917,302.88529895264855,-130.22295873050655,551.4381952577238,-75.99883285332837,106.9381319454097,743.418532308679,-75.64372577020359,146.12829498026974,697.3067203047245,-146.25199504909818,156.69330716451108,734.3453974916854,-139.41667591970972,107.12571562629881,749.3586876887922,-108.13701864398115,102.74947821818297,757.6828479363016,-114.35771861449122,90.68334664775537,801.6126578319133,,,,,,,257.8602014459636,-196.9055571490794,803.9873612944381,175.08671373029608,-130.46046272958822,759.6054919136295,151.89374723331412,-98.7716325672232,751.7104526222753,158.30775508863948,-51.45903988365658,815.4613924366829
16,-670.5530909747781,-174.36468153094887,2054.1811115061805,,,,-392.1252279487876,-87.5028063224393,1459.8290598364333,-1989.6802330879964,-629.9824546852336,6164.168563587705,-491.9867470592004,-123.02837928954125,1652.6737173356548,-165.36939540584086,-55.026821276102865,631.6338183558067,,,,-167.67591301432395,-43.676487598265396,730.2948197155833,-112.29363980193709,-52.22111963857529,516.78305365675,-163.56775488855612,-49.6457321592912,666.5312961231672,,,,309.079044417253,-101.99026808224562,507.78957423178866,302.3154723704462,-113.78120190082971,523.9064292739249,302.76774779435624,-130.17943277526612,551.2313415948709,-76.21336732208422,106.90768221891263,744.4610779694735,-75.4138685423082,145.77218799934616,696.4899804634338,-145.66299127417665,156.5531716478866,732.9538284694855,-139.26243893442216,106.9499235069563,748.9146334233556,-108.01535454803252,102.59502758790765,757.2801867942612,-113.46876903446842,90.20459886170508,797.3767450986907,,,,,,,258.16549982507246,-197.21200553506415,805.2386181877933,175.01732006351958,-130.38966927173345,759.1492356188321,151.613443475268,-98.99067868723095,751.4100692384877,159.1798979141801,-50.950806947435815,818.4500202231297
17,-668.9108525005927,-173.6792847060972,2050.241905950164,,,,-393.1047133617706,-87.5086152462157,1462.8332246700907,-2033.8318518380843,-643.3229042767059,6293.575405615484,-491.9695360589916,-122.89557048993946,1652.6248466128573,-165.1648994197318,-54.97367415355503,631.7039645252237,,,,-167.67499772971829,-43.65752678232527,730.2908387442685,-112.6378561913774,-52.298783216218055,517.5503764063972,-163.2631298701253,-49.54640366403152,665.2904793982037,,,,309.0085655933907,-101.99875808642169,507.67375450455387,301.978167897219,-113.60447092009925,523.3213310763467,302.76777457294685,-130.1741224674754,551.2313937652706,-75.7949418140706,106.86736262286495,744.1886746436389,-75.60200978268144,145.92634387708782,696.9151518738943,-145.32550824939563,156.5649516421759,732.6390258940927,-139.28919553941657,107.01577032615029,749.3750370046865,-108.01645053235808,102.4434561530596,757.2868278194461,-113.45583039134404,90.16943863176898,797.333097812093,,,,,,,258.2904511878987,-197.2953673362252,805.9678446778827,174.6506132999943,-129.43593134614082,753.5841259377573,151.55350416880418,-98.84350693820033,751.1125209910795,159.16403993028854,-50.8992062618013,818.1194572454183
18,-672.0988830701696,-174.5084995790267,2060.0131527449885,,,,-398.349596372643,-88.30788576112562,1479.1390481775693,-2038.3665880785722,-645.0458129585485,6306.835178308462,-492.114223519228,-122.7595094858927,1653.0128049713062,-165.26206767169842,-55.05576791062524,632.0656864454601,,,,-168.32850317824614,-43.95295268236665,731.9557054808697,-112.63596420872943,-52.33498190686093,517.546789080081,-163.1987222357027,-49.68467073819266,665.1138617047538,,,,309.0204695542064,-102.01204455566929,507.6930832572949,300.2618088050582,-112.84528102511183,519.5923942557912,302.9730415802613,-130.30956100174916,551.703376525935,-75.73887770140765,106.70603634006788,743.9780011707815,-75.34663911570763,145.70798220405857,695.8709691902399,-143.60147992322737,155.9658705086422,728.401727222794,-138.99728858133227,106.80735262322592,748.5318662927219,-108.01642362858051,102.36901444885781,757.2882047812001,-112.97161590960566,89.8887913276974,795.6207200516001,,,,,,,258.34632990965764,-197.33228218559265,806.1997058714288,174.62554512192446,-129.4673267164726,752.7964927944806,151.40575030044022,-98.97692422291883,750.3811529611003,159.16282399608608,-50.85445730663444,818.0955394170306
19,-672.6095671413352,-174.79331191093087,2061.9530972910447,,,,-398.35696323985496,-88.56610726621972,1479.1648684851932,-2031.9451291095024,-644.2362645762237,6288.0891298839315,-491.093875641775,-122.19453957572605,1649.70243172753,-165.40414793242718,-54.99804525676986,632.6062850486702,,,,-168.50806466273872,-44.221700455688406,732.5063411849993,-111.65971384172242,-51.766488177238614,513.2164369576387,-162.8673421865535,-49.5904029008526,663.8246336950405,,,,309.0122815630259,-102.00095127972034,507.6837567370974,300.2618088050582,-112.84528102511183,519.5923942557912,303.2060282090308,-130.4110553643644,552.2130977158832,-75.86339172902423,106.9127261173403,745.200055641798,-74.82421042127385,145.29069669801123,694.0077184091366,-143.2327070233153,155.89703809746152,727.5888903987892,-138.4422804926578,106.47494924044214,746.54475569993,-108.8413313424657,103.0745840178563,762.5831251500516,-112.88995766244994,89.61451747875434,795.1870245286881,,,,,,,258.41448373451567,-197.31880719046185,806.412301806173,174.86378987598005,-129.6439613055956,753.8235465119718,151.40575030044022,-98.97692422291883,750.3811529611003,159.09290629657278,-50.85150503904932,817.7337644332594
