scorer,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000
individuals,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
122,398.667,169.831,1.0,420.932,223.283,0.996999979019165,450.587,306.478,1.0,466.881,363.386,0.9890000224113464,491.899,421.282,0.8450000286102295
123,398.762,169.831,1.0,427.478,222.934,0.9940000176429749,450.587,306.569,1.0,467.065,363.386,0.9909999966621399,500.03,420.97,0.8809999823570251
124,398.762,169.831,1.0,427.522,222.922,0.9980000257492065,451.071,306.569,1.0,467.065,363.656,0.9679999947547913,515.106,420.109,0.8690000176429749
125,398.667,169.961,1.0,427.478,222.922,0.9950000047683716,451.802,306.569,1.0,467.449,363.698,0.9729999899864197,515.556,420.109,0.8169999718666077
126,398.378,169.961,0.996999979019165,420.932,222.934,0.9959999918937683,451.802,306.63,0.9980000257492065,467.944,363.386,0.9179999828338623,515.106,420.109,0.9359999895095825
127,398.378,169.961,0.9980000257492065,426.849,222.922,0.9750000238418579,451.433,307.408,0.9980000257492065,468.106,363.2,0.953000009059906,515.702,420.109,0.9629999995231628
128,398.378,169.729,0.9990000128746033,426.849,222.83,1.0,451.935,307.408,0.9980000257492065,468.136,362.923,0.8299999833106995,515.702,420.185,0.9169999957084656
129,398.847,168.416,1.0,426.849,222.83,0.9959999918937683,451.598,307.537,1.0,468.136,362.832,0.9390000104904175,514.934,420.185,0.9670000076293945
130,402.031,167.162,0.9990000128746033,427.737,222.364,0.9900000095367432,451.598,307.733,0.996999979019165,468.148,362.619,0.8939999938011169,514.868,420.279,0.9679999947547913
131,402.329,167.146,0.9980000257492065,428.568,221.832,0.9679999947547913,451.598,307.913,0.9980000257492065,468.136,362.832,0.9089999794960022,514.868,420.343,0.8880000114440918
132,402.329,167.146,0.9990000128746033,428.851,221.499,0.9779999852180481,451.598,307.913,0.7990000247955322,468.136,362.619,0.8820000290870667,514.774,420.72,0.921999990940094
133,402.329,167.146,0.9990000128746033,435.272,220.91,1.0,451.449,307.769,0.9990000128746033,468.225,362.619,0.949999988079071,514.868,420.72,0.984000027179718
134,402.207,167.698,1.0,435.602,220.311,1.0,451.449,307.769,0.9990000128746033,468.483,362.67,0.6639999747276306,514.774,420.932,0.996999979019165
135,402.0,168.186,1.0,435.602,220.311,0.996999979019165,451.356,307.769,1.0,468.593,362.67,0.8610000014305115,509.555,420.932,0.9990000128746033
136,401.87,168.209,1.0,435.552,220.311,0.9990000128746033,451.356,307.766,0.9980000257492065,476.072,362.67,0.7749999761581421,509.555,420.957,0.9860000014305115
137,401.798,168.49,1.0,435.552,220.395,1.0,451.72,307.766,0.9980000257492065,476.867,372.787,0.734000027179718,509.555,420.957,0.9980000257492065
138,399.336,169.444,1.0,427.202,221.255,1.0,451.763,307.781,0.8939999938011169,477.035,372.787,0.628000020980835,509.474,421.223,0.9879999756813049
139,398.414,169.472,1.0,420.534,222.433,0.9990000128746033,451.72,307.795,0.9980000257492065,476.867,372.426,0.7459999918937683,498.938,421.783,0.996999979019165
140,397.98,169.63,0.9990000128746033,419.532,223.783,0.9990000128746033,451.917,307.795,0.7400000095367432,476.867,372.426,0.7049999833106995,491.751,422.596,0.9940000176429749
141,397.524,169.63,1.0,413.1,226.86,0.996999979019165,451.917,307.795,0.9980000257492065,467.268,372.266,0.9929999709129333,490.389,422.596,0.9980000257492065
142,397.64,169.472,1.0,413.081,226.86,0.9990000128746033,452.355,306.496,0.9120000004768372,467.268,371.363,0.9700000286102295,490.389,422.596,0.996999979019165
143,397.64,169.472,1.0,413.081,227.206,0.9990000128746033,451.917,299.704,0.9990000128746033,467.214,370.769,0.9890000224113464,490.389,422.596,0.9990000128746033
144,396.657,169.721,1.0,411.505,228.05,0.9959999918937683,451.917,299.704,1.0,467.268,362.282,0.6779999732971191,499.612,421.594,1.0
145,397.64,169.721,1.0,404.199,228.141,1.0,452.355,299.48,0.996999979019165,467.214,361.845,0.656000018119812,507.976,421.594,0.9980000257492065
146,397.64,170.211,1.0,404.199,228.141,0.9470000267028809,444.69,299.357,0.8610000014305115,467.214,356.82,0.6909999847412109,515.573,421.223,1.0
147,396.524,170.988,1.0,403.323,229.287,0.9909999966621399,444.121,299.48,0.9990000128746033,464.987,355.223,0.9990000128746033,516.671,420.455,1.0
148,395.401,171.631,1.0,403.323,229.287,0.9929999709129333,444.121,299.857,0.25099998712539673,459.962,351.941,1.0,516.842,420.13,1.0
149,395.401,171.631,1.0,403.323,229.287,0.9950000047683716,444.278,299.857,0.9909999966621399,459.962,351.941,0.9990000128746033,517.416,420.13,0.9980000257492065
150,395.401,171.631,1.0,403.432,227.941,0.9919999837875366,444.278,299.93,0.9810000061988831,459.962,351.941,1.0,517.416,419.412,1.0
151,395.401,172.312,1.0,403.432,227.941,0.9980000257492065,444.278,299.969,0.5910000205039978,461.535,353.616,0.9739999771118164,517.416,419.412,0.9760000109672546
152,395.401,172.312,1.0,403.432,226.454,0.6240000128746033,451.489,300.999,0.9990000128746033,462.863,355.403,0.7919999957084656,518.658,419.412,0.6890000104904175
153,396.286,171.043,1.0,403.335,227.941,0.9980000257492065,451.489,300.999,0.9929999709129333,462.863,355.403,0.753000020980835,516.829,419.412,0.9959999918937683
154,396.286,171.838,1.0,403.335,229.23,1.0,451.755,300.999,0.9980000257492065,462.863,355.403,0.9440000057220459,516.168,419.746,1.0
155,396.286,171.838,1.0,403.335,229.333,1.0,451.489,299.959,0.9919999837875366,462.02,355.403,1.0,508.067,419.949,0.03400000184774399
156,398.494,170.396,1.0,404.553,229.619,0.9980000257492065,451.489,299.17,0.9990000128746033,462.02,355.323,1.0,484.099,420.122,0.27399998903274536
157,401.184,170.396,1.0,404.553,233.648,1.0,444.894,299.17,1.0,462.02,355.323,0.9980000257492065,484.099,420.384,0.5139999985694885
158,401.302,170.52,1.0,404.553,233.648,1.0,444.894,299.17,1.0,462.768,355.979,0.9900000095367432,483.88,420.435,0.9620000123977661
159,401.955,170.52,1.0,404.5,233.793,1.0,443.557,299.684,1.0,462.768,356.069,0.8090000152587891,480.287,421.599,0.9589999914169312
160,401.955,170.572,1.0,403.877,236.371,1.0,444.894,299.952,0.574999988079071,462.768,356.414,0.5720000267028809,480.287,421.736,0.9990000128746033
161,401.955,174.505,1.0,403.036,243.085,1.0,444.894,307.119,0.9929999709129333,462.408,362.601,0.9100000262260437,480.287,423.47,0.38499999046325684
162,401.955,183.255,1.0,402.975,255.04,1.0,443.557,310.093,1.0,460.945,372.296,0.6439999938011169,480.158,436.48,0.7730000019073486
163,389.384,196.535,0.9990000128746033,396.984,260.078,1.0,416.551,315.568,1.0,435.413,377.202,0.9559999704360962,479.698,451.703,1.0
164,387.511,204.78,1.0,387.157,268.148,0.335999995470047,411.124,323.426,1.0,435.104,383.454,1.0,479.698,461.392,1.0
165,371.241,220.595,1.0,381.882,281.532,1.0,408.468,338.08,1.0,434.706,405.055,1.0,463.322,473.179,1.0
166,353.94,234.804,0.9990000128746033,371.639,298.248,1.0,405.19,356.336,1.0,425.403,411.568,1.0,462.686,485.58,1.0
167,350.094,251.072,0.9990000128746033,370.257,312.942,1.0,395.437,375.02,1.0,419.84,429.549,1.0,462.356,496.336,1.0
168,325.243,270.638,1.0,357.629,336.49,1.0,390.329,388.823,1.0,414.195,451.798,0.996999979019165,449.759,515.924,1.0
169,316.699,279.548,1.0,345.748,338.982,1.0,377.184,399.556,1.0,400.935,451.823,1.0,442.554,519.778,1.0
170,306.466,290.748,1.0,337.853,348.946,1.0,363.576,405.368,1.0,397.831,464.625,1.0,430.019,531.169,1.0
171,300.852,300.027,1.0,331.749,365.026,1.0,356.534,419.506,0.6930000185966492,395.273,489.621,0.9660000205039978,428.9,545.541,1.0
172,291.425,308.554,0.9819999933242798,326.51,370.366,1.0,355.634,427.509,0.7889999747276306,389.1,491.122,0.8330000042915344,420.92,550.77,1.0
173,287.615,324.169,0.984000027179718,326.368,380.965,1.0,347.539,428.726,0.9990000128746033,382.259,499.269,0.3700000047683716,415.764,556.006,1.0
174,287.113,324.827,0.9890000224113464,325.966,381.373,1.0,347.172,434.839,0.9890000224113464,381.284,499.269,0.9710000157356262,414.714,556.059,1.0
175,285.222,324.847,0.9990000128746033,315.48,384.447,1.0,346.095,435.475,0.9750000238418579,380.736,499.269,0.9789999723434448,413.909,560.893,1.0
176,275.431,325.038,0.9950000047683716,314.185,382.756,1.0,340.138,435.85,0.27000001072883606,380.736,501.549,0.27000001072883606,413.909,561.478,1.0
177,273.72,325.179,0.9980000257492065,310.637,382.756,1.0,340.138,436.074,0.210999995470047,380.985,506.22,0.2759999930858612,413.909,562.285,1.0
178,273.72,325.662,0.9869999885559082,308.574,383.049,1.0,339.778,444.499,0.8989999890327454,380.736,506.22,0.7710000276565552,412.214,564.745,1.0
179,273.72,327.562,1.0,308.574,383.892,1.0,339.633,444.698,0.3140000104904175,379.783,506.22,0.23999999463558197,412.214,565.167,1.0
180,273.72,327.982,1.0,307.394,383.049,1.0,339.778,444.698,0.8080000281333923,380.985,506.411,0.609000027179718,413.284,565.24,0.9990000128746033
181,273.72,327.982,0.9959999918937683,308.024,383.049,1.0,340.199,444.698,0.9929999709129333,381.083,506.942,0.1809999942779541,413.284,571.305,0.9990000128746033
182,274.533,327.982,0.9980000257492065,308.574,383.049,0.9990000128746033,340.239,444.972,0.8840000033378601,380.959,516.687,0.9980000257492065,413.727,571.345,1.0
183,274.29,325.11,0.9909999966621399,308.412,382.703,1.0,341.095,445.231,0.8629999756813049,381.275,517.123,0.8339999914169312,417.0,571.345,1.0
184,274.533,325.11,0.9679999947547913,308.412,382.563,1.0,345.825,444.668,0.8059999942779541,381.275,517.123,0.9879999756813049,417.0,571.305,1.0
185,275.587,325.11,0.9980000257492065,309.179,381.487,1.0,345.825,443.582,0.10899999737739563,380.994,516.687,0.996999979019165,417.0,571.305,1.0
186,284.449,325.429,0.9620000123977661,314.236,381.487,1.0,345.155,441.917,0.9980000257492065,380.959,516.687,0.5649999976158142,414.576,571.309,0.996999979019165
187,284.449,325.429,0.9139999747276306,314.236,380.093,1.0,345.825,441.583,0.9980000257492065,380.994,517.397,0.8859999775886536,414.462,570.979,0.9919999837875366
188,284.449,325.429,0.996999979019165,314.236,380.093,1.0,345.155,438.002,0.6060000061988831,380.766,506.648,0.3869999945163727,414.462,570.979,0.9940000176429749
189,275.56,325.398,1.0,313.675,379.817,1.0,341.815,438.002,0.9909999966621399,379.981,506.648,0.9340000152587891,414.576,571.026,0.9990000128746033
190,274.641,325.398,0.996999979019165,312.951,380.093,1.0,341.575,438.002,0.9879999756813049,379.981,506.648,0.5199999809265137,414.635,570.979,1.0
191,273.957,325.398,1.0,312.951,380.383,1.0,341.575,440.305,1.0,380.766,506.648,0.9990000128746033,415.449,570.979,1.0
192,273.957,325.398,1.0,312.951,380.975,1.0,340.951,440.811,1.0,376.365,501.377,1.0,415.449,570.442,1.0
193,273.957,325.414,1.0,313.723,380.975,1.0,341.575,444.726,0.9480000138282776,376.365,501.377,1.0,416.21,571.026,0.9449999928474426
194,274.713,326.069,1.0,313.723,381.629,1.0,340.951,444.726,0.984000027179718,380.548,506.42,1.0,416.21,570.456,1.0
195,275.034,325.459,1.0,313.723,381.629,1.0,340.951,445.322,0.9440000057220459,388.584,516.04,1.0,414.576,571.305,1.0
196,275.034,325.414,1.0,312.654,381.629,1.0,340.963,445.004,0.9950000047683716,380.548,507.761,0.9919999837875366,414.576,570.456,1.0
197,274.713,325.414,1.0,312.654,380.183,1.0,346.501,452.362,0.9610000252723694,383.033,516.04,1.0,417.827,570.456,1.0
198,274.343,325.459,1.0,312.488,380.183,1.0,340.963,445.004,0.9929999709129333,380.548,507.761,1.0,415.031,569.596,1.0
199,273.95,325.33,1.0,311.937,380.183,1.0,340.963,445.004,0.968999981880188,381.177,507.761,0.9959999918937683,415.37,569.302,1.0
200,273.552,325.299,1.0,311.815,381.007,1.0,340.182,444.422,0.4180000126361847,379.489,507.761,1.0,415.37,568.198,1.0
201,273.552,325.003,1.0,311.815,381.679,1.0,340.182,444.422,0.1289999932050705,381.177,516.32,0.47999998927116394,415.37,567.248,1.0
202,273.552,324.376,0.996999979019165,311.815,381.679,1.0,340.182,444.195,0.1379999965429306,381.177,516.426,0.054999999701976776,415.031,566.738,1.0
203,273.882,324.287,0.968999981880188,309.289,381.783,0.996999979019165,339.988,444.195,0.5619999766349792,394.699,517.274,0.9990000128746033,413.953,565.999,1.0
204,273.882,324.287,0.9850000143051147,309.289,381.783,1.0,345.948,444.422,0.9710000157356262,394.699,518.049,0.8899999856948853,412.895,565.731,1.0
205,274.645,324.246,0.9980000257492065,309.289,381.783,0.9940000176429749,345.948,444.461,0.2849999964237213,394.699,517.274,0.9509999752044678,412.895,565.629,0.9129999876022339
206,274.645,324.246,0.9810000061988831,309.289,382.028,0.9589999914169312,343.164,443.484,0.5799999833106995,394.162,517.274,0.9990000128746033,411.398,565.629,1.0
207,274.527,324.133,0.9710000157356262,309.289,382.028,0.9739999771118164,340.656,442.866,0.12099999934434891,371.912,500.166,0.12800000607967377,412.895,565.731,1.0
208,275.207,323.813,0.9509999752044678,307.73,382.028,1.0,340.656,442.866,0.9990000128746033,371.912,500.166,0.878000020980835,412.895,566.492,1.0
209,275.207,323.554,0.9919999837875366,307.674,382.028,1.0,339.565,437.031,0.953000009059906,371.912,500.166,0.42800000309944153,403.672,566.492,1.0
210,275.103,323.453,0.9909999966621399,309.024,381.995,1.0,339.452,435.787,0.9990000128746033,371.86,500.166,0.8790000081062317,412.408,566.492,1.0
211,275.103,323.32,0.9789999723434448,307.674,381.714,0.9980000257492065,339.417,435.787,0.8339999914169312,372.744,506.819,0.367000013589859,413.84,565.649,0.9869999885559082
212,275.103,323.32,0.9350000023841858,307.674,381.232,0.984000027179718,339.417,435.787,0.9409999847412109,372.744,506.819,0.3630000054836273,412.408,564.98,0.9990000128746033
213,274.52,323.32,0.9559999704360962,307.674,380.659,0.996999979019165,339.417,435.787,0.3659999966621399,372.739,499.647,0.13899999856948853,412.408,564.98,0.9980000257492065
214,270.381,323.747,0.9440000057220459,308.109,380.577,1.0,340.051,436.333,0.7839999794960022,372.739,499.538,0.5249999761581421,417.717,565.062,0.9929999709129333
215,270.381,323.835,0.9629999995231628,307.982,380.432,0.7929999828338623,340.09,436.333,0.8610000014305115,372.739,499.537,0.6629999876022339,417.717,565.062,0.9980000257492065
216,270.381,324.128,0.949999988079071,308.109,380.49,0.878000020980835,340.09,435.774,0.9549999833106995,372.333,499.537,0.6880000233650208,412.13,565.366,0.9869999885559082
217,274.432,323.835,0.9879999756813049,308.109,380.49,0.9990000128746033,340.09,435.774,0.9879999756813049,372.739,499.537,0.1979999989271164,415.061,566.195,1.0
218,275.12,324.128,0.9980000257492065,308.534,380.49,0.9940000176429749,340.09,436.284,0.1420000046491623,372.834,501.83,0.1120000034570694,413.494,566.723,0.9819999933242798
219,275.12,324.128,0.9570000171661377,315.996,380.788,0.9089999794960022,340.09,435.549,0.8289999961853027,379.909,501.83,0.3310000002384186,411.704,566.723,1.0
220,275.276,323.893,0.9850000143051147,315.996,381.151,0.9049999713897705,340.033,435.549,0.08399999886751175,380.046,501.83,0.7210000157356262,413.494,565.447,1.0
221,275.276,323.893,0.9869999885559082,309.515,381.151,0.9179999828338623,339.87,428.855,0.5659999847412109,380.255,501.83,0.1889999955892563,413.494,566.89,1.0
222,275.439,323.941,0.9890000224113464,309.515,381.951,0.9990000128746033,339.446,428.855,0.9409999847412109,380.293,501.661,0.19699999690055847,413.494,566.89,1.0
223,275.439,323.941,0.9959999918937683,309.515,382.178,1.0,339.118,428.704,0.24500000476837158,380.046,501.358,0.38499999046325684,413.032,565.669,1.0
224,275.439,323.941,0.9950000047683716,309.515,382.178,1.0,339.118,428.855,0.9539999961853027,380.046,501.358,0.6209999918937683,414.476,567.012,1.0
225,275.324,323.984,0.9819999933242798,311.11,382.937,1.0,339.222,429.528,0.375,372.373,500.708,0.6269999742507935,413.032,567.012,1.0
226,275.324,324.266,0.9879999756813049,314.424,383.073,1.0,339.222,429.528,0.41100001335144043,372.373,500.708,0.7360000014305115,414.476,565.669,1.0
227,275.324,324.361,0.9890000224113464,314.887,384.493,1.0,339.222,428.635,0.7319999933242798,372.258,500.464,0.8500000238418579,415.204,565.669,1.0
228,275.324,324.361,0.9440000057220459,316.152,384.493,1.0,340.001,434.81,0.13199999928474426,372.373,500.708,0.22699999809265137,415.204,564.978,1.0
229,275.975,324.361,0.9829999804496765,316.469,384.33,1.0,340.001,428.635,0.9480000138282776,379.558,506.763,0.7369999885559082,415.686,564.978,1.0
230,284.508,324.771,0.9599999785423279,317.003,386.764,1.0,340.001,428.635,0.2370000034570694,379.558,506.846,0.20200000703334808,416.571,565.83,0.9850000143051147
231,284.051,324.749,0.9959999918937683,316.469,384.33,1.0,339.895,427.769,0.9509999752044678,372.396,507.281,0.13300000131130219,415.686,565.83,1.0
232,275.975,324.3,0.9710000157356262,318.108,384.33,0.9990000128746033,340.001,435.428,0.06599999964237213,372.396,507.469,0.14499999582767487,401.776,563.126,1.0
233,284.051,324.749,0.9909999966621399,318.071,385.956,1.0,340.073,435.443,0.5979999899864197,372.396,507.528,0.05299999937415123,403.448,564.288,0.9959999918937683
234,284.949,324.749,0.9430000185966492,318.505,386.443,1.0,347.402,444.249,0.11100000143051147,372.156,507.528,0.09799999743700027,403.224,563.126,0.9269999861717224
235,284.051,324.27,0.9990000128746033,318.071,385.956,1.0,347.45,444.249,0.08799999952316284,371.933,507.629,0.052000001072883606,403.224,563.126,0.9940000176429749
236,275.679,323.945,0.9850000143051147,318.071,385.956,1.0,347.45,444.249,0.12800000607967377,371.987,514.938,0.26600000262260437,403.448,564.288,0.9879999756813049
237,275.285,323.945,0.996999979019165,318.071,385.225,0.9980000257492065,347.45,444.249,0.061000000685453415,372.156,516.228,0.04100000113248825,405.327,565.492,0.996999979019165
238,275.235,323.647,0.9950000047683716,317.587,384.797,0.9409999847412109,340.028,444.425,0.017000000923871994,371.987,514.938,0.04699999839067459,405.327,565.492,1.0
239,275.235,323.647,0.9900000095367432,317.587,383.904,1.0,339.726,444.096,0.0729999989271164,371.933,515.124,0.06300000101327896,405.327,565.72,1.0
240,275.285,323.647,0.996999979019165,317.17,383.904,0.9990000128746033,339.726,436.243,0.1459999978542328,371.987,514.938,0.12600000202655792,412.295,565.72,1.0
241,275.306,324.019,0.996999979019165,318.529,384.797,0.9940000176429749,339.739,443.888,0.11100000143051147,372.765,505.32,0.05299999937415123,412.455,565.784,0.9990000128746033
242,275.568,324.019,0.9950000047683716,317.17,383.956,0.9290000200271606,339.739,435.896,0.20600000023841858,371.923,505.32,0.23100000619888306,412.195,565.72,1.0
243,275.568,324.019,0.9829999804496765,317.17,383.956,1.0,341.49,435.896,0.35199999809265137,372.765,506.745,0.5989999771118164,412.455,565.784,0.9980000257492065
244,275.568,324.187,0.9559999704360962,317.105,383.956,1.0,341.49,443.888,0.04699999839067459,379.928,505.43,0.057999998331069946,415.701,568.438,0.9950000047683716
245,275.568,324.187,0.9670000076293945,315.934,382.459,1.0,345.844,443.888,0.968999981880188,379.928,506.745,0.20499999821186066,414.362,568.652,1.0
246,275.568,324.187,0.7490000128746033,315.619,381.513,0.9990000128746033,345.844,436.876,0.41200000047683716,380.146,515.282,0.6819999814033508,415.701,568.858,1.0
247,284.04,324.765,0.8859999775886536,314.824,380.761,1.0,345.844,441.135,0.7870000004768372,380.23,517.581,0.9929999709129333,416.098,568.969,1.0
248,284.04,326.21,0.9620000123977661,314.438,380.761,1.0,345.844,441.135,0.4909999966621399,380.23,517.581,1.0,415.701,569.571,1.0
249,284.04,326.447,0.9520000219345093,314.216,381.513,1.0,345.844,441.135,1.0,380.645,517.581,0.35600000619888306,415.478,569.571,1.0
250,283.251,326.63,1.0,313.68,382.499,1.0,346.054,443.684,0.4320000112056732,380.236,517.433,0.675000011920929,415.478,569.571,1.0
251,277.491,326.999,1.0,313.68,382.515,1.0,346.054,443.684,0.6140000224113464,380.236,517.433,0.9869999885559082,414.215,569.571,1.0
252,277.399,327.223,1.0,313.68,382.515,1.0,346.245,443.845,0.3050000071525574,380.236,506.561,0.7080000042915344,411.496,568.243,1.0
253,277.399,327.504,1.0,310.776,382.515,1.0,346.245,443.684,0.6710000038146973,380.236,506.561,0.9800000190734863,405.863,565.642,0.9990000128746033
254,277.097,327.223,1.0,310.776,381.423,1.0,346.245,443.845,0.4620000123977661,373.986,505.419,0.23999999463558197,403.192,565.345,1.0
255,276.783,327.223,1.0,308.538,381.423,1.0,342.418,443.622,1.0,373.082,501.009,1.0,401.089,565.345,1.0
256,275.752,326.967,1.0,307.474,381.174,1.0,342.158,436.958,0.8790000081062317,372.704,501.009,1.0,399.971,564.486,1.0
257,275.036,326.49,1.0,306.678,380.861,1.0,340.866,436.958,0.9980000257492065,372.307,501.009,1.0,399.971,564.382,1.0
258,275.036,326.457,1.0,306.678,380.861,1.0,340.361,444.034,0.7609999775886536,371.814,500.59,0.9629999995231628,401.089,563.965,1.0
259,275.036,325.929,1.0,306.386,381.174,1.0,340.317,444.048,0.9940000176429749,371.814,501.123,0.9819999933242798,399.971,563.448,1.0
260,275.178,325.443,0.9990000128746033,306.386,380.861,1.0,340.317,444.048,0.984000027179718,371.666,502.119,0.9900000095367432,401.195,563.965,0.9980000257492065
261,275.178,325.443,1.0,306.726,379.722,1.0,340.361,444.048,0.9129999876022339,371.814,502.119,0.9440000057220459,404.365,564.382,0.9990000128746033
262,275.295,325.443,0.9990000128746033,307.373,379.722,1.0,340.951,443.933,0.9819999933242798,372.644,505.12,0.9559999704360962,404.365,563.965,1.0
263,276.079,325.692,0.9990000128746033,306.726,379.854,1.0,342.88,442.858,0.996999979019165,372.644,505.12,0.9990000128746033,404.365,564.584,1.0
264,276.247,325.891,0.9990000128746033,306.726,379.722,1.0,344.597,441.352,0.9959999918937683,372.068,501.661,0.9909999966621399,404.365,564.584,1.0
265,276.655,325.909,1.0,307.871,379.722,1.0,344.597,441.352,0.9990000128746033,372.371,501.661,0.9990000128746033,404.365,565.536,1.0
266,277.491,326.031,1.0,308.136,379.456,1.0,342.88,442.858,0.9990000128746033,372.068,504.623,0.9990000128746033,403.657,565.536,1.0
267,277.689,326.176,1.0,308.136,378.857,1.0,341.259,443.507,0.996999979019165,372.007,502.331,1.0,402.851,565.772,1.0
268,277.491,326.074,1.0,308.136,378.857,1.0,341.2,443.507,0.9950000047683716,372.068,502.331,0.9959999918937683,402.39,565.772,1.0
269,283.132,326.1,1.0,308.136,379.456,1.0,341.185,443.507,0.9990000128746033,372.007,502.331,1.0,402.39,565.772,1.0
270,283.132,326.09,1.0,306.757,380.389,1.0,339.303,437.693,0.9990000128746033,371.677,501.431,0.9990000128746033,399.533,563.779,1.0
271,283.132,326.1,1.0,306.39,380.401,1.0,339.303,437.693,1.0,371.677,501.431,1.0,399.533,562.65,1.0
272,283.132,326.1,1.0,306.282,380.401,1.0,338.757,436.731,0.996999979019165,371.677,501.4,0.9950000047683716,399.533,562.65,1.0
273,283.132,326.192,1.0,306.282,380.389,1.0,338.757,437.693,0.9990000128746033,371.677,501.431,0.9980000257492065,399.81,562.65,1.0
274,277.886,326.354,1.0,306.282,380.36,1.0,339.437,442.816,0.9990000128746033,372.348,501.621,0.9990000128746033,399.977,562.672,1.0
275,276.537,326.354,1.0,306.059,378.14,1.0,339.497,444.069,0.9760000109672546,372.586,501.7,0.9980000257492065,403.454,563.277,1.0
276,276.537,326.462,1.0,306.059,378.075,1.0,339.497,444.069,0.9729999899864197,372.586,501.7,0.9990000128746033,403.454,563.721,1.0
277,276.537,326.205,1.0,306.568,378.075,1.0,339.658,444.316,0.9129999876022339,372.586,501.709,0.9929999709129333,405.086,564.185,1.0
278,276.853,326.205,1.0,307.991,378.075,1.0,339.84,444.393,0.9959999918937683,371.863,501.709,0.9940000176429749,410.308,564.4,0.9980000257492065
279,276.853,326.205,1.0,308.83,379.003,1.0,339.893,444.482,0.6990000009536743,371.794,501.778,0.9580000042915344,410.308,564.4,1.0
280,277.598,326.279,1.0,310.596,379.88,1.0,339.893,444.393,0.9200000166893005,371.77,501.568,0.9850000143051147,410.308,564.4,1.0
281,277.079,326.193,1.0,310.673,380.272,1.0,340.133,444.393,0.8320000171661377,371.794,504.593,0.6970000267028809,410.308,564.403,1.0
282,277.079,326.193,1.0,310.711,380.403,1.0,340.133,444.234,0.9430000185966492,371.442,504.593,0.9440000057220459,410.308,564.403,0.984000027179718
283,276.609,326.279,1.0,313.119,380.403,1.0,345.721,443.715,0.8240000009536743,370.311,505.205,0.9390000104904175,404.551,564.084,0.9919999837875366
284,274.695,326.067,1.0,314.123,380.403,1.0,345.721,443.715,0.6169999837875366,364.663,504.735,0.5040000081062317,412.23,564.419,0.9980000257492065
285,274.695,325.845,1.0,314.123,380.403,1.0,345.721,443.396,0.9070000052452087,364.663,505.131,0.3799999952316284,415.962,567.461,0.9929999709129333
286,274.695,325.845,0.9980000257492065,313.975,380.483,1.0,345.052,443.001,0.6069999933242798,364.663,505.131,0.6790000200271606,415.962,567.461,0.9909999966621399
287,275.197,325.845,1.0,313.119,380.633,1.0,345.052,442.54,1.0,371.271,505.131,0.871999979019165,410.073,563.902,1.0
288,275.558,325.845,1.0,310.129,381.117,1.0,341.23,436.665,0.9929999709129333,371.918,505.131,0.5590000152587891,415.646,566.648,1.0
289,275.791,325.845,1.0,310.129,381.117,1.0,341.23,435.922,0.2849999964237213,372.653,507.581,0.04500000178813934,415.646,566.648,1.0
290,276.164,325.82,1.0,311.975,380.633,1.0,341.086,435.435,0.984000027179718,385.986,515.408,0.48899999260902405,414.893,566.648,1.0
291,276.363,325.572,1.0,309.726,379.86,1.0,340.456,435.435,1.0,386.097,516.257,0.9070000052452087,415.646,567.427,1.0
292,276.363,325.361,1.0,311.975,379.627,1.0,340.456,435.435,0.9890000224113464,387.105,516.686,0.9959999918937683,416.467,567.674,1.0
293,276.363,325.213,1.0,311.975,379.008,1.0,339.618,435.576,0.6499999761581421,387.418,516.943,0.9919999837875366,416.467,567.674,1.0
294,276.363,324.452,1.0,311.975,379.008,1.0,339.618,435.644,0.9990000128746033,388.329,516.943,0.9990000128746033,416.97,567.75,1.0
295,276.363,324.125,1.0,313.268,379.008,1.0,341.575,435.644,0.8809999823570251,388.475,517.295,0.574999988079071,416.97,567.75,1.0
