scorer,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000
individuals,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
96,400.9,168.376,1.0,437.041,220.695,0.996999979019165,452.827,298.794,0.9980000257492065,466.19,363.2,1.0,515.808,420.181,0.9990000128746033
97,397.785,170.317,1.0,405.532,226.832,0.9589999914169312,453.228,297.639,1.0,465.009,358.501,0.9990000128746033,508.56,420.574,0.984000027179718
98,397.556,170.493,1.0,405.172,226.9,0.9279999732971191,453.195,300.272,0.9409999847412109,468.642,361.543,0.8960000276565552,490.056,422.762,0.9990000128746033
99,397.989,170.245,1.0,405.594,226.322,0.9649999737739563,452.791,299.673,0.902999997138977,467.71,361.452,0.9459999799728394,489.898,422.418,0.9959999918937683
100,396.73,170.796,1.0,405.774,227.563,0.9980000257492065,452.616,300.251,0.9909999966621399,468.238,361.704,0.8270000219345093,489.591,423.079,1.0
101,396.588,170.244,1.0,404.874,227.357,0.9890000224113464,452.308,299.544,0.9909999966621399,468.075,361.925,0.9390000104904175,500.073,422.575,1.0
102,397.677,171.062,1.0,404.034,228.524,1.0,453.35,301.055,0.996999979019165,469.067,361.704,0.8619999885559082,508.773,419.613,0.9369999766349792
103,397.653,171.367,1.0,404.219,228.143,0.9980000257492065,452.913,300.932,0.9940000176429749,468.808,361.749,0.8529999852180481,500.388,419.982,0.9589999914169312
104,397.544,170.879,1.0,405.157,226.718,0.9980000257492065,453.985,307.482,0.9980000257492065,467.467,362.227,0.9829999804496765,508.909,419.601,0.9079999923706055
105,397.704,170.212,1.0,410.977,226.861,0.8970000147819519,451.664,299.757,0.996999979019165,465.928,355.678,0.9940000176429749,508.827,419.393,0.9300000071525574
106,397.32,170.1,1.0,412.093,227.241,0.8190000057220459,451.118,291.601,1.0,468.405,361.283,0.8259999752044678,490.776,421.876,0.9980000257492065
107,397.767,170.198,1.0,411.618,226.68,0.503000020980835,451.886,291.751,0.8930000066757202,468.643,362.044,0.5210000276565552,490.273,422.285,0.9990000128746033
108,398.2,170.518,1.0,404.963,226.618,0.9580000042915344,450.661,300.005,0.996999979019165,468.498,361.317,0.8309999704360962,490.769,421.736,0.9950000047683716
109,396.717,170.698,1.0,404.857,227.121,0.9900000095367432,451.487,291.052,0.9990000128746033,466.764,357.192,0.9440000057220459,524.07,420.409,0.968999981880188
110,397.572,169.777,1.0,404.335,227.185,0.6840000152587891,444.94,292.511,0.6679999828338623,468.678,361.738,0.7350000143051147,515.95,420.114,0.9419999718666077
