scorer,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000
172,1900.138,75.641,0.9900000095367432,1870.159,53.736,1.0,1852.339,12.382,0.9629999995231628,1131.579,361.552,1.0,1139.73,395.992,1.0,1143.944,445.014,1.0,1131.303,308.581,1.0,1137.861,350.807,1.0,1142.901,386.111,1.0,1039.712,795.459,1.0,1037.587,844.281,1.0,1044.518,897.09,1.0,1771.126,371.036,1.0,1747.876,445.6,0.8730000257492065,1715.521,499.713,0.08699999749660492,1667.454,588.771,0.05000000074505806,1643.267,654.632,1.0
173,1900.676,75.009,0.9919999837875366,1869.277,53.943,1.0,1853.748,12.615,0.9990000128746033,1131.541,362.046,1.0,1137.221,396.77,1.0,1141.068,444.408,1.0,1131.673,307.923,1.0,1137.476,349.223,1.0,1143.446,386.531,1.0,1039.468,795.722,1.0,1038.833,847.933,1.0,1045.158,897.123,1.0,1754.363,367.257,1.0,1742.127,433.775,0.7480000257492065,,,1.0,1660.102,579.492,0.02800000086426735,1627.816,647.976,0.9940000176429749
174,1900.228,75.789,0.9950000047683716,1869.537,53.988,1.0,1853.9,12.968,0.9980000257492065,1130.392,362.538,1.0,1136.665,396.577,1.0,1141.16,444.224,1.0,1132.689,308.057,1.0,1137.888,348.889,1.0,1147.585,384.145,1.0,1038.932,795.546,1.0,1038.875,847.179,1.0,1045.89,896.345,1.0,1740.593,356.139,1.0,1725.876,431.992,0.9620000123977661,1684.17,483.785,0.03200000151991844,1644.122,572.852,0.20800000429153442,1580.752,633.888,0.6790000200271606
175,1901.168,75.132,0.9940000176429749,1869.751,54.575,1.0,1852.895,18.039,1.0,1131.515,361.499,1.0,1137.382,396.943,1.0,1141.808,445.165,1.0,1131.618,308.206,1.0,1137.744,348.692,1.0,1147.228,384.755,1.0,1038.716,795.84,1.0,1038.722,845.485,1.0,1046.637,896.684,1.0,1729.395,352.839,1.0,1709.087,430.274,0.9620000123977661,1668.397,483.615,0.04399999976158142,1634.438,572.203,0.49300000071525574,1585.496,636.098,1.0
176,1900.703,74.2,0.9950000047683716,1868.826,55.12,1.0,1852.78,19.363,0.9909999966621399,1131.254,362.216,1.0,1137.603,395.74,1.0,1142.094,444.678,1.0,1131.864,308.195,1.0,1137.763,348.892,1.0,1141.424,387.083,1.0,1038.874,795.94,1.0,1038.878,845.528,1.0,1046.767,896.269,1.0,1713.385,345.727,1.0,1699.65,415.808,0.996999979019165,1658.461,497.286,0.9909999966621399,1626.554,566.73,0.9990000128746033,1587.562,632.239,1.0
177,1901.574,73.155,0.9940000176429749,1869.34,54.178,1.0,1852.27,12.801,0.9860000014305115,1133.302,364.491,1.0,1137.789,396.477,1.0,1142.769,445.725,1.0,1131.071,308.483,1.0,1137.7,348.84,1.0,1141.282,386.487,1.0,1038.605,795.851,1.0,1038.885,845.207,1.0,1046.302,896.179,1.0,1698.539,337.538,1.0,1678.02,413.837,0.9919999837875366,1643.789,483.125,0.31200000643730164,1613.512,558.774,0.9490000009536743,1575.565,629.24,1.0
178,1900.851,73.953,0.9959999918937683,1867.092,53.643,1.0,1852.978,12.543,0.9959999918937683,1131.317,362.851,1.0,1137.668,397.454,1.0,1142.141,446.413,1.0,1131.967,307.722,1.0,1137.473,348.889,1.0,1141.915,387.11,1.0,1039.444,795.835,1.0,1038.622,845.792,1.0,1045.766,896.129,1.0,1678.613,325.161,1.0,1663.65,403.802,1.0,1627.895,481.854,0.6650000214576721,1606.203,556.831,1.0,1567.583,624.481,1.0
179,1902.155,72.193,0.9929999709129333,1870.164,55.203,1.0,1852.494,12.613,0.9679999947547913,1132.289,363.165,1.0,1137.782,396.853,1.0,1142.107,446.651,1.0,1131.768,307.617,1.0,1136.636,350.079,1.0,1139.126,388.155,1.0,1039.731,797.061,1.0,1038.15,845.076,1.0,1046.188,896.763,1.0,1666.228,321.296,1.0,1649.715,398.065,1.0,1620.465,479.488,0.7940000295639038,1588.331,542.908,0.9990000128746033,1557.69,614.053,1.0
180,1900.591,76.414,0.996999979019165,1867.48,56.555,1.0,1853.195,11.059,0.902999997138977,1131.985,365.401,1.0,1138.222,397.782,1.0,1143.73,445.681,1.0,1131.82,306.838,1.0,1137.646,346.571,1.0,,,1.0,,,,,,,,,,1650.254,315.229,1.0,1634.519,389.603,1.0,1604.295,462.479,0.07100000232458115,1572.729,542.255,1.0,1564.022,612.966,0.9950000047683716
181,1900.032,75.115,0.9980000257492065,1865.772,54.091,1.0,1852.49,10.282,0.9359999895095825,1128.99,366.364,1.0,1138.008,395.887,1.0,1143.431,445.08,1.0,1132.558,306.529,1.0,1138.331,342.627,1.0,1148.265,387.344,1.0,,,,,,,,,,1636.848,309.052,1.0,1615.73,385.611,1.0,1588.209,451.713,0.7039999961853027,1554.065,534.148,0.9980000257492065,1524.812,600.147,0.9990000128746033
182,1900.768,74.551,0.9980000257492065,1866.419,56.338,1.0,1853.205,12.582,0.9539999961853027,1134.469,364.184,1.0,1140.68,395.797,1.0,1143.433,445.757,1.0,1133.214,305.13,1.0,1140.371,346.008,1.0,1139.278,387.749,1.0,,,,,,,,,,1619.917,303.11,1.0,1602.253,378.89,1.0,1574.495,452.363,0.9980000257492065,1551.718,525.75,1.0,1505.137,595.883,1.0
183,1900.627,74.886,0.9980000257492065,1866.597,58.193,1.0,1852.902,12.018,0.7720000147819519,1131.35,363.891,1.0,1137.886,396.132,1.0,1141.744,445.011,1.0,1150.173,313.737,0.16500000655651093,,,1.0,1140.366,388.271,1.0,,,,,,,,,,1600.907,296.423,1.0,1581.77,370.208,1.0,1558.539,448.335,1.0,1536.392,518.717,1.0,1498.494,595.473,1.0
184,1900.399,75.799,0.9980000257492065,1865.895,56.57,1.0,1853.264,10.527,0.8989999890327454,1130.582,365.198,1.0,1138.714,396.022,1.0,1141.389,443.099,1.0,,,,,,,,,,1040.334,796.821,1.0,1040.386,846.947,1.0,1043.537,895.212,1.0,1582.954,289.543,1.0,1566.31,361.901,1.0,1547.621,436.399,1.0,1518.939,508.189,1.0,1491.222,587.912,1.0
185,1899.836,76.793,0.9980000257492065,1867.04,55.774,1.0,1852.888,11.874,0.9599999785423279,1133.316,363.539,1.0,1140.316,395.593,1.0,1141.207,443.988,1.0,1151.589,326.697,0.7440000176429749,,,1.0,1147.862,384.588,1.0,1040.955,797.045,1.0,1040.677,846.916,1.0,1044.725,895.184,1.0,1562.718,283.508,1.0,1546.823,358.679,1.0,1526.129,432.669,1.0,1506.403,503.882,1.0,1477.26,583.0,1.0
186,1900.648,77.111,0.9980000257492065,1866.354,57.884,1.0,1852.331,12.345,0.5680000185966492,1133.337,362.98,1.0,1140.493,394.668,1.0,1143.094,444.798,1.0,1137.618,316.477,0.9959999918937683,,,1.0,1148.49,385.851,1.0,1040.847,797.131,1.0,1040.577,845.8,1.0,1044.55,894.776,1.0,1550.194,273.28,1.0,1529.964,350.088,1.0,1513.652,426.152,1.0,1487.257,495.394,1.0,1466.977,579.178,1.0
187,1901.041,75.152,0.9980000257492065,1866.02,56.4,1.0,1852.688,12.629,0.8109999895095825,1133.53,362.603,1.0,1141.065,394.786,1.0,1143.779,445.289,1.0,1134.907,315.175,0.9160000085830688,,,1.0,1140.844,387.587,1.0,1042.049,796.961,1.0,1040.905,845.713,1.0,1044.522,895.057,1.0,1530.174,267.318,1.0,1517.602,343.541,1.0,1498.892,423.684,1.0,1473.375,494.003,1.0,1458.296,577.148,1.0
188,1900.486,75.128,0.9980000257492065,1865.819,57.064,1.0,1852.04,12.023,0.3659999966621399,1132.047,363.659,1.0,1140.44,394.868,1.0,1142.361,444.854,1.0,,,,,,,,,,1041.02,797.222,1.0,1041.021,846.142,1.0,1043.87,895.75,1.0,1518.884,259.05,1.0,1499.038,338.443,1.0,1478.522,410.87,1.0,1457.591,482.085,1.0,1428.831,566.286,1.0
189,1899.82,75.974,0.9980000257492065,1868.809,55.268,1.0,1859.883,12.423,0.07400000095367432,1135.393,365.307,1.0,1142.426,394.227,1.0,1148.556,440.622,1.0,,,,,,,,,,1040.061,795.398,1.0,1040.543,843.496,1.0,1043.694,895.823,1.0,1500.265,254.57,1.0,1480.261,330.123,1.0,1462.648,403.299,1.0,1439.846,480.906,1.0,1424.697,567.49,1.0
190,1900.437,74.966,0.9980000257492065,1867.211,56.497,0.9990000128746033,1859.825,12.484,0.04500000178813934,1130.807,365.077,1.0,1141.702,394.012,1.0,1142.522,444.397,1.0,,,,,,,,,,1040.733,796.222,1.0,1039.88,842.728,1.0,1043.622,895.452,1.0,1491.645,249.228,1.0,1464.797,327.748,1.0,1444.237,402.181,1.0,1426.531,471.168,1.0,1412.203,564.233,1.0
191,1900.029,75.909,0.9980000257492065,1867.113,56.099,1.0,1853.112,11.74,0.921999990940094,1132.081,363.076,1.0,1140.61,399.901,1.0,1147.332,440.29,1.0,1134.43,311.271,1.0,1140.459,351.687,1.0,,,1.0,1039.852,796.345,1.0,1039.708,842.072,1.0,1042.508,895.702,1.0,1471.067,243.102,1.0,1445.601,321.803,1.0,1427.899,395.601,1.0,1407.671,466.651,1.0,1397.584,555.9,1.0
192,1901.555,74.456,0.996999979019165,1868.98,54.757,1.0,1852.977,13.352,0.972000002861023,1134.496,365.748,1.0,1141.079,394.617,1.0,1143.638,444.492,1.0,1129.491,309.242,1.0,1137.605,347.938,1.0,,,1.0,1040.448,794.86,1.0,1039.615,844.855,1.0,1044.184,895.046,1.0,1460.34,236.193,1.0,1429.997,313.654,1.0,1420.104,389.567,1.0,1392.351,467.695,1.0,1371.568,553.605,1.0
193,1901.568,74.695,0.9980000257492065,1869.934,53.973,1.0,1853.302,19.313,0.9959999918937683,1135.186,366.184,1.0,1140.26,401.095,1.0,1143.607,444.785,1.0,1101.605,232.798,1.0,,,1.0,1044.681,894.627,1.0,,,,,,,,,,1440.951,229.575,1.0,1412.282,305.22,1.0,1398.401,384.43,1.0,1383.286,465.3,1.0,1368.47,548.973,1.0
194,1900.09,74.857,0.9980000257492065,1869.802,54.601,1.0,1853.842,19.036,0.9819999933242798,1135.961,365.716,1.0,1139.352,394.048,1.0,1142.019,444.167,1.0,1132.274,303.783,1.0,1138.31,345.93,1.0,1147.492,386.794,0.9990000128746033,1040.877,795.009,1.0,1039.508,844.611,1.0,1045.226,894.643,1.0,1426.836,223.769,1.0,1396.905,298.626,1.0,1388.738,382.387,1.0,1364.116,459.365,1.0,1356.998,544.196,1.0
195,1899.826,74.326,0.9990000128746033,1867.498,54.221,1.0,1853.067,19.791,0.9860000014305115,1131.583,363.125,1.0,1141.581,393.719,1.0,1142.186,444.082,1.0,1128.656,303.541,1.0,1137.685,348.315,1.0,1148.995,387.416,0.9980000257492065,1039.822,795.243,1.0,1039.174,844.134,1.0,1044.15,894.787,1.0,1412.655,216.449,1.0,1385.521,293.687,1.0,1369.11,374.372,1.0,1351.803,454.047,1.0,1328.699,540.076,1.0
196,1900.841,73.818,0.9990000128746033,1868.475,54.115,1.0,1853.767,18.888,0.9879999756813049,1131.178,363.753,1.0,1140.508,396.454,1.0,1142.918,444.489,1.0,1131.087,305.106,1.0,1137.658,349.677,1.0,,,1.0,1039.737,795.386,1.0,1039.185,843.722,1.0,1043.651,895.327,1.0,1398.776,211.236,1.0,1368.455,290.461,1.0,1356.721,368.057,1.0,1341.527,450.232,1.0,1326.889,537.935,1.0
197,1900.337,73.941,0.9990000128746033,1868.927,55.771,1.0,1854.14,19.52,0.9990000128746033,1135.673,364.043,1.0,1141.389,395.137,1.0,1143.46,444.522,1.0,1131.291,304.967,1.0,1138.866,347.995,1.0,1154.222,386.908,1.0,1039.787,795.75,1.0,1039.309,843.485,1.0,1043.578,895.03,1.0,1388.693,207.603,1.0,1365.771,285.249,1.0,1342.843,367.616,1.0,1334.283,442.862,1.0,1320.309,533.204,1.0
198,1900.543,74.874,0.9980000257492065,1869.403,55.17,1.0,1854.665,19.527,0.9990000128746033,1136.149,364.894,1.0,1142.086,394.913,1.0,1144.151,445.251,1.0,1133.231,305.513,1.0,1138.174,348.602,1.0,1151.074,385.013,1.0,1039.849,795.323,1.0,1039.28,843.769,1.0,1044.087,894.573,1.0,1376.542,200.916,1.0,1361.169,287.076,1.0,1337.657,368.205,1.0,1322.134,441.62,1.0,1299.496,532.917,1.0
199,1900.544,74.572,0.9990000128746033,1866.838,53.967,1.0,1853.467,20.285,0.9769999980926514,1135.702,364.984,1.0,1140.183,395.347,1.0,1146.153,439.426,1.0,1132.689,305.802,1.0,1137.72,347.23,1.0,,,1.0,1040.286,795.158,1.0,1038.892,844.336,1.0,1045.026,893.549,1.0,1368.14,196.277,1.0,1345.539,284.692,1.0,1332.674,368.82,1.0,1312.211,438.473,1.0,1296.805,536.366,1.0
200,1899.191,75.447,0.9980000257492065,1867.433,52.895,1.0,1852.208,12.934,0.7089999914169312,1135.799,363.718,1.0,1139.875,396.663,1.0,1143.595,443.856,1.0,1131.881,305.128,1.0,1137.59,346.399,1.0,,,1.0,1040.103,795.447,1.0,1038.501,845.397,1.0,1045.508,893.758,1.0,1360.498,195.109,1.0,1337.702,278.07,1.0,1320.869,365.523,1.0,1293.751,435.924,1.0,1294.468,536.554,1.0
201,1899.343,74.745,0.9980000257492065,1866.414,53.988,1.0,1852.114,12.073,0.35199999809265137,1135.536,363.771,1.0,1140.095,399.731,1.0,1143.409,443.585,1.0,1132.072,306.205,1.0,1138.322,347.434,1.0,,,1.0,1039.978,795.507,1.0,1038.413,844.225,1.0,1046.288,893.659,1.0,1352.61,192.509,1.0,1328.133,274.854,1.0,1317.543,366.251,1.0,1293.224,436.738,1.0,1285.068,534.035,1.0
202,1899.653,74.699,0.9990000128746033,1867.224,54.454,1.0,1852.255,12.531,0.6029999852180481,1134.367,363.889,1.0,1139.668,398.354,0.9959999918937683,1144.875,444.663,1.0,1132.418,306.36,1.0,1139.369,347.387,1.0,,,1.0,1039.548,795.492,1.0,1039.062,845.09,1.0,1046.992,893.275,1.0,1343.663,193.677,1.0,1322.685,275.408,1.0,1316.353,365.245,1.0,1290.353,434.75,1.0,1287.983,531.642,1.0
203,1900.936,74.043,0.9980000257492065,1867.59,55.234,1.0,1852.202,12.45,0.5189999938011169,1132.888,364.23,0.9959999918937683,1140.151,398.404,0.6909999847412109,1141.782,437.803,1.0,1130.799,303.986,1.0,1139.492,348.226,1.0,,,1.0,1040.036,794.938,1.0,1039.312,844.014,1.0,1046.84,893.478,1.0,1336.37,192.677,1.0,1312.543,274.087,1.0,1292.661,352.456,1.0,1279.194,428.044,1.0,1274.614,528.395,1.0
204,1903.397,74.669,0.996999979019165,1867.193,54.078,1.0,1852.309,27.288,0.2409999966621399,1133.009,363.764,0.9039999842643738,1145.787,395.846,0.039000000804662704,1142.711,439.401,0.9990000128746033,1132.197,303.74,1.0,1140.539,347.623,0.996999979019165,,,1.0,1039.936,795.873,1.0,1039.577,844.679,1.0,1048.102,895.039,1.0,1329.415,192.583,1.0,1303.839,277.496,1.0,1290.271,353.797,1.0,1271.511,431.954,1.0,1253.638,526.808,1.0
205,1902.851,72.862,0.9959999918937683,1865.806,52.313,1.0,1852.197,11.526,0.675000011920929,1130.653,355.179,0.47099998593330383,,,1.0,1140.479,439.971,0.6769999861717224,,,,,,,,,,1039.918,795.969,1.0,1039.792,842.24,1.0,1048.138,895.498,1.0,1322.666,188.687,1.0,1299.431,269.727,1.0,1283.77,351.913,1.0,1269.681,430.397,1.0,1249.983,523.561,1.0
206,1901.495,72.69,0.9959999918937683,1865.623,51.728,1.0,1851.715,11.736,0.7910000085830688,67.066,380.155,0.09000000357627869,,,1.0,1139.917,441.359,0.05299999937415123,,,,,,,,,,1039.862,795.933,1.0,1040.166,843.107,1.0,1047.688,896.576,1.0,1316.405,187.338,1.0,1299.652,266.918,1.0,1286.504,350.293,1.0,1261.591,430.524,1.0,1251.376,519.082,1.0
207,1901.731,73.973,0.9959999918937683,1867.573,52.401,1.0,1852.862,27.079,0.44600000977516174,58.912,379.099,0.026000000536441803,,,1.0,,,1.0,,,,,,,,,,1039.716,795.607,1.0,1040.444,842.409,1.0,1048.405,894.644,1.0,1307.996,179.67,1.0,1293.848,263.185,1.0,1291.982,351.512,1.0,1258.096,425.904,1.0,1246.027,518.749,1.0
208,1900.577,74.46,0.996999979019165,1865.166,54.023,1.0,1859.333,11.863,0.5410000085830688,59.107,379.325,0.0430000014603138,,,1.0,,,1.0,,,,,,,,,,1039.983,795.856,1.0,1040.259,843.115,1.0,1047.69,894.94,1.0,1304.89,180.268,1.0,1291.182,262.115,1.0,1270.552,342.723,1.0,1257.464,418.669,1.0,1251.747,517.285,1.0
209,1899.827,74.745,0.996999979019165,1866.294,52.714,1.0,1859.771,12.489,0.15199999511241913,59.201,379.405,0.0560000017285347,,,1.0,,,1.0,,,,,,,,,,1039.547,795.77,1.0,1040.154,842.876,1.0,1047.327,894.428,1.0,1301.109,178.707,1.0,1289.178,260.47,1.0,1266.548,338.224,1.0,1256.0,414.693,1.0,1243.726,511.067,1.0
210,1900.946,74.168,0.996999979019165,1867.595,53.459,1.0,1858.868,11.167,0.6710000038146973,67.16,380.063,0.07599999755620956,,,1.0,,,1.0,,,,,,,,,,1039.549,795.366,1.0,1040.933,843.354,1.0,1047.066,893.963,1.0,1300.737,177.197,1.0,1280.297,254.961,1.0,1265.835,336.936,1.0,1242.617,415.693,1.0,1227.388,506.776,1.0
211,1900.528,74.237,0.9980000257492065,1868.923,52.575,0.9990000128746033,1854.064,36.204,0.25099998712539673,59.017,379.243,0.03799999877810478,,,1.0,,,1.0,,,,,,,,,,1040.205,795.282,1.0,1041.108,842.442,1.0,1046.942,894.507,1.0,1290.642,173.122,1.0,1272.295,252.404,1.0,1256.796,333.2,1.0,1236.953,413.675,1.0,1233.478,503.451,1.0
212,1900.698,74.507,0.996999979019165,1868.365,52.148,1.0,1853.021,27.279,0.6370000243186951,67.119,380.091,0.0689999982714653,,,1.0,,,1.0,,,,,,,,,,1039.603,795.555,1.0,1041.403,843.209,1.0,1047.291,895.07,1.0,1289.34,164.17,1.0,1265.175,246.508,1.0,1254.084,329.82,1.0,1241.768,410.284,1.0,1227.42,504.091,1.0
213,1901.185,75.198,0.9959999918937683,1869.495,52.174,1.0,1853.195,26.977,0.8560000061988831,67.104,380.171,0.09600000083446503,,,1.0,,,1.0,,,,,,,,,,1039.563,795.561,1.0,1041.848,842.889,1.0,1047.254,895.066,1.0,1282.291,162.554,1.0,1260.255,239.943,1.0,1257.537,325.49,1.0,1228.623,402.161,1.0,1223.546,498.251,1.0
214,1900.925,75.599,0.996999979019165,1869.644,53.099,1.0,1852.125,20.175,0.8920000195503235,59.06,379.213,0.04100000113248825,,,1.0,,,1.0,,,,,,,,,,1039.424,795.48,1.0,1041.622,844.374,1.0,1049.05,895.465,1.0,1275.429,158.368,1.0,1250.731,238.494,1.0,1241.55,320.47,1.0,1226.014,399.417,1.0,1218.859,495.578,1.0
215,1901.051,74.759,0.9959999918937683,1870.117,52.644,1.0,1852.461,19.646,0.8600000143051147,67.201,380.126,0.0689999982714653,,,1.0,,,1.0,,,,,,,,,,1038.897,795.799,1.0,1041.609,842.927,1.0,1049.112,894.963,1.0,1264.989,155.556,1.0,1248.945,237.411,1.0,1242.644,324.633,1.0,1210.694,398.35,1.0,1197.58,492.542,1.0
216,1900.91,77.481,0.9959999918937683,1865.901,52.964,1.0,1852.429,12.04,0.6179999709129333,59.035,379.228,0.04800000041723251,,,1.0,58.804,395.01,0.023000000044703484,,,,,,,,,,1038.841,795.002,1.0,1040.966,844.014,1.0,1048.447,895.323,1.0,1244.538,155.217,1.0,1249.246,242.232,1.0,1240.439,328.769,1.0,1205.968,399.461,1.0,1196.298,491.663,1.0
217,1899.969,78.212,0.996999979019165,1866.327,53.452,1.0,1852.942,12.13,0.8759999871253967,59.055,379.265,0.054999999701976776,,,1.0,58.787,394.907,0.02500000037252903,,,,,,,,,,1039.044,794.728,1.0,1040.378,843.473,1.0,1049.262,896.018,1.0,1244.074,156.094,1.0,1232.338,238.04,1.0,1227.802,323.869,1.0,1189.401,399.348,1.0,1181.611,489.786,1.0
218,1900.024,77.21,0.996999979019165,1867.141,54.138,1.0,1853.171,12.355,0.9369999766349792,59.093,379.301,0.06599999964237213,,,1.0,58.838,394.992,0.023000000044703484,,,,,,,,,,1038.229,795.381,1.0,1040.121,844.27,1.0,1049.058,896.01,1.0,1234.819,155.471,1.0,1228.776,239.912,1.0,1211.649,318.365,1.0,1188.553,400.018,1.0,1169.059,488.25,1.0
219,1900.456,76.622,0.996999979019165,1866.605,52.952,1.0,1853.071,11.91,0.9409999847412109,67.39,380.037,0.052000001072883606,,,1.0,,,1.0,,,,,,,,,,1038.49,794.909,1.0,1040.741,845.085,1.0,1048.259,895.657,1.0,1219.153,155.913,1.0,1216.928,240.915,1.0,1200.384,321.499,1.0,1172.497,400.43,1.0,1168.082,487.233,1.0
220,1900.859,76.544,0.9980000257492065,1866.511,52.732,1.0,1853.053,11.558,0.9020000100135803,67.344,380.13,0.07800000160932541,,,1.0,,,1.0,,,,,,,,,,1038.315,794.122,1.0,1040.516,845.966,1.0,1047.943,894.483,1.0,1213.66,156.578,0.9980000257492065,1204.68,242.103,1.0,1183.972,320.631,1.0,1160.361,397.072,1.0,1157.287,485.368,1.0
221,1901.003,75.968,0.996999979019165,1867.041,52.828,1.0,1852.74,12.454,0.7720000147819519,58.982,379.217,0.0430000014603138,,,1.0,,,1.0,,,,,,,,,,1039.3,794.687,1.0,1041.215,846.364,1.0,1047.431,895.675,1.0,1221.913,161.947,0.9990000128746033,1186.19,241.926,1.0,1176.515,327.885,1.0,1154.525,397.469,1.0,1148.362,487.885,1.0
222,1901.465,76.125,0.9959999918937683,1866.86,53.46,1.0,1852.676,12.204,0.6909999847412109,58.877,379.085,0.02500000037252903,,,1.0,,,1.0,,,,,,,,,,1039.628,794.368,1.0,1041.619,847.311,1.0,1047.405,895.625,1.0,1205.769,162.627,0.996999979019165,1179.663,244.247,1.0,1162.488,327.898,1.0,1145.994,395.927,1.0,1123.309,486.684,1.0
223,1901.091,76.903,0.9959999918937683,1866.459,53.766,1.0,1852.504,12.542,0.6570000052452087,59.243,379.442,0.050999999046325684,,,1.0,58.81,394.919,0.026000000536441803,,,,,,,,,,1038.512,794.278,1.0,1041.423,845.351,1.0,1047.599,895.677,1.0,1189.428,162.544,0.9929999709129333,1166.419,243.214,1.0,1147.918,328.59,1.0,1130.707,403.124,1.0,1103.823,483.947,1.0
224,1900.981,76.016,0.996999979019165,1866.714,54.087,1.0,1852.011,12.698,0.6309999823570251,59.092,379.307,0.03500000014901161,,,1.0,,,1.0,,,,,,,,,,1038.452,793.757,1.0,1041.155,847.314,1.0,1048.046,895.745,1.0,1172.446,163.807,1.0,1154.044,242.423,1.0,1138.026,329.177,1.0,1113.859,400.82,1.0,1105.496,485.667,1.0
225,1901.126,75.978,0.996999979019165,1867.323,54.49,1.0,1853.056,13.058,0.9660000205039978,59.073,379.246,0.027000000700354576,,,1.0,,,1.0,,,,,,,,,,1038.735,794.142,1.0,1041.286,847.794,1.0,1048.111,896.27,1.0,1147.813,166.045,1.0,1134.284,242.777,1.0,1120.66,334.162,1.0,1111.209,399.937,1.0,1105.324,488.169,1.0
226,1901.605,76.273,0.9929999709129333,1867.724,55.207,1.0,1853.058,12.927,0.8930000066757202,59.025,379.177,0.029999999329447746,,,1.0,,,1.0,,,,,,,,,,1039.478,793.568,1.0,1041.406,847.95,1.0,1046.536,896.394,1.0,1139.09,172.71,1.0,1121.765,243.307,1.0,1110.587,333.767,1.0,1095.105,401.641,1.0,1091.763,488.474,1.0
227,1903.765,77.251,0.9940000176429749,1869.402,55.633,1.0,1852.226,19.712,0.6650000214576721,,,,,,,,,,,,,,,,,,,1039.557,793.123,1.0,1041.557,847.37,1.0,1048.386,896.542,1.0,1131.295,175.518,1.0,1106.265,253.832,1.0,1093.677,337.768,1.0,1079.3,403.198,1.0,1055.047,487.874,1.0
228,1902.097,75.906,0.9940000176429749,1865.245,53.486,1.0,1852.05,11.875,0.03200000151991844,,,,,,,,,,,,,,,,,,,1038.293,793.586,1.0,1042.74,849.784,1.0,1047.524,894.215,1.0,1115.723,179.212,1.0,1101.476,257.585,1.0,1072.587,340.336,1.0,1062.989,406.406,1.0,1027.538,486.887,1.0
