individuals,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,cup,cup,cup,cup,cup,cup,tap,tap,tap,tap,tap,tap,time_stamp
pose,x,y,z,X,Y,Z,x,y,z,X,Y,Z,x,y,z,X,Y,Z,x,y,z,X,Y,Z,x,y,z,X,Y,Z,
0,424.92027220646975,14.269710633799356,739.9109217525593,0.023543818494297476,0.6688325573375885,0.7430401731104243,50.29246908386635,182.35323346419327,838.6571172667583,0.002105693407682818,0.7973993285854283,-0.6034483215875086,128.63928031093278,-140.4005859393609,1029.1142424874622,0.138332660934849,0.9653668902870511,0.221203169182073,131.81564678194312,-98.35814432112404,1028.05933750152,0.09636622790844972,0.9939674252572376,0.05236704733126324,389.4159019262271,-207.8029730234773,601.0829798199758,-0.5464789582571666,0.2598827529367059,-0.7961291998841653,0.0
1,423.89615661968486,18.52230397214603,740.8921588858412,0.02774193166034954,0.6674317628584869,0.7441540345623109,48.7147382233271,182.12577410386245,837.3441567890848,0.01623567681734498,0.8270020285274765,-0.5619644540446679,131.14440880883546,-141.50892850241485,1028.1557522011371,0.26271072469400447,0.9280742763253581,0.26393410684091934,132.90166188534818,-100.77840454965755,1030.7367214184158,0.13255099920749458,0.9846578241640225,0.1134865715477733,763.2051043078059,-396.9724486741924,1152.340122787294,-0.5512605712506106,0.24395381711820738,-0.7978711159691814,0.03333333333333333
2,429.63037089961466,19.28515380596774,749.9782035654122,0.013037669120636967,0.687900109851698,0.7256882650628455,49.108751570988964,183.09076685170078,839.0852038897817,0.024989732297753784,0.8201322590495349,-0.5716280179854669,131.30886196196684,-141.74119956155903,1026.6789029324962,0.26996982223583527,0.9438331359141173,0.19051327153895325,133.01739146965127,-100.19397751622051,1028.7483257940353,0.1556780666269498,0.9756648255550663,0.1544101283786046,740.6774118692873,-384.7277988475363,1119.1204119507552,-0.5508898916577394,0.24315952498105844,-0.7983694462342045,0.06666666666666667
3,426.5475689419535,18.083064019983066,744.5967537640087,0.038096510066989366,0.656423763709107,0.7534298231147253,49.203365479115945,183.39823839215197,840.7455411548644,0.022026146540846406,0.8057928030086156,-0.5917878061333129,130.44970412261307,-141.20042260977797,1025.6266638448565,0.2765941961761905,0.933116985747308,0.22975713601867825,133.04434567214878,-100.9465588710104,1028.9542056407836,0.15609786161253877,0.9750493752861187,0.1578359064159438,712.3764660473468,-370.82365710089016,1077.2261183224366,-0.5523002159214099,0.24121614287007895,-0.7979844885159396,0.1
4,425.956795361463,18.58913695467731,743.5654781870925,0.048788819749430834,0.6729726578931802,0.7380565376687929,49.08018281363053,182.7097127784381,838.8425731767363,0.04254639233794114,0.8117770465929841,-0.582415514151021,130.59570941357447,-141.6076110854094,1026.5834424883246,0.28801637269410246,0.8949208094782527,0.3408273959395297,133.0667339778599,-99.1705546772448,1029.1878906940024,0.11408947161784795,0.9893234091496425,0.09067957087729032,411.0677499149368,-222.29158432032818,627.9325671435124,-0.7176874815054964,-0.13898652283170274,-0.6823543253775494,0.13333333333333333
5,428.0240398248316,18.679353358939036,747.1741343575615,0.025849141317600216,0.68983648076699,0.723503594805276,50.0326399021385,182.8079051792579,839.4442895413492,0.01125302560846109,0.795889361286363,-0.6053375042121878,129.6807574039791,-141.0878698753024,1025.263485496073,0.25960407928101087,0.9167353612570602,0.3036478214009544,132.93454874138078,-100.5565140902469,1028.1638070218441,0.14447348706344762,0.9863956765111086,0.078428189421409,393.378226040168,-213.66834076237825,601.2458771144463,-0.5769634749137532,-0.8162837499324105,0.028177796431390324,0.16666666666666666
6,426.8247195823561,18.650268645920683,746.0107458368273,0.052107208669183315,0.6721898111697343,0.7385429551246855,49.804266199260226,183.056933426285,840.524818430001,0.002745624624022265,0.8028706133354608,-0.5961469951176178,129.995979389406,-141.1118215009438,1024.9620489520466,0.26471400547064516,0.9372009568548323,0.22711420426312853,131.40049815144505,-99.32066983644816,1027.6286193033668,0.10041362007566218,0.9788410023571169,0.17829020446400143,387.78259671493373,-208.90500508868666,600.5482692487913,-0.5523868917930093,0.25319458249173377,-0.7942047753395184,0.2
7,425.162333321243,18.0468406153836,743.105201809913,0.040482479005113495,0.6778554978943102,0.7340797592006316,50.15070670545374,182.94079568531942,841.4303713943066,0.010983525020823632,0.7893696363227524,-0.6138199568520094,127.89457286708168,-140.85043458269476,1025.823776307974,0.19209198958873275,0.9511981726454568,0.24150093973271838,131.74560706328162,-98.86446394029619,1027.3981023635258,0.12092230908191216,0.9595253445900522,0.2543401428316815,597.3637522469742,-314.5549873191778,905.2120192674302,-0.5619457455222977,0.22701370636261325,-0.7954129469733935,0.23333333333333334
8,423.36396441085645,17.441961080597082,739.961985237452,0.06757185786451671,0.6798972000362766,0.7301875385184062,50.007023800006166,182.49795522737492,839.1797548062306,0.03346726947515009,0.8255657009332699,-0.5633127153867883,127.47446707555102,-140.4100532964544,1025.3962776036828,0.17934981779463263,0.9504517458225555,0.25391951819403047,131.56630298673386,-98.7943903527055,1026.0421056876658,0.11252374620535818,0.97691841524989,0.18157317116125873,385.6224007223798,-207.11723626838779,597.8641871664803,-0.546591585495176,0.25709772101165745,-0.7969557080016942,0.26666666666666666
9,424.43006824611734,21.960032821184484,749.9916916355212,0.0776626983265285,0.6866092902454548,0.7228666459571056,48.23853869969326,183.4255545617966,833.7525207354391,-0.021995386472446185,0.7334495672763877,-0.6793879121945043,128.49108751713274,-140.68182767132697,1027.5866265745972,0.20619322519902997,0.9363633744796516,0.2840915078194031,131.2061643628507,-99.43885249424594,1028.9901876144106,0.0895529652544901,0.9766361286202938,0.19535132118235912,385.1222964537837,-206.84863098569778,597.0888317112926,-0.5726336089188394,0.23467232969211452,-0.7855059819081337,0.3
10,423.90859632956256,17.464399099719806,740.9139012002342,0.08315600704820565,0.6593650548351735,0.7472100126162707,50.3936840926529,183.34127656739375,840.5894537711262,0.01978668846673754,0.7944879410366212,-0.6069574931631626,127.94725709457532,-140.9064983382314,1026.2497580261258,0.1873316996758654,0.9542748423592511,0.23295141024852759,131.70371680339994,-99.13886830781608,1029.9429065269787,0.1293485337718919,0.9671314203759107,0.21891955721848036,384.0109205377495,-205.82645131812927,595.3657682755806,-0.554622499987238,0.252014145510325,-0.7930212815370133,0.3333333333333333
11,423.75235629743855,21.865727576912597,749.8257356917908,0.09356127959016901,0.673397462187596,0.7333363108975004,49.7299221710652,183.53878341187303,839.6109453429319,0.04649270089527013,0.8420077372815831,-0.5374582766330903,130.35261228536856,-141.44978615890807,1024.880793956469,0.25187869671251034,0.9370323016019232,0.24192475668482114,130.89070892869393,-98.14996061962175,1026.5424163445532,0.07852591669779153,0.9890187641281322,0.12520209506726968,384.4524665143188,-206.48886628952891,596.0503356811145,-0.5474076683279697,0.2563831838054772,-0.7966257011404431,0.36666666666666664
12,427.9780880385546,17.119123521542186,748.9616540674706,0.03917167480633488,0.7036337593588871,0.7094822848974784,49.59790162332155,182.10105566482144,837.4493123575799,0.042032479802297136,0.8275290547540817,-0.55984724182538,128.28635281906944,-141.29156173767308,1031.9591776597847,0.1531161782138251,0.9529180879017631,0.26172992514964727,132.00408676489405,-98.84822577788461,1029.540218353291,0.04769914992646466,0.9960507674828308,0.07488430872456736,398.8099307770869,-214.7409397547251,608.0080188705474,-0.6990504511729587,-0.5461712237639826,-0.46154681349461896,0.4
13,427.44025580623224,17.67610080401712,749.8951856249688,0.05792281759822618,0.7031172473382726,0.7087108604338818,49.62706051818311,182.51383534160132,837.9414758577751,0.042377356133010205,0.8245280939472116,-0.5642318512623639,127.96908701004178,-140.54990479079444,1029.3884317196294,0.15346370851816793,0.9480072538333575,0.2788030431096243,130.9380260218403,-97.883105460698,1026.9517805096175,0.04497007099048504,0.9975241280358225,0.054067612315348214,389.95060623821934,-209.84082346741744,603.2385068878531,-0.5625260449424295,0.24252549829999487,-0.790408648381182,0.43333333333333335
14,431.9322651183378,18.380096388014376,756.8274983300037,0.010918465552246922,0.7444468544561974,0.6675924415391906,49.68668707890753,182.12662278686275,838.9621187430362,0.041678375073352106,0.8198021147212534,-0.571128186793303,131.3721322858554,-141.7385930590869,1029.9172781739298,0.26389582043081483,0.9236581750929787,0.277875100617266,128.03532756526914,-98.27861775669155,1027.1828544146388,0.12076338922872042,0.9915773473524142,0.046803504564748605,753.6149174521031,-392.2239088624704,1138.4140592940091,-0.5522394986378897,0.24288932930787804,-0.7975188460798537,0.4666666666666667
15,423.56658009581497,16.43374716266616,742.1692267010526,0.09657789249837377,0.6642029041731514,0.7412875371733455,50.07429217484926,182.77643181902454,840.5210894799396,0.051722371518264844,0.8305785462383333,-0.5544944317242,131.88657363405304,-142.24437914392058,1028.1603644630627,0.2920686638425771,0.9162464976708444,0.2742047612772668,129.14088808094698,-100.72164926897742,1030.2152690755515,-0.02497625856409986,0.9892930521470807,0.14378958057401992,453.2632479211411,-243.37287953428412,699.6345612895233,-0.5479465226001342,0.25575041017923933,-0.796458621689521,0.5
16,425.12195612239844,17.004878244895938,743.9634232141974,0.048784202534198455,0.7023646329723281,0.7101436642910709,50.01173871852912,183.15888801259956,839.4463199720287,0.05287775549469255,0.8380102692133822,-0.5430863022271489,131.66195901445232,-141.98271590971328,1026.377746728839,0.293355234155708,0.9105714929062612,0.2912082809604025,127.8813926261569,-101.63172843143926,1028.8294991174885,0.11141408950445561,0.9684411130249582,0.22295450491719931,391.40892993213873,-209.96108161922672,604.82616104304,-0.5465513296293429,0.2575428246437297,-0.7968395933655195,0.5333333333333333
17,427.5554133686703,17.658734219231693,749.1584214219506,0.04678589618210531,0.7091354719069876,0.7035182743907166,50.05956366093956,182.73580238597935,840.2726868484474,0.05259716495946632,0.8249647835933275,-0.5627314137926201,131.32835585758815,-142.37787164567249,1026.6483591552371,0.27944969199758346,0.9135807110896453,0.29542876293176623,126.7230870312401,-101.23966717014476,1028.40311540351,0.09288492111265552,0.9768761450571344,0.19257566992797473,393.780430019307,-211.70054091745928,609.8369491449445,-0.5483796110031219,0.2562614809561722,-0.795996140451833,0.5666666666666667
18,429.4656635181838,17.178626540727354,751.5649111568217,0.06822217237577537,0.7086352260697224,0.7022690734821259,49.7723327406536,182.75656367841628,840.3900579692234,0.042918798458793574,0.8230446517048807,-0.566352785848931,127.9595154948608,-141.3209838503829,1029.3465778776813,0.15295370199451652,0.9570318592331648,0.24636392889155784,131.52047565122345,-98.0403301277613,1028.6330804593376,0.05812439890763869,0.9966379694969204,0.05774350187407542,440.3252763047293,-236.57497585390644,671.5330345830951,-0.634181957879975,0.09628945493368567,-0.7671646401966761,0.6
19,425.76882801671417,17.62907318011489,747.9000743079044,0.049036284061129455,0.7007655395174235,0.7117043638129043,49.47686690720122,182.7610117427078,840.3443088836545,0.03450563663913708,0.8302551753762086,-0.5563143938468149,,,,,,,130.23559972480152,-101.14519462894796,1030.1120882187693,0.005079549622964844,0.9991796577558683,0.040177228656216195,522.1344531924371,-275.77884316868654,794.4996466725165,-0.5748275411400106,0.19863357985895075,-0.7937997221587744,0.6333333333333333
20,427.7135308429423,18.24624849267257,751.3161144041646,0.02317753669915657,0.7327571185781946,0.6800954396006057,49.47979788768535,182.44279615752544,840.4304663830253,0.03228823713973664,0.8188565757035174,-0.5730893282635071,128.03028652063256,-140.96008840822367,1026.914832200737,0.1680413904499401,0.9464411143130924,0.2757014839159246,130.31169214689254,-100.88680142486155,1027.7915301871333,0.053367343757649545,0.9948168470209977,0.08655268628675727,382.13775042136325,-205.2143057511409,591.1523210938216,-0.5517498678072597,0.2530498476211767,-0.7946935623204525,0.6666666666666666
21,425.91791300633025,18.146878499016577,747.2244087830355,0.05008006281055444,0.7214403661806631,0.6906632937647705,49.78117117914252,182.50085812546533,840.5041559854506,0.044316601223977986,0.8382860822176789,-0.5434266125394394,128.80533598170075,-141.39710635259618,1030.1915893951063,0.15772083589956074,0.9439050060450689,0.29011631716641256,133.7076640005999,-100.10633679041749,1031.268947346056,0.16062660395411607,0.9817329235806487,0.10197823718794057,383.15129559445916,-205.98620537489725,593.3759002569058,-0.5483012495114077,0.2555610325418315,-0.7962752654895052,0.7
22,432.75548264494375,15.939857748653836,761.9260886565655,-0.030474108719743785,0.7844936810308856,0.6193875952264045,,,,,,,127.52248569440077,-140.7100241352318,1025.7772897569173,0.1423366124027692,0.9153384383438509,0.3766906317655699,130.11586168994162,-100.98545630622067,1029.1650077170525,0.017881399208310195,0.989786064785404,0.14143479599793385,385.1929132545967,-207.50989906525288,596.5376975181808,-0.5508904365967771,0.2519995968656643,-0.7956229823514119,0.7333333333333333
