Tool 1 :C:\Program Files (x86)\Northern Digital Inc\8700449.rom
Tool 2 :C:\Program Files (x86)\Northern Digital Inc\8700339.rom
YCB Object No.:648025
Frame No: TimeStamp--Tool 1, 2: Tx,Ty, Tz, Q0, Qx, Qy, Qz, *** Tx,Ty, Tz, Q0, Qx, Qy, Qz
Measurement Completed for 21/08/2022 at 3:13 PM.

Frame 1, 2022-08-21-15-11-43.642650, Both Rigid bodies out of volume?
Frame 4, 2022-08-21-15-11-43.701653, Tool  1, -134.216949, -245.792252, -1784.482422, 0.510028, 0.333681, -0.213948, 0.763384, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 7, 2022-08-21-15-11-43.785658, Tool  1, -133.985229, -245.704514, -1784.158081, 0.510497, 0.332729, -0.214274, 0.763395, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 13, 2022-08-21-15-11-43.867662, Tool  1, -133.894043, -245.302521, -1783.184937, 0.510584, 0.332800, -0.215024, 0.763095, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 19, 2022-08-21-15-11-43.950667, Tool  1, -134.049622, -244.834839, -1782.920410, 0.510187, 0.331560, -0.216024, 0.763618, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 22, 2022-08-21-15-11-44.034672, Tool  1, -134.164368, -244.541809, -1782.777466, 0.510111, 0.331390, -0.216301, 0.763664, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 28, 2022-08-21-15-11-44.116677, Tool  1, -134.474670, -244.110046, -1783.246704, 0.510299, 0.329732, -0.216125, 0.764306, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 34, 2022-08-21-15-11-44.200682, Tool  1, -134.915131, -243.834518, -1784.282959, 0.510316, 0.328199, -0.215874, 0.765024, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 37, 2022-08-21-15-11-44.284686, Tool  1, -134.771622, -243.641663, -1785.031738, 0.511488, 0.327348, -0.215116, 0.764820, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 43, 2022-08-21-15-11-44.366691, Tool  1, -133.921661, -243.322647, -1786.543701, 0.512538, 0.324069, -0.214926, 0.765567, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 49, 2022-08-21-15-11-44.450696, Tool  1, -133.092880, -243.295959, -1787.582153, 0.513294, 0.322799, -0.214866, 0.765613, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 52, 2022-08-21-15-11-44.535701, Tool  1, -132.805481, -243.225952, -1787.852173, 0.514305, 0.323184, -0.213904, 0.765041, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 58, 2022-08-21-15-11-44.616705, Tool  1, -132.507553, -242.768250, -1787.828125, 0.514659, 0.323773, -0.213841, 0.764572, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 64, 2022-08-21-15-11-44.699710, Tool  1, -133.083344, -242.305695, -1787.248047, 0.513518, 0.324094, -0.214607, 0.764988, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 67, 2022-08-21-15-11-44.785715, Tool  1, -133.615555, -242.078857, -1786.475586, 0.512858, 0.325947, -0.215127, 0.764497, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 73, 2022-08-21-15-11-44.867720, Tool  1, -133.900848, -241.684280, -1785.423706, 0.512546, 0.327343, -0.215960, 0.763875, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 79, 2022-08-21-15-11-44.949724, Tool  1, -133.669464, -241.416901, -1785.187622, 0.512184, 0.326065, -0.216632, 0.764475, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 82, 2022-08-21-15-11-45.035729, Tool  1, -133.583420, -241.273132, -1784.861694, 0.511855, 0.326854, -0.217285, 0.764172, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
