Tool 1 :C:\Program Files (x86)\Northern Digital Inc\8700449.rom
Tool 2 :C:\Program Files (x86)\Northern Digital Inc\8700339.rom
YCB Object No.:318539
Frame No: TimeStamp--Tool 1, 2: Tx,Ty, Tz, Q0, Qx, Qy, Qz, *** Tx,Ty, Tz, Q0, Qx, Qy, Qz
Measurement Completed for 17/08/2022 at 4:58 PM.

Frame 1, 2022-08-17-16-56-20.682487, Both Rigid bodies out of volume?
Frame 4, 2022-08-17-16-56-20.741490, Both Rigid bodies out of volume?
Frame 7, 2022-08-17-16-56-20.793493, Both Rigid bodies out of volume?
Frame 10, 2022-08-17-16-56-20.842495, Both Rigid bodies out of volume?
Frame 13, 2022-08-17-16-56-20.893498, Tool  1, -102.215881, -239.181595, -1589.360962, 0.488923, 0.339633, -0.253792, 0.762361, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 16, 2022-08-17-16-56-20.975503, Tool  1, -104.301773, -234.656281, -1584.875854, 0.488514, 0.342085, -0.254712, 0.761219, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 22, 2022-08-17-16-56-21.057508, Tool  1, -108.490662, -224.008255, -1576.119507, 0.487375, 0.344663, -0.256466, 0.760197, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 28, 2022-08-17-16-56-21.141513, Tool  1, -111.313042, -210.820831, -1568.028564, 0.489253, 0.343595, -0.257292, 0.759194, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 31, 2022-08-17-16-56-21.225518, Tool  1, -112.649734, -203.438782, -1563.928711, 0.489802, 0.343876, -0.257570, 0.758618, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 37, 2022-08-17-16-56-21.308522, Tool  1, -113.933800, -186.705353, -1556.104370, 0.494821, 0.344402, -0.256254, 0.755563, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 43, 2022-08-17-16-56-21.392527, Tool  1, -113.347672, -168.165344, -1548.157104, 0.497865, 0.342904, -0.257402, 0.753851, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 46, 2022-08-17-16-56-21.476532, Tool  1, -112.446396, -158.699875, -1544.643555, 0.498007, 0.340486, -0.258670, 0.754420, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 52, 2022-08-17-16-56-21.557537, Tool  1, -108.970490, -139.569427, -1536.846191, 0.500964, 0.342484, -0.258715, 0.751536, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 58, 2022-08-17-16-56-21.641541, Tool  1, -103.213524, -120.700714, -1530.627319, 0.507132, 0.345216, -0.255257, 0.747320, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 61, 2022-08-17-16-56-21.726546, Tool  1, -99.413864, -111.681427, -1528.868164, 0.508922, 0.342152, -0.255566, 0.747407, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 67, 2022-08-17-16-56-21.808551, Tool  1, -90.871490, -95.243614, -1525.664307, 0.512588, 0.338582, -0.255283, 0.746625, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 73, 2022-08-17-16-56-21.891556, Tool  1, -82.132477, -81.736107, -1521.542969, 0.516240, 0.338584, -0.257232, 0.743431, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 76, 2022-08-17-16-56-21.975560, Tool  1, -78.119339, -76.113380, -1519.434204, 0.517753, 0.338238, -0.259554, 0.741727, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 82, 2022-08-17-16-56-22.057565, Tool  1, -71.860138, -66.942032, -1516.144287, 0.520553, 0.339266, -0.262898, 0.738111, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 88, 2022-08-17-16-56-22.141570, Tool  1, -66.827759, -61.002068, -1514.424072, 0.523555, 0.339022, -0.266263, 0.734887, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 91, 2022-08-17-16-56-22.225574, Tool  1, -65.119308, -59.535221, -1514.224609, 0.524501, 0.337770, -0.267711, 0.734263, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 97, 2022-08-17-16-56-22.307579, Tool  1, -63.136822, -58.650108, -1513.697754, 0.525678, 0.339454, -0.269296, 0.732061, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 103, 2022-08-17-16-56-22.391584, Tool  1, -62.830231, -58.692802, -1513.284058, 0.525226, 0.340175, -0.270811, 0.731493, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 106, 2022-08-17-16-56-22.476589, Tool  1, -63.227623, -58.853626, -1512.733887, 0.524649, 0.342745, -0.270891, 0.730677, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 112, 2022-08-17-16-56-22.558594, Tool  1, -65.303322, -59.792938, -1512.629883, 0.523197, 0.345371, -0.270561, 0.730604, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 118, 2022-08-17-16-56-22.641599, Tool  1, -67.916542, -60.932899, -1514.409424, 0.522191, 0.346166, -0.269177, 0.731458, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 121, 2022-08-17-16-56-22.726603, Tool  1, -69.338120, -61.323112, -1515.171631, 0.522373, 0.346845, -0.267474, 0.731630, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 127, 2022-08-17-16-56-22.808608, Tool  1, -73.059830, -61.432159, -1515.676147, 0.520478, 0.347852, -0.267172, 0.732613, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 133, 2022-08-17-16-56-22.890613, Tool  1, -77.426689, -61.100708, -1515.399658, 0.517887, 0.349310, -0.267624, 0.733590, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 136, 2022-08-17-16-56-22.975617, Tool  1, -79.357391, -60.874046, -1514.711548, 0.516619, 0.351572, -0.267824, 0.733330, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 142, 2022-08-17-16-56-23.057622, Tool  1, -82.214775, -60.271317, -1514.317871, 0.515104, 0.352904, -0.268650, 0.733454, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 148, 2022-08-17-16-56-23.141627, Tool  1, -83.325821, -59.711327, -1514.705200, 0.512857, 0.350778, -0.271487, 0.735002, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 151, 2022-08-17-16-56-23.225632, Tool  1, -83.736450, -59.560532, -1514.822266, 0.512237, 0.351322, -0.272677, 0.734734, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 157, 2022-08-17-16-56-23.307637, Tool  1, -85.562744, -59.665863, -1515.251831, 0.510242, 0.350901, -0.273783, 0.735912, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
