Tool 1 :C:\Program Files (x86)\Northern Digital Inc\8700449.rom
Tool 2 :C:\Program Files (x86)\Northern Digital Inc\8700339.rom
YCB Object No.:506370
Frame No: TimeStamp--Tool 1, 2: Tx,Ty, Tz, Q0, Qx, Qy, Qz, *** Tx,Ty, Tz, Q0, Qx, Qy, Qz
Measurement Completed for 19/08/2022 at 3:51 PM.

Frame 1, 2022-08-19-15-50-11.347048, Both Rigid bodies out of volume?
Frame 4, 2022-08-19-15-50-11.406052, Both Rigid bodies out of volume?
Frame 7, 2022-08-19-15-50-11.456054, Both Rigid bodies out of volume?
Frame 10, 2022-08-19-15-50-11.507057, Both Rigid bodies out of volume?
Frame 13, 2022-08-19-15-50-11.556060, Both Rigid bodies out of volume?
Frame 16, 2022-08-19-15-50-11.605063, Both Rigid bodies out of volume?
Frame 19, 2022-08-19-15-50-11.656066, Both Rigid bodies out of volume?
Frame 22, 2022-08-19-15-50-11.706068, Both Rigid bodies out of volume?
Frame 25, 2022-08-19-15-50-11.757071, Both Rigid bodies out of volume?
Frame 28, 2022-08-19-15-50-11.806074, Both Rigid bodies out of volume?
Frame 31, 2022-08-19-15-50-11.856077, Both Rigid bodies out of volume?
Frame 34, 2022-08-19-15-50-11.907080, Both Rigid bodies out of volume?
Frame 37, 2022-08-19-15-50-11.956083, Both Rigid bodies out of volume?
Frame 40, 2022-08-19-15-50-12.006086, Both Rigid bodies out of volume?
Frame 43, 2022-08-19-15-50-12.057089, Both Rigid bodies out of volume?
Frame 46, 2022-08-19-15-50-12.106091, Both Rigid bodies out of volume?
Frame 49, 2022-08-19-15-50-12.155094, Both Rigid bodies out of volume?
Frame 52, 2022-08-19-15-50-12.207098, Both Rigid bodies out of volume?
Frame 55, 2022-08-19-15-50-12.256100, Both Rigid bodies out of volume?
Frame 58, 2022-08-19-15-50-12.307103, Both Rigid bodies out of volume?
Frame 61, 2022-08-19-15-50-12.356106, Both Rigid bodies out of volume?
Frame 64, 2022-08-19-15-50-12.406109, Both Rigid bodies out of volume?
Frame 67, 2022-08-19-15-50-12.457112, Both Rigid bodies out of volume?
Frame 70, 2022-08-19-15-50-12.506114, Both Rigid bodies out of volume?
Frame 73, 2022-08-19-15-50-12.556117, Both Rigid bodies out of volume?
Frame 76, 2022-08-19-15-50-12.607120, Both Rigid bodies out of volume?
Frame 79, 2022-08-19-15-50-12.656123, Both Rigid bodies out of volume?
Frame 82, 2022-08-19-15-50-12.706126, Both Rigid bodies out of volume?
Frame 85, 2022-08-19-15-50-12.757129, Tool  1, -175.616531, -48.894302, -1619.286743, 0.535935, 0.467505, -0.161356, 0.684236, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 88, 2022-08-19-15-50-12.841134, Both Rigid bodies out of volume?
Frame 91, 2022-08-19-15-50-12.888136, Both Rigid bodies out of volume?
Frame 94, 2022-08-19-15-50-12.938139, Tool  1, -139.942581, -56.162605, -1582.006592, 0.538189, 0.510791, -0.188913, 0.643241, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 100, 2022-08-19-15-50-13.021144, Tool  1, -117.626556, -65.670998, -1555.283203, 0.535521, 0.531181, -0.214768, 0.620436, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 106, 2022-08-19-15-50-13.105149, Tool  1, -103.032295, -76.298698, -1534.506714, 0.528720, 0.531776, -0.242892, 0.615365, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 109, 2022-08-19-15-50-13.190154, Tool  1, -98.054794, -81.571014, -1524.789185, 0.524544, 0.529737, -0.257223, 0.614874, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 115, 2022-08-19-15-50-13.272158, Tool  1, -93.673126, -91.290062, -1506.511108, 0.511451, 0.516067, -0.290640, 0.622593, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 121, 2022-08-19-15-50-13.354163, Tool  1, -94.840591, -97.919510, -1494.135620, 0.498367, 0.485611, -0.323908, 0.641012, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 124, 2022-08-19-15-50-13.440168, Tool  1, -95.760849, -99.443810, -1491.973999, 0.495007, 0.463976, -0.338281, 0.652120, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 130, 2022-08-19-15-50-13.522172, Tool  1, -99.512993, -99.909927, -1497.180908, 0.491681, 0.418499, -0.351362, 0.677978, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
