Tool 1 :C:\Program Files (x86)\Northern Digital Inc\8700449.rom
Tool 2 :C:\Program Files (x86)\Northern Digital Inc\8700339.rom
YCB Object No.:506374
Frame No: TimeStamp--Tool 1, 2: Tx,Ty, Tz, Q0, Qx, Qy, Qz, *** Tx,Ty, Tz, Q0, Qx, Qy, Qz
Measurement Completed for 19/08/2022 at 4:13 PM.

Frame 559, 2022-08-19-16-11-53.275514, Tool  1, -68.323296, -230.076385, -1838.542114, 0.519093, 0.328672, -0.287109, 0.734906, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 562, 2022-08-19-16-11-53.359519, Tool  1, -72.501289, -230.836349, -1849.463501, 0.516874, 0.327131, -0.285821, 0.737655, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 568, 2022-08-19-16-11-53.442524, Tool  1, -80.663078, -230.065933, -1871.584595, 0.512031, 0.319039, -0.283321, 0.745499, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 574, 2022-08-19-16-11-53.525528, Tool  1, -88.727936, -226.198959, -1890.671021, 0.513149, 0.324481, -0.270882, 0.747004, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 577, 2022-08-19-16-11-53.610533, Tool  1, -91.284874, -223.090164, -1898.944580, 0.514407, 0.327878, -0.266450, 0.746249, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 583, 2022-08-19-16-11-53.692538, Tool  1, -91.209824, -215.460480, -1915.802734, 0.519318, 0.327019, -0.258073, 0.746168, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 589, 2022-08-19-16-11-53.774543, Tool  1, -87.030655, -207.702667, -1931.914551, 0.527840, 0.323362, -0.252767, 0.743594, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 592, 2022-08-19-16-11-53.860548, Tool  1, -86.076012, -204.788681, -1940.489502, 0.529961, 0.320809, -0.250490, 0.743961, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 598, 2022-08-19-16-11-53.942552, Tool  1, -86.925735, -201.140045, -1961.477905, 0.533318, 0.313510, -0.236435, 0.749254, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 604, 2022-08-19-16-11-54.026557, Tool  1, -84.080338, -198.340729, -1982.440186, 0.543025, 0.306347, -0.219948, 0.750267, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 607, 2022-08-19-16-11-54.109562, Tool  1, -81.812469, -197.256317, -1990.675293, 0.544988, 0.303660, -0.215858, 0.751123, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 613, 2022-08-19-16-11-54.191566, Tool  1, -75.639923, -195.676453, -2001.258423, 0.546782, 0.293449, -0.216959, 0.753556, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 619, 2022-08-19-16-11-54.275571, Tool  1, -70.080437, -193.156769, -2006.085449, 0.551061, 0.294397, -0.216749, 0.750122, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 622, 2022-08-19-16-11-54.360576, Tool  1, -67.788795, -191.401978, -2007.185913, 0.550891, 0.295259, -0.218335, 0.749448, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 628, 2022-08-19-16-11-54.442581, Tool  1, -64.957077, -187.514160, -2006.172485, 0.549523, 0.298760, -0.226300, 0.746697, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 634, 2022-08-19-16-11-54.525586, Tool  1, -65.367653, -185.047211, -2003.997314, 0.549257, 0.308717, -0.228525, 0.742151, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 637, 2022-08-19-16-11-54.610590, Tool  1, -65.512711, -184.626175, -2003.783813, 0.549879, 0.309797, -0.228070, 0.741380, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 643, 2022-08-19-16-11-54.692595, Tool  1, -64.448227, -184.490295, -2005.194092, 0.551693, 0.309775, -0.227337, 0.740265, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 649, 2022-08-19-16-11-54.774600, Tool  1, -62.847435, -184.725922, -2005.639282, 0.553555, 0.312705, -0.227060, 0.737725, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 652, 2022-08-19-16-11-54.860605, Tool  1, -61.990715, -184.952057, -2005.890015, 0.555077, 0.314295, -0.226636, 0.736034, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 658, 2022-08-19-16-11-54.942609, Tool  1, -60.951134, -185.683716, -2007.267578, 0.557007, 0.313365, -0.225824, 0.735221, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 664, 2022-08-19-16-11-55.026614, Tool  1, -60.327450, -185.861877, -2008.388428, 0.557971, 0.312090, -0.226472, 0.734833, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 667, 2022-08-19-16-11-55.111619, Tool  1, -60.521030, -185.800156, -2008.578247, 0.557671, 0.312531, -0.227271, 0.734626, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 673, 2022-08-19-16-11-55.193624, Tool  1, -60.856506, -185.832611, -2008.926270, 0.558054, 0.313303, -0.226567, 0.734224, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 679, 2022-08-19-16-11-55.275629, Tool  1, -60.504208, -186.024765, -2009.028076, 0.558063, 0.312683, -0.226869, 0.734389, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 682, 2022-08-19-16-11-55.360633, Tool  1, -60.149677, -186.043579, -2008.073853, 0.558275, 0.314005, -0.227622, 0.733429, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 688, 2022-08-19-16-11-55.441638, Tool  1, -59.989487, -186.146973, -2006.365723, 0.558268, 0.316340, -0.228409, 0.732185, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 694, 2022-08-19-16-11-55.525643, Tool  1, -60.152565, -186.210007, -2005.149292, 0.558174, 0.316029, -0.228526, 0.732356, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 697, 2022-08-19-16-11-55.609648, Tool  1, -60.463226, -186.247421, -2004.415039, 0.557519, 0.316339, -0.229046, 0.732558, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 703, 2022-08-19-16-11-55.691652, Tool  1, -61.649727, -186.046356, -2001.720459, 0.554713, 0.321115, -0.231518, 0.731832, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 709, 2022-08-19-16-11-55.775657, Tool  1, -62.041397, -185.450867, -1999.795532, 0.554498, 0.325410, -0.232685, 0.729724, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 712, 2022-08-19-16-11-55.860662, Tool  1, -62.283089, -185.301178, -2000.388306, 0.555320, 0.326632, -0.230995, 0.729090, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 718, 2022-08-19-16-11-55.942667, Tool  1, -63.019547, -185.268372, -2003.870361, 0.556873, 0.322919, -0.226707, 0.730904, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 724, 2022-08-19-16-11-56.026671, Tool  1, -62.773308, -184.901398, -2005.763550, 0.556831, 0.318792, -0.226264, 0.732883, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 727, 2022-08-19-16-11-56.110676, Tool  1, -62.052319, -184.570496, -2005.707031, 0.556527, 0.317760, -0.227498, 0.733180, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 733, 2022-08-19-16-11-56.192681, Tool  1, -61.086872, -184.013687, -2005.862427, 0.557729, 0.317113, -0.228057, 0.732372, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 739, 2022-08-19-16-11-56.275686, Tool  1, -60.610168, -183.683563, -2006.482422, 0.558105, 0.316218, -0.228453, 0.732348, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 742, 2022-08-19-16-11-56.359691, Tool  1, -60.217026, -183.501450, -2006.663086, 0.558324, 0.315810, -0.228693, 0.732283, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
