Tool 1 :C:\Program Files (x86)\Northern Digital Inc\8700449.rom
Tool 2 :C:\Program Files (x86)\Northern Digital Inc\8700339.rom
YCB Object No.:740526
Frame No: TimeStamp--Tool 1, 2: Tx,Ty, Tz, Q0, Qx, Qy, Qz, *** Tx,Ty, Tz, Q0, Qx, Qy, Qz
Measurement Completed for 19/08/2022 at 3:03 PM.

Frame 1, 2022-08-19-15-02-00.069676, Both Rigid bodies out of volume?
Frame 4, 2022-08-19-15-02-00.128680, Both Rigid bodies out of volume?
Frame 7, 2022-08-19-15-02-00.178683, Both Rigid bodies out of volume?
Frame 10, 2022-08-19-15-02-00.229686, Both Rigid bodies out of volume?
Frame 13, 2022-08-19-15-02-00.278688, Both Rigid bodies out of volume?
Frame 16, 2022-08-19-15-02-00.329691, Both Rigid bodies out of volume?
Frame 19, 2022-08-19-15-02-00.379694, Both Rigid bodies out of volume?
Frame 22, 2022-08-19-15-02-00.428697, Both Rigid bodies out of volume?
Frame 25, 2022-08-19-15-02-00.479700, Both Rigid bodies out of volume?
Frame 28, 2022-08-19-15-02-00.529703, Both Rigid bodies out of volume?
Frame 31, 2022-08-19-15-02-00.578706, Both Rigid bodies out of volume?
Frame 34, 2022-08-19-15-02-00.629708, Both Rigid bodies out of volume?
Frame 37, 2022-08-19-15-02-00.679711, Both Rigid bodies out of volume?
Frame 40, 2022-08-19-15-02-00.728714, Both Rigid bodies out of volume?
Frame 43, 2022-08-19-15-02-00.779717, Both Rigid bodies out of volume?
Frame 46, 2022-08-19-15-02-00.828720, Both Rigid bodies out of volume?
Frame 49, 2022-08-19-15-02-00.878723, Both Rigid bodies out of volume?
Frame 52, 2022-08-19-15-02-00.928726, Both Rigid bodies out of volume?
Frame 55, 2022-08-19-15-02-00.978728, Both Rigid bodies out of volume?
Frame 58, 2022-08-19-15-02-01.028731, Both Rigid bodies out of volume?
Frame 61, 2022-08-19-15-02-01.078734, Both Rigid bodies out of volume?
Frame 64, 2022-08-19-15-02-01.128737, Both Rigid bodies out of volume?
Frame 67, 2022-08-19-15-02-01.178740, Both Rigid bodies out of volume?
Frame 70, 2022-08-19-15-02-01.229743, Both Rigid bodies out of volume?
Frame 73, 2022-08-19-15-02-01.278746, Both Rigid bodies out of volume?
Frame 76, 2022-08-19-15-02-01.329749, Both Rigid bodies out of volume?
Frame 79, 2022-08-19-15-02-01.378751, Both Rigid bodies out of volume?
Frame 82, 2022-08-19-15-02-01.428754, Both Rigid bodies out of volume?
Frame 85, 2022-08-19-15-02-01.479757, Both Rigid bodies out of volume?
Frame 88, 2022-08-19-15-02-01.528760, Both Rigid bodies out of volume?
Frame 91, 2022-08-19-15-02-01.578763, Both Rigid bodies out of volume?
Frame 94, 2022-08-19-15-02-01.629765, Both Rigid bodies out of volume?
Frame 97, 2022-08-19-15-02-01.678769, Both Rigid bodies out of volume?
Frame 100, 2022-08-19-15-02-01.728771, Both Rigid bodies out of volume?
Frame 103, 2022-08-19-15-02-01.779774, Both Rigid bodies out of volume?
Frame 106, 2022-08-19-15-02-01.828777, Both Rigid bodies out of volume?
Frame 109, 2022-08-19-15-02-01.879780, Both Rigid bodies out of volume?
Frame 112, 2022-08-19-15-02-01.929783, Both Rigid bodies out of volume?
Frame 115, 2022-08-19-15-02-01.978785, Both Rigid bodies out of volume?
Frame 118, 2022-08-19-15-02-02.027789, Both Rigid bodies out of volume?
Frame 121, 2022-08-19-15-02-02.078792, Both Rigid bodies out of volume?
Frame 124, 2022-08-19-15-02-02.128794, Both Rigid bodies out of volume?
Frame 127, 2022-08-19-15-02-02.179797, Both Rigid bodies out of volume?
Frame 130, 2022-08-19-15-02-02.228800, Both Rigid bodies out of volume?
Frame 133, 2022-08-19-15-02-02.278803, Both Rigid bodies out of volume?
Frame 136, 2022-08-19-15-02-02.329806, Both Rigid bodies out of volume?
Frame 139, 2022-08-19-15-02-02.380809, Both Rigid bodies out of volume?
Frame 142, 2022-08-19-15-02-02.430811, Tool  1, -214.507584, -103.678909, -1571.573853, 0.460826, 0.485905, -0.229573, 0.706281, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 145, 2022-08-19-15-02-02.512816, Both Rigid bodies out of volume?
Frame 148, 2022-08-19-15-02-02.561819, Both Rigid bodies out of volume?
Frame 151, 2022-08-19-15-02-02.610822, Tool  1, -204.984695, -109.263275, -1543.684692, 0.448384, 0.473764, -0.269101, 0.708580, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 157, 2022-08-19-15-02-02.694827, Tool  1, -203.571014, -108.996758, -1547.377686, 0.433993, 0.437024, -0.294688, 0.730630, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 163, 2022-08-19-15-02-02.777832, Tool  1, -207.196381, -106.869377, -1557.127319, 0.424535, 0.423814, -0.298108, 0.742485, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 166, 2022-08-19-15-02-02.862836, Tool  1, -207.806625, -104.767883, -1563.510742, 0.422583, 0.415467, -0.303348, 0.746185, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 172, 2022-08-19-15-02-02.943841, Tool  1, -203.653046, -99.918655, -1580.689087, 0.435993, 0.386283, -0.306673, 0.752761, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 178, 2022-08-19-15-02-03.027846, Tool  1, -199.312759, -101.808052, -1582.310791, 0.469426, 0.395385, -0.276446, 0.739519, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 181, 2022-08-19-15-02-03.111851, Tool  1, -196.806519, -105.415260, -1573.753540, 0.484741, 0.401442, -0.267035, 0.729769, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 187, 2022-08-19-15-02-03.193855, Tool  1, -191.379562, -115.790489, -1543.203979, 0.503528, 0.395965, -0.269824, 0.718934, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 193, 2022-08-19-15-02-03.277860, Tool  1, -180.943100, -123.687485, -1503.087646, 0.516337, 0.388418, -0.283480, 0.708638, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 196, 2022-08-19-15-02-03.362865, Tool  1, -173.282440, -125.178329, -1487.055664, 0.520921, 0.372891, -0.294426, 0.709160, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 202, 2022-08-19-15-02-03.444869, Tool  1, -158.096512, -123.554153, -1462.654785, 0.517622, 0.339831, -0.320881, 0.716672, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 208, 2022-08-19-15-02-03.528874, Tool  1, -150.002640, -117.557289, -1441.812500, 0.495479, 0.329237, -0.348096, 0.724523, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 211, 2022-08-19-15-02-03.612879, Tool  1, -148.699295, -114.797546, -1435.575317, 0.480251, 0.320438, -0.362789, 0.731481, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 217, 2022-08-19-15-02-03.694884, Tool  1, -153.919586, -113.451927, -1430.479004, 0.458090, 0.325954, -0.368687, 0.740256, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
