Tool 1 :C:\Program Files (x86)\Northern Digital Inc\8700449.rom
Tool 2 :C:\Program Files (x86)\Northern Digital Inc\8700339.rom
YCB Object No.:591074
Frame No: TimeStamp--Tool 1, 2: Tx,Ty, Tz, Q0, Qx, Qy, Qz, *** Tx,Ty, Tz, Q0, Qx, Qy, Qz
Measurement Completed for 17/08/2022 at 5:40 PM.

Frame 1, 2022-08-17-17-40-29.532992, Both Rigid bodies out of volume?
Frame 541, 2022-08-17-17-40-38.559508, Tool  1, -158.831055, -174.493896, -1732.024048, 0.487849, 0.332582, -0.174123, 0.788083, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 547, 2022-08-17-17-40-38.641513, Tool  1, -161.584335, -173.023605, -1730.965942, 0.469176, 0.309223, -0.192636, 0.804455, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 550, 2022-08-17-17-40-38.727518, Tool  1, -162.764542, -172.320465, -1728.533447, 0.460508, 0.298670, -0.202786, 0.810930, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 556, 2022-08-17-17-40-38.809523, Tool  1, -162.705322, -171.379623, -1718.566406, 0.454952, 0.293323, -0.218416, 0.811958, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 562, 2022-08-17-17-40-38.892528, Tool  1, -156.638000, -172.500549, -1712.199829, 0.452617, 0.270481, -0.239218, 0.815324, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 565, 2022-08-17-17-40-38.977532, Tool  1, -152.280731, -173.748779, -1710.406372, 0.451012, 0.253753, -0.249982, 0.818357, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 571, 2022-08-17-17-40-39.058537, Tool  1, -143.894547, -176.334137, -1704.819946, 0.455642, 0.237848, -0.262189, 0.816748, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 577, 2022-08-17-17-40-39.142542, Tool  1, -141.666946, -177.272766, -1697.056885, 0.463954, 0.255159, -0.258249, 0.808053, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 580, 2022-08-17-17-40-39.226546, Tool  1, -144.021652, -175.935959, -1691.412720, 0.467816, 0.279990, -0.250098, 0.800129, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 586, 2022-08-17-17-40-39.308551, Tool  1, -152.335510, -169.175919, -1683.093506, 0.471822, 0.328515, -0.226949, 0.786102, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 592, 2022-08-17-17-40-39.392556, Tool  1, -163.326859, -156.761505, -1685.543335, 0.467929, 0.344257, -0.203556, 0.788096, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 595, 2022-08-17-17-40-39.476561, Tool  1, -168.262375, -148.109619, -1690.277588, 0.467342, 0.341965, -0.190658, 0.792655, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 601, 2022-08-17-17-40-39.558566, Tool  1, -177.403915, -127.181015, -1700.594604, 0.470050, 0.334023, -0.165536, 0.800051, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 607, 2022-08-17-17-40-39.641570, Tool  1, -188.397873, -106.939278, -1712.335937, 0.472431, 0.329676, -0.139849, 0.805337, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 610, 2022-08-17-17-40-39.727575, Tool  1, -192.676605, -97.014641, -1718.239136, 0.473910, 0.330249, -0.127332, 0.806308, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 616, 2022-08-17-17-40-39.809580, Tool  1, -194.916290, -76.256912, -1728.903198, 0.479183, 0.337435, -0.112067, 0.802473, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 622, 2022-08-17-17-40-39.892585, Tool  1, -189.539185, -56.419609, -1740.730713, 0.485681, 0.340970, -0.110815, 0.797230, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 625, 2022-08-17-17-40-39.977590, Tool  1, -184.544022, -46.478664, -1747.492432, 0.491251, 0.341524, -0.111118, 0.793528, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 631, 2022-08-17-17-40-40.059594, Tool  1, -171.895782, -26.524939, -1761.114624, 0.500230, 0.337333, -0.121737, 0.788136, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 637, 2022-08-17-17-40-40.142599, Tool  1, -161.206573, -8.182110, -1770.557007, 0.508979, 0.342985, -0.131038, 0.778545, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 640, 2022-08-17-17-40-40.226603, Tool  1, -156.691666, 1.010715, -1773.884644, 0.513477, 0.348513, -0.134246, 0.772566, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 646, 2022-08-17-17-40-40.308609, Tool  1, -149.239059, 18.482204, -1782.031738, 0.518877, 0.349370, -0.143237, 0.766936, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 652, 2022-08-17-17-40-40.392613, Tool  1, -143.345490, 35.216881, -1791.150391, 0.518884, 0.340900, -0.154013, 0.768653, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 655, 2022-08-17-17-40-40.476618, Tool  1, -140.212204, 43.441410, -1794.401855, 0.520339, 0.339799, -0.157968, 0.767353, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 661, 2022-08-17-17-40-40.558623, Tool  1, -133.965637, 57.767876, -1800.585083, 0.523956, 0.335985, -0.162974, 0.765522, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 667, 2022-08-17-17-40-40.642628, Tool  1, -126.538788, 69.876068, -1804.453491, 0.529084, 0.332407, -0.169974, 0.762027, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 670, 2022-08-17-17-40-40.726632, Tool  1, -122.824471, 75.233109, -1805.197754, 0.532952, 0.334141, -0.172478, 0.758000, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 676, 2022-08-17-17-40-40.808637, Tool  1, -115.911964, 83.593987, -1807.876831, 0.540233, 0.335487, -0.174751, 0.751705, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 682, 2022-08-17-17-40-40.892642, Tool  1, -110.312195, 88.812790, -1812.800415, 0.545206, 0.329951, -0.176529, 0.750148, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 685, 2022-08-17-17-40-40.977647, Tool  1, -108.674026, 90.682648, -1814.116089, 0.547015, 0.330489, -0.176837, 0.748519, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 691, 2022-08-17-17-40-41.059651, Tool  1, -106.898323, 93.197449, -1816.419189, 0.550393, 0.332111, -0.174841, 0.745789, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 697, 2022-08-17-17-40-41.141656, Tool  1, -104.899513, 93.890213, -1818.209717, 0.551609, 0.331672, -0.176583, 0.744675, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 700, 2022-08-17-17-40-41.227661, Tool  1, -103.588272, 93.850639, -1818.331421, 0.553437, 0.333617, -0.176679, 0.742423, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 706, 2022-08-17-17-40-41.309666, Tool  1, -102.133240, 93.753014, -1817.645630, 0.554658, 0.336664, -0.177481, 0.739941, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 712, 2022-08-17-17-40-41.392671, Tool  1, -102.207909, 93.678009, -1818.436279, 0.554062, 0.336130, -0.177013, 0.740742, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 715, 2022-08-17-17-40-41.476675, Tool  1, -102.330940, 93.502228, -1819.032227, 0.553641, 0.335232, -0.176668, 0.741546, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 721, 2022-08-17-17-40-41.558680, Tool  1, -102.445778, 93.049843, -1819.053223, 0.552773, 0.335183, -0.176920, 0.742155, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 727, 2022-08-17-17-40-41.642685, Tool  1, -102.338722, 92.976967, -1818.486694, 0.551728, 0.336968, -0.178365, 0.741779, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 730, 2022-08-17-17-40-41.727690, Tool  1, -102.419548, 93.030296, -1818.419678, 0.551502, 0.336632, -0.177879, 0.742216, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 736, 2022-08-17-17-40-41.808694, Tool  1, -101.991165, 93.405701, -1818.402222, 0.550618, 0.337148, -0.179683, 0.742204, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 742, 2022-08-17-17-40-41.891699, Tool  1, -101.092445, 93.703857, -1818.844360, 0.549837, 0.337989, -0.180255, 0.742261, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 745, 2022-08-17-17-40-41.977704, Tool  1, -100.214172, 93.839325, -1819.264038, 0.550146, 0.338267, -0.179862, 0.742000, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
