scorer,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000
7,1900.827,76.436,0.9869999885559082,1864.66,52.404,0.9990000128746033,1852.036,4.077,0.02800000086426735,1164.893,736.561,1.0,1173.606,766.69,1.0,1167.888,800.832,1.0,1161.457,646.44,1.0,1166.892,694.329,1.0,,,1.0,685.738,392.304,1.0,684.36,430.212,1.0,675.212,460.299,1.0,1802.735,469.615,1.0,1790.917,539.084,1.0,1741.233,595.15,0.9959999918937683,1718.449,656.121,1.0,1669.59,714.226,0.7269999980926514
8,1900.91,75.549,0.9919999837875366,1864.871,53.573,0.9990000128746033,,,1.0,1165.562,736.767,1.0,1173.216,765.386,1.0,1168.81,801.01,1.0,1161.601,645.913,1.0,1167.416,693.859,1.0,,,1.0,685.596,392.138,1.0,684.525,426.144,1.0,674.975,460.038,1.0,1786.71,462.117,1.0,1794.734,541.719,1.0,1739.825,607.247,0.9950000047683716,1714.85,656.047,1.0,1659.143,713.371,0.6579999923706055
9,1901.248,75.1,0.9919999837875366,1866.019,55.225,0.9990000128746033,1859.774,12.169,0.017000000923871994,1162.135,735.494,1.0,1175.01,764.98,1.0,1170.539,801.322,1.0,1161.377,645.942,1.0,1167.225,693.712,1.0,,,1.0,685.086,392.696,1.0,684.867,426.653,1.0,675.147,460.846,1.0,1803.923,469.694,1.0,1794.015,541.014,1.0,1730.75,596.78,0.9990000128746033,1711.654,651.839,1.0,1677.844,715.656,1.0
10,1900.21,76.355,0.9909999966621399,1865.261,55.669,1.0,1851.935,4.068,0.07800000160932541,1162.468,735.453,1.0,1174.317,764.903,1.0,1166.828,800.645,1.0,1162.187,645.41,1.0,1167.409,693.809,1.0,,,1.0,685.109,391.843,1.0,683.838,430.63,1.0,674.885,460.296,1.0,1803.304,468.842,0.9980000257492065,1787.658,541.022,1.0,1731.211,596.032,1.0,1717.24,656.099,1.0,1670.284,712.327,0.9940000176429749
11,1900.087,75.848,0.9900000095367432,1863.691,54.505,1.0,1851.937,4.007,0.10300000011920929,1162.503,735.007,1.0,1171.572,764.729,1.0,1164.754,800.573,1.0,1161.901,645.322,1.0,1167.852,693.466,1.0,,,1.0,685.168,392.556,1.0,684.753,430.787,1.0,674.463,460.291,1.0,1802.038,469.443,1.0,1787.039,539.381,0.9990000128746033,1732.555,595.736,0.9990000128746033,1711.048,658.278,1.0,1675.787,713.829,0.9890000224113464
12,1901.106,76.433,0.9919999837875366,1865.875,53.329,0.9990000128746033,,,1.0,1164.762,738.404,1.0,1176.7,766.012,1.0,1169.841,802.668,1.0,1161.329,645.914,1.0,1167.484,693.31,1.0,,,1.0,685.626,393.367,1.0,683.514,429.733,1.0,674.004,459.14,1.0,1804.069,469.475,1.0,1787.169,538.952,1.0,1732.331,594.662,1.0,1718.026,658.517,1.0,1690.251,725.307,1.0
13,1901.062,76.265,0.9929999709129333,1866.469,53.967,0.9990000128746033,,,1.0,1162.55,737.788,1.0,1172.24,765.733,1.0,1167.079,801.649,1.0,1161.705,645.918,1.0,1168.125,693.544,1.0,,,1.0,685.146,393.042,1.0,684.167,429.3,1.0,673.421,458.756,1.0,1808.931,472.476,1.0,1787.618,538.547,1.0,1738.181,593.475,0.9990000128746033,1715.167,661.285,1.0,1692.426,726.422,0.9900000095367432
14,1900.542,76.617,0.9950000047683716,1866.395,53.83,0.9990000128746033,,,1.0,1163.774,737.916,1.0,1172.936,765.231,1.0,1167.52,801.514,1.0,1161.401,646.13,1.0,1168.398,693.61,1.0,,,1.0,684.843,391.933,1.0,684.135,428.465,1.0,674.157,459.228,1.0,1801.651,469.197,1.0,1789.085,533.517,1.0,1724.351,591.095,1.0,1714.724,660.283,1.0,1692.009,725.113,0.9879999756813049
15,1899.912,77.36,0.9950000047683716,1865.715,54.141,0.9990000128746033,1852.848,44.501,0.02199999988079071,1162.818,736.865,1.0,1173.098,764.091,1.0,1169.326,801.676,1.0,1161.968,646.243,1.0,1168.244,693.737,1.0,,,1.0,684.669,391.773,1.0,684.321,430.133,1.0,674.495,458.479,1.0,1800.731,469.124,1.0,1789.464,532.702,1.0,1716.574,590.661,1.0,1715.96,658.173,1.0,1675.243,712.38,0.9110000133514404
16,1900.429,76.155,0.9909999966621399,1864.577,53.617,0.9990000128746033,1853.879,44.442,0.13899999856948853,1163.818,737.762,1.0,1173.741,764.443,1.0,1170.066,801.89,1.0,1161.737,645.892,1.0,1168.4,692.647,1.0,,,1.0,684.695,392.919,1.0,683.902,429.67,1.0,674.545,459.924,1.0,1803.123,471.795,1.0,1788.985,532.937,1.0,1714.249,592.9,1.0,1710.024,660.971,1.0,1687.112,714.211,0.9629999995231628
17,1899.443,76.637,0.9900000095367432,1864.074,53.123,0.996999979019165,1854.582,50.772,0.4059999883174896,1163.791,737.815,1.0,1175.295,764.194,1.0,1170.964,802.691,1.0,1161.467,645.779,1.0,1168.052,692.814,1.0,,,1.0,684.993,392.796,1.0,684.433,430.074,1.0,675.025,459.665,1.0,1796.35,469.179,1.0,1780.737,531.512,1.0,1735.746,592.144,1.0,1711.978,658.132,1.0,1676.74,712.072,0.9990000128746033
18,1899.819,76.438,0.9919999837875366,1863.652,52.918,1.0,1852.083,3.958,0.06199999898672104,1164.547,737.726,1.0,1176.365,763.803,1.0,1172.299,803.719,1.0,1161.11,645.68,1.0,1168.129,692.381,1.0,,,1.0,684.922,392.258,1.0,684.463,429.108,1.0,674.663,459.186,1.0,1795.633,469.238,1.0,1780.489,531.808,1.0,1740.028,592.659,1.0,1710.999,655.918,1.0,1675.529,711.346,0.9990000128746033
19,1899.333,77.415,0.9909999966621399,1865.725,53.15,0.9909999966621399,1860.402,52.293,0.14399999380111694,1164.97,738.764,1.0,1174.798,763.897,1.0,1170.904,803.528,1.0,1161.387,646.008,1.0,1168.103,692.027,1.0,,,1.0,685.069,392.031,1.0,684.847,429.209,1.0,675.851,459.731,1.0,1795.695,469.644,1.0,1773.442,530.953,0.9959999918937683,1723.1,592.675,1.0,1709.344,658.193,1.0,1685.31,715.143,1.0
20,1898.885,78.275,0.9919999837875366,1869.369,54.076,0.9779999852180481,1860.294,43.921,0.328000009059906,1165.229,739.078,1.0,1175.878,764.687,1.0,1170.86,803.814,1.0,1160.919,645.815,1.0,1167.888,692.557,1.0,,,1.0,685.194,392.144,1.0,684.294,428.694,1.0,675.65,459.348,1.0,1795.013,469.644,1.0,1786.699,539.775,1.0,1732.116,592.258,1.0,1710.707,651.667,1.0,1675.263,712.902,0.9990000128746033
21,1899.391,77.4,0.9929999709129333,1869.696,54.547,0.9800000190734863,1860.184,44.121,0.453000009059906,1165.487,738.628,1.0,1177.314,762.83,1.0,1172.789,802.935,1.0,1161.883,646.018,1.0,1167.954,692.546,1.0,,,1.0,685.758,391.935,1.0,684.004,428.82,1.0,675.777,459.307,1.0,1794.435,469.162,1.0,1782.538,531.697,1.0,1739.35,593.479,1.0,1718.064,653.648,1.0,1687.539,715.152,0.9990000128746033
22,1899.79,77.104,0.9919999837875366,1867.703,53.139,0.9679999947547913,1859.641,45.385,0.734000027179718,1165.204,738.195,1.0,1177.173,763.202,1.0,1173.586,803.011,1.0,1161.439,645.838,1.0,1168.042,692.444,1.0,,,1.0,685.86,392.169,1.0,684.296,429.115,1.0,675.939,459.808,1.0,1795.487,469.608,1.0,1781.445,531.64,1.0,1730.08,592.507,1.0,1716.985,654.238,1.0,1668.699,710.673,0.9990000128746033
23,1899.425,76.662,0.9959999918937683,1867.538,54.635,0.9980000257492065,1860.437,44.695,0.035999998450279236,1165.837,738.467,1.0,1174.628,763.421,1.0,1170.792,795.655,1.0,1161.816,645.777,1.0,1167.415,692.575,1.0,,,1.0,685.609,392.625,1.0,684.974,429.083,1.0,676.156,460.382,1.0,1795.908,469.143,1.0,1781.174,531.278,1.0,1731.734,594.983,1.0,1718.137,653.886,1.0,1684.627,712.716,1.0
24,1898.296,80.43,0.9909999966621399,1865.59,53.097,0.843999981880188,1855.665,49.871,0.9330000281333923,1161.472,738.433,1.0,1172.901,765.113,1.0,1170.659,802.202,1.0,1161.929,645.135,1.0,1169.308,692.616,1.0,,,1.0,685.272,392.029,1.0,683.89,428.556,1.0,674.936,460.219,1.0,1796.983,468.951,1.0,1787.476,541.53,0.9990000128746033,1749.161,594.686,1.0,1715.364,661.015,1.0,1684.334,717.588,1.0
25,1898.602,78.898,0.9879999756813049,1866.0,52.133,0.996999979019165,1853.865,43.696,0.17100000381469727,1162.903,738.931,1.0,1171.397,766.053,1.0,1168.915,802.455,1.0,1162.017,645.285,1.0,1169.328,692.669,1.0,,,1.0,685.752,392.136,1.0,684.479,428.594,1.0,675.523,459.745,1.0,1796.355,468.76,1.0,1794.749,540.701,0.9990000128746033,1750.2,599.103,1.0,1718.151,656.48,1.0,1685.163,716.1,1.0
26,1898.335,80.269,0.9919999837875366,1866.655,52.907,0.9990000128746033,1853.473,43.2,0.2930000126361847,1161.742,737.776,1.0,1169.99,767.066,1.0,1168.402,803.677,1.0,1161.625,645.181,1.0,1169.336,692.41,1.0,,,1.0,685.495,391.484,1.0,683.426,428.483,1.0,675.811,460.461,1.0,1796.107,468.518,1.0,1794.847,540.144,1.0,1747.856,599.79,1.0,1720.455,659.777,1.0,1686.359,717.036,1.0
27,1898.106,80.173,0.9929999709129333,1864.642,52.935,0.9990000128746033,1853.169,44.104,0.10100000351667404,1165.535,737.787,1.0,1169.319,766.465,1.0,1167.661,802.099,1.0,1161.188,645.284,1.0,1169.09,693.248,1.0,,,1.0,685.187,391.351,1.0,683.403,428.091,1.0,675.878,460.038,1.0,1794.839,467.641,1.0,1780.797,532.456,1.0,1739.403,594.285,1.0,1716.735,669.772,1.0,1682.6,719.131,1.0
28,1898.809,77.55,0.9890000224113464,1864.283,52.681,0.9990000128746033,1859.754,12.319,0.014999999664723873,1161.688,737.479,1.0,1170.267,765.799,1.0,1166.545,801.366,1.0,1161.622,645.287,1.0,1169.601,692.416,1.0,,,1.0,685.254,391.337,1.0,682.884,428.808,1.0,675.42,460.091,1.0,1796.329,468.299,1.0,1780.652,533.296,1.0,1738.987,595.596,1.0,1719.929,657.375,1.0,1682.439,717.606,1.0
29,1897.689,80.501,0.9890000224113464,1864.252,52.27,0.9950000047683716,1853.678,44.565,0.6359999775886536,1163.185,737.219,1.0,1170.929,766.368,1.0,1166.854,801.651,1.0,1161.574,645.502,1.0,1168.889,692.599,1.0,,,1.0,685.151,391.204,1.0,683.6,428.793,1.0,675.719,459.979,1.0,1796.61,468.431,1.0,1780.896,532.696,1.0,1738.971,598.336,1.0,1718.307,657.573,1.0,1681.304,716.575,1.0
30,1898.936,77.385,0.9860000014305115,1866.72,51.999,0.9980000257492065,1853.008,42.148,0.8399999737739563,1163.152,738.142,1.0,1175.372,766.243,1.0,1169.611,803.053,1.0,1161.966,645.528,1.0,1169.312,691.77,1.0,,,1.0,685.193,392.401,1.0,683.745,428.112,1.0,675.008,459.894,1.0,1796.102,468.308,1.0,1787.716,538.171,1.0,1740.219,599.208,1.0,1719.562,657.012,1.0,1683.262,714.591,1.0
31,1899.676,76.42,0.9829999804496765,1868.524,53.591,0.9990000128746033,1852.292,36.044,0.5580000281333923,1162.879,738.742,1.0,1174.011,767.439,1.0,1169.496,803.673,1.0,1160.997,645.39,1.0,1169.619,692.085,1.0,,,1.0,684.909,392.849,1.0,683.919,428.432,1.0,674.933,460.088,1.0,1795.004,467.475,1.0,1789.248,538.849,1.0,1739.243,597.253,1.0,1719.736,656.659,1.0,1681.368,715.865,1.0
32,1899.427,76.609,0.9900000095367432,1867.359,53.143,1.0,1852.257,35.899,0.4959999918937683,1167.987,740.025,1.0,1177.606,767.106,1.0,1169.623,803.009,1.0,1161.533,645.245,1.0,1169.964,691.647,1.0,,,1.0,685.174,392.852,1.0,684.268,428.059,1.0,675.95,459.887,1.0,1795.815,468.769,1.0,1788.527,538.514,1.0,1740.339,596.768,1.0,1721.798,656.087,1.0,1682.941,718.196,1.0
33,1899.676,76.385,0.9909999966621399,1868.784,53.747,0.9990000128746033,1852.392,35.472,0.2460000067949295,1167.997,740.217,1.0,1176.01,766.024,1.0,1168.853,802.26,1.0,1161.308,645.33,1.0,1169.499,691.861,1.0,,,1.0,684.953,392.61,1.0,684.13,427.774,1.0,675.316,459.627,1.0,1795.125,467.242,1.0,1790.303,538.995,1.0,1739.075,603.691,1.0,1716.95,658.166,1.0,1674.071,715.98,1.0
34,1900.004,76.498,0.9860000014305115,1868.813,53.061,0.9890000224113464,1853.325,41.465,0.890999972820282,1165.712,738.812,1.0,1177.317,764.632,1.0,1170.075,802.704,1.0,1160.937,645.34,1.0,1169.034,692.478,1.0,,,1.0,685.093,392.566,1.0,683.931,428.524,1.0,675.125,459.931,1.0,1794.928,468.404,1.0,1788.957,532.091,1.0,1737.828,606.295,1.0,1718.483,660.477,1.0,1687.188,721.657,1.0
35,1900.151,76.229,0.9869999885559082,1868.422,53.478,0.9940000176429749,1853.434,42.08,0.6610000133514404,1165.989,739.382,1.0,1177.063,765.67,1.0,1167.447,801.416,1.0,1161.341,645.512,1.0,1169.101,692.139,1.0,,,1.0,685.365,393.078,1.0,683.074,428.874,1.0,674.803,460.397,1.0,1795.454,468.707,1.0,1780.406,532.321,1.0,1735.445,605.595,1.0,1717.51,661.171,1.0,1678.211,716.457,1.0
36,1899.616,75.716,0.9940000176429749,1869.191,52.853,0.996999979019165,1859.707,27.743,0.014000000432133675,1164.076,737.124,1.0,1172.871,767.009,1.0,1169.814,802.742,1.0,1161.247,645.92,1.0,1167.766,693.149,1.0,,,1.0,685.117,394.319,1.0,684.614,428.135,1.0,675.797,460.205,1.0,1802.606,473.659,1.0,1788.876,539.133,1.0,1737.815,594.589,1.0,1714.526,655.889,1.0,1687.145,714.293,0.996999979019165
37,1899.491,74.899,0.9950000047683716,1869.483,54.07,0.9980000257492065,1859.751,12.475,0.035999998450279236,1166.643,741.019,1.0,1175.265,767.22,1.0,1168.472,801.951,1.0,1161.432,645.779,1.0,1168.327,692.221,1.0,,,1.0,685.301,393.957,1.0,684.546,428.403,1.0,674.372,459.464,1.0,1795.619,468.77,1.0,1781.88,539.012,1.0,1740.284,592.022,0.9990000128746033,1715.835,660.186,1.0,1685.966,715.914,1.0
38,1899.459,76.087,0.9940000176429749,1869.506,53.559,0.996999979019165,1859.993,19.312,0.10199999809265137,1162.312,738.586,1.0,1172.563,764.755,1.0,1167.856,796.636,1.0,1161.648,646.166,1.0,1167.974,692.16,1.0,,,1.0,685.139,393.312,1.0,684.258,428.209,1.0,674.336,460.051,1.0,1794.988,467.29,1.0,1788.2,538.524,1.0,1748.112,597.535,1.0,1714.798,665.393,1.0,1689.064,715.965,1.0
39,1899.722,74.987,0.9929999709129333,1870.132,53.858,0.996999979019165,1859.994,19.975,0.31200000643730164,1163.321,739.143,1.0,1172.5,766.607,1.0,1165.251,801.547,1.0,1161.222,645.6,1.0,1168.235,692.242,1.0,,,1.0,685.325,393.746,1.0,683.751,429.397,1.0,674.536,459.909,1.0,1796.776,467.18,1.0,1781.663,537.896,1.0,1740.788,595.104,1.0,1710.088,666.264,0.9959999918937683,1701.57,723.886,1.0
40,1899.422,75.942,0.9919999837875366,1869.875,53.2,0.9990000128746033,1859.933,19.847,0.13600000739097595,1165.318,740.35,1.0,1175.445,767.119,1.0,1166.148,802.785,1.0,1161.369,645.968,1.0,1167.977,692.108,1.0,,,1.0,684.754,392.605,1.0,682.927,427.787,1.0,673.876,459.873,1.0,1796.054,467.548,1.0,1790.751,538.231,1.0,1747.384,607.052,0.9879999756813049,1716.959,667.557,0.9990000128746033,1701.699,724.731,0.9990000128746033
41,1899.589,76.961,0.9900000095367432,1870.368,52.988,0.9990000128746033,1860.296,19.814,0.17000000178813934,1167.939,739.877,1.0,1176.918,765.642,1.0,1169.483,795.784,1.0,1161.474,645.892,1.0,1168.78,692.696,1.0,,,1.0,684.584,392.301,1.0,684.428,426.716,1.0,674.446,459.822,1.0,1801.617,468.657,1.0,1781.253,538.116,1.0,1740.529,608.141,0.9990000128746033,1710.412,662.904,1.0,1693.214,723.655,1.0
42,1899.659,76.751,0.9900000095367432,1870.94,53.104,0.9980000257492065,1860.345,19.918,0.14900000393390656,1167.224,739.779,1.0,1177.591,765.055,1.0,1170.564,795.139,1.0,1162.041,645.582,1.0,1168.757,692.935,1.0,,,1.0,684.467,392.635,1.0,684.26,427.268,1.0,675.116,460.023,1.0,1796.234,466.698,1.0,1781.536,538.741,1.0,1739.083,593.834,0.9570000171661377,1716.069,660.403,1.0,1691.455,722.934,1.0
