individuals,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,cup,cup,cup,cup,cup,cup,tap,tap,tap,tap,tap,tap,time_stamp
pose,x,y,z,X,Y,Z,x,y,z,X,Y,Z,x,y,z,X,Y,Z,x,y,z,X,Y,Z,x,y,z,X,Y,Z,
0,450.28835513818257,25.668448071252783,768.0088118099859,0.005353624642477798,0.7532566334952127,0.6577049359695017,280.12264936269963,-123.89406504450935,1064.2807046593866,-0.18234358431630948,0.6629871595477568,-0.7260845980555422,197.5403045818085,150.29002999883988,796.9925833271813,0.12475791443813264,0.888260186399589,0.44207386717879515,195.98700608147732,185.29384440481007,785.1710328488236,0.1544804312151331,0.6747967910596381,0.7216544097746522,381.9821537860681,-204.90433415014246,590.2593987864187,-0.6450939718281651,0.15282587419930213,-0.7486641568060953,0.0
1,443.9495190420257,24.81253423595772,755.071377765714,-0.010040667426642634,0.7571138982089726,0.6532057333921996,281.2719781549637,-123.30148899063582,1065.8382402605275,-0.16432639267644897,0.6702483626417364,-0.723715392295906,196.3138248087966,150.35596408766213,794.3333951801019,0.0867692966425906,0.9070075795958505,0.4120780747817421,198.58227529273034,186.82351067546352,792.9972075097812,0.22128946916999775,0.7424227696278147,0.6323285553987148,383.3696453878606,-205.8758537662986,593.0580149646463,-0.5568709024392418,0.2467316567428284,-0.7931067315169149,0.03333333333333333
2,446.4113567121701,21.05204705172265,755.7145095490183,-0.027938921342222197,0.7413405449564096,0.6705472489526498,282.59370882320803,-122.66637306500371,1061.121972486882,-0.07342697297427415,0.6997873265401716,-0.7105675036571786,196.27966988223386,150.32980496760686,794.1951960552816,0.07651877235999575,0.9248848144905651,0.3724687334545977,192.68401031625706,183.53796071323242,772.835120651373,0.21399819087182617,0.5439682036230586,0.8113589635609433,381.263057363093,-204.549317279978,590.451637509215,-0.5630146593333452,0.24280239560582462,-0.7899756262466773,0.06666666666666667
3,438.7166312667186,20.611061365345147,739.9295241338602,0.017441136025151762,0.6780138002652927,0.734842223490164,196.64554796866767,150.61002951357494,795.6756276188866,0.11022790053499563,0.8882150185334268,0.4460088460953566,,,,,,,194.40918069266164,184.64604344774295,773.936005303203,0.24223980387732114,0.543778041581723,0.8035081324485913,656.5830479556481,-343.2474745400457,992.9152449174328,-0.5558309255831844,0.23541506520515457,-0.7972651561681305,0.1
4,435.9220895419532,23.324552051893015,746.95651710163,0.012131739641920328,0.7235658337551623,0.6901487557878067,197.35212639709567,150.71560085080793,796.2333629854004,0.10951071628818836,0.8903896183382504,0.44182997926070267,197.35212639709567,150.71560085080793,796.2333629854004,0.10951071628818836,0.8903896183382504,0.44182997926070267,192.2843199060898,183.16799664431198,770.8854886819054,0.24435649598415313,0.545083254360389,0.8019813892393227,389.52546662233686,-208.7512169191529,602.5808323439466,-0.5814891739749283,0.2287716793934189,-0.7807264945276741,0.13333333333333333
5,442.14282586217104,20.909988754843532,752.8849213082381,0.08202420328714224,0.671907050217016,0.7360794426852159,197.6463666871359,150.94030885328823,797.4204996022775,0.13121666033284776,0.8717741752425364,0.47200844847448387,197.6463666871359,150.94030885328823,797.4204996022775,0.13121666033284776,0.8717741752425364,0.47200844847448387,192.76179922462813,183.60214872111555,770.359530408989,0.2654160334901702,0.5400094541413526,0.7987140405704055,384.0232942706405,-206.2583584953053,595.3849523575823,-0.5814918054450616,0.22744667693790005,-0.7811115729203795,0.16666666666666666
6,439.8255239572436,23.667770418412225,750.8652468511207,0.011962733427665434,0.7237286266121531,0.6899809910649897,198.63376413940134,151.82925649735847,799.1013499860974,0.20048878446228377,0.8657840278121622,0.45850001580172833,,,,,,,193.11267124549914,183.3613692073417,770.7497975622437,0.26175894284947043,0.5487240728515763,0.7939673467539491,385.31739599518994,-207.57696001068302,596.7304805235242,-0.6525003435096827,0.14548125223790093,-0.7436924814511967,0.2
7,439.79443848006173,19.424091272913664,747.0731322307257,-0.04587424041890806,0.7640538295230608,0.6435194633087128,198.35976631736537,151.6198213805149,797.9990598974468,0.13085119465387254,0.8728459946552088,0.4701253391086397,,,,,,,193.82442632023265,183.2612342994061,772.5456440261141,0.25514209995763865,0.5578427864729094,0.7897556168900267,383.1009750726288,-206.38293679244495,593.2979702452217,-0.5748815547129307,0.22883709107002528,-0.7855856311067895,0.23333333333333334
8,441.5941200162206,23.05911563356124,753.8024912843778,-0.012367107442688317,0.7520576779010778,0.6589812620731639,198.21241984611547,150.9376185609787,797.4062867372461,0.135729001295589,0.8611899040901618,0.4898260786243216,,,,,,,196.39110648879512,181.47230417459963,771.1145680697213,0.3254187378009737,0.5109406059065023,0.7956395806669735,381.20446233005254,-204.29189417687897,589.7085605105785,-0.5622786999348989,0.24229626445055097,-0.7906549081823427,0.26666666666666666
