individuals,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,cup,cup,cup,cup,cup,cup,tap,tap,tap,tap,tap,tap,time_stamp
13,436.388198553018,18.535906491936444,741.4362596774578,0.03415697284740083,0.6855576297222353,0.7272166372791071,281.52118332546013,-123.1526763980978,1071.092724525633,-0.17779904012265318,0.6452184003770238,-0.7430213436681196,-0.6423376834889283,52.0293523626032,899.2727568844997,0.3571238267680343,0.7474567063174374,0.5601526975170638,2.910625212152053,86.36589115222368,901.5995751661101,0.17498954594734445,0.9780120561188582,0.1134507685972451,380.51871895381515,-205.6402379285291,589.951502253977,0.5502526647612798,-0.2544277544381982,0.7952914702765563,0.43333333333333335
14,436.9762199738284,23.632628496489296,753.9022939877796,0.042405462924280976,0.7104266501776827,0.7024925276695076,280.6982987439841,-122.20250958195516,1066.5464256864952,-0.1613958017373684,0.6774665900790399,-0.7176283261607156,-0.6416041555095374,51.96993659627254,898.2458177133525,0.3665587132390472,0.7645499333279403,0.5301868625275206,4.496561876996849,89.28887155750887,899.3123753993699,0.17513274944776452,0.9832091504968864,0.051266816266056066,397.70573801670815,-214.25076815723105,615.9159659550791,0.546690845615539,-0.2589334142802203,0.7962930404627149,0.4666666666666667
15,434.9905457979549,8.202359769310121,738.3153918856764,0.03781201831160266,0.7233639277584265,0.6894308372049405,281.07504700513675,-122.68414654220722,1067.9686513936804,-0.1549672059306685,0.6982541369894936,-0.6988750426672135,0.0,53.24946258355878,898.1837062287024,0.393616166012655,0.7802653362342955,0.4860579378270456,3.856556847224121,88.05804801161744,899.863264352295,0.20621769209824775,0.9747799001002971,0.0853135969592593,410.6397641477077,-220.76429798206408,635.9465373968925,0.5485796070183899,-0.2568699802574169,0.7956621318160764,0.5
16,433.9532777310774,24.02796448809859,748.9233474075832,0.05838603270400345,0.6969747293214547,0.7147148367512544,281.5577244135469,-123.121534301939,1071.2262233369318,-0.17242907310985406,0.6664306321351576,-0.7253540013665127,-0.6416462576239725,53.25663938278972,898.3047606735616,0.3525443994956729,0.7724522513043046,0.5282328708431037,3.855546868374854,88.03498682789251,899.6276026207994,0.20973784063629486,0.9751757344868339,0.07100933088889255,417.53642135916715,-224.93389071008227,646.6272012199491,0.5483596769374081,-0.25673991807710445,0.7958556899180046,0.5333333333333333
17,433.901580355128,23.864104172427126,750.3825388215209,0.05139816073121335,0.6967584658054007,0.7154619971752189,280.33200184707584,-122.02936311058949,1065.152285749596,-0.1595864404670763,0.6838232862378129,-0.7119816579224261,-1.28350483404542,51.98194577883952,898.4533838317941,0.34321677593907807,0.722846684228045,0.5997457092922849,2.903924417594117,86.27643398165637,900.8186974121923,0.14939733970108465,0.9846295122091284,0.09047186621846982,519.0646955303785,-279.58451591481753,802.0867259851324,0.5597821546849858,-0.24628465275734684,0.7911939137230694,0.5666666666666667
18,431.4166668616344,19.442651247113847,735.6678850259295,0.0745512012474488,0.6474094857601771,0.7584873605672711,279.2816704111386,-121.12559281316116,1061.148231139789,-0.147261992111346,0.7260535738370131,-0.6716845342851798,-0.6414700159996265,53.242011327969,898.0580223994772,0.3694221867030259,0.7541948713573922,0.5428787562520396,4.185687270784006,85.447294486082,898.8284621239544,0.20695793968753512,0.9731739478294579,0.10050312664946436,565.2131583994591,-299.2928501019201,857.5315009276036,0.5676086031824175,-0.21868076378276077,0.7937248875679113,0.6
19,433.71391286767926,24.21671723486537,748.6890204271369,0.07004695936511005,0.685817886793033,0.7243944019927551,280.71237748110826,-121.85664301839728,1066.603015563016,-0.16273549931770112,0.6740540001305928,-0.720533387269296,-0.6418306218532354,52.630110991965296,898.5628705945295,0.3531510900268324,0.7569676056709986,0.5498039210278294,3.863537888461008,85.4511794506088,899.010239948924,0.22686127018169353,0.9704625926574628,0.08207508966857159,560.9322868539193,-298.2490729578497,852.3891768472564,0.5727411595673417,-0.20641536926508783,0.7933222923053495,0.6333333333333333
20,436.0544884801962,19.58011659437774,740.8692765440227,0.039594734966215975,0.6765567981234183,0.7353252041620384,280.0384754725524,-121.83967513221384,1064.0263560049762,-0.1506639289866059,0.7138419771563975,-0.683907897418771,-0.6422254245069213,52.66248480956755,899.11559430969,0.35490965634590943,0.7602324838169365,0.544137580380146,2.901460884664394,85.91929930761675,900.567447695089,0.15184886462525343,0.9856331483470663,0.07395416953405302,547.0419918885511,-295.5840155066315,846.2528051314603,0.5489961988223541,-0.20409716748663262,0.8105229915940323,0.6666666666666666
21,436.6113801543808,24.05864607127429,753.8172218057318,0.053179710486448595,0.7040819020305583,0.708124702030376,280.8888172106289,-122.09546989169675,1065.8578157641527,-0.14860460709493808,0.6918778142432046,-0.7065562687487847,-0.6420533300583217,52.648373064782376,898.8746620816503,0.364514311179826,0.7779771892836705,0.5117429138731449,3.8565468348333134,87.41506158955511,899.8609281277731,0.1525752171687892,0.9855749722019346,0.07323098575775772,505.5914365563917,-269.77790181207604,768.6785649547428,0.583834967516159,-0.18855022661596385,0.789674327016191,0.7
22,433.9376824987363,23.888713038705802,749.525953319695,0.06365469636947634,0.6878887310394698,0.7230194833744233,278.79317246153073,-120.6323484822361,1057.8677801440574,-0.11996932120368525,0.7738383790069621,-0.6219176192598217,0.0,53.30891223998319,899.1864715177887,0.3714176430950302,0.7733000650872728,0.5138637404349059,3.8547227178981465,87.37371493902465,899.4353008429009,0.17872743611759911,0.9812830230885088,0.0716947151267565,621.5066936921778,-328.0024045516691,940.6528227292176,0.5612600983156364,-0.22644831575059152,0.7960579516168672,0.7333333333333333
23,436.10037122608753,23.860534954889616,753.2776702839639,0.038911471542309874,0.7145769076398036,0.698473865259358,277.65225575713947,-117.38144145830287,1053.423192574513,-0.11707554593996647,0.8100257360659036,-0.5745882207753219,-0.6418406685987065,53.27277549369263,898.576936038189,0.3657880271593279,0.7477803440210483,0.5540971722384529,3.856954367162252,88.06712471687143,899.9560190045256,0.18044798659652309,0.980915546886704,0.07241004080387861,384.7606271300283,-207.04798388102074,595.2098099249057,0.5504108099299361,-0.2524842848583736,0.7958012479330674,0.7666666666666667
24,435.46870791965625,24.275174866040672,750.1493331760173,0.04955570728651764,0.7157219876515112,0.6966249121783566,278.5610949068013,-120.77437725607902,1058.4068196718729,-0.1460101733749788,0.7272451755414465,-0.6706679386422906,0.0,53.27902652561878,898.6823751309192,0.36754152678326907,0.7501698074871322,0.5496894450728907,4.499987999808393,88.71404913907976,899.9975999616787,0.20007914145352973,0.9724124295896165,0.11992666065073938,384.26902379698,-206.32746922726488,593.1385152323837,0.5491632363751727,-0.256705531836366,0.7953125233130399,0.8
25,438.5331245993055,19.71534096011458,745.9858741664978,0.1113696764041668,0.6820808436920873,0.7227465100890641,278.9687793139476,-121.53165511174464,1061.3681219335008,-0.16448674724056384,0.6948856194893117,-0.7000557733560766,0.0,53.90051646274859,898.3419410458099,0.364753584894794,0.7776046934250845,0.5121384217862164,4.485921277999241,89.07757966312779,897.1842555998483,0.18879938981129615,0.9795655514105741,0.06932619199537865,385.9221216123978,-207.21507522076928,595.6901546387619,0.5469531579786452,-0.2586549780748893,0.7962033944252347,0.8333333333333334
26,433.97487120683,18.74247734298632,743.8872893673046,0.02190795054554784,0.7317098460676558,0.6812640771907332,279.72764986028267,-121.12041005901497,1061.4329425949122,-0.13640010575295944,0.7278736458205314,-0.67200815982435,-0.6412622063620943,53.86602533441593,897.7670889069321,0.35297712618024096,0.7897711873878029,0.5016658449262797,4.821132944314683,86.65455784442067,898.1653292565077,0.20233016192702485,0.9764657448616824,0.07468035006816663,647.9462911286437,-340.7193018321657,979.8131540160641,0.557649368023693,-0.23582108300880208,0.7958741101149928,0.8666666666666667
27,439.862675636054,19.751115289483003,747.3394974398975,-0.022522579544058986,0.7241667387377427,0.6892570405274244,275.0116413305758,-118.37331402645952,1049.2210554795922,-0.06705912179919715,0.8300431611065471,-0.5536528017483261,0.0,52.00275921017667,898.8131221512017,0.3648564661316165,0.7285095482090694,0.5797875449595017,4.4982067288583965,89.32153361590245,899.6413457716794,0.20094875840129753,0.9761114035299112,0.082620363082257,419.0077448082151,-226.04540524293714,639.1133524331078,0.687128868563711,0.03091009593156338,0.7258777334757253,0.9
28,437.4789369384433,23.738113700034944,757.4529240240662,-0.030757103337891556,0.7605311117694609,0.6485726085990452,276.5593013817115,-119.86462742305747,1052.2168375192598,-0.09299065850881953,0.8343101286806109,-0.5433961231100555,-0.6416022942011111,52.61138812449112,898.2432118815558,0.35423044286754296,0.7589720367923332,0.5463352823250223,4.485433091417909,89.70866182835819,897.0866182835819,0.21661816102737314,0.9724769418998304,0.08582056738494094,440.21835497192365,-236.98795780464155,670.6270137841361,0.6336769149577778,-0.10096808681703749,0.7669804514419519,0.9333333333333333
29,437.21803825056793,18.593719731190617,743.7487892476247,-0.03844911515381702,0.706695514756366,0.706472303043172,277.17267241191973,-120.06872659138133,1053.1133410827401,-0.1258869542498797,0.7855150631070057,-0.605903094877131,0.0,52.62578746754295,898.489054323904,0.3657246768809971,0.7465848808092724,0.5557485730681588,4.811187273246915,86.8271532547826,896.8012005341636,0.22578997781375967,0.973039544013257,0.04704180805767295,436.8710739174648,-235.44372972810407,666.0220393167584,0.6368475951575081,-0.09108744295002223,0.7655901111423298,0.9666666666666667
30,437.8417933596839,19.17555299385477,745.7159497610188,-0.009590581700435523,0.7109297877643275,0.7031975949987426,274.85233966549873,-120.17155252529207,1048.523604716881,-0.10568727081348613,0.8601843246940668,-0.49891194447378107,-0.6417134928936707,52.62050641728101,898.3988900511391,0.3499270779693288,0.7509702287227852,0.5599953175481872,5.1569152987795315,87.1926325258602,900.2361186949868,0.19615431846302692,0.9743372102180856,0.11041052546176744,406.09960301709384,-220.41420735124512,620.2005392313127,0.7506556321329723,0.2645167659956531,0.6054312532850026,1.0
31,434.31056215331716,18.997788866973778,738.8029003823135,0.03012396255428396,0.6795742824960941,0.7329879545053569,275.3824758813885,-119.4341249159819,1049.1282878149618,-0.08004824179851519,0.8850838781259056,-0.4584962460768611,-0.6420801026769235,53.292648522184656,898.912143747693,0.34579375292803527,0.7755773364209674,0.5281159680090185,5.146649793224584,89.42304015727716,900.6637138143022,0.2095190861899921,0.9723783240046249,0.10286956560648823,388.15621502777515,-208.87522289339944,600.4626530816412,0.5790382456128566,-0.2283894528547747,0.7826576313703725,1.0333333333333334
32,435.48373727035494,20.636531899810258,740.7985810188299,0.012413474894701083,0.6794365145385199,0.7336292853701972,274.826474802737,-120.04142874652456,1047.0260892941933,-0.10531700901323879,0.8354462462978663,-0.5393865934182182,-0.6417639313718101,53.266406303860244,898.4695039205342,0.3515285854183276,0.7705301404239778,0.5317057046261536,4.518689534146065,87.16288981164385,899.4959203038966,0.19300754636237635,0.9643229478596819,0.18118868418968248,386.32381994315466,-208.54648687196843,598.2891016818767,0.6649246354902738,-0.13903959547872824,0.733855040186574,1.0666666666666667
33,431.329620327072,19.344479941941408,731.9532951004859,0.03867229596749299,0.6582912575215936,0.7517692955922327,274.9305504604854,-120.08463964908177,1047.4222003244015,-0.10471501798222757,0.836814764745986,-0.5373786509641985,-0.641612515235318,53.25383876453141,898.2575213294454,0.35982019120690856,0.7372082746932999,0.5718858187816447,4.176011423401942,86.85611576197961,896.8281107960507,0.20983663882673953,0.9727140486597408,0.09897456514616285,402.2908856771073,-218.12022810818706,614.547916919045,0.7678036348086198,0.40747507691059665,0.49441039640300355,1.1
34,433.73783008148683,19.452484500624255,736.0399540776746,0.040065845658538386,0.676590283141171,0.735268873794217,276.8338807031457,-120.78610767025094,1051.9069038120465,-0.12110935394606721,0.7470585346009565,-0.6536329782581642,-0.6418589694093576,53.274294460976684,898.6025571731006,0.37465232437488577,0.7633928956889607,0.5261814541126654,3.8630347426212204,86.94122439170644,897.4550764010542,0.19996727608189996,0.9683697463161157,0.14924182696565683,547.9481085271661,-290.75157997763336,831.7026260433943,0.5699249444646789,-0.21649071024425848,0.7926647021628181,1.1333333333333333
35,435.9598286606173,18.930976028690118,747.235958731241,0.009304341393800437,0.7411986590440264,0.6712212579042507,280.208348170876,-121.45706476876225,1053.70240584875,-0.047701830710043226,0.6984533032331239,-0.7140640857441637,-0.6419682632538685,53.283365850071085,898.755568555416,0.34373130841691446,0.7557199604349678,0.5574371076759843,3.863993993396664,86.97670804134292,897.829843457993,0.19483356541242336,0.9708265886000065,0.13976987034392258,538.280227353094,-286.1469524120823,817.7735211826765,0.5765469256323719,-0.20462043255680062,0.791027256878123,1.1666666666666667
36,438.80660399083683,20.260815251095742,746.4510881982643,0.10985475887488065,0.6862265887991321,0.7190445054220558,281.09162290745235,-121.10760303079743,1055.4996175448387,0.007923428816692992,0.7667559892906793,-0.6418897663638661,0.0,53.26043734445556,898.3688226775637,0.39065883544357627,0.775231951387878,0.4963880496518945,3.8717950182442213,86.86091691230665,900.0258909478073,0.19280376473645963,0.9733380705289444,0.1242566246219468,389.59590834925956,-209.4508976302435,603.3564952311542,0.5482009967874043,-0.25641819293490553,0.7960687014657052,1.2
37,437.21006018609967,23.081813121030756,753.2047562281646,0.03091791436533361,0.7172050879574003,0.6961759435511368,281.23539654992567,-120.39752454010137,1053.1464549820678,0.03475703396518466,0.8135510151197026,-0.5804538693019837,0.0,53.29351247404307,898.926716429642,0.36084001062446297,0.7542045940513323,0.5486072520887804,3.85078544802454,86.22356127470307,897.1416292798675,0.17029092902814622,0.9835160340334564,0.06080468970261955,389.2430766073186,-209.02998368083627,602.1439859118741,0.5507890440778077,-0.2547695387632703,0.7948106133175408,1.2333333333333334
38,439.2002276010818,22.475292196829045,755.7322649425835,0.016209810171854768,0.7336733354385928,0.6793089716179248,279.8916030881674,-120.48354874635899,1050.8897975415498,0.05031814112653382,0.8395642226903983,-0.5409251340544617,-0.6416888116634245,53.260171368064235,898.3643363287944,0.3528068279649189,0.7403538738261374,0.5721918241743447,3.226449619354211,86.56111147038447,900.3559018698522,0.16886776999630718,0.9793718888559044,0.11097017425998841,593.7777285688684,-312.39536881099974,896.9352165924579,0.5599794973311297,-0.22942227254616612,0.7961082736842571,1.2666666666666666
39,440.85916043845197,19.84402546985732,750.8550177783853,0.08959595250642854,0.6990304776409284,0.709456803916603,280.2561178675213,-120.23721945626036,1049.3758256623696,0.08248751739148795,0.8810023684717888,-0.465865470089475,0.0,53.25778155717694,898.3240262656352,0.3632614878921925,0.7585910514735656,0.5409073007813637,4.1804041258268025,86.34262532696322,898.2409779942438,0.20486472657523694,0.9755706211519185,0.07932469319520409,386.13933139743426,-208.0197504320249,598.0033893323098,0.5686965287161987,-0.23937589791087366,0.7869456383547143,1.3
40,439.22870509956454,22.919023647034443,753.9160189843271,0.03972360928268101,0.7277553726218542,0.6846854405386338,280.7273273644249,-120.54136406201191,1051.2264148113504,0.04193818707345628,0.828420006174961,-0.5585351213970965,-0.6415180751791137,53.24600023986645,898.1253052507594,0.3657805685517711,0.7477671603386389,0.5541198873791047,3.868552070671875,86.101007574026,898.6687125858971,0.19193972751641666,0.9705250622762984,0.14574033242212245,401.7128336316307,-216.61210949267345,610.7608852921315,0.7371794454624407,0.49678762666687054,0.4580049335742863,1.3333333333333333
41,438.2982517889771,22.940670324168146,752.6911928429771,0.014737145013062516,0.7434566170061899,0.6686217728929977,276.6943356186978,-121.1365631725213,1055.571236395338,-0.14845462140882956,0.7461604866710687,-0.6490036621723756,0.0,53.25530197698637,898.2822020214568,0.38157404275700296,0.7436613900698368,0.548970843318181,3.540022190012688,86.0544507749944,898.5240435787209,0.1855575411106955,0.9778713416596153,0.09662317577981286,387.5592689699261,-208.55399335729726,599.5392006164603,0.6806499621373714,-0.12612255537507727,0.7216707906435285,1.3666666666666667
42,436.7648721659399,18.000006852899343,741.1767527664435,0.009461459605808034,0.7051957364485977,0.7089495426875229,276.04274513469954,-120.7488145241488,1053.0730241119675,-0.12622679330471065,0.8097069735623008,-0.5730980837662863,0.0,52.64972932209223,898.8978176942576,0.3752431995951847,0.716690558952093,0.5878326155178062,3.5578416804758874,86.61905061341751,900.4961393938847,0.17938511186445483,0.9660904520250041,0.1857154278661315,572.4550680749259,-301.31670246024936,864.898753100427,0.5624128935566853,-0.22360456185121633,0.7960482002244098,1.4
43,440.62225177760683,17.646279500802216,748.6300394279727,-0.01278957050135983,0.7350919349822858,0.6778467924320286,275.6281502002723,-120.59531060183343,1051.494769310426,-0.13287822959387668,0.7919410944639195,-0.595963655770456,0.0,52.00818273525574,898.90686209084,0.39312412257682483,0.7293005196275347,0.5599769426674724,4.51801485006615,86.90476249265993,900.2075704161099,0.16467154788725996,0.9718985365744867,0.16821568274327187,485.55775724047265,-258.26401089833297,735.6002421500534,0.5852236511559055,-0.18138682562566918,0.7903240459565901,1.4333333333333333
44,440.1733719576206,22.6776309423433,757.3167271570346,-0.002738419814552779,0.7487829164942152,0.6628096597239183,276.14017990663285,-120.29470753795056,1052.0418788635443,-0.12182182878857746,0.7938549538875214,-0.595779954529227,0.0,51.33099862591596,898.2924759535293,0.40594760231490035,0.7324165585425569,0.5466008863398053,4.510279396021314,87.32870413437902,897.7021029034071,0.1669861575062185,0.9613254387609478,0.21901831885114004,423.4007745066366,-228.22158560741593,643.576074463699,0.6907784202881615,0.06496930922308122,0.7201417658511884,1.4666666666666666
45,439.73770765044276,22.667397350064626,758.6209875862776,-0.032170214828683034,0.7703424491617802,0.6368183322559948,277.56468593261206,-121.22126525709616,1056.077833374743,-0.12769996357191818,0.7517404544909735,-0.6469768221392753,0.0,51.9697742491942,898.2430117144677,0.3889682956214142,0.7225972594177295,0.5714515427255042,4.197190582339237,86.86938245862292,899.7677566751477,0.17733576204479268,0.9676885216826618,0.1792510878728973,514.5599883915004,-275.58367960172563,782.9885492705293,0.6000861719762559,-0.16152167171674908,0.7834585731030775,1.5
46,433.621451126147,21.654664428954963,739.4275658667549,0.056997988718264773,0.674686870616948,0.7359000311857462,278.3391207749323,-121.55333316060458,1059.0268736768212,-0.13182442410273806,0.736359334661686,-0.6636243300743129,-0.6415443783564,51.9650946468684,898.1621296989601,0.3687406713381724,0.7359848859497999,0.5677645330192209,4.1923914545169945,86.88996639256717,900.4177121554285,0.18007629472335163,0.9774925240015572,0.10991311841529146,397.8262733415105,-214.04544806026144,614.0648100089468,0.18473331063619916,-0.5322729686832556,0.8261713446679834,1.5333333333333334
47,438.78269630693023,22.891739192998855,754.9876146577428,0.025751724610446308,0.736929988558278,0.6754783791085278,279.65277946738115,-122.06208364855812,1062.5644029089635,-0.15477823112618325,0.6988888830391135,-0.6982821982077092,-0.6412536905944365,52.582802628743785,897.7551668322111,0.3688857008824589,0.7224963291800417,0.584741305198993,4.182463036601851,86.37106565573495,898.4057427681826,0.1827187650642345,0.9774054225152742,0.10626614197918141,390.34084256424353,-210.9134497391327,603.8421873922,0.5646944641708518,-0.2401258058340243,0.7895946805211868,1.5666666666666667
48,443.46679942155157,18.83657521814843,753.4630087259371,0.04599167818753021,0.7391372234127186,0.6719828349766321,281.666825062219,-124.13648771245778,1071.7685508664485,-0.17587780322073157,0.5901749532176614,-0.7878835719373649,-0.6419332675603977,51.99659467239221,898.7065745845568,0.39789058963205803,0.7376060213114026,0.5455459980674552,4.520738336940614,86.99758616381425,901.3163290219225,0.16135955471024682,0.9772844690791861,0.13739781876115928,407.2305693945689,-219.58952250226477,629.969941604858,0.30777359847672864,-0.4671033062324644,0.8289088691692146,1.6
49,440.0202601240416,21.874751564846754,753.1291269075272,-0.00948571904783602,0.7328852385797351,0.680286151708287,282.56652059560327,-124.60948766893688,1075.2096783068318,-0.18229240408414377,0.5638102831709529,-0.8055355013926533,-0.6417370537986188,51.3389643038895,898.4318753180663,0.3734097712530038,0.7105446543196068,0.5963987231295937,3.8795345424906107,86.97912229189954,900.8790577831937,0.1639071612502423,0.9692394610273863,0.18360095228028875,509.38036735725746,-270.19527734798777,773.0988175656702,0.5727267627015791,-0.19876441463404554,0.7952840767678895,1.6333333333333333
