scorer,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000
7,1900.341,76.209,0.9950000047683716,1864.634,53.655,1.0,1859.887,12.036,0.06400000303983688,669.326,648.804,1.0,697.445,670.959,1.0,700.251,713.928,1.0,681.797,565.101,1.0,689.668,611.805,1.0,700.413,657.173,1.0,1031.923,819.194,1.0,1033.586,866.41,1.0,1029.908,926.115,1.0,1855.391,454.131,1.0,1832.318,523.02,1.0,1799.503,587.381,1.0,1755.049,645.499,1.0,1718.997,707.797,1.0
8,1900.493,77.111,0.9929999709129333,1864.757,52.068,1.0,1859.76,12.303,0.019999999552965164,669.407,650.064,1.0,696.112,672.49,1.0,697.972,712.888,1.0,682.374,565.541,1.0,690.341,613.091,1.0,694.297,657.523,1.0,1031.261,818.67,1.0,1031.196,868.167,1.0,1029.77,926.128,1.0,1855.357,454.708,1.0,1833.22,521.941,1.0,1798.708,587.95,1.0,1754.338,646.214,1.0,1718.528,708.322,1.0
9,1900.359,77.315,0.9940000176429749,1864.585,54.407,1.0,1859.875,12.278,0.03999999910593033,670.996,649.662,1.0,697.608,672.684,1.0,698.65,712.553,1.0,681.373,565.294,1.0,689.896,612.088,1.0,693.642,657.585,1.0,1032.619,818.597,1.0,1028.384,866.943,1.0,1029.09,925.867,1.0,1853.673,456.915,1.0,1832.933,522.205,1.0,1800.66,588.21,0.9990000128746033,1755.003,646.271,1.0,1714.771,707.117,1.0
10,1900.811,76.755,0.9950000047683716,1865.205,53.561,1.0,1859.825,12.399,0.03999999910593033,670.116,650.679,1.0,695.875,674.27,1.0,697.743,713.145,1.0,682.156,565.329,1.0,690.516,612.934,1.0,694.508,657.81,1.0,1031.212,818.809,1.0,1027.861,865.766,1.0,1030.289,925.378,1.0,1855.126,454.129,1.0,1832.899,522.213,1.0,1800.387,588.507,0.996999979019165,1755.756,646.382,1.0,1718.826,707.323,1.0
11,1901.249,75.869,0.9950000047683716,1866.213,53.956,1.0,1859.789,12.562,0.02500000037252903,666.533,647.75,1.0,695.216,672.105,1.0,699.378,712.762,1.0,681.745,564.804,1.0,690.31,611.981,1.0,694.71,657.878,1.0,1032.538,818.351,1.0,1028.613,865.646,1.0,1030.456,925.131,1.0,1852.918,454.442,1.0,1833.24,522.726,1.0,1802.667,586.054,1.0,1755.484,644.262,1.0,1717.117,706.81,1.0
12,1900.533,77.132,0.9929999709129333,1866.036,55.123,1.0,1859.952,12.327,0.01899999938905239,663.994,647.543,1.0,697.375,670.504,1.0,694.129,710.4,1.0,681.368,564.976,1.0,690.219,610.886,1.0,688.239,657.43,1.0,1032.489,819.003,1.0,1034.568,866.643,1.0,1031.541,925.688,1.0,1854.606,454.369,1.0,1831.483,527.24,1.0,1797.096,592.185,1.0,1752.042,651.436,1.0,1719.662,709.928,1.0
13,1900.879,76.801,0.9929999709129333,1866.815,54.826,1.0,1859.91,12.365,0.041999999433755875,664.468,648.12,1.0,696.235,670.629,1.0,698.746,712.288,1.0,682.792,565.409,1.0,690.943,611.689,1.0,689.805,657.412,1.0,1031.765,818.103,1.0,1030.256,866.464,1.0,1031.848,925.458,1.0,1853.739,456.639,1.0,1830.913,527.189,1.0,1795.939,591.755,0.9990000128746033,1751.71,649.508,1.0,1718.787,707.127,1.0
14,1901.791,76.226,0.9929999709129333,1867.079,54.747,1.0,1859.784,12.286,0.04399999976158142,665.275,647.648,1.0,695.965,670.293,1.0,698.643,712.517,1.0,681.211,564.268,1.0,690.672,611.148,1.0,688.587,657.17,1.0,1031.99,818.954,1.0,1033.407,865.539,1.0,1031.675,925.443,1.0,1852.873,457.205,1.0,1831.344,525.343,1.0,1795.815,590.941,0.9990000128746033,1751.096,649.458,1.0,1719.513,708.081,1.0
15,1901.662,76.396,0.9929999709129333,1866.253,53.794,1.0,1860.189,4.088,0.10300000011920929,664.789,648.312,1.0,694.815,670.493,1.0,694.366,710.842,1.0,681.127,564.196,1.0,690.272,611.25,1.0,689.249,656.779,1.0,1031.953,818.894,1.0,1033.034,866.415,1.0,1029.928,928.41,1.0,1853.318,456.997,1.0,1831.504,525.503,1.0,1798.228,590.13,0.9760000109672546,1751.474,651.837,1.0,1718.892,708.178,1.0
16,1900.39,77.062,0.9919999837875366,1865.877,53.381,1.0,1860.164,3.691,0.052000001072883606,664.792,647.922,1.0,693.066,669.815,1.0,698.46,712.972,1.0,680.881,564.194,1.0,690.733,611.484,1.0,689.232,657.387,1.0,1032.418,818.397,1.0,1035.258,866.369,1.0,1030.769,927.718,1.0,1851.647,456.83,1.0,1831.516,524.283,1.0,1797.558,588.976,1.0,1751.662,649.787,1.0,1712.638,706.299,1.0
17,1899.226,80.23,0.9959999918937683,1865.239,53.748,1.0,1860.122,3.849,0.04899999871850014,665.029,648.173,1.0,693.067,670.481,1.0,698.075,712.669,1.0,682.381,564.68,1.0,689.963,611.476,1.0,689.549,656.862,1.0,1031.981,818.602,1.0,1034.662,866.471,1.0,1030.845,927.109,1.0,1852.172,456.724,1.0,1831.594,525.277,1.0,1797.715,590.017,1.0,1752.111,648.46,1.0,1718.14,705.847,1.0
18,1900.075,77.242,0.9929999709129333,1865.722,54.074,1.0,1860.033,3.679,0.029999999329447746,668.602,649.282,1.0,695.222,670.763,1.0,699.055,713.376,1.0,682.508,564.84,1.0,690.256,611.327,1.0,691.042,657.394,1.0,1031.366,818.686,1.0,1035.495,866.63,1.0,1030.527,927.179,1.0,1854.798,454.607,1.0,1831.578,523.708,1.0,1796.621,588.288,1.0,1750.221,645.751,1.0,1713.053,704.73,1.0
19,1900.297,77.095,0.9919999837875366,1866.014,54.324,1.0,1860.121,3.805,0.05299999937415123,668.941,649.42,1.0,693.429,671.045,1.0,692.848,711.315,1.0,682.116,564.99,1.0,690.159,611.47,1.0,692.47,656.719,1.0,1031.65,818.687,1.0,1036.043,866.327,1.0,1030.075,926.728,1.0,1855.709,454.626,1.0,1831.692,523.887,1.0,1798.874,589.552,0.9710000157356262,1754.106,647.994,1.0,1713.489,705.029,1.0
20,1899.144,77.297,0.9929999709129333,1864.636,53.606,1.0,,,1.0,665.738,647.536,1.0,692.729,671.868,1.0,698.679,713.655,1.0,680.672,564.692,1.0,689.459,611.703,1.0,691.967,656.776,1.0,1031.537,817.792,1.0,1035.111,866.049,1.0,1030.357,925.48,1.0,1853.792,454.198,1.0,1831.887,523.674,1.0,1797.886,589.994,0.9660000205039978,1754.141,650.019,1.0,1713.863,705.851,1.0
21,1898.661,77.015,0.9940000176429749,1864.5,54.289,1.0,,,1.0,665.814,647.184,1.0,694.176,671.907,1.0,699.209,713.258,1.0,680.941,564.533,1.0,689.649,611.624,1.0,689.156,656.698,1.0,1031.02,817.924,1.0,1036.032,866.414,1.0,1030.652,925.338,1.0,1852.699,454.434,1.0,1831.648,524.13,1.0,1797.178,590.613,0.9980000257492065,1753.409,648.319,1.0,1718.378,707.36,1.0
22,1898.763,77.321,0.9950000047683716,1864.692,53.887,1.0,,,1.0,669.547,648.581,1.0,696.154,671.415,1.0,699.097,713.093,1.0,680.229,564.601,1.0,689.123,611.781,1.0,689.366,657.295,1.0,1028.681,816.877,1.0,1036.011,866.828,1.0,1031.361,925.34,1.0,1854.397,454.335,1.0,1832.031,523.195,1.0,1798.611,589.693,1.0,1757.561,647.184,1.0,1723.229,706.224,1.0
23,1898.688,77.61,0.996999979019165,1863.97,55.292,1.0,,,1.0,670.669,648.669,1.0,698.095,670.56,1.0,700.034,712.573,1.0,679.491,564.279,1.0,689.457,611.862,1.0,692.282,657.327,1.0,1028.548,818.237,1.0,1034.189,866.619,1.0,1030.47,924.678,1.0,1852.998,454.439,1.0,1831.899,524.207,1.0,1798.147,588.736,1.0,1755.2,646.493,1.0,1720.032,706.634,1.0
24,1898.128,77.832,0.9940000176429749,1864.12,50.52,1.0,1852.051,4.03,0.057999998331069946,669.706,648.144,1.0,694.667,669.24,1.0,700.116,713.25,1.0,680.399,564.656,1.0,689.823,612.524,1.0,691.485,657.75,1.0,1030.603,819.046,1.0,1033.269,864.409,1.0,1032.427,925.929,1.0,1853.858,454.049,1.0,1832.839,521.238,1.0,1799.817,589.632,1.0,1754.885,649.064,1.0,1719.153,708.53,1.0
25,1898.467,76.908,0.9940000176429749,1864.239,51.231,1.0,1859.93,3.493,0.03200000151991844,670.763,648.639,1.0,695.293,669.403,1.0,700.605,713.081,1.0,682.005,564.623,1.0,689.293,611.926,1.0,690.457,657.21,1.0,1029.262,819.19,1.0,1034.535,865.088,1.0,1030.618,927.56,1.0,1854.57,453.98,1.0,1832.083,522.216,1.0,1798.677,590.342,0.9990000128746033,1756.719,648.15,1.0,1721.362,708.364,1.0
26,1897.99,77.638,0.9959999918937683,1864.337,51.949,0.9990000128746033,1859.909,3.583,0.026000000536441803,669.642,649.049,1.0,694.604,670.146,1.0,700.366,712.976,1.0,682.499,564.83,1.0,690.415,612.364,1.0,693.444,657.221,1.0,1030.988,818.919,1.0,1033.767,864.78,1.0,1030.186,926.987,1.0,1855.653,454.274,1.0,1831.832,522.273,1.0,1799.553,590.688,0.9940000176429749,1757.129,648.42,1.0,1722.682,709.513,1.0
27,1899.47,77.054,0.9940000176429749,1864.776,51.264,0.9990000128746033,,,1.0,669.545,648.394,1.0,695.531,669.539,1.0,700.874,712.977,1.0,682.537,565.531,1.0,690.302,611.682,1.0,692.523,657.093,1.0,1030.514,818.627,1.0,1033.669,866.014,1.0,1031.455,925.501,1.0,1854.955,454.561,1.0,1834.133,520.792,1.0,1797.69,592.081,0.984000027179718,1754.265,648.645,1.0,1724.911,708.686,1.0
28,1899.524,76.466,0.9929999709129333,1865.653,52.216,0.996999979019165,1860.582,45.0,0.026000000536441803,669.289,648.215,1.0,695.916,669.097,1.0,700.986,712.53,1.0,683.011,565.382,1.0,689.053,611.447,1.0,694.394,657.703,1.0,1029.625,818.532,1.0,1033.132,865.632,1.0,1031.457,925.319,1.0,1857.697,454.197,1.0,1828.992,524.637,1.0,1797.241,591.793,0.9660000205039978,1756.453,647.103,1.0,1725.214,707.755,1.0
29,1900.064,75.795,0.9929999709129333,1868.199,52.33,0.9940000176429749,1859.29,36.826,0.20100000500679016,669.169,648.347,1.0,696.781,671.384,1.0,699.159,711.813,1.0,683.252,565.713,1.0,688.816,611.637,1.0,695.225,657.082,1.0,1030.453,817.904,1.0,1033.548,865.019,1.0,1030.861,925.037,1.0,1857.212,453.632,1.0,1831.731,522.02,1.0,1797.303,589.967,1.0,1755.3,650.446,1.0,1727.707,707.905,1.0
30,1900.271,75.151,0.9929999709129333,1866.438,52.153,0.9990000128746033,,,1.0,669.301,649.32,1.0,695.474,671.423,1.0,698.88,712.202,1.0,682.376,565.256,1.0,688.556,610.939,1.0,694.4,657.292,1.0,1031.299,818.836,1.0,1035.141,866.261,1.0,1031.728,925.718,1.0,1854.447,454.18,1.0,1831.605,523.192,1.0,1797.598,589.546,0.9980000257492065,1755.106,648.666,1.0,1717.59,708.253,1.0
31,1899.986,75.199,0.9940000176429749,1865.531,51.081,0.9990000128746033,1860.26,3.923,0.039000000804662704,668.886,650.624,1.0,691.499,671.385,1.0,698.869,713.168,1.0,682.787,565.142,1.0,688.772,611.208,1.0,695.131,656.824,1.0,1029.179,818.332,1.0,1035.485,865.88,1.0,1031.625,925.372,1.0,1852.913,454.236,1.0,1830.886,524.465,1.0,1798.187,590.756,0.9879999756813049,1755.485,648.738,1.0,1727.105,707.901,1.0
32,1900.246,75.395,0.9929999709129333,1865.611,52.075,0.9990000128746033,1853.889,43.858,0.10000000149011612,670.171,650.208,1.0,693.758,671.121,1.0,700.08,713.204,1.0,681.66,564.733,1.0,688.202,611.599,1.0,695.297,656.937,1.0,1027.572,816.892,1.0,1036.057,867.326,1.0,1031.818,926.174,1.0,1852.967,456.751,1.0,1830.08,527.339,1.0,1799.309,591.93,1.0,1756.484,648.41,1.0,1723.117,706.493,1.0
33,1899.433,76.805,0.9900000095367432,1863.958,51.433,0.9990000128746033,1860.131,3.819,0.05700000002980232,670.724,650.14,1.0,693.524,672.306,1.0,701.08,713.247,1.0,681.938,565.165,1.0,688.005,612.83,1.0,699.044,655.286,1.0,1030.067,817.43,1.0,1035.925,866.857,1.0,1031.625,926.201,1.0,1852.835,456.651,1.0,1830.385,525.135,1.0,1800.597,588.294,1.0,1755.217,644.951,1.0,1713.614,705.721,1.0
34,1899.181,77.332,0.9890000224113464,1865.026,50.858,1.0,1859.979,3.722,0.029999999329447746,669.406,650.921,1.0,693.416,671.823,1.0,700.26,712.422,1.0,682.541,565.862,1.0,688.305,613.198,1.0,696.219,656.433,1.0,1027.339,816.416,1.0,1036.362,867.04,1.0,1031.443,925.684,1.0,1854.132,454.106,1.0,1830.333,526.527,1.0,1797.125,590.891,1.0,1754.063,646.553,1.0,1717.895,706.23,1.0
35,1898.792,80.848,0.9929999709129333,1865.8,51.411,1.0,1859.576,12.393,0.019999999552965164,669.925,650.373,1.0,693.749,671.571,1.0,701.51,713.641,1.0,682.65,566.074,1.0,687.862,614.061,1.0,695.524,656.946,1.0,1026.212,815.737,1.0,1035.034,867.536,1.0,1030.802,927.102,1.0,1852.774,454.221,1.0,1829.551,526.896,1.0,1799.621,589.061,1.0,1756.207,644.169,1.0,1718.281,709.065,1.0
36,1899.415,77.375,0.9860000014305115,1866.136,52.276,0.9990000128746033,1853.012,43.975,0.03099999949336052,678.406,643.877,1.0,697.453,670.371,1.0,698.007,712.295,1.0,680.506,564.754,1.0,689.156,611.674,1.0,693.39,656.864,1.0,1030.989,817.727,1.0,1037.401,865.008,1.0,1030.431,927.314,1.0,1854.034,457.09,1.0,1828.998,528.627,1.0,1796.718,593.009,1.0,1752.402,651.291,1.0,1711.659,707.25,1.0
37,1898.481,81.04,0.9940000176429749,1866.428,52.742,0.9990000128746033,1860.376,4.14,0.2290000021457672,670.032,650.522,1.0,696.608,670.292,1.0,698.144,712.187,1.0,680.459,565.149,1.0,690.189,612.434,1.0,691.706,657.338,1.0,1027.928,816.823,1.0,1038.094,864.786,1.0,1032.037,925.965,1.0,1853.33,456.685,1.0,1829.066,526.788,1.0,1799.313,579.286,1.0,1754.432,651.233,1.0,1718.003,707.162,1.0
38,1898.605,81.149,0.9950000047683716,1865.205,53.547,1.0,1851.977,4.133,0.18199999630451202,668.327,650.205,1.0,696.681,671.109,1.0,699.062,712.755,1.0,680.766,565.213,1.0,690.154,612.141,1.0,691.174,657.392,1.0,1032.847,817.98,1.0,1036.294,865.435,1.0,1031.683,926.174,1.0,1853.954,456.67,1.0,1827.981,526.999,1.0,1797.332,591.803,0.9449999928474426,1752.771,651.311,1.0,1718.308,705.821,1.0
39,1898.815,80.914,0.9980000257492065,1865.564,52.896,1.0,1851.9,4.035,0.16599999368190765,669.191,649.729,1.0,698.212,671.371,1.0,699.878,712.64,1.0,682.194,565.216,1.0,690.034,611.78,1.0,690.881,656.908,1.0,1033.411,817.839,1.0,1034.514,865.227,1.0,1031.914,925.937,1.0,1853.04,456.419,1.0,1826.49,527.651,1.0,1787.271,593.992,0.9070000052452087,1753.342,652.684,1.0,1719.07,705.888,1.0
40,1898.415,82.119,0.9980000257492065,1866.588,52.78,0.9990000128746033,1851.719,3.967,0.2619999945163727,670.029,649.852,1.0,699.184,671.637,1.0,700.339,712.538,1.0,681.338,565.083,1.0,690.689,611.629,1.0,692.18,657.581,1.0,1031.536,817.2,1.0,1034.062,864.999,1.0,1032.529,926.24,1.0,1853.29,456.546,1.0,1828.008,526.813,1.0,1798.957,591.521,0.9990000128746033,1753.909,650.464,1.0,1728.365,707.948,1.0
41,1897.352,81.649,0.996999979019165,1865.191,52.845,1.0,1859.892,3.775,0.03999999910593033,669.275,650.286,1.0,697.45,671.749,1.0,700.586,712.504,1.0,680.332,564.634,1.0,690.572,612.191,1.0,692.027,657.073,1.0,1030.064,817.391,1.0,1034.235,866.078,1.0,1030.602,927.888,1.0,1852.154,456.566,1.0,1829.51,525.596,1.0,1797.383,592.347,1.0,1755.776,652.39,1.0,1728.567,708.657,1.0
42,1898.016,81.344,0.9959999918937683,1864.853,52.448,0.9990000128746033,1851.836,4.074,0.06599999964237213,669.104,650.008,1.0,697.154,672.367,1.0,701.138,712.543,1.0,680.378,564.174,1.0,690.112,612.442,1.0,693.948,656.404,1.0,1028.803,817.805,1.0,1033.352,865.83,1.0,1032.773,925.767,1.0,1853.211,454.438,1.0,1830.37,524.58,1.0,1792.946,593.509,1.0,1753.753,651.794,1.0,1719.923,707.843,1.0
