scorer,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d
individuals,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap
bodyparts,tip,tip,tip,top_handle_inner,top_handle_inner,top_handle_inner,top_handle_outer,top_handle_outer,top_handle_outer,bottom_handle_outer,bottom_handle_outer,bottom_handle_outer,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
7,206.72775225887705,55.39256569378333,629.226596213312,90.32517014421046,91.37706864467825,600.7135822076066,58.67004900633775,110.55740956774515,599.4799333957079,69.31751761022548,158.42314013382546,644.8723875551509,-157.70587430611164,-13.888158331797403,818.9119530724657,-176.3029528617699,22.609164146535147,849.5562068267776,-229.37247989779044,26.221871948813938,811.9159109039529,-228.73955240156252,-19.000249126937568,852.0806878598013,-193.24661552549776,-15.072978875990694,850.1228772667534,-195.0998709522435,-32.230874692065804,878.8399895895391,,,,,,,187.99751472174464,-76.71877446712283,931.3631014258452,,,,225.05537398772054,-89.52953749085768,961.5337630154223,183.5174128009123,-106.69348484715795,943.8274743254079,208.92946763671551,-82.21331954225448,942.788666752978,204.93199813885823,-151.4632458056813,937.5430118702349,,,,252.66988306534816,-98.13923869682728,950.5064049656937,251.34811865631423,-150.27244904576435,936.5986149269754,227.1178491787424,-121.9187586623665,945.1017169350962,,,,305.83611915013137,-101.24107974414534,503.9520918291565,301.1359024261894,-116.37405954732837,523.0472726684338,293.78377739962895,-132.2048487578016,535.1763505809776
8,206.7415010156409,55.33937600835873,629.4083263885249,90.26139149196307,91.36928620590628,600.6630537677889,58.775814260482676,110.18586640360158,600.0509350766602,69.24555291840393,158.53401471573355,645.7942875294314,-157.42958692560458,-14.159895623301805,817.4770378939802,-173.6977846879683,22.154971198673884,835.6784650893344,-230.25421081443358,26.937024576137286,815.5763623999494,-230.25527302695284,-18.87663347538196,856.7758147455633,-191.87439116719472,-15.23600291515001,844.1366144991975,-194.86330064328644,-32.128163711158635,877.2751070331133,,,,,,,188.07574400067546,-76.70745792298918,931.7510281603721,,,,224.9549237411216,-89.62891905425131,961.103870614585,183.48920977595566,-106.62085458932542,943.4085060168028,208.9020989257647,-82.19839275070467,942.498091113122,204.87974032446937,-151.46570750713633,937.5581211261948,,,,252.39677468352713,-98.03316096268632,949.4790119772919,252.6277724352327,-152.84662934957996,945.7288116756971,231.39856773513364,-124.1077123722673,962.7954996995974,,,,305.8358505715168,-101.26875658168964,503.95153112582307,301.22728659917476,-116.08213248779342,523.3096746482355,293.87175180382695,-132.2391059454272,535.3150268031036
9,206.49458779883605,55.15334285958934,628.6566702631643,90.19735337723753,91.19269149702095,600.2336935197528,58.78047011177203,110.73080511415533,599.9861617146092,69.234829875372,158.545954524783,645.931843234682,-157.42991527169596,-14.190074148555219,817.4785747490674,-173.83539107537493,21.962060005317195,836.0742777871758,-229.4754525816117,27.11922163459278,813.7564668569544,-230.25565978063074,-18.87312025014875,856.7766993444242,-191.3946612670804,-15.482936045459635,842.8414944850482,-195.99160304777783,-32.252237092341254,882.04586448532,,,,,,,188.4345681838607,-76.96223408089162,934.6697805653798,,,,225.05610150333985,-89.71757445873958,961.5388423945128,180.38199383478653,-105.45129807124675,927.4212552476373,208.70868825081564,-82.12598825795224,941.6254626448803,204.76095694259726,-151.43571109648892,937.0143468335212,,,,252.36535508744436,-98.02095731101564,949.3608161441994,252.68365824606394,-152.91718965931506,946.1277143265535,231.59873652038297,-124.12356439970081,963.6271941177467,,,,305.7049560193316,-101.21837740133066,503.7079861931148,301.68723863795697,-116.37056487906084,524.1932723704086,294.1467442054085,-132.3447866887093,535.7351438601801
10,206.49466048961833,55.123248411310406,628.6570728186324,90.17345473285917,91.15139137278973,600.0749937927201,58.900763303826366,110.96153454467571,601.2142006339805,69.19969421179526,158.73454979237044,646.3764083577214,-157.4416010441293,-14.126862734237013,817.5118503057082,-176.88225100855834,22.192008372961677,850.7255385645531,-229.3154929223887,27.17073444357059,813.3824081632014,-232.09201028790693,-18.919259427776225,861.2732025409107,-191.39503427532517,-15.505541280234086,842.8429185284756,-195.9915909442406,-32.251290364517345,882.0458131855115,,,,,,,188.5312046801434,-77.0638023274488,935.9911358461937,,,,224.89475516474957,-89.7164582196375,960.0594194298293,180.40766879640623,-105.32427996657823,927.8198863133207,208.56736219920163,-82.0167925030592,940.3668700290815,204.76138984852636,-151.61255212835184,937.0168859526682,,,,252.49778597480253,-98.09673149435551,950.3117369984712,252.6339305772336,-152.9343435826969,945.9416723502961,231.5987275913304,-124.26179927614785,963.6261081263688,,,,305.6252853968172,-101.14935996454906,503.4912940498225,301.2762098667593,-116.10098575070192,523.3946670124117,294.52982265299954,-132.51876758520555,536.4293726111301
11,206.63597455034756,55.17802366419627,629.685652065066,90.15439014621678,91.13212002952835,599.9481251732328,58.89585642929874,110.48376361361488,601.2793789014505,69.19970774603051,158.79141874749698,646.3738916167397,-158.03630562069665,-14.157437449762671,819.2664525208173,-179.12102743450734,22.079896838755694,857.15389759794,-229.40567321601745,27.259466856834727,813.8245663200587,-232.16201639500682,-18.75648586545519,861.441706930114,-191.9422277247652,-15.739438892857718,845.2506588841941,-196.1395708478561,-32.28157968546925,882.7119023761196,,,,,,,188.24897141130754,-77.0081810293741,934.5904309950273,,,,225.60721955129762,-89.95253083041355,963.1010891835447,180.4165115079212,-105.22193099674425,927.9584993120236,208.50918430443028,-82.18929444809878,939.7458508384959,204.7616484701081,-151.74878886749138,937.0180116716683,,,,252.45925541516223,-98.07604156733943,950.3381099852046,252.3268657851378,-152.7815000357709,944.7918174082408,231.39815445179335,-124.13631792148925,962.7917115091537,,,,305.584386408291,-101.10475981467349,503.3799992176838,301.2763802052244,-116.06811532034271,523.3949723669309,294.79724443675593,-132.75269450490384,536.9164760669101
12,206.86495333261686,55.17034065421949,630.3834316361441,90.21036145837661,90.72599190702803,598.1902649443775,58.84054629132607,110.57237802655263,601.8250073554888,69.64127077930058,160.0622101458577,649.4954012313685,-158.01441623759072,-13.60449669541195,818.9201182914577,-176.9152596423035,21.987168604149918,851.1490774892665,-227.5251957335873,27.208250365632274,809.8226502281705,-233.45189372239412,-18.31784067230137,864.5917710046131,-191.94103690918223,-15.451782548330979,845.2421651835896,-197.11606839088194,-32.39977554182902,886.8733159854027,,,,,,,188.52811226204406,-77.02480296602161,935.9770266446468,,,,225.96521175506194,-89.55991357461639,961.4770832476058,180.47808136769902,-105.18389969923332,928.274047704157,208.36063825618052,-82.2820237611013,938.1642925522691,204.4624368046442,-151.20911637374812,932.2508160446971,,,,252.45909245399142,-98.04203992382625,950.3370749060668,252.2712933528877,-152.74652403734555,944.394504811284,225.90540401218198,-121.53063425529297,933.9541002394247,,,,305.55060806324246,-101.01433771924728,503.03258594315736,301.0285263900733,-115.88540931323615,522.6778210195394,295.4366106712989,-133.11759417300885,538.0846933185577
13,206.6242114734946,55.017678709665624,628.6335843244584,90.21000016085934,90.73788477348128,598.188211417872,58.418269339952936,109.83873794074223,597.5082660465192,70.04565280428015,161.98002220093056,654.317741511508,-158.50602695924985,-13.401874578697965,820.365783197652,-179.63738588548154,22.518362820965777,859.6318140378597,-227.19908660620362,27.211117759661313,808.9297786199214,-235.5110446377648,-18.051710718657944,870.7196207265987,-192.57261648742733,-15.477313448136808,846.9555106000423,-197.32909264206174,-32.47144114403274,888.0657618834811,,,,,,,188.57224827124432,-76.88757029658422,936.5839616354878,,,,225.98883254283626,-89.70384363069829,961.577987129289,180.51149443633997,-105.3046648678928,928.7860265993978,208.49651211321506,-82.28755482274062,938.3809261318211,204.39328935867957,-151.0881402117816,931.4867619484611,,,,252.40023292935393,-97.57616186815935,950.121334822056,251.83534393604236,-152.37734816348612,941.2780756690477,225.68543897819802,-121.46843828209362,932.7833875460101,,,,305.5308028639437,-100.98772552605404,502.93357478710243,300.8557839636795,-115.58739556543583,522.1770304152966,294.9213256207479,-132.99312539110412,537.2991029460225
14,206.88760133748687,55.07805402336698,629.3228253903324,90.22286414916762,90.61772713125198,597.6560505425869,58.413892832097545,109.84058815188533,597.5510098771362,70.14317289172052,161.98553627876987,653.6023578542139,-158.67325330062235,-13.21850749062492,820.8553853640499,-179.1849097858381,22.96267212933463,863.1629801973685,-227.3047396340887,27.298417553682114,809.3063966929652,-234.1868961980725,-17.344177483739387,865.2697822618758,-192.57871518118313,-15.231608371338947,846.7488679875289,-197.74965960653185,-32.52608763915256,889.7240781972099,,,,,,,188.41008391712649,-76.66689330957503,936.5787902118482,,,,226.05907865697466,-89.86427356478242,961.8772057281631,180.67192820566555,-105.5239834390784,930.7193232696583,208.78964439573724,-82.43847206884601,939.7003067013125,204.3202324495634,-151.1445116211145,930.6771615519951,,,,252.0608521913309,-97.88439069567525,948.8480887348171,252.33333029658556,-152.69952747693853,943.139397138574,225.67684621806063,-121.56728515136703,932.7066261849941,,,,305.5308028639437,-100.98772552605404,502.93357478710243,300.21967385446646,-115.31581516890004,520.7082177759776,294.9268310312823,-133.02663557499116,537.3162002070824
15,206.96338630045113,55.31407060582869,629.5520962106939,90.22282661640045,90.6492364254528,597.6549879859651,58.35953229245819,109.73836942690657,596.9949230665402,70.39141147583788,162.51934024445504,655.2343867845763,-159.1010007533847,-13.248339608064432,822.7035729827834,-180.36706640679537,22.852435844587472,868.8622658504984,-226.93942253822874,27.29837780434911,808.520571668891,-236.5266402179477,-17.502471427643542,873.156796241073,-191.40188609168078,-15.052342521029098,841.574816969265,-198.64107781824123,-32.682591865432,893.7347809382304,,,,,,,188.64913174631914,-76.6135151387064,937.8899620915824,,,,226.0121298290061,-89.85600111875777,961.7884718860929,180.63494846342726,-105.5220810573499,930.1500539729147,208.81285982139818,-82.42487895260541,939.9466749541679,204.1483442011144,-151.02905196056003,929.7764664512065,,,,251.7379381184405,-97.7550440523642,947.594320819434,252.4287793349723,-152.8121947252096,943.5215400849075,225.64819123385928,-121.54158020946538,932.4533909597359,,,,305.6450120745082,-101.04273086128693,503.18782991267597,299.73728778521325,-114.91556841980236,519.3112149639987,294.5569264867032,-132.90019039638125,536.6912344291816
16,207.0401036759192,55.52633176964443,629.4308664910726,90.20977852153713,90.80754269613124,598.1886759756095,58.31400578310945,109.76381979027683,596.7418491761368,70.50731816249501,162.5829348784508,655.3905273441403,-159.10102242946957,-13.25097982148388,822.7036866723535,-180.99059858997407,23.206602785032768,872.2209854496526,-226.88563814714206,27.22252489610003,808.3292803595117,-235.09930772249038,-17.418873808592394,867.5019928164197,-191.154202401179,-14.996634957592658,840.4853513283396,-199.65426965068573,-32.853787000569035,897.4831708442931,,,,,,,188.67726567504954,-76.48627087338964,938.0294999993786,,,,226.0121506086068,-89.8656231467353,961.7885810612744,182.6959755723717,-105.8620786031467,940.7755160601067,208.81285827889155,-82.42420718671428,939.9466664534436,204.0274994773361,-150.9396509706115,929.2260893187786,,,,251.73370011147404,-97.58839276250933,947.5644643280673,252.60484338974746,-152.93595674988697,944.1796951273398,230.2441321779344,-124.31901875861712,951.5820347806816,,,,305.75302738331254,-101.08919913099916,503.4811217440466,300.1313397718837,-115.11071813010543,519.9938150852698,294.61836619591,-132.6943693420869,536.8791656206317
17,207.14091097858892,55.55605837176745,629.6239906039075,90.23092285170439,90.97070821127153,599.0740320750567,58.2813902523914,109.85996548672975,597.0024374468667,70.62089196099892,162.94946376602383,657.377087646147,-159.35053824502822,-13.380354682187363,823.9938043937777,-183.4894844672111,23.332997797516413,884.2668229508402,-226.7798854412539,27.1163125811441,807.9529182810463,-234.5275911946831,-17.16345024267727,864.952205807202,-191.10092562601076,-14.91949390169948,840.3398992103197,-201.046418019664,-33.06591502231317,903.3902956078138,,,,,,,188.81334614650342,-76.49418490119679,938.7064276816321,,,,225.73024049819716,-89.73094843501639,961.015518181802,183.2980718746386,-106.28174950289439,943.8768532884308,208.26422430839952,-82.06305935181037,937.4765597855469,204.0456738355944,-151.03258640836648,929.4265135952394,,,,251.73826951268666,-97.58530808381012,947.5973929705618,252.75664653405107,-153.13960820575394,945.261606569016,230.3015672996739,-124.42438116192646,951.6422121017234,,,,305.7325412159321,-101.08394674739831,503.4745971968706,300.1313397718837,-115.11071813010543,519.9938150852698,294.2499711432388,-132.58855101174734,536.2377953922542
18,207.1572881698291,55.56745048583897,629.6738195441977,90.25866994359895,90.99232066017201,599.0845711014938,58.214911891862755,109.93638850336677,597.3269233903764,70.6478316716563,161.9972865210749,653.5319983939215,-159.17116519580438,-13.400146269240748,823.4645771404379,-183.48932099272517,23.52698880736268,884.2627054174166,-228.22042301241032,27.119926162610813,811.3530828045209,-233.52538810811166,-17.034759714431406,861.2572249669096,-191.17941848791182,-14.828460181455485,840.9689491950386,-201.04512055879593,-32.938217536715975,903.3842764192412,,,,,,,188.628362474174,-76.31245908255471,937.6111018939304,,,,225.6786430813647,-89.75707765757502,960.7959524760139,183.29778641718568,-106.17308456004969,943.8749198195884,208.3427680531634,-82.16755259988408,938.6687872572046,204.0582372767781,-151.09526829962823,929.5650814588563,,,,252.34499456320137,-97.87280382631448,949.8111508472911,252.82522005739764,-153.2380557317699,945.7503097801567,230.33433410793808,-124.49201544961296,951.7778007757122,,,,305.7017689199675,-101.04227076750362,503.44386855892844,300.24105363451656,-115.242213917743,520.3115005891035,294.1116970340507,-132.5262449265212,535.9858062308502
19,207.17046088749584,55.55946136784031,629.543432945573,90.29175706596871,91.00929643497747,599.371593914256,58.19631991977137,109.98719659566595,597.1813241497957,70.57287301565731,161.7761386085655,652.839947505172,-159.30112822037995,-13.475750074543965,824.2130991020088,-193.95046825088275,24.256267726511567,914.7803317538652,-228.12370806165848,27.176150096446754,811.0200839090611,-232.6283465154045,-15.674946140656802,858.3845232865019,-191.34491870132567,-14.852519389541571,842.7211636919981,-200.83624886361125,-32.92514585745331,902.7960122488028,,,,,,,188.60032501883222,-76.35936758557509,937.2261949028574,,,,225.41677474501867,-89.67563023944815,959.7191579975034,183.29770434550122,-106.17299768578394,943.8736936989102,208.35311165326144,-82.17719310630658,938.7788063973296,204.3601012203672,-151.31538745182576,930.9763861862458,,,,252.45183585271968,-97.75253029365247,949.8218468946717,252.82519981903488,-153.24682128734295,945.7501314723828,230.50333042922168,-124.62071619120302,952.5071123492094,,,,305.73387639627174,-101.05421323595365,503.5310556399126,300.45141181947076,-115.4710704771229,520.9204777684638,294.27566333871266,-132.56358316362778,536.3167768054622
