,Time,x,y,z,Rx,Ry,Rz
0,0.01668971308724832,-97.43836324173327,-275.02941324846887,-1892.48318409509,-0.5856333138525573,2.0532531880356424,0.7200228812519909
1,0.06675885234899329,-98.45050967160637,-271.3993180576867,-1902.9509737059636,-0.5545051795862401,2.1533545423619875,0.7275293016210551
2,0.11682799161073827,-99.46265610147947,-267.7692228669045,-1913.4187633168372,-0.5233770453199229,2.2534558966883327,0.7350357219901194
3,0.2169662701342282,-97.59534460127801,-261.7040588483952,-1942.2521345786058,-0.4344466797058449,2.443668265050787,0.7271057561901147
4,0.3171045486577182,-92.26697238312295,-258.8982419794128,-1979.5022464916963,-0.33133457675964306,2.614197914627901,0.6900540528265019
5,0.36717368791946314,-90.27580938725883,-257.42255896739715,-1998.6994008678537,-0.2672358849446572,2.6915711754770233,0.6806617549644475
6,0.4673119664429531,-85.46603417114741,-250.80969912453773,-2034.3793158021572,-0.14422910941668937,2.8074660181498134,0.6764918555415939
7,0.567450244966443,-80.450867386736,-238.58729438115682,-2067.801786934822,-0.04354530462795686,2.877091109159143,0.6820514532623521
8,0.617519384228188,-77.72673399802471,-231.2700597446277,-2083.217740785887,0.012177256812188189,2.9070421294761863,0.6875194769546664
9,0.717657662751678,-71.70532560276779,-216.6890842846596,-2110.3265749940115,0.08161032703353936,2.9398526204081095,0.6943606666682143
10,0.817795941275168,-67.64060813752417,-204.10176605609053,-2130.184480546272,0.14018010150418606,2.976155333369152,0.7195692669942022
11,0.8678650805369128,-66.30260310249457,-198.5518736252696,-2137.48440254777,0.1509027085325234,2.992231980068261,0.725975191966006
12,0.9680033590604028,-65.1005351648458,-188.1926947415341,-2149.7608914105863,0.1547272600938759,3.0103529890741485,0.7304501929758657
13,1.0681416375838926,-63.30818082165625,-178.22227150178912,-2156.5170556154144,0.15288855948236094,3.010849370726643,0.7462347676232934
14,1.1182107768456377,-62.42513156986453,-173.2147563253093,-2157.7386091307617,0.149358815731636,3.0066417580325417,0.7577826694812921
15,1.2183490553691276,-60.966270405498456,-164.19574286514194,-2158.7709319285223,0.16169586656129084,3.0124514232144564,0.7711833194050354
16,1.3184873338926175,-59.25869038811207,-155.78469676055227,-2158.4898359843814,0.15731431140733598,3.0053874831376137,0.7806897847495899
