,Time,x,y,z,qx,qy,qz,qw
0,0.01671426791808874,4.5747738258533275,-289.83029257620404,-1789.8648260935029,-0.13724098487145733,0.7056417664036009,0.1421101992274046,0.6805624704320556
1,0.06685707167235495,10.204179604047113,-289.04360464629156,-1791.708554809049,-0.13423959959840637,0.7062543587778811,0.13491136150450642,0.681896938799335
2,0.11699987542662117,15.833585382240898,-288.25691671637907,-1793.5522835245952,-0.1312382143253554,0.7068669511521614,0.12771252378160824,0.6832314071666143
3,0.2172854829351536,23.227276149950768,-287.21151301560155,-1797.6171953348958,-0.1266213651722262,0.7114856985990065,0.11733092728635439,0.6811670750066607
4,0.317571090443686,26.697166994154898,-285.49969848905596,-1799.9443920557167,-0.12528069095824362,0.7103823629364769,0.1125712868698905,0.6833661919309949
5,0.36771389419795225,27.68816730942015,-284.4298895766573,-1800.542866280999,-0.12600476917315248,0.7101671486445281,0.11077433733629115,0.683750294566245
6,0.4679995017064847,28.295904868849675,-282.8891557216373,-1801.3506020119007,-0.12513552200591713,0.7097365185877466,0.11029412749923605,0.6844343509456801
7,0.5682851092150171,27.97711519154015,-281.9497725835858,-1801.4106587213307,-0.12728349687291732,0.708906098777791,0.10922383641502639,0.6850702212899333
8,0.6184279129692832,27.933287187430395,-281.67285359233176,-1801.537565939468,-0.1272065030652474,0.7095243997728353,0.10947064892984203,0.6844047112109826
9,0.7187135204778157,28.10237671294898,-281.2965083420074,-1801.567858254562,-0.12717153630355044,0.7087308514671462,0.11020001756709315,0.6851160023390646
10,0.8189991279863481,28.575190364339022,-281.41940932408295,-1802.0353628484127,-0.12743830628802955,0.7093344659988512,0.10939859119465983,0.6845699684336048
11,0.8691419317406144,28.887477369791185,-281.54922270765655,-1802.436476920153,-0.12732208904480993,0.7092237426994858,0.10881914483185769,0.6847986289053609
12,0.9694275392491467,29.599133919060606,-281.94960039832245,-1802.9372671149856,-0.12673904551450527,0.7092776845308705,0.10746632768331911,0.6850644998705311
13,1.0697131467576793,29.50496583931691,-282.12839555539,-1803.5662370592793,-0.1269050312065334,0.7096374473384982,0.10771563878541726,0.6846219011618153
14,1.1198559505119454,29.56247131817723,-282.2342330121468,-1803.6437892789604,-0.1273156296658564,0.7092245493992341,0.10603685183406733,0.6852353282087548
15,1.2201415580204777,29.74075938864729,-282.2698416607588,-1804.0916303119366,-0.12586246183714986,0.708677782623114,0.1070238734281161,0.6859156884290671
16,1.3204271655290103,29.4557954388153,-282.3690215134271,-1804.6337497840138,-0.1264216040209814,0.7090792755429622,0.1065588829193639,0.6854701769611915
17,1.3705699692832765,29.46123374517242,-282.46017461306656,-1804.9815071129642,-0.12650571979330724,0.7097180448012752,0.10585815112813594,0.684901928441412
18,1.470855576791809,28.809195106929536,-282.30988965999217,-1805.3443476594289,-0.12685909139210166,0.7096709974836766,0.10671190063045623,0.6847528141786126
19,1.5711411843003413,28.044088866889112,-282.01705722527424,-1805.2596103708534,-0.12770914030129665,0.709771750049272,0.10706489429720406,0.6844352027216499
20,1.6212839880546075,28.054220333227192,-281.90673126319246,-1805.099475551002,-0.1270824867008465,0.7091366190575481,0.1074844066393981,0.6851440720132778
21,1.72156959556314,27.884885891118785,-281.94790885595376,-1805.1202723360866,-0.12763006889686523,0.7087839258109364,0.10690406281879394,0.6854979455682225
22,1.8218552030716721,27.9346056211657,-282.66715660806204,-1805.421070404164,-0.12725229140740274,0.7098623193478962,0.10510511309024777,0.684730061486917
23,1.8719980068259388,27.883411017463843,-283.01511607687075,-1805.5091547582506,-0.1262335877607209,0.7105052550731304,0.1047559781508311,0.6843051577156094
24,1.9722836143344709,28.161789590053488,-283.6832214151044,-1804.8967114215372,-0.12449013235344143,0.7115145940444727,0.10446200310547812,0.683620420493378
25,2.0725692218430036,28.36431469272557,-284.66317168859075,-1804.0926141158736,-0.11966622635352767,0.7123707481277363,0.10568088519489001,0.6834028548277071
26,2.1227120255972696,28.039867500716426,-284.98891671686465,-1803.4051456492896,-0.12074979841483578,0.7115898157389509,0.10495491246962972,0.6841373302692046
27,2.222997633105802,26.04210615851956,-284.6603197108408,-1802.7457792930884,-0.12389063930167112,0.7094708600564349,0.10583137128845266,0.6856397954286285
28,2.3232832406143347,22.405148821682175,-282.7169517856392,-1802.5731912311767,-0.12564728680883694,0.7102394517163846,0.1093721659505257,0.6839666730612525
29,2.3734260443686006,21.31609784486585,-281.75124212747136,-1802.9000121663553,-0.1260551125317569,0.7105763134587576,0.110148715393322,0.6834169092531794
30,2.473711651877133,19.727353396763903,-280.25828405530757,-1803.831248322705,-0.12991891412288784,0.708852209108555,0.11014730934374219,0.6844831565782937
31,2.5739972593856657,18.678073038746845,-279.62638450960213,-1805.3256801025595,-0.13078988275354655,0.7098871660424518,0.1105584278003759,0.6831771747503271
32,2.6241400631399316,18.221678123559002,-279.494562667556,-1805.8727957458566,-0.13184429783282361,0.7099337701079799,0.1101057169369475,0.6829991612637898
33,2.724425670648464,17.709594077123015,-279.2549598738552,-1805.9198984793827,-0.13207611220738552,0.7098662502113635,0.11034787707341415,0.68298547087067
34,2.8247112781569967,17.30803735841134,-278.88771069904533,-1805.3555200296726,-0.13306231392201634,0.7086705897887072,0.1105121720303904,0.6840083885562879
35,2.8748540819112627,17.048420845254896,-278.8168296613171,-1804.9815560331724,-0.1323925725107849,0.7086065030284465,0.11046536439648601,0.6842122725284343
36,2.9751396894197955,16.171993999104487,-278.4723671640324,-1804.6606011940203,-0.13331640960750113,0.7081461478390566,0.11205546802757449,0.6842509337335181
37,3.075425296928328,15.206297749370464,-278.2184297510689,-1804.6250765326874,-0.13400134388454518,0.7080840189063268,0.11230985742015265,0.6841397210605927
38,3.1255681006825937,14.507716994693752,-278.0838937015383,-1804.617563779239,-0.13453842911418298,0.7073646196283443,0.11302121079797697,0.6846611657596003
39,3.2258537081911265,13.63404414282337,-277.7976183869277,-1805.0341090187183,-0.13522240701898464,0.7073414546217514,0.11354077750784557,0.6844643592302603
40,3.326139315699659,12.813468584378626,-277.4474330740359,-1805.2480887619085,-0.13594407333904046,0.7068196487120093,0.11328445904403982,0.6849027846765704
41,3.376282119453925,12.435101084197285,-277.3153172500397,-1805.4941982743076,-0.13632529989070546,0.7069621643329064,0.1134574680003706,0.6846512351309876
42,3.4765677269624575,11.83292637294359,-277.0980556142628,-1806.060442228937,-0.13768050794646539,0.7055128879059217,0.11248834215509408,0.6860335382541061
43,3.57685333447099,11.108203955314636,-276.88523504806085,-1806.7681718619172,-0.13843621275793408,0.7049590591498804,0.11296030764696517,0.6863731556639278
44,3.6269961382252562,10.81040340249153,-276.80926906491345,-1807.0194700884513,-0.13865269656470688,0.7047925904212787,0.1132326407515754,0.6864555362811373
45,3.727281745733788,10.520767955293238,-276.7366054784443,-1807.568098643879,-0.13898918402106417,0.7045620748088016,0.1129680965630803,0.686667676991709
46,3.8275673532423204,10.622097960753806,-276.7674082378804,-1807.7011267952635,-0.13870945013997704,0.7040703309379541,0.11340896726424912,0.6871557783202012
47,3.877710156996587,10.61196308742791,-276.7664658639213,-1807.5790946273016,-0.13883403401446653,0.7035488383854097,0.11383695745121306,0.6875938409584986
48,3.977995764505119,10.689491626802578,-276.76668877306014,-1807.6067848317814,-0.13853608110264795,0.7037152739006868,0.11438622618971013,0.6873924343267669
49,4.0782813720136515,11.006586949167442,-276.4429995722516,-1807.460915934637,-0.13913596106128734,0.7024333385888653,0.11511094592047295,0.6884606447050886
50,4.128424175767918,10.940595278923155,-276.2384568251197,-1807.443366246852,-0.13994011181730343,0.7017947071421318,0.11602579361824636,0.6887953029362979
51,4.22870978327645,11.042533135181657,-275.66731986220884,-1807.7473127896508,-0.13984861602325382,0.7011806872146807,0.11818989943931671,0.6890712271921188
52,4.328995390784983,10.39014078041869,-274.6112632191822,-1807.6150560234005,-0.14359346058944755,0.6985940944109843,0.11884888312257738,0.690812675267731
53,4.379138194539249,9.744428741060773,-273.91506989323796,-1807.962050637933,-0.14577635391496607,0.697968681906586,0.1199903993603712,0.6907903283762593
54,4.479423802047782,8.587314482852719,-272.7165780422709,-1808.4033058526863,-0.14917611223282504,0.6968148855683548,0.12078471154055923,0.6910908451481065
55,4.5797094095563144,8.09152033654091,-272.2605498781913,-1808.8936484541575,-0.15245594072949784,0.6949402983665658,0.12071235557494124,0.6922742917760426
56,4.62985221331058,8.055111466271327,-272.337093635693,-1809.2420142172646,-0.1522668963300103,0.694934580534727,0.12121626659259917,0.6922335861343343
57,4.730137820819113,8.102705687872444,-272.6976689350264,-1809.4498255738456,-0.15237816211704855,0.6958131164507655,0.12005829414734909,0.6915280245162394
58,4.830423428327645,7.936801982500896,-273.0238991070535,-1809.3666430119258,-0.15232834415184987,0.6957570717469743,0.12006599430927055,0.6915940497810529
59,4.880566232081911,7.60998656323595,-273.1809143988701,-1809.0156972572115,-0.15304434201988246,0.6954074752114262,0.11997050287443621,0.6918041277961746
60,4.980851839590444,3.9951269073694817,-274.53978796751437,-1808.4590866607116,-0.15256590467652142,0.6962060041830032,0.12074972768310575,0.6909705838414733
61,5.081137447098976,-10.540218586078254,-278.25301879840333,-1806.1675032081905,-0.15757918914090757,0.7010552786732507,0.1227915441715034,0.6845527971413473
62,5.1312802508532425,-22.3357337797257,-281.3403128305707,-1802.9474135485232,-0.15935588945388646,0.7049728945803876,0.12580592175862185,0.6795526384716449
63,5.231565858361774,-52.0593398505857,-289.1405785567432,-1789.5441426859222,-0.15901124725191498,0.7124118359179555,0.1359549439566047,0.6698515152667455
64,5.331851465870307,-85.47681081608927,-295.9311816521876,-1763.7730825669266,-0.1582019433621343,0.7057744905534141,0.14977061511247916,0.6741092466724828
65,5.381994269624573,-101.90054580414139,-297.3892495120634,-1747.6259722236323,-0.15914902734562988,0.6990500845948568,0.15638015374538997,0.6793716316107345
66,5.482279877133106,-130.54769229820246,-292.8678405582897,-1711.2304821069308,-0.16573925905862374,0.6809857766049734,0.16602098759050837,0.6937044772436544
67,5.582565484641639,-152.6151548848415,-275.1821820650174,-1673.8009859559243,-0.17713567151261997,0.6657318065691945,0.17759226584236606,0.7027695943286563
68,5.6327082883959045,-160.95900521643705,-261.7475457716658,-1655.5128535249605,-0.18230630360194916,0.6608567337541723,0.18301217402282532,0.7046554713320548
69,5.732993895904437,-172.29681698848714,-226.6082951419919,-1622.0496455683833,-0.19555064571292477,0.6559565811026419,0.18980716553287177,0.7038850393223091
70,5.833279503412969,-175.67057026856264,-182.25344546771515,-1592.394911141666,-0.2068659497413848,0.6529642064545337,0.19353724908966696,0.7024155160171223
71,5.933565110921502,-172.6450504248263,-132.71375776785442,-1567.6030659559042,-0.21554994821519077,0.6491742329356428,0.19703283685168688,0.7023454252139931
72,6.033850718430034,-163.8911649081138,-82.24418408376276,-1551.751402309109,-0.21864648475438508,0.6565841175879001,0.2006582494841718,0.693417102579549
73,6.134136325938567,-147.89020599599047,-35.89157077689281,-1543.1993929323055,-0.2181830927213443,0.6631947570177033,0.19752139072441022,0.6881527101749101
74,6.234421933447099,-128.31244522085132,2.314197147823819,-1539.1403019736342,-0.2144233051146542,0.6711526182034133,0.1941686432761998,0.6825506188340107
75,6.384850344709898,-104.42516837965957,40.71901883843326,-1537.7727098597036,-0.20694219583935022,0.6811459192161602,0.18915043304044116,0.6763410958953875
76,6.48513595221843,-93.37965694877524,57.453635527809425,-1538.422173470655,-0.2050841915255417,0.686012164238851,0.18423193838101043,0.6733397194455545
77,6.585421559726963,-83.39309040083675,68.39064350143364,-1539.5523247520111,-0.2027452896218693,0.6884473028211064,0.17737945390143475,0.6734026938675824
78,6.6857071672354955,-79.9163066174769,75.2773770953632,-1541.366596590211,-0.20836115034377012,0.6865344955742221,0.17423430883417762,0.674461580106047
79,6.785992774744027,-79.78114320786912,78.2190434458147,-1542.4430675121903,-0.20766981992692962,0.6870945575179948,0.17581042242107583,0.6736950424997876
80,6.936421186006826,-82.243111589698,75.60433769134093,-1546.0261175331161,-0.2138767011001588,0.689006683432342,0.17201127608661176,0.670774677377682
81,7.036706793515359,-82.73820731600651,74.67778987101022,-1548.154541879824,-0.21500535929902886,0.6897273957869726,0.1697504159236732,0.6702489173936473
