scorer,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d
individuals,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,tip,tip,tip,top_handle_inner,top_handle_inner,top_handle_inner,top_handle_outer,top_handle_outer,top_handle_outer,bottom_handle_outer,bottom_handle_outer,bottom_handle_outer,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
7,-25.77822197053323,-83.67071706039779,873.7274637924019,-36.42268000528993,-42.53840847529914,875.2255570455247,-91.60907819610964,-38.960461849937026,859.2172737706727,-82.11202449391392,-77.07843189360268,859.2034185119002,-61.3524699719479,-83.32075736939578,911.4756932545367,-65.02814571659913,-106.55604459732477,986.8647334644068,,,,,,,199.72467332111358,-162.95577636554486,771.8077334536664,85.03288019905537,-134.20999554817772,768.5699352271886,53.899818150567235,-114.0339359534625,777.1198098916947,68.51371214550326,-58.267165279814044,834.9743108867227,-331.3038416670134,176.46724111044287,754.931738241839,-298.7267900736843,207.93556353090187,794.899681370166,-283.07257082427725,167.290453549403,789.8636338277629,-326.9717564433946,141.31334333545735,777.226657928363,-304.84357145997234,167.04051734581418,765.8532294063082,-296.9253677286757,109.77820305834662,801.8338905800712,-283.58614602234854,155.98729779605,792.430519365941,-242.48074190454238,155.69433446764378,794.4077033927048,-253.91781541877575,105.78875573932265,798.9646428972844,-269.67165303052707,134.0773146814804,795.0756674992857,,,,307.98950893369283,-102.00167331378397,504.74529763309596,303.1965032565242,-114.69947974807633,525.3980204808361,299.56291435048547,-129.63094528188444,544.4725184012517
8,-25.71890783438779,-83.54851017529063,873.3692692507435,-36.350190292821374,-42.51862369090356,874.819468208346,-91.6313425020531,-38.97938253561854,859.8923777655194,-82.31683623555432,-77.1813066110911,859.5871531002001,-61.3529001817792,-83.43533630769171,911.4805460916012,-62.898889807319236,-102.92590977870435,952.8650886842623,,,,,,,199.6787404797197,-162.86839076969113,771.6088785075094,85.03288019905537,-134.20999554817772,768.5699352271886,53.94930937097681,-113.97455870230814,776.5381514624006,68.51371214550326,-58.267165279814044,834.9743108867227,-331.30512602479035,176.42434612434533,754.9345830448394,-299.7095202274708,208.5682813514005,796.7653204821211,-283.9227240009065,167.63505032292022,791.4931433220295,-326.7584883255202,141.23158305400162,776.8555479905194,-304.8717766902057,167.02544937116332,765.9242861380118,-296.4270177236829,109.56952154962923,800.5221611203675,-283.58614602234854,155.98729779605,792.430519365941,-242.80975257115995,155.89892124635205,795.0937393392983,-253.63804174244325,105.73515305843964,798.5579433916038,-269.0573645196143,133.9248574661762,793.4671897337029,,,,307.7728592390836,-101.91779061742847,504.3418555616117,303.19729206982055,-114.62501769472232,525.3998578958771,299.66788669741936,-129.70102075906453,544.6632748433151
9,-25.74981435102541,-83.64179248255884,873.5566719189494,-35.965102569686124,-42.86285638786075,873.7953325093969,-90.65932045628307,-38.79414382556381,855.9379522970306,-88.4521705416501,-79.6672122523132,885.6894017136011,-61.7042932408225,-84.19230341459219,913.2626763986015,-62.898879636096616,-102.91194782711723,952.8647019577544,,,,,,,199.43718565634848,-162.59045148624102,770.624101776047,85.05878327946945,-134.18959831282643,768.8047760647324,54.12849705524018,-113.79992466629719,775.5927011641998,68.51371782511895,-58.23573724814953,834.9726901934179,-334.30593393708097,176.1160403632325,761.5233039295624,-300.0990227112711,208.76301384530444,797.3811794222867,-283.141079014377,167.26373625415027,789.4297852055465,-326.7584883255202,141.23158305400162,776.8555479905194,-305.8338011067924,167.39979172417685,767.6609583211914,-294.89561104124675,109.00768629373431,797.2329707421994,-283.62391825313347,155.97928888287277,792.5362737190227,-244.08728440656813,156.46602212202004,797.8967861473473,-253.60933684322504,105.78266706395269,798.4955669206572,-269.048474411771,133.9204323636415,793.440972243247,,,,307.6848282105283,-101.85969919757318,504.17402880682124,303.50270924416697,-114.90882801477633,526.2780066447891,299.6678436913629,-129.707985355524,544.6631817127567
10,-25.701837785725,-83.33086307990591,871.922855222847,-35.818820473816494,-42.94108627283394,872.9777364297971,-90.20225202249223,-38.76649607347951,853.4994239395859,-88.4521705416501,-79.6672122523132,885.6894017136011,-61.488334671827296,-83.89763916357403,910.0663526064327,-62.76640457126471,-102.69614681683535,950.8568351923255,,,,,,,199.44576184529748,-162.546596007051,770.7080044955583,85.11237175182127,-134.1035093212474,768.228619810488,54.05296971167488,-114.18733236875073,778.0282221859413,68.36708406805597,-58.42439210439444,833.502524553615,-333.820852026192,175.9279985085558,760.7090850978036,-299.0299153126835,208.25571457073377,794.9560597610582,-283.1424734497587,167.17215843329652,789.434051318426,-327.004386098147,141.3522608878683,777.440123857448,-308.60061546500145,168.86498314299342,774.6066107411532,-293.8439819239642,108.73152888100776,795.2096029318142,-284.16900371635194,156.16637461183697,794.1752130496693,-243.56347321006297,156.1135201806263,796.185772594323,-253.37239422577747,105.68479028880327,797.756720344064,-269.2721129324586,133.97414613273412,793.8980577715005,,,,307.59685331273806,-101.83273082302551,504.0298750842451,303.38455718111913,-114.86409459171144,526.0731292900425,299.72144942603524,-129.72695759639598,544.7167728499106
11,-25.88665399784853,-83.46771292780133,873.0309876465877,-37.27123413296938,-45.7725005398339,908.6119407621616,-89.77906225421823,-38.59128925421317,849.4950945804292,-88.50946930097736,-79.7188201709551,886.2631457331712,-61.58475499865784,-84.19757398697398,909.3789759007418,-62.620967126964715,-102.45818727089534,948.6535834855227,,,,,,,199.2538173057856,-162.3934540639922,769.966266262717,85.09298307329968,-134.10036880949593,768.05376892699,54.050013766982794,-114.14641264512663,778.4721996842088,68.36708406805597,-58.42439210439444,833.502524553615,-333.82138446673304,175.87786240854854,760.7107835975388,-298.04966300655843,207.81784287593297,793.0931473512586,-283.5040365947197,167.57665542084385,790.1387644116606,-327.5089175104641,141.73746842159684,778.6395787047086,-308.8336404729478,169.2519723394719,775.1925737053551,-293.84368665438274,108.75124084261267,795.2087076105888,-284.16564501556593,156.30820087570285,794.1662235006776,-243.4912210103545,156.15088531883222,795.9501566831874,-251.99503294212766,104.96789773932323,793.7303833727128,-269.38495242407146,134.0013440494958,794.1286841310744,,,,307.66156055347665,-101.85172348635402,504.2332158075499,301.66663497684925,-113.94694240430813,521.6299837192591,299.5324273817636,-129.6099815447163,544.1429007600301
12,-26.6877757315596,-84.28373559076981,877.8401189487812,-37.27145804458988,-45.946888731004634,908.6176294046913,-89.77988142712906,-39.016422239583235,849.5074743250129,-83.33344320802966,-77.1388001342155,869.5378310579372,-62.019335980181864,-84.39950715706084,911.5578892372893,-55.34964562560857,-95.71045362316472,904.588872961126,,,,,,,198.93126869035794,-162.27604798195784,769.1493404923159,85.13379248974844,-133.97262213575402,767.1563145205473,54.05011401204384,-114.2529394417734,778.4751403823744,68.14248303247463,-58.67927606323347,837.1330346925234,-331.0496816838793,175.90228220166043,754.404445439036,-299.0291243554354,208.4036591272948,794.952111390138,-285.40148913717496,168.7079047618453,794.9768335425781,-327.5089175104641,141.73746842159684,778.6395787047086,-307.56181410920647,168.79974026908963,772.8896346825755,-293.739660521502,108.92736578109384,794.9235409638661,-285.9724769052686,157.2372471494159,799.2145851743659,-243.5021813100655,155.99750150494526,796.0529092279671,-251.3408780960532,104.64292728218172,791.9253402809526,-269.5843412307132,134.06994065748782,794.5358587066464,,,,307.7291237074886,-101.92924184432793,504.5470152778601,301.0386488589101,-113.89451531690588,520.7064455914629,299.62406903655375,-129.6994301601804,543.7643476696418
13,-26.691918027686295,-84.55381056164582,877.8979723238584,-36.31956740947008,-46.348547028137,903.1289420251417,-90.12277016681493,-39.35867587874494,850.9036561702004,-83.62455676075089,-76.9844982363759,872.5750295361717,-62.68901049142643,-84.81210203623658,914.9179000314484,-55.02950795033294,-95.15411741178191,899.7251728964527,,,,,,,198.93463906969487,-162.33005912186186,769.1817625892227,85.12917847507347,-133.98430160289448,767.2576135471071,53.98112034182505,-114.32653931425979,778.9233073045745,68.0025235995825,-58.97723570631492,839.3924660474727,-330.7734250887962,175.68483547343996,753.3562048435701,-300.34263674879327,208.86393472414252,797.109749143135,-286.1059751968565,169.06901551644734,796.6793136862849,-334.6693533327426,144.38875968167673,793.3241215579155,-307.3653247134152,168.77725882801514,772.5051539469125,-295.6787242896668,109.60783755563871,799.3506326509477,-286.1378430724332,157.21032757418527,799.6758561458523,-244.25736698107073,156.40565253491448,798.6313649797793,-251.19842447496032,104.45103609949922,791.623725058131,-269.6834361504386,134.0245406075337,794.7395575635264,,,,307.8170715650134,-101.99177460395398,504.7839550068577,300.81779641332713,-113.82733919323029,520.3242500731776,299.60845260602173,-129.6881324734406,543.7169844484476
14,-27.04666377496273,-84.92370362797868,880.4064317355424,-35.96101181764729,-45.890982913745106,894.2130337381813,-90.29196870151127,-39.00313212146079,852.4270044853994,-83.65009882616813,-76.99774319071415,872.8416322435783,-62.70829568602347,-84.88645392439982,915.1986922362022,-54.96304542210299,-95.00969195253005,898.6382599466996,,,,,,,199.08871120826393,-162.5108902049819,769.7771462175164,85.02004954197066,-134.01433886208181,767.3949192846471,53.98099388971017,-114.2642313579427,778.9223843690839,68.00524220496825,-58.9795934986753,839.4260232856192,-330.2368829301253,175.46765497785086,752.3085283993555,-298.31079614548224,207.8660942551312,793.2514891191494,-287.3799336101447,169.70350631699594,800.2275769540449,-335.5299184330103,144.77251373614763,794.8258491680424,-307.3646319892023,168.8015433348343,772.5035002224588,-295.43782166559356,109.62925934284105,799.246877848573,-286.4317819237712,157.34378390103956,800.3551997670783,-243.58406745226904,156.06048837277916,797.1542011919415,-251.3790033168374,104.53367895703202,792.2498419829914,-269.641294858579,134.04038249430016,794.4748765439712,,,,308.1067608302008,-102.1568726233475,505.4791381193015,300.7916495297246,-113.8194280578482,520.2693562913036,299.6196104344499,-129.7339230661915,543.6824660866619
15,-27.129045252205618,-85.51728921707408,882.4329611007487,-36.91348836204021,-45.55056226389823,897.2234387977069,-90.29232571430435,-39.22614498557318,852.4332075382533,-83.9949082988922,-77.06040528838987,874.4583779940953,-63.57779502261345,-86.0863199542567,927.8889419072622,-54.685812515053755,-94.86478407990423,897.153840106217,,,,,,,199.08545518699697,-162.50309482424257,769.7454251681257,85.0199912202205,-134.0613016484199,767.3990588323173,53.90762698500957,-114.16207569252404,778.280753172323,68.15178431504584,-58.826476674897975,837.2503374832661,-330.52165012144417,175.6881272661397,752.7832578658625,-299.37339659573865,208.58763248479443,796.0768484870011,-287.13487586264426,169.61428372108168,799.8059768354523,-335.3920216018284,144.71301480687276,794.4991898750246,-307.3769190029894,168.91119496732753,772.5340048271175,-295.45440471491924,109.65249022293958,799.2916634504766,-286.8504482956962,157.50126454052446,801.3126399837685,-243.64272069611917,156.03536811862222,797.3513102642544,-251.04666115509207,104.54763174266533,791.2972774920347,-269.7636584471548,133.93961679047956,794.7178480602636,,,,308.1067300825127,-102.16102289840941,505.4790808851172,300.8000036105767,-113.8246984522703,520.2934441964886,299.6649055687949,-129.7833788935895,543.8199144185932
16,-27.269481156244705,-85.69838697682454,883.5917690036808,-36.91288483565495,-45.431997425332916,897.2170157407138,-90.57184612411734,-38.89136074195501,853.5594023386508,-84.35161248594045,-77.2390714993761,876.4845614074421,-63.49262470841442,-86.02343772067735,927.4574224762284,-54.685845017622334,-94.88885105219289,897.1545782488565,,,,,,,199.17909208001467,-162.4109838102246,770.0909048274476,85.0199912202205,-134.0613016484199,767.3990588323173,53.88012733635066,-114.0667364578831,777.8840646386964,68.19417990268303,-58.76702135205859,836.3718283332026,-330.53648338169563,175.17949870646632,752.8171923516437,-298.44362504785045,207.77678988073455,793.6042159978447,-288.03829880194974,170.0274868108519,802.0608412302576,-335.39386326660633,144.55236528328612,794.5050090734072,-307.4823595518008,168.92029693695716,772.725387441313,-295.7205893002452,109.74788270517101,800.0113656716027,-287.13740042571754,157.46717737427105,801.9734521163982,-243.7283268106042,156.090192582684,797.6314669927008,-250.49614917264697,104.53660538215435,790.3597318131813,-269.7638818280379,133.93146421715252,794.7184424007564,,,,308.26949534670723,-102.22150753376168,505.74610232064333,300.8177773417756,-113.81415799715722,520.3241199664753,299.79452747572356,-129.81267195049904,544.0742629467055
17,-27.299871088904396,-85.82079886009483,884.5775449651743,-37.044695425063836,-45.326885572359394,900.4115655647845,-90.20671670817198,-38.50829895873925,850.1199605900601,-84.71106113311968,-77.56505984146882,878.9813843522312,-63.512701836307905,-86.00935856016203,927.7519166537285,-54.697895180666954,-94.66404733715945,894.3045430392488,,,,,,,199.19600399698476,-162.30154405892023,769.90791097204,85.02054783551215,-134.07791176017977,767.6617394937387,53.83958845772622,-113.83024331225538,777.297932327081,68.20089193385637,-58.6956693898611,836.4526622792954,-331.98542482765424,175.43782246563,755.2464886587038,-298.1981397222313,207.6996348427187,793.3083928269814,-288.44894151509243,170.23737724734792,803.2925866504239,-335.4735678704901,144.82291491224333,794.9408974425063,-308.0981451175877,168.981138811154,774.168710241421,-296.15492714601726,110.06968720913241,801.1855338054747,-288.34879899560826,157.93216033669685,804.8564282344856,-243.64791002620206,156.03759445277265,797.3627036340827,-250.50160032206912,104.54780751683013,790.4036870365932,-269.3195486311206,133.71852987299937,793.5281737667651,,,,308.37355857971426,-102.25572914461127,505.8931324136038,301.1325879780476,-114.0136839982214,521.2522891095222,299.9712778919021,-129.86688812342229,544.6097318936045
18,-27.318249355658914,-85.8675371121857,885.3358227365616,-37.81445558041607,-45.46014073243069,906.1533844868115,-89.71187128935725,-38.43896166136018,847.9677254451683,-84.79851283198006,-77.97494623498466,879.5481934753069,-63.422518591905195,-85.96269365034253,927.2953732531416,-64.54912283448347,-102.37091425426942,946.5793432051563,,,,,,,199.5425150083072,-162.51838188977246,770.9365884988807,85.02070094869254,-134.15893095785447,767.6633661689888,53.89459301178754,-113.87882408456416,777.7073568584719,68.20082033969643,-58.62534758058579,836.4504061126119,-332.58358895980257,175.5776350197715,756.607084341575,-298.4991081971245,207.7578330559275,794.1110652338309,-288.7999972207082,170.2730357489026,804.271646011626,-334.7557087059981,144.57876842374532,793.3865006260587,-309.2671724889271,169.42131660215816,776.2859492229375,-296.6508961845073,110.25402031294205,802.5272748417051,-288.62396885597394,158.16617348052878,805.5946656628618,-243.72250757508752,156.15773025468215,797.5249736239016,-251.19380278002234,104.84594885922677,792.6574250800309,-269.3638386356009,133.87437924212915,793.8252490677249,,,,308.31284376295855,-102.28277733938528,505.7301173642503,301.4070457995604,-114.07902539819531,521.7408732174428,299.9717405072861,-129.78597708116257,544.610698088247
