,Time,x,y,z,Rx,Ry,Rz
0,0.016686498509687037,-145.62851954813686,-297.61349858529655,-1871.3247368329282,-0.5833047113842498,2.208788460707947,0.8985806189092548
1,0.06674599403874815,-144.36486576514432,-295.1197835970629,-1875.1374380205252,-0.5629765492273421,2.2684609974715797,0.9000199145426862
2,0.11680548956780926,-143.10121198215177,-292.62606860882926,-1878.9501392081222,-0.5426483870704344,2.3281335342352123,0.9014592101761175
3,0.21692448062593145,-139.11801533633732,-284.3756072330146,-1893.2334558215546,-0.46534248030287717,2.4781060218389768,0.9109086635404308
4,0.31704347168405367,-131.95562438541523,-275.7985874618991,-1916.1578735397102,-0.3509317826444366,2.6343262282095092,0.9103064437200532
5,0.3671029672131148,-128.0633742815093,-272.5313968683992,-1929.768000563783,-0.30843261264971655,2.6977918551938584,0.8964386489459927
6,0.467221958271237,-121.43846040060333,-267.0535824269482,-1961.6630760150474,-0.21581885999863196,2.8133569613874316,0.8473053439861624
7,0.5673409493293592,-115.2657674950686,-260.9503835301157,-1996.694306596618,-0.17257653046037036,2.873361156344129,0.776919889076276
8,0.6174004448584204,-111.50533536145863,-257.0281094021558,-2013.977206648179,-0.15640888058139868,2.8889016367658447,0.7391505669948917
9,0.7175194359165425,-102.82098911854565,-245.10191113656006,-2047.819638898722,-0.10574943098341119,2.924458324039499,0.6932051571167797
10,0.8176384269746647,-94.36933521333998,-230.41691821873206,-2081.630031740015,-0.03965509883461682,2.9612145949022266,0.6683513243534596
11,0.8676979225037258,-90.39667279192308,-222.47496897575235,-2097.827964163768,-0.02423790657964189,2.9647075359314603,0.6629891518066076
12,0.9678169135618481,-82.75353697519307,-207.96828306904996,-2124.483356062455,-0.0044303905093044035,2.965241988715048,0.6457806376702947
13,1.0679359046199703,-76.59061463955871,-195.4972026539886,-2140.4188460196237,0.018644421646154277,2.966272731460976,0.6501633211153184
14,1.1179954001490313,-73.32951740413918,-189.39916779088756,-2144.8024434331937,0.027603367019437865,2.9604590833202806,0.6628174622542922
15,1.2181143912071537,-68.18379643692542,-177.6272371199804,-2150.255750642204,0.05393356080649242,2.9569787463604307,0.6855199727515978
16,1.3182333822652759,-65.71420115048531,-168.19953499624478,-2154.2818623527733,0.06535337667316078,2.964925080693845,0.688422413502704
17,1.3682928777943368,-63.843238341943774,-164.26730975213133,-2155.905848286908,0.0800411948498908,2.962605047752655,0.6880433143779564
18,1.4684118688524592,-60.1383274997438,-158.46260420313786,-2158.3848818381025,0.10044255316727903,2.96375887520952,0.684509808438448
19,1.5685308599105814,-58.41501850308589,-152.92446055093666,-2160.5757524682526,0.0954750857105377,2.9608917685254714,0.6731442825522242
20,1.6185903554396424,-57.24905069372762,-149.38472601954754,-2161.492320734062,0.09867764694270402,2.9608698760504017,0.6697719919582668
21,1.7187093464977645,-54.2106610885203,-141.92887760676345,-2162.9697563973696,0.10623828927148701,2.9570760483536715,0.6682703548948404
22,1.8188283375558867,-52.84034081617656,-135.4592717762156,-2164.131074367739,0.09460827070585626,2.9558561050320202,0.6709908258651291
23,1.868887833084948,-52.38992124571355,-132.77173299917476,-2164.677656361857,0.09752927150168143,2.9570847008760612,0.6777635106734525
24,1.9690068241430703,-51.49235268048594,-128.77829376093655,-2166.126555312284,0.09815143114569089,2.9605205713300013,0.6885299631403518
25,2.0691258152011924,-49.708500014060846,-124.87908755901948,-2166.9592769738247,0.0991530438200399,2.956483687470272,0.7059125109838947
26,2.1191853107302534,-49.48551275529959,-123.07392200897493,-2166.3088422996,0.0964928980693485,2.9553791447337074,0.7225523041315836
27,2.219304301788376,-49.436411638390084,-119.56920228112946,-2165.088746730168,0.09094429234121867,2.9593300129178615,0.7403636143882374
28,2.3194232928464977,-49.41953896777941,-114.68661283755678,-2161.4876170310645,0.09780362354471675,2.95806839293762,0.7712551833377883
29,2.3694827883755587,-49.748734117762055,-112.27869432867503,-2159.0657878451916,0.09195407192527963,2.9543240829691797,0.792771509162759
30,2.4696017794336815,-47.640134597292125,-107.73267253143175,-2155.0668346056245,0.09242756503193773,2.945859524267052,0.8182924713175713
31,2.5697207704918035,-45.492086266227744,-102.97383470041942,-2151.158509479195,0.09446597211264778,2.927408376507634,0.8454923531886509
32,2.6197802660208644,-45.136414925380684,-100.24894982076653,-2148.9016366061455,0.08890442564479155,2.9188875501363296,0.8728627676791153
33,2.719899257078987,-43.234441011844766,-95.5646675827703,-2146.3652547003767,0.08917115165056622,2.9059335763243235,0.9052818072083081
34,2.8200182481371088,-41.031048771447004,-91.4299972357132,-2143.4587360839046,0.0947658188402693,2.8881286727683007,0.9410863245491597
35,2.87007774366617,-40.32686373406798,-88.9952413190105,-2141.3554174644228,0.08969047722954832,2.8800694236737687,0.9678328882430426
36,2.9701967347242926,-35.99116201418481,-83.61176208690819,-2139.2923616173653,0.09701218508907385,2.8607935319342404,0.9900241763713318
37,3.0703157257824145,-33.97615762265897,-77.49100946299937,-2135.107056330325,0.1066094596875867,2.8476455130446356,1.0316437587876055
38,3.1203752213114755,-33.01241339927212,-74.44932264622906,-2132.9700878903636,0.10913932827372588,2.8414134191508182,1.052073039054454
39,3.2204942123695983,-32.78220607172373,-68.7848330195721,-2129.211654931388,0.11466697163627801,2.84084411657555,1.074115718763233
40,3.3206132034277203,-33.098158929313314,-63.624111115432896,-2127.323327765876,0.11389242399373392,2.8355240731200757,1.0914683599349069
41,3.3706726989567812,-33.13994023035305,-61.69415702357156,-2126.947252485961,0.1147823640224974,2.830996100176184,1.1020926371286914
42,3.470791690014903,-32.60259677617579,-59.88493802398676,-2127.624722134741,0.10856105972187428,2.83279781522138,1.09459435303399
43,3.5709106810730256,-32.67919351584019,-57.91222748596443,-2128.593608236162,0.10215808905833179,2.832191563148479,1.0845129237306987
44,3.620970176602087,-33.01685575565465,-56.69424354497728,-2129.284411615795,0.0960419314393994,2.8266297162298812,1.0829358221286034
45,3.721089167660209,-32.91128455387501,-53.760783048504535,-2131.5298209324637,0.0958904349616599,2.8250241572212804,1.0740970973244568
46,3.8212081587183313,-32.99222806524291,-50.53036211043195,-2133.9020431496238,0.09189588682451263,2.823306790682692,1.0674722513881918
47,3.8712676542473923,-32.7091951687027,-48.743385394708156,-2135.101721396044,0.08743003969512335,2.8202308592743552,1.066599386947439
48,3.9713866453055147,-32.59960002860978,-45.4883847705907,-2135.210319035403,0.0909752586789833,2.823631637350128,1.067047292560822
49,4.071505636363637,-32.561955483661386,-43.62963947007756,-2135.2798967654644,0.086974447372911,2.8302012651004755,1.058624702192744
50,4.121565131892697,-32.80469895240263,-42.86608937377997,-2135.278962089282,0.08792688622933145,2.8307948323862235,1.0569082879842824
51,4.22168412295082,-32.767220742241165,-42.34104845941929,-2135.283179045807,0.0905947366393878,2.8344681946046877,1.0502259955921442
52,4.321803114008943,-32.59721527088682,-42.49511083397942,-2135.4751880665312,0.08994905225869433,2.836161217990921,1.0502816171946605
53,4.371862609538003,-32.30368349279845,-42.51328341664864,-2135.4463837011235,0.09018110116659263,2.8358730621719825,1.0518612529370568
54,4.471981600596125,-32.38740894703615,-42.65199725337839,-2135.5205168521798,0.08894875911809737,2.838549038837069,1.050999460938658
55,4.572100591654247,-32.43023856715428,-42.55237866876952,-2135.5133782057082,0.088175382404608,2.8393828534303616,1.0496803192947584
56,4.622160087183309,-32.484386473330545,-42.359394972663296,-2135.6034003976906,0.08894734517775553,2.839654504455534,1.050595657162043
57,4.7222790782414314,-32.42472558416198,-42.4257316400669,-2135.535918365596,0.08919648372609214,2.8408263038830124,1.049562149438084
58,4.822398069299553,-32.434880509252,-42.344850440934664,-2135.4878314703683,0.08951213775214971,2.841178749947661,1.0496551269928431
59,4.872457564828615,-32.465497036894874,-42.32403174976407,-2135.506021510834,0.08951115510694081,2.8423374339816396,1.0492937832031297
60,4.972576555886737,-32.50336580043497,-42.1135103392179,-2135.5930679220965,0.08880153600980681,2.844259758277635,1.0488590734815824
61,5.072695546944859,-32.37542838064014,-41.842378830980735,-2135.4977606500224,0.08861423709713757,2.8449979843741575,1.0489341939366958
62,5.12275504247392,-32.595556939476886,-41.67590109179358,-2135.585814564738,0.09023087054113199,2.8457345455276712,1.0507310907440746
63,5.222874033532042,-32.26977368230776,-41.46711891059079,-2135.625672874363,0.08870233510381528,2.846098504241557,1.0519276798105772
64,5.322993024590164,-32.28428212408913,-41.50619722359548,-2135.6083659545075,0.08843514884865665,2.848188334313776,1.0516474209181963
65,5.373052520119225,-32.37437789858381,-41.60729922351808,-2135.585904719091,0.08827910453124702,2.848708952073,1.0505956239440446
66,5.473171511177347,-32.34157945507073,-41.58668184871713,-2135.5576789929914,0.08851210192298796,2.8480094656287,1.0506170135227293
67,5.57329050223547,-32.32524987820223,-41.74470790412576,-2135.6762350634917,0.08869114274110594,2.8480664896936636,1.0523016712071478
68,5.623349997764531,-32.240520356727316,-41.863390164709465,-2135.6691971847513,0.08850580079012713,2.847642116356627,1.0520147567126372
69,5.723468988822653,-32.23689237786405,-41.82820219957824,-2135.6788883449058,0.08824353685590501,2.847226340796426,1.052851174610514
70,5.8235879798807755,-32.29780065069929,-41.88033784203619,-2135.7190116797215,0.08861797675749691,2.849083162052335,1.0535947314838234
71,5.873647475409837,-32.47346559761737,-41.856994747472235,-2135.9335126761844,0.0880475042211455,2.8528090237137986,1.0552255234504533
72,5.973766466467958,-32.25575424460312,-43.726173267755364,-2136.0512989567446,0.07795852956514306,2.8609487761099754,1.0599656373986008
73,6.073885457526081,-32.39604759603228,-49.135798629567745,-2135.4814214338617,0.0949166736433442,2.880384225766941,1.078927348898785
74,6.123944953055142,-31.93472362822605,-52.736023914241564,-2134.5569432072,0.1158125046169322,2.8931296233343806,1.0930025297051713
75,6.224063944113264,-32.25870989417474,-62.01310938123275,-2129.8002576142003,0.1486830827803731,2.9089841730074917,1.1164087976858217
