scorer,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d
individuals,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,tip,tip,tip,top_handle_inner,top_handle_inner,top_handle_inner,top_handle_outer,top_handle_outer,top_handle_outer,bottom_handle_outer,bottom_handle_outer,bottom_handle_outer,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
73,,,,301.895582105444,-100.8605546645127,494.7781429080388,294.9481010789794,-113.38187123183658,510.05647234418194,294.6261406839036,-131.41185234199534,534.0510033162852,90.39688817300357,30.60312334633457,637.2666717787589,-5.151174307599954,89.61252200150372,606.7330271666549,-31.038606054886543,118.41306247686612,601.892157098644,-17.943894908929252,165.53606827620746,651.4859143035391,150.77508498081642,-45.47046001282801,858.8331518918972,152.34128627573622,-4.922298753422686,804.0124824195353,89.69669792339658,4.1976528785498415,765.8166020227482,88.90732829219552,-38.30205672925791,832.2703262759985,120.39096609028965,-46.042390153638856,873.3196929814327,120.9225711375921,-62.08134338099028,878.1467419566094,,,,,,,-165.88582364065672,-96.05926298154876,940.8155174317712,,,,-121.89779856127313,-41.480041678618875,948.4488672641743,-118.47758399355203,-94.5210825749609,916.7520031388717,-143.1982219200883,-69.62141993516971,944.6567520438504,-199.50296982040766,-22.319499385356426,913.9996885426623,,,,-143.96720725928992,-32.66661281699236,933.4112577305963,-210.12940000658304,-57.54352903530362,965.4120732178468,-179.43463375233077,-30.836148489062815,952.5503451902938
74,,,,301.9153488438631,-100.8395304315542,494.81052904656946,295.1060868338645,-113.27513336152907,510.3296818367024,294.5252885411121,-131.26801080311378,533.7779664471694,90.39189649068464,30.44012074601597,637.0493938774783,-5.184702348245113,89.61444106315466,606.8963643363319,-31.081831697671298,118.57206062825254,602.7299850092562,-17.94479378090181,165.52363877438162,651.4904757984382,150.97416958038326,-45.49591135407455,860.752220991962,152.9635322227808,-4.556578438487503,805.5797069081236,89.70649929709528,4.282477382708633,765.5625718122313,88.89015924655277,-38.285708341142936,832.7278136229556,120.34651818959505,-45.98457048053919,873.3463246896058,120.83554850165335,-61.843026566322784,877.5141867894406,,,,,,,-168.01707997969498,-96.91667602078438,947.8397756618955,,,,-121.86344555436382,-41.46835185177053,948.181577199263,-118.33297458794584,-94.4394213816628,916.1949559117606,-143.23073302735247,-69.70796217497131,944.8715851210953,-200.30025381859892,-22.497601922652876,916.2853552776344,,,,-143.5993277641685,-32.69895077769158,931.8665904892769,-210.1298863050171,-57.56812676328748,965.4139571591221,-179.41393083464231,-30.971744715930257,952.4418129292094
75,,,,301.89572739994696,-100.83297688202953,494.7783713670012,295.18320350325,-113.35840978385147,510.5550670474198,294.52508577613906,-131.38019546636153,533.7779402098026,90.39194469290702,30.40169116304359,637.0506917069579,-5.184770382594308,89.64347868925154,606.8960231283743,-31.137657368891272,118.61286574682741,602.9531482253448,-18.042682610910603,165.54602410607987,651.840364903353,150.80982778375363,-45.25174323389513,859.8174905258484,152.78280931092215,-3.8267513436339335,800.6552699721507,90.11380540549254,4.303739305280575,768.266341288335,88.89415646101746,-38.13670265539128,832.6102448235362,120.347111456176,-46.10435232940079,874.4916834354244,120.83463495728141,-61.511659786718866,877.3006966852797,,,,,,,-168.25398839331635,-97.08071492536094,949.1763744078139,,,,-121.68023068036908,-41.70486679589953,947.3571152011173,-118.26126766862374,-94.38114619602958,915.9183643911899,-143.32406559310428,-69.75473353765261,945.4872993383092,-200.21014377120758,-22.526958998763003,915.8732751474931,,,,-143.13199892021726,-32.46870804497754,929.57061833322,-210.19876267086323,-57.5908018355698,965.7301655431186,-179.41393083464231,-30.971744715930257,952.4418129292094
76,,,,301.9367449965193,-100.85753307477987,494.890185022187,295.56115508266424,-113.55796271717689,511.2087759654515,294.4354095117295,-131.28153984007406,533.5029810109087,90.39194469290702,30.40169116304359,637.0506917069579,-5.064201011008555,89.5528640858628,606.3105897312124,-30.761309111766025,117.17188662668518,595.6659967284228,-18.09775176327751,166.4457974096297,653.7633529779863,150.41449421985067,-44.36923023170059,857.9512314825758,152.78246059913516,-3.632418010573073,800.6550781790814,90.14692923150903,4.299105747383666,767.4135770836414,88.7278951020195,-37.85462454949478,831.4608476514585,120.39346528318319,-46.32625334342551,878.8998467678452,120.8341202677347,-61.443773253064236,876.8464668048816,,,,,,,-168.38107319619135,-97.25965831470212,949.8933327414604,,,,-121.40711080048618,-41.96558594859273,946.4027234845335,-118.31180535458807,-94.3966825633588,916.1578081652212,-143.36390193707368,-69.79381483320628,946.0174407956908,-200.2108727604204,-22.58329487829757,915.8764116447591,,,,-142.9034870042853,-32.382415007887204,928.0868270435448,-210.07942375905074,-57.63009112213613,965.3838937235201,-179.36811979411237,-30.972088083085406,952.2960257870484
77,,,,302.08162881601623,-101.01701946978909,495.1276728747076,295.547437329137,-113.5298451776966,511.16864398492635,294.2571981090097,-131.25521128486974,532.9574605954172,90.39231935582868,30.220755650313343,637.0536087640395,-5.0367286384587615,89.48859444792738,605.9250630977425,-30.87555123006775,117.61420617926586,597.8776807000761,-18.314911756225754,166.84165487584227,655.3085817925244,150.35979380707158,-44.272421557669354,857.258198644083,152.78246059913516,-3.632418010573073,800.6550781790814,90.14762967555107,3.6521535249486434,767.4409590290795,88.71673524048131,-37.85179883334893,831.7567968465114,120.39472507347045,-46.47896920265083,881.647780076424,121.12479296212356,-61.452466081533544,878.9537771208456,,,,,,,-166.90235317683712,-96.7791862875266,945.2674079482556,,,,-120.48783566398951,-41.652687201674986,942.6811362586983,-118.34858384432245,-94.40280654233393,916.5945979724987,-143.3415082756414,-69.92143632749824,945.9396210629968,-200.21217537782618,-22.7279787542074,915.8828365816122,,,,-142.62031944861317,-32.34737846687264,927.0860763467105,-210.2787622993485,-57.67136655952461,966.4677191657984,-179.3682581684555,-31.001974526873546,952.2970447578394
78,,,,302.65325442568707,-101.22287982378185,496.0645971559562,295.5478122247689,-113.4459695688254,511.1692644650019,293.96656245851943,-130.93009672382502,532.0663050703812,90.11799906192607,30.263653920340257,637.2937239431277,-5.0392029586469205,89.551883311568,606.214123721718,-30.988910809937234,117.69510406137239,598.327837849148,-18.31499623349717,166.82752463184613,655.3093091876787,150.3974511100395,-44.28810251722594,857.4728596159927,152.76737964141284,-3.8365137049212175,800.4877114605807,90.29147574640223,3.6632481794897025,769.802575445352,88.57480287739762,-37.78930970480878,830.0262346610407,120.40332198329683,-46.64885742112996,881.7111270727014,121.23348709741175,-61.63675585298226,879.138731601799,,,,,,,-166.84860563041727,-96.7187905298172,945.0892997427363,,,,-120.42326413965985,-41.74995357169074,942.1776311628364,-118.62988717081878,-94.44805720639987,918.7732271432385,-143.31018431831154,-69.86249477069966,945.8259524339854,-200.67212234201057,-22.775397410367482,917.7920433915177,,,,-142.5858903160278,-32.381189423756354,926.8626925892944,-210.27875140175985,-57.668953632766595,966.4676419581582,-179.52218844336682,-31.03000613003664,952.8543197427256
79,,,,302.8715214967938,-101.36630110754454,496.43568887832004,295.40894977801184,-113.31743404496456,510.7959640386619,293.8106009261651,-130.95972601054814,531.7842344294119,89.9580068046689,30.176071117369585,636.1630366216934,-4.929274493022584,89.46607003521765,605.6804097988529,-31.10080846596257,117.76973707695642,598.7723001568444,-18.11160826000084,166.60538919642465,654.4352210019656,150.17903993701435,-43.2154835482452,851.3441199218039,152.76793775455377,-4.232589238416806,800.4843683369033,90.2469169039234,3.6439853823609036,771.5477644032144,88.54420955001997,-37.885177221959445,830.8396271633382,120.40445031665189,-46.80832610326343,883.9568532689997,121.41846645782847,-61.4385400927239,880.4752310372933,,,,,,,-166.69794901279246,-96.34739880570768,944.5860926884841,,,,-120.17214153555965,-41.661099749611,941.1914803119581,-118.66852292940521,-94.37042573965128,918.920214083344,-142.88083770089125,-69.72034596531951,943.4141440368643,-200.69267438651204,-22.745720728206013,917.885853374359,,,,-142.58632853035692,-32.4837082489406,926.8663052921474,-209.81021329684137,-57.60367718202079,965.5912894494738,-179.71867883709822,-31.113464214961056,953.4813106926705
80,,,,302.84030215636835,-101.39498883343006,496.328753745479,295.20006150369295,-113.04998569461763,510.1985310557662,293.8247654330753,-131.0296662783575,532.0243584962344,89.9685336135469,30.1335498605357,635.8835811010729,-4.922392761042364,89.51395033825297,606.0044466261396,-31.38084939893947,118.08023444111473,600.8332317152737,-17.92027667557247,166.6974466630791,654.3598082856039,150.21648268176153,-43.28190374278621,851.5557319257875,152.70088029612106,-4.233877255990815,800.1329720173262,90.14414776786033,3.5482552360331376,774.9008191383787,88.61723019198942,-37.97976085525828,831.521366081842,120.51795985041537,-46.811991781070574,884.789656637864,121.2351450360837,-61.59875265022521,880.5337269646373,,,,,,,-166.72654611662657,-96.29864302086241,944.7477820418803,,,,-120.16205726910103,-41.65760375107556,941.1125000628407,-118.82408552527062,-94.43205483083558,919.519844829375,-142.81993282811487,-69.65668093443686,943.0115176369792,-200.87300911091674,-22.746690103297038,918.710967499907,,,,-142.96123503183804,-32.58146264251489,927.9986443182422,-209.67049808969642,-57.510320218429946,964.9476670826921,-179.86717219725836,-31.194853912478163,953.752593022322
81,,,,302.87723175803046,-101.39488811011532,496.32829593601963,295.05491681067844,-112.88391616469777,509.774605419022,293.89648510092945,-130.98905818306753,532.2496388956794,89.96853417635636,30.1330959014248,635.8835964158656,-4.792953967371981,89.46721406001728,605.374377901131,-31.425946700779484,118.46677718441646,601.7103832176666,-17.61908738437438,166.5378235600804,654.5192632367504,151.91142548529595,-44.661854458192714,859.8145434706439,152.65393795822376,-4.471109901565325,798.9725796296236,90.44952355301729,3.454758308471899,777.5337576124142,88.72542977031387,-37.84827009339715,828.65052797262,120.51726672284613,-46.781899314032785,883.4606685929007,121.24213303417054,-61.87851996655692,880.5884613181585,,,,,,,-164.65549531956063,-95.12615807228278,937.7072648412703,,,,-120.45805892063765,-41.6376165465177,941.599795613856,-118.82377833069354,-94.36923030643423,919.5173530638298,-142.4182794192277,-69.50706913381126,940.3589637386829,-200.73996080020814,-22.652917282802758,918.328024053434,,,,-143.1330980223629,-32.64458028478936,928.6066798285941,-209.82555894141345,-57.38967601754423,965.1363122536835,-179.86698292761974,-31.153697426735125,953.7511940196408
82,,,,303.02161597682124,-101.46967835889971,496.62591806613557,295.0513264496854,-112.88254254241171,509.7684022522411,293.82032865736943,-130.93158190177093,532.0160985338487,89.97487608234248,30.092753834277158,635.7511194851728,-4.796905966893543,89.55597858476524,605.8664912782275,-31.289376574049406,118.60897094368305,602.4309216781653,-17.569295188129924,166.0040658198181,652.6980909432546,151.85439295116933,-44.64019903026023,858.2733963854927,152.65393795822376,-4.471109901565325,798.9725796296236,90.69046840735255,3.3475530373135607,779.6093715472316,88.69548040623928,-37.59986317780882,824.9665329537213,120.57144605529442,-46.71961043852284,882.2877769545858,121.38043150856163,-62.015560973853844,881.5939057920571,,,,,,,-164.64907806354984,-95.12245064114943,937.6707187935997,,,,-120.48156032175693,-41.68350673204964,941.6928048810622,-118.70495319541092,-94.28910892388608,917.9738466550959,-142.40146958440369,-69.49428560856344,940.1859194676174,-199.49660688575676,-22.585747157752653,914.7644542071071,,,,-143.17363000808396,-32.78369725606849,928.7525807741096,-209.98305048951184,-57.395593385927775,965.8603192019614,-179.86655381956965,-31.122297459700913,953.7492207124704
83,,,,303.0730864902304,-101.53342704120165,496.7660828858842,295.19615058770563,-113.12936908065568,510.1918516016814,293.82499693524016,-130.93042636522313,532.0245422747157,90.0536808692634,30.03232871021752,636.3057572393101,-4.79697358419911,89.57567990210609,605.8663644977091,-31.274978152813276,118.42616594619203,602.5115951584374,-17.543014884527327,165.76627394622054,651.7401604043697,151.85504593600382,-44.98641163714701,858.2741865813093,152.58457885238826,-4.341177518979676,797.278715705587,90.72610986387589,3.256861091480191,778.6662062436293,88.38309004925259,-37.10762977855904,819.275205686143,120.59229257784719,-46.69678179131645,882.4396663029005,121.38076814261886,-62.16314554905119,881.5986704356188,,,,,,,-164.64882042037738,-95.10654078231651,937.66955890958,,,,-120.48176379939449,-41.708109710728216,941.6941188076057,-119.16283241611987,-94.49760944341611,919.7372695281034,-142.4026533144111,-69.63232778858013,940.192955708435,-197.81270036883373,-22.828527436206652,909.9444416929747,,,,-143.21622435594486,-32.88698771398002,929.1454348861256,-210.1896309538395,-57.44315358597262,966.6990562944147,-179.30250146913372,-31.02051805419227,951.9524076235124
84,,,,303.11269743847487,-101.59770120032972,496.87404407225597,295.4986731848615,-113.48202189317341,511.07547658428655,294.061835122813,-131.10240624652178,532.4242697901174,90.48103722138117,30.202656473262344,639.498617787946,-5.178302375687933,89.96418006107847,607.6970078290558,-30.62866721370874,117.79862216942122,599.9355157718769,-17.44205523400586,163.88546095037273,648.1280646142749,151.4389364955236,-45.620105093975354,859.2909625500712,151.92582584973803,-3.578110592302102,793.8556695479236,90.72641925027467,3.020422595766026,778.6750368610316,88.0531542311334,-36.3362676008384,815.1306753605284,120.63550237894023,-46.69703354385143,881.9163687723407,121.24186949835666,-62.38450587151712,879.4778757619192,,,,,,,-164.49599358405345,-95.73296957278572,936.2941294771733,,,,-120.90185055763065,-41.77435153249179,944.9766440361617,-119.2288421736277,-94.61015307466772,920.3276465146013,-142.49077392140882,-69.62121627691165,940.5083454589526,-197.34557776922807,-23.03858827625176,908.3528868448427,,,,-143.53606381686274,-32.94280266407056,930.7203590677345,-211.36032987313828,-57.62595674593532,971.1439259511079,-178.83762638563164,-31.096287270708654,950.5735619731992
85,,,,303.2062398310687,-101.62976342791664,497.0273825842033,295.7613259311937,-113.66927029338358,511.8419783301471,294.0374859482569,-131.2522985385242,532.3271513633963,90.95544351475638,30.288946428797647,644.0409392204655,-5.179997965159525,90.00770196538781,607.9013711792217,-30.684666296811574,117.91818721947323,601.0259831120972,-17.44202304932566,163.87781157566005,648.1280868266309,151.23535006862394,-45.58974008832324,858.1362325729549,151.85185641368292,-3.4474520605675925,794.6683647456025,90.5137261100048,3.019474343375664,776.8535342653672,87.7081630641735,-36.169562793381544,811.9372337877948,120.94048969141845,-46.70295521517669,881.747945557523,121.3798393013051,-63.13373077378872,879.4037519649347,,,,,,,-164.64535317750742,-95.72096811894882,935.8359593138085,,,,-120.94025097870255,-41.745357533958,945.3669201586791,-119.27508996307508,-94.74402588550039,920.6843272046068,-142.6732440667159,-69.67915374260119,941.7123694803561,-197.34467979012788,-22.936876944551948,908.3484186002861,,,,-143.6580163727123,-33.009698335384186,931.5108410850602,-211.62400945696936,-57.619460003760196,971.9165583423687,-178.82722177228013,-31.064428420681885,951.0456095087949
86,,,,303.2062398310687,-101.62976342791664,497.0273825842033,295.76114057998603,-113.70710116674114,511.8416510134757,294.1449082753578,-131.3683554601947,532.4144494137483,91.1595426609749,30.39691164358741,646.4631935526918,-5.1839765825479605,90.12044412660255,608.3849543466985,-30.68464951049162,117.9126118030144,601.0260341188282,-17.786602893203916,164.33734643558384,649.1986651073961,151.35077502157677,-45.87418153726222,861.3049254999981,151.114455098941,-3.2566738811740494,790.80741979891,90.37756046020041,2.903484112074254,779.3672698949453,87.64426793400207,-36.102798841191785,810.4404623861923,120.94034650268853,-46.70847061893078,881.5844733675109,121.54660683074701,-63.561495887403076,881.6945887541106,,,,,,,-164.76492653703755,-95.81971808492453,936.2306691472351,,,,-120.37174184987548,-41.65184161794448,943.2551137668754,-119.27518964365198,-94.765758383537,920.6851634791985,-142.45621701143256,-69.62623500770643,940.9982890380331,-197.56537056597801,-22.63728850515889,909.560109309575,,,,-143.51026132202563,-32.958617216208275,930.987576248467,-211.80737650003266,-57.6652273843957,972.7586441252048,-178.83188146611275,-31.11243454003593,951.0699896278475
87,,,,303.20359997397935,-101.5835022126845,497.09171431918287,295.9517655139667,-113.83813511794271,512.3754054345094,294.22615614991827,-131.42273774572752,532.5615584623635,91.1439799811887,30.383577918862102,647.1273212268916,-5.179795060507644,90.04830926162339,607.8994392252451,-30.684690170554113,117.90556590948631,601.026346832473,-16.857370276333516,163.42309693228185,645.3610547351461,151.3522135912234,-45.92965497876303,861.3418251318342,151.05385774381895,-3.2408941693491973,790.4756229658008,90.37758443915963,2.8845522045255994,779.3679926947173,87.68406585936737,-36.206084397838644,809.4523356866554,120.94019801559139,-46.70110564946009,881.445765761233,121.54663843677285,-63.57537130324554,881.6949777824647,,,,,,,-164.86825114278264,-95.96254090367982,936.8177917862863,,,,-120.48126195879975,-41.532734133562585,944.1149912089743,-118.88860094852076,-94.60638146308405,919.1958228458751,-142.5488347783207,-69.73325980410175,941.6108017340781,-197.7301983672421,-22.1961502208896,910.6439283732319,,,,-143.69609959941775,-32.970367972971005,932.1931966780791,-211.83062734790846,-57.67155750118181,972.8654272959521,-178.90134297216912,-31.119700348838577,951.2913028369198
88,,,,303.2205079532444,-101.55777441833335,497.13747207375116,295.85627064067273,-113.77622072930968,512.0967688423267,294.1792398560381,-131.38821469610653,532.3536047249091,91.14237577951596,30.35730494162593,647.342523247579,-5.143530278046761,90.007289432809,607.7233716632835,-30.671163306625708,117.85358909188608,600.761393803658,-16.849594186718942,163.23561668541444,645.0632034830214,151.3114605738192,-46.06828955791103,861.3664658936354,150.65685986867436,-3.2324398401270225,788.4128335722244,90.37765975664657,2.8578168673397517,779.367920727602,87.64464740330597,-36.31954084214913,810.4458237642731,120.89883254102686,-46.64075466204185,881.1439466157143,121.48309771526593,-63.65531861161396,881.2327276392652,,,,,,,-166.27202319012054,-96.86246139001788,942.0614404261352,,,,-120.36842971316831,-41.19458149965171,944.28500937199,-118.19340341673315,-94.43371084542629,916.4923758793431,-142.8813187602317,-69.77232835403267,943.087289042318,-198.5560763272195,-21.987334406996037,913.9216422433474,,,,-143.69575115289322,-32.93334991529125,932.1912181929531,-211.82972533329647,-57.62826387490474,972.8619691828881,-178.90114257985928,-31.104382473303573,951.290368161278
89,,,,303.26266219726307,-101.5653411540209,497.25198891402135,295.97724942220265,-113.85261292787283,512.3060742890428,294.0336338370026,-131.219828182402,531.7871942077945,91.14433833094382,30.21413797248225,647.359499093694,-5.134642625360905,89.89601472826571,607.6910457450302,-30.763170026731377,117.81487807238088,601.131234803301,-16.904848152146066,163.60987642253593,646.5423185036748,151.35525281711435,-45.95344940773345,862.5814196497402,150.85461584459694,-3.1422011622466988,790.6092837192758,90.44175112246641,2.8894265005336193,778.688965340013,87.49304680893147,-36.55957827952861,814.2532583361007,120.89749242506707,-46.469132497003635,880.088321629759,121.54696158811225,-63.69988432825362,881.7232381908436,,,,,,,-166.13731455469454,-96.78868640692355,941.2982047989299,,,,-120.34801211546875,-41.15175463424197,944.2989537490811,-117.94861520551186,-94.37200300744033,915.5777021165288,-143.0132245907093,-69.83309411114404,943.7107719664662,-198.97398594009584,-21.969692227887958,915.5321265682061,,,,-143.5260298833647,-32.925015003546086,931.5908229022497,-211.60609245889356,-57.596159847508034,971.8352804422477,-178.8310577415568,-31.03221210302744,951.0658134281401
90,,,,303.2596566205818,-101.55434461941013,497.2476421995846,296.19685463545255,-113.95121836863538,512.7844060591091,294.11387826209375,-131.26540038229288,531.9323965224829,91.18560091409543,30.16235726658685,647.4245765563037,-5.045078160554091,89.82066891472316,607.2555971764591,-30.227729553858822,117.31140464628372,598.9943835189221,-16.932478167967574,163.46578899409482,646.677072178389,151.84229282358314,-46.24403734546362,865.3668511902338,150.6032902242245,-2.496613613368659,790.7843897534518,90.44176030587117,2.8821941296285445,778.6892411025726,87.53082945316183,-36.5753660202795,814.6048821773177,120.83915183449108,-46.25639677576335,879.3599677170708,121.5469042494202,-63.610065550750946,881.812985927338,,,,,,,-166.82988317424292,-97.18770610358398,943.851230333035,,,,-120.17363573102989,-41.08341404615285,943.6122803018882,-117.98207505411571,-94.41995021311476,916.0303619670415,-143.21119252997772,-69.88163789026794,944.4218008035926,-199.0855982102483,-21.97340866122729,915.8621202609397,,,,-143.16570966734614,-32.720331467333075,928.7536697064321,-212.506633800465,-57.795805524030534,974.8496029867803,-178.6258167793609,-31.08256975782001,950.6823533090976
91,,,,303.1248397782561,-101.47884404375131,497.02658624204315,296.2406107538007,-114.00062246372222,512.9121209017635,294.09074721171714,-131.20699230654557,531.7855377246534,91.18562771990199,30.1404034349533,647.4253554645165,-5.041584420075523,89.76321043307726,606.8377700156406,-30.226793253248843,117.2836909123461,598.9774875997144,-16.932957793975227,163.3797012745897,646.6813261441782,151.92607206793375,-46.53968569126427,867.6375347821237,150.69632099161427,-2.400618561534672,793.1958711471625,90.987282295684,2.7825556793253976,783.3825183555697,87.53638034631543,-36.59836730498444,814.6569531009605,120.75181115418152,-46.166050051045,877.9896484826652,121.79227747459883,-63.85318598979581,883.9974186965655,,,,,,,-166.85173827785147,-97.23881767504243,943.9748074902905,,,,-120.16360350507989,-41.34166094295476,943.5624571709349,-117.89245782156989,-94.38769556852652,915.3346391899825,-143.4591886321117,-69.88020870914607,945.5283178559422,-199.3318692991255,-21.864970048435357,916.6329481688234,,,,-143.01146770776606,-32.760179008899335,928.394138703816,-213.06032069682308,-57.889305650762594,976.4237494173713,-178.6952550659637,-31.078015251481105,951.0520544542294
92,,,,303.00523226860867,-101.44099714272684,496.8304618502676,296.1316098300262,-113.92611774736181,512.6714523991506,294.0907166361896,-131.22622887597518,531.785546339051,91.27225523733155,30.102286251100264,646.6210348291173,-4.967471768626788,89.64649482539332,606.2106237803923,-30.380253466467103,117.36165458058997,599.7150235104988,-17.39260643224329,163.88968804966316,648.7549274242515,152.05957577042102,-46.60266121857362,870.5456364625404,150.8512297515084,-2.4704010952901756,794.0094394570538,90.98589771134235,2.809265887948483,783.4180151874637,87.5012939803254,-36.659861007020275,816.0221690979779,120.69117180004271,-46.158013202617774,877.4436513898772,121.85239975711758,-63.80622108203883,884.4305005934456,,,,,,,-166.83065447445819,-97.27231386637611,943.8554241179633,,,,-120.1637011622757,-41.38004922333995,943.5636487055529,-117.95990384089261,-94.46613325046879,915.5029247206296,-143.55053433296825,-69.85394794909861,946.0775579622367,-199.8312143143192,-21.981081709655605,918.0694623693533,,,,-143.01146770776606,-32.760179008899335,928.394138703816,-212.95022220655005,-57.86718205185457,975.9094963058303,-178.74228180035243,-30.915882834182824,951.3021553421431
93,,,,303.0053533322687,-101.42007336106991,496.8306637634129,296.06029955636967,-113.86342877285131,512.5480893992839,294.05714183352586,-131.12368049489817,531.6823810623133,91.31614060691489,30.07917157928531,646.1214142141165,-4.9334690005756014,89.56249747669816,606.0467735937616,-30.570531860715022,117.51012486093006,600.4751774303232,-17.397930598846965,163.9006562590537,648.7800025694984,152.073683186882,-46.42833407382061,868.4836865085031,150.9736841857215,-2.8931843554654346,794.5221407763886,91.2456443948596,3.085377959826436,785.6556364383129,87.75753826574052,-36.71756582851123,818.412264031804,120.75218035195222,-46.365276666398124,877.8848729137711,121.86973275765598,-63.81529725342826,884.5563071789053,,,,,,,-166.98556818683576,-97.31888352429382,944.3656358119323,,,,-120.17170258123711,-41.34306023527097,943.5943124874398,-118.04298820085404,-94.58491687300287,916.1477704181488,-143.85640375236372,-69.94368528868507,947.2688000002715,-199.83240608566422,-22.06022092304624,918.0743625310968,,,,-143.44433147928183,-32.83330192735473,929.7396546879527,-212.97617841119325,-57.8845062224096,975.9899635991814,-179.7024497817686,-30.927663881180987,955.1338273420889
94,,,,302.86771873655124,-101.32035221879067,496.55209271585153,295.94386387119187,-113.76913234473871,512.1236890974926,293.9965406388095,-131.09665768006667,531.572808523788,91.28849280014637,30.262999186652035,646.7355008461665,-4.933419969290168,89.57542991269196,606.046234819224,-30.56284299230355,117.5459969865874,600.3197132717364,-17.451127515575127,163.95211249466115,648.9744684206707,152.07364967754674,-46.4056895141451,868.4838859679156,150.97408643814538,-3.036821152526427,794.5259133870619,91.21357044782913,3.2016075143586846,786.5249399813721,87.92186808482884,-36.4334782348202,818.8540817204796,120.75218035195222,-46.365276666398124,877.8848729137711,121.86928516890431,-63.615887854708994,884.5546885028815,,,,,,,-167.11137004083716,-97.29762299481898,945.0768848637588,,,,-120.08643876985289,-41.284869336109956,942.2644962773807,-118.30035163003154,-94.66639594198169,917.1389740441917,-143.8825886786368,-69.9837894401899,947.440961320529,-199.57096498026905,-22.16593385649042,916.8742029835025,,,,-143.50743421827335,-32.86643725861715,930.1476987888661,-212.97619159209881,-57.88833434341721,975.9900741751553,-179.7100501412804,-30.857800180912744,955.1567070279453
95,,,,302.82210936696157,-101.27600748375622,496.46278417888345,295.56307877800924,-112.97686699410417,511.1041452301657,293.7832056254729,-131.01083708454965,531.1870894269314,91.21781470080211,30.208040564053753,645.4643728894398,-4.9296852281174806,89.49280934737293,605.6058856317014,-30.196337107360385,116.2314547315381,593.1087201616805,-17.427806077815955,163.9417873151412,648.0722951687812,151.89535800927672,-46.33940089925043,866.0829753114589,151.36168185615634,-2.943255303239423,796.6926918810005,90.95304659419278,3.1941441353677926,784.2784221125403,88.1028861954643,-34.19384640195314,820.5095837036371,120.82600053048792,-46.45226567271006,881.9444921179011,121.82882339401256,-62.53610614799092,873.7153924840335,,,,,,,-167.12478438001136,-97.02368905435588,945.1531818337996,,,,-120.44997219237969,-41.268196555558355,943.5145524905429,-118.61689911632466,-94.7546402918052,918.3578681587277,-143.94566456052965,-69.98000976348948,947.8559715434492,-199.43109016426774,-22.19615031267126,915.7723673286134,,,,-143.57339770401612,-32.884072750274626,930.8721402158475,-212.95062351187923,-57.92536933416924,975.9117660433355,-179.73682543300458,-30.777556285773088,955.2990051079158
