scorer,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000
7,1901.147,75.582,0.996999979019165,1865.622,56.085,1.0,1852.648,9.508,0.9929999709129333,713.187,579.095,1.0,725.176,612.37,1.0,731.729,645.507,1.0,706.029,509.501,1.0,719.91,557.404,1.0,739.026,596.985,1.0,1267.781,364.798,1.0,1277.771,401.418,1.0,1283.648,431.114,1.0,1849.205,430.625,1.0,1851.221,499.707,0.7139999866485596,,,1.0,1741.146,621.122,0.07800000160932541,1717.51,683.282,1.0
8,1900.711,76.654,0.996999979019165,1866.178,54.953,1.0,1853.135,11.325,0.9900000095367432,712.523,579.497,1.0,725.359,612.612,1.0,736.548,643.925,1.0,706.523,509.001,1.0,719.467,556.617,1.0,737.336,589.373,1.0,1268.749,365.112,1.0,1278.4,401.776,1.0,1283.43,431.506,1.0,1847.679,431.034,1.0,1844.431,499.6,0.43700000643730164,,,1.0,1741.498,611.687,0.3409999907016754,1723.128,683.857,1.0
9,1900.891,75.426,0.9980000257492065,1865.79,54.83,1.0,1852.664,11.305,0.843999981880188,712.981,578.733,1.0,726.447,611.495,1.0,732.695,645.671,1.0,706.661,508.694,1.0,719.107,556.801,1.0,740.121,595.739,1.0,1269.652,365.319,1.0,1278.05,402.22,1.0,1282.67,431.433,1.0,1845.33,429.756,1.0,1851.591,500.116,0.5009999871253967,,,1.0,1741.48,619.926,0.5529999732971191,1715.895,683.347,1.0
10,1899.55,76.969,0.996999979019165,1864.529,54.728,1.0,1852.349,10.643,0.8230000138282776,713.457,579.484,1.0,725.491,612.212,1.0,736.674,643.77,1.0,707.029,509.318,1.0,719.272,557.423,1.0,740.588,595.387,1.0,1269.31,365.42,1.0,1278.073,402.624,1.0,1282.323,431.658,1.0,1845.852,429.643,1.0,1843.95,499.764,0.44999998807907104,,,1.0,1740.942,611.724,0.12600000202655792,1718.026,683.148,1.0
11,1899.978,75.72,0.9980000257492065,1864.867,54.131,1.0,1852.351,10.577,0.8080000281333923,714.547,579.234,1.0,724.717,611.99,1.0,736.747,644.065,1.0,706.018,509.796,1.0,719.398,557.966,1.0,740.999,595.739,1.0,1267.842,365.21,1.0,1278.793,403.922,1.0,1282.677,431.04,1.0,1848.61,431.052,1.0,1844.09,499.449,0.6919999718666077,,,1.0,1741.374,620.602,0.20100000500679016,1716.588,683.633,1.0
12,1899.629,76.059,0.9959999918937683,1866.889,55.944,1.0,1852.461,12.688,0.6819999814033508,715.143,579.299,1.0,730.19,603.181,1.0,736.314,643.67,1.0,705.163,510.2,1.0,718.769,557.679,1.0,737.361,588.325,0.9980000257492065,1268.035,365.254,1.0,1276.895,401.673,1.0,1283.183,431.631,1.0,1848.754,430.864,1.0,1844.017,499.862,0.09700000286102295,,,1.0,1730.843,627.953,0.22599999606609344,1715.802,685.796,1.0
13,1900.281,75.928,0.9959999918937683,1866.999,54.562,1.0,1852.47,12.663,0.6830000281333923,715.892,578.412,1.0,723.865,611.337,1.0,736.457,643.92,1.0,706.563,508.996,1.0,719.055,557.379,1.0,740.073,597.204,0.9980000257492065,1268.753,365.495,1.0,1277.27,402.17,1.0,1283.171,432.147,1.0,1846.893,431.099,1.0,1843.695,499.379,0.3400000035762787,,,1.0,1740.66,627.26,0.10300000011920929,1715.098,685.258,1.0
14,1900.14,76.08,0.9959999918937683,1866.31,54.564,1.0,1851.919,11.133,0.47099998593330383,716.851,578.078,1.0,726.044,610.37,1.0,731.927,645.156,1.0,706.343,508.919,1.0,718.55,557.273,1.0,737.272,589.586,0.9869999885559082,1268.286,364.891,1.0,1277.334,401.569,1.0,1283.238,431.927,1.0,1849.286,431.321,1.0,1843.801,499.653,0.19699999690055847,,,1.0,1731.856,620.105,0.2759999930858612,1714.741,685.656,1.0
15,1900.16,75.946,0.996999979019165,1866.096,54.838,1.0,1852.034,10.453,0.5249999761581421,716.511,578.43,1.0,725.09,612.164,1.0,732.527,645.761,1.0,,,,,,,,,,1267.754,364.691,1.0,1277.468,401.958,1.0,1283.858,431.728,1.0,1849.789,430.217,1.0,1851.876,500.094,0.23800000548362732,,,1.0,1731.974,619.843,0.2759999930858612,1715.799,684.089,1.0
16,1900.347,76.328,0.9959999918937683,1866.698,54.395,1.0,1852.088,9.462,0.7789999842643738,715.746,578.72,1.0,724.274,612.141,1.0,736.324,643.648,1.0,,,,,,,,,,1269.255,365.102,1.0,1277.091,403.513,1.0,1282.241,430.499,1.0,1850.114,429.486,1.0,1843.645,499.565,0.1809999942779541,,,1.0,1740.906,620.793,0.21799999475479126,1716.402,685.335,1.0
17,1900.281,76.359,0.996999979019165,1867.029,55.125,1.0,1852.19,10.756,0.5460000038146973,715.338,578.814,1.0,726.24,611.363,1.0,732.771,645.992,1.0,,,,,,,,,,1269.707,365.896,1.0,1278.044,402.34,1.0,1283.429,431.635,1.0,1846.812,429.017,1.0,1835.944,500.106,0.026000000536441803,,,1.0,1740.925,620.436,0.3869999945163727,1715.734,686.567,1.0
18,1900.165,76.267,0.9959999918937683,1866.224,53.771,1.0,1852.084,10.806,0.5019999742507935,714.81,579.224,1.0,725.77,611.333,1.0,732.918,645.473,1.0,,,,,,,,,,1268.67,365.338,1.0,1277.302,402.122,1.0,1283.204,430.959,1.0,1846.438,429.903,1.0,1835.944,500.084,0.0949999988079071,,,1.0,1740.878,620.743,0.17800000309944153,1717.47,683.697,1.0
19,1900.609,76.672,0.9950000047683716,1865.339,54.849,1.0,1852.557,9.828,0.8790000081062317,714.305,578.913,1.0,725.004,610.844,1.0,732.913,645.964,1.0,705.543,509.123,1.0,719.319,557.889,1.0,740.706,597.126,1.0,1268.143,365.526,1.0,1278.548,403.352,1.0,1281.046,429.235,1.0,1849.559,429.953,1.0,1844.072,500.086,0.06800000369548798,,,1.0,1740.911,620.662,0.23399999737739563,1715.745,683.667,1.0
20,1897.057,80.042,0.996999979019165,1866.273,53.57,1.0,1852.491,11.198,0.6610000133514404,714.557,578.843,1.0,726.322,612.678,1.0,733.281,646.063,1.0,705.338,509.449,1.0,719.772,557.738,1.0,740.411,594.58,1.0,1269.436,365.614,1.0,1278.809,403.351,1.0,,,1.0,1848.374,430.899,1.0,1843.388,499.441,0.3449999988079071,,,1.0,1741.403,620.296,0.5730000138282776,1715.016,682.424,1.0
21,1897.032,80.454,0.9980000257492065,1865.856,53.714,1.0,1852.764,11.441,0.8240000009536743,714.996,578.646,1.0,725.879,611.837,1.0,732.162,645.74,1.0,705.896,509.854,1.0,719.757,558.195,1.0,738.45,596.153,1.0,1269.029,364.297,1.0,1277.858,402.961,1.0,1282.774,430.393,1.0,1848.435,430.781,1.0,1843.811,499.521,0.2240000069141388,,,1.0,1741.224,627.224,0.46000000834465027,1715.257,683.832,1.0
22,1896.691,80.553,0.9980000257492065,1865.255,54.209,1.0,1852.569,11.142,0.7480000257492065,715.141,578.702,1.0,725.159,610.948,1.0,732.969,646.47,1.0,705.863,510.073,1.0,719.484,557.836,1.0,739.653,596.372,1.0,1268.479,363.59,1.0,1276.579,402.389,1.0,1283.721,430.294,1.0,1851.607,430.481,1.0,1843.335,499.383,0.4339999854564667,,,1.0,1740.864,620.56,0.4449999928474426,1715.122,683.962,1.0
23,1897.761,80.179,0.996999979019165,1865.78,54.324,1.0,1852.964,11.709,0.8870000243186951,715.722,578.319,1.0,725.334,610.754,1.0,732.394,645.649,1.0,705.701,509.59,1.0,719.268,557.984,1.0,736.851,596.728,1.0,1267.84,362.872,1.0,1276.124,402.332,1.0,1284.183,430.65,1.0,1852.147,430.285,1.0,1843.907,499.706,0.17900000512599945,,,1.0,1740.37,620.295,0.5789999961853027,1717.98,681.834,1.0
24,1900.784,75.841,0.9929999709129333,1865.201,54.261,1.0,1859.388,11.709,0.4189999997615814,714.252,578.829,1.0,726.846,610.715,1.0,733.737,645.341,1.0,705.635,509.775,1.0,719.045,556.203,1.0,750.085,589.271,0.9670000076293945,1268.243,363.575,1.0,1275.457,399.755,1.0,1282.482,431.721,1.0,1850.261,430.124,1.0,1844.055,492.182,0.03400000184774399,,,1.0,1748.265,619.469,0.6069999933242798,1713.801,686.04,1.0
25,1900.182,76.169,0.9929999709129333,1863.943,53.623,1.0,1852.01,9.688,0.7260000109672546,714.195,578.988,1.0,727.27,611.401,1.0,733.579,645.707,1.0,705.653,509.755,1.0,719.084,556.992,1.0,740.115,597.528,1.0,1268.082,363.613,1.0,1275.751,399.713,1.0,1282.941,431.744,1.0,1849.998,430.437,1.0,,,1.0,,,1.0,1740.971,620.54,0.31200000643730164,1711.23,684.725,1.0
26,1900.434,76.41,0.9940000176429749,1864.908,53.838,1.0,1852.546,9.989,0.7770000100135803,714.766,579.006,1.0,725.589,612.202,1.0,732.286,646.652,1.0,705.731,510.378,1.0,719.137,557.193,1.0,739.855,595.657,1.0,1268.295,364.054,1.0,1276.127,399.58,1.0,1283.506,432.42,1.0,1849.164,432.182,1.0,1843.914,492.426,0.18700000643730164,,,1.0,1739.754,620.479,0.45899999141693115,1710.273,684.06,1.0
27,1900.615,76.125,0.9959999918937683,1865.233,55.387,1.0,1852.187,11.935,0.3610000014305115,714.397,579.11,1.0,723.791,612.44,1.0,735.625,644.172,1.0,705.121,509.775,1.0,719.425,557.826,1.0,739.269,596.917,1.0,1267.75,364.368,1.0,1275.809,402.203,1.0,1281.893,429.081,1.0,1849.051,431.492,1.0,1843.835,492.652,0.34599998593330383,,,1.0,1740.553,620.072,0.546999990940094,1710.812,684.541,1.0
28,1900.901,76.305,0.9940000176429749,1865.503,54.546,1.0,1852.064,11.616,0.36000001430511475,714.752,579.454,1.0,724.184,613.039,1.0,732.341,646.839,1.0,705.794,509.352,1.0,719.393,558.17,1.0,737.521,595.296,1.0,1268.692,363.98,1.0,1276.13,401.56,1.0,1282.129,429.534,1.0,1846.675,431.033,1.0,1844.012,492.253,0.09799999743700027,,,1.0,1738.625,620.514,0.7879999876022339,1711.147,685.589,1.0
29,1900.133,76.262,0.996999979019165,1864.656,54.107,1.0,1852.914,9.715,0.9200000166893005,714.767,579.246,1.0,724.774,612.314,1.0,733.17,647.011,1.0,705.037,509.505,1.0,719.242,557.819,1.0,738.672,596.835,1.0,1266.861,363.304,1.0,1274.907,400.893,1.0,1281.27,428.584,1.0,1845.682,431.107,1.0,1844.048,492.186,0.03200000151991844,,,1.0,1739.687,620.349,0.8930000066757202,1710.403,684.751,1.0
30,1900.09,76.479,0.996999979019165,1865.303,55.018,1.0,1853.069,11.182,0.7770000100135803,714.087,579.796,1.0,723.926,612.724,1.0,733.12,647.241,1.0,705.236,509.888,1.0,719.631,558.083,1.0,736.745,594.775,1.0,1266.816,363.412,1.0,1274.238,400.427,1.0,1279.92,428.602,1.0,1846.18,431.38,1.0,1835.926,492.079,0.04699999839067459,,,1.0,1740.785,611.797,0.47099998593330383,1714.723,683.238,1.0
31,1897.727,80.189,0.996999979019165,1864.697,52.82,1.0,1852.231,11.423,0.4699999988079071,715.667,579.698,1.0,724.034,612.682,1.0,732.123,647.037,1.0,705.886,509.455,1.0,719.63,558.526,1.0,736.022,595.342,1.0,1267.081,364.133,1.0,1274.562,400.33,1.0,1279.786,428.36,1.0,1846.971,431.582,1.0,1835.875,492.111,0.050999999046325684,,,1.0,1739.275,619.443,0.6290000081062317,1708.484,685.833,1.0
32,1897.529,79.98,0.9980000257492065,1863.23,53.012,1.0,1851.839,11.56,0.3109999895095825,715.402,579.349,1.0,723.966,613.358,1.0,732.484,647.565,1.0,705.765,509.375,1.0,718.983,557.56,1.0,739.421,596.489,1.0,1266.79,363.933,1.0,1275.423,399.171,1.0,1279.297,427.44,1.0,1845.44,431.053,1.0,1844.056,492.252,0.03999999910593033,,,1.0,1741.407,611.125,0.9369999766349792,1715.048,683.998,1.0
33,1899.125,77.347,0.9959999918937683,1862.688,53.457,1.0,1851.935,11.463,0.28600001335144043,715.122,579.559,1.0,723.643,614.098,1.0,736.281,644.619,1.0,705.755,509.514,1.0,719.079,557.024,1.0,738.863,596.293,1.0,1267.563,365.027,1.0,1275.596,399.137,1.0,1279.947,429.376,1.0,1846.251,431.368,1.0,1835.921,492.574,0.11500000208616257,1780.243,556.53,0.06300000101327896,1740.185,611.937,0.9179999828338623,1717.29,683.522,1.0
34,1900.612,75.075,0.996999979019165,1864.831,54.073,1.0,1852.684,11.997,0.847000002861023,715.359,579.07,1.0,724.757,613.806,1.0,731.802,647.468,1.0,705.157,510.114,1.0,719.309,557.116,1.0,740.655,595.837,1.0,1267.951,365.187,1.0,1275.926,399.891,1.0,1280.987,429.418,1.0,1845.855,430.99,1.0,1835.905,492.023,0.02800000086426735,,,1.0,1738.739,618.48,0.8420000076293945,1714.856,685.553,1.0
35,1900.648,76.132,0.9959999918937683,1865.66,54.049,1.0,1852.091,11.843,0.3889999985694885,715.495,579.73,1.0,725.17,613.782,1.0,733.249,648.061,1.0,705.113,509.392,1.0,719.163,556.456,1.0,739.775,597.075,1.0,1269.379,364.366,1.0,1274.443,402.643,1.0,1281.056,429.773,1.0,1846.963,430.947,1.0,1835.919,492.071,0.024000000208616257,,,1.0,1739.05,611.189,0.7419999837875366,1715.099,686.465,1.0
36,1900.679,74.818,0.9959999918937683,1865.09,54.057,1.0,1852.087,12.025,0.38499999046325684,715.629,578.357,1.0,726.327,610.746,1.0,734.123,645.741,1.0,704.995,509.518,1.0,718.815,558.375,1.0,738.853,597.001,1.0,1268.604,363.984,1.0,1275.812,402.953,1.0,1281.468,428.692,1.0,1848.798,430.199,1.0,1843.358,493.136,0.3720000088214874,,,1.0,1749.0,619.422,0.9190000295639038,1714.247,685.789,1.0
37,1900.284,75.224,0.996999979019165,1865.006,54.265,1.0,1852.375,12.622,0.7879999876022339,715.18,578.344,1.0,726.905,611.639,1.0,733.166,646.234,1.0,705.114,509.372,1.0,719.196,556.911,1.0,739.17,597.25,1.0,1267.346,364.368,1.0,1274.858,402.274,1.0,1280.954,428.225,1.0,1848.311,430.673,1.0,1844.268,499.986,0.16200000047683716,,,1.0,1741.401,621.222,0.3140000104904175,1714.822,688.555,1.0
38,1899.548,75.109,0.9980000257492065,1864.907,53.478,1.0,1852.36,12.639,0.7490000128746033,715.325,578.695,1.0,726.484,611.628,1.0,733.278,646.378,1.0,705.377,509.128,1.0,719.211,557.838,1.0,738.154,597.245,1.0,1267.093,364.45,1.0,1274.42,401.904,1.0,1280.649,427.586,1.0,1846.383,430.532,1.0,1843.902,499.743,0.15800000727176666,,,1.0,1740.347,621.188,0.6669999957084656,1713.569,685.948,1.0
39,1899.335,75.222,0.996999979019165,1865.292,53.806,1.0,1852.19,12.589,0.6299999952316284,714.665,578.814,1.0,726.635,611.941,1.0,733.777,646.265,1.0,705.055,508.764,1.0,718.984,557.889,1.0,738.53,597.126,1.0,1266.905,364.524,1.0,1276.545,399.293,1.0,1280.412,427.674,1.0,1846.453,431.133,1.0,1843.442,494.296,0.7009999752044678,,,1.0,1741.74,620.851,0.15700000524520874,1714.821,683.395,1.0
40,1899.833,74.977,0.996999979019165,1865.89,53.309,1.0,1852.612,12.867,0.7860000133514404,715.281,578.765,1.0,726.516,610.287,1.0,734.303,646.409,1.0,705.576,508.572,1.0,719.716,558.842,1.0,739.166,596.803,1.0,1267.63,364.184,1.0,1276.631,399.497,1.0,1281.035,428.333,1.0,1845.641,429.978,1.0,1843.062,493.539,0.4819999933242798,,,1.0,1739.212,619.691,0.8830000162124634,1708.774,685.479,1.0
41,1899.96,74.207,0.996999979019165,1865.404,52.388,1.0,1852.78,12.316,0.8410000205039978,715.328,579.024,1.0,725.953,611.046,1.0,734.969,646.738,1.0,705.829,508.642,1.0,720.111,558.451,1.0,739.179,595.988,1.0,1267.905,364.169,1.0,1277.063,399.233,1.0,1281.073,428.571,1.0,1844.884,430.767,1.0,1843.623,492.776,0.28700000047683716,,,1.0,1741.06,620.653,0.6489999890327454,1709.935,685.637,1.0
42,1900.888,74.279,0.9950000047683716,1864.425,52.131,1.0,1852.688,12.079,0.8320000171661377,715.295,579.275,1.0,724.737,612.024,1.0,733.253,646.726,1.0,706.028,508.528,1.0,719.008,557.813,1.0,737.749,596.872,1.0,1268.487,364.33,1.0,1276.763,399.411,1.0,1280.604,428.819,1.0,1844.726,430.927,1.0,1843.731,492.632,0.20499999821186066,1787.494,555.924,0.05999999865889549,1739.186,619.499,0.7519999742507935,1708.777,685.799,1.0
