scorer,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d
individuals,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2
bodyparts,tip,tip,tip,top_handle_inner,top_handle_inner,top_handle_inner,top_handle_outer,top_handle_outer,top_handle_outer,bottom_handle_outer,bottom_handle_outer,bottom_handle_outer,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
194,-189.438091267933,95.02215572759594,614.8057428689873,-311.15838766420126,129.19941002014687,595.1505910233583,,,,,,,,,,302.15636208663415,-101.05245885472567,494.9837065635732,295.4367826640811,-113.47737256183527,510.69092493551864,293.5498447143838,-130.44389940036817,530.6730515933302,-162.07190751965368,-102.62230838391643,890.4340407670593,-185.71211332180476,-75.46439613927284,949.2023671737855,-238.64621547168875,-69.05157288828595,894.0565448548817,-239.74698203738743,-110.79804658450786,938.9203420354817,-200.003412816111,-112.85510239519424,919.7591333510329,-200.72711209876238,-130.21403663762314,941.0226981754814,,,,,,,40.04020884039888,117.34517758631668,773.3939094248409,74.27532940232244,143.11454943691905,799.1968995355785,71.11223541648249,109.52135625919894,826.0078566774397,37.02643005032124,84.14775656681097,803.3647191832765,57.366401314042996,110.69722634529647,785.5403316299199,71.90146409241248,45.17051892873789,810.772908308505,75.23051014006663,99.29647341440007,837.7737679286003,121.11452572956331,98.18215787638158,839.1585712662456,117.59424259757391,46.08190126384193,807.0522340496931,95.50042700498474,71.58626017078657,816.0429542591738
195,-187.4950595547871,94.08526323176028,610.8551503940737,-311.036349248548,129.19336857222675,594.9187825349898,,,,-325.3579366162079,198.14930343398876,664.1745507380191,,,,302.40093983377045,-101.13248076505171,495.3559761610338,295.2837907947089,-113.42358867414474,510.3282177373847,293.80452683213576,-130.6794886892831,531.3765197275397,-162.0718913991964,-102.62039611891701,890.4339530366839,-185.6158633208504,-75.46846325186011,949.0355870388123,-240.88040376549094,-69.69802862807298,902.4266363811403,-236.4844333011011,-108.36431489693946,925.9556417347267,-199.73279589153356,-112.67626846278567,918.5146091261378,-200.940921548277,-130.2054013728592,942.02507121995,,,,,,,39.92186738430942,117.67968847205915,774.9070872934807,74.23671043945136,143.30871026924657,799.9398729005884,71.00229369508047,109.60797410757623,826.6162938429007,37.00765368307814,84.19231866905326,802.9537479132478,57.399733470631254,110.51763157006921,785.6521535641903,71.91815846378869,45.19372037077896,810.9603581338675,76.96959536256072,95.62269606770049,806.276334280008,121.20967120208344,98.34549201494418,839.8198724827014,117.5930800313746,46.13701605505862,807.417002762786,95.4610776134177,71.45399601496958,815.5524249524118
196,-187.49686589175255,93.9755739588659,610.860584260335,-310.55016059592714,128.95235637296975,593.9893243078026,,,,-325.3562629696499,198.1668855171386,664.171765521018,,,,302.3983449712769,-101.09254413031648,495.3244917043434,295.25253833004984,-113.51057233040478,510.26541124492127,293.806229555624,-130.78248615719957,531.379941096942,-162.12899455528535,-102.72203799339403,890.7476877129275,-185.28830521069483,-75.44650721090096,947.3601981726903,-240.83008855019872,-69.55326843935103,902.2982649552056,-236.3310373029822,-108.32653190954507,925.5569126135279,-199.8722680388036,-112.92783944571916,919.1554355489284,-200.5062592993357,-129.9645459971103,940.8092628801772,,,,,,,39.57808434015849,117.6507208254912,777.9151253439654,74.26330373539307,143.36437589429886,800.2266141383967,70.82630107291918,109.61933085766873,826.489839390124,37.07497497934887,84.12408034511989,802.3015416132489,57.4361966809471,110.20449077131259,786.1355498595896,71.94554265634268,45.12093665963589,810.5002309065115,76.91454578317042,95.49821513547315,804.5820864396554,121.28385098812772,98.40867775541032,840.3337716143963,117.59247495289014,46.15413493147164,807.6161641690654,95.4612750728052,71.31649384350263,815.5578667304113
197,-187.282673677937,93.81992571620813,610.1624176942906,-310.4835940415309,128.97084421571097,593.8512190928791,,,,,,,,,,302.3888359824805,-101.06525356762626,495.29848213881456,295.13451436194896,-113.52553112186617,510.1457869882244,293.80606012869725,-130.80605948421353,531.3795477338657,-162.70818045563016,-102.93734680084296,892.7845769094012,-185.4514870058833,-75.52178634101864,947.8678063068057,-240.82459898702263,-69.20973322478096,902.2784180686726,-233.22579320533208,-106.69728262674312,914.6640866538554,-200.52850361852188,-113.11790864021778,920.7010536390189,-200.54987698867345,-129.6091697473285,941.3417379994931,,,,,,,39.57808434015849,117.6507208254912,777.9151253439654,74.45865395916479,143.74149704980613,802.3316167480649,70.70861873947389,109.53297378035661,826.0537041955804,37.29976396556766,83.91160125181797,800.1232699651047,57.37569774650849,110.35128762615768,787.5727251785397,71.91818757453471,45.15205970017019,810.9619623573152,76.91438502447423,95.58894813270943,804.5801593169911,121.2123915779904,98.56572065192042,841.7041260172671,117.8244652773314,47.068271991174946,809.230527682947,95.55011909895269,71.3685269766868,816.316505887792
198,-187.49238151298843,93.79069515544221,610.7135476318977,-310.29348421090543,128.97027567088222,593.4884975098122,,,,,,,,,,302.5945561642025,-101.11270275990515,495.6458594727076,295.13451436194896,-113.52553112186617,510.1457869882244,293.5975729340367,-130.68561746823093,530.8879810941582,-163.65754615446744,-103.38678185814425,895.9226783927576,-185.9523061682052,-75.69843681191557,950.0843167341643,-240.06622492349322,-68.76293969627854,899.9066201819734,-233.22606119996433,-106.72644847797314,914.6653054719569,-200.52713614280475,-113.00453338967333,920.6950153015315,-200.66695383989787,-129.6297984715184,941.8912953708858,,,,,,,39.8593176557642,117.81372370586489,777.402570704798,74.69123329904208,143.7728400453755,802.5284211629162,70.70445947903453,109.51587253287317,826.0049720254706,37.307018657371856,83.94146516072911,800.2798234540533,57.395328719460636,110.47164985909554,788.5914895641869,71.9598504431892,45.0744013844676,811.4691485365225,76.86936739873457,95.66717524328156,805.2279027979498,121.2123915779904,98.56572065192042,841.7041260172671,117.82449759450442,47.053546301032114,809.2310422476178,95.55650669001183,71.34799348552258,816.2015193002561
199,-187.65689688421517,93.80048893030373,611.0415227094595,-310.39427918127933,129.02189063833848,593.592442983509,,,,,,,,,,302.6045512299343,-101.08712418784638,495.6622120569129,295.1346252983659,-113.50257918479934,510.1459812752087,293.7147799369572,-130.72068934629334,531.0998527406783,-164.24802650186498,-103.67033391604258,898.3791623639895,-186.41948850420596,-75.84607866276215,952.3081740423498,-238.36244399862505,-68.22151385586618,894.0414102201074,-233.22754157417123,-106.88278226426539,914.6719520497229,-200.86888414567093,-113.42834673110127,922.0252406632849,-200.9056370541403,-129.74330592322184,943.0116738403716,,,,,,,39.790647404844215,117.59003024064086,775.8476485686223,74.72959478184607,143.83480894456162,802.9400957002325,70.69571487581898,109.33120727379837,824.9651091087117,37.315415173554804,84.00676111709197,800.4631262146455,57.400461508087204,110.48152919319129,788.6620122620955,71.96270853231402,45.05062220095507,811.500616661508,75.17224290674203,99.32328835408224,836.2749037606472,121.07558790151838,98.41525710692365,840.7532761713755,117.85877992082877,47.04113697063775,809.2008469349279,95.56346114231086,71.44396692639255,816.2540321536364
200,-188.56032818154634,94.08700809102064,612.9117023680902,-310.7166626985897,129.08078781490784,594.0384229893612,,,,-324.62038449856567,197.71852860188264,662.7059473438793,,,,303.0190460087778,-101.22345690232896,496.3307007281405,295.3353450734638,-113.5817348414206,510.5017497440542,293.7343096698792,-130.74496866550862,531.135236392841,-164.0110380045091,-105.6651702011404,897.8365890636933,-185.6151435507195,-75.70436148021766,948.2012944506929,-236.51979430678028,-67.47185483631905,887.8476150157136,-235.86334554076848,-108.08486495789688,925.6273447517697,-201.06187963710536,-113.62573912987898,922.9627478285884,-200.24459389085908,-129.43233462763376,941.0916497728911,,,,,,,39.78279393533985,117.7218764881289,775.9196124110265,74.72954655655275,143.98681270868383,802.9329686270504,70.62880552829736,109.13491484370608,823.9151927328737,37.17073436431975,84.18930233595493,802.2494981521345,57.37404745226915,110.62430592484108,789.3998929067085,71.97815516963652,44.9918140509605,811.6748012232831,75.0990447371737,99.42297507049273,837.116221598093,121.06132740393261,98.35111216563529,839.9986846538288,117.8618564833924,46.81515697751778,808.1786609561105,95.56346114231086,71.44396692639255,816.2540321536364
201,-188.80922215536918,94.18681647954429,613.3334780389658,-310.9767078442619,129.1688457824409,594.3975441694116,,,,-325.3490869376967,198.0774937538814,663.8412985968044,,,,303.0191063464091,-101.21392567076994,496.33080656627624,295.4878181290157,-113.53885587428155,510.9008714870888,293.756108082089,-130.7753769221937,531.3735785486732,-163.53043442814524,-105.51210999694156,896.5372274789876,-186.3951257909622,-75.94503109152802,952.1860446727669,-236.15412945012744,-67.52892491650695,886.9381734096614,-234.341254433326,-107.52941180959336,919.8508391946451,-200.952617125609,-113.60905153980686,922.6487042057188,-200.3078281813033,-129.55638831522168,941.6541766055853,,,,,,,39.79735227387168,117.76495629133213,776.2035567822941,74.7295272024224,144.05154822897134,802.9299121067978,70.62882511060262,109.12637899590052,823.9152908227238,37.17476486186616,84.14542499003454,802.3401970486196,57.39324295517783,110.88902346337083,789.9779304211103,72.20015908426512,44.924370511576726,814.1755167771574,75.06014961195422,99.5024968543446,837.8426874684565,120.95876181388478,98.18083718915615,837.8323803806385,117.2543571224539,45.63449739380144,803.3677411128095,95.56965780091681,71.40506464376719,815.6549832575347
202,-188.86694290029547,94.25187435069543,613.5205907356562,-311.22650360039745,129.23356257923317,594.7428152751406,,,,-325.2650612104488,198.02957766332182,663.6679606228125,,,,303.17029247892333,-101.30523835406481,496.74169802526296,295.60149123482313,-113.61255714598758,511.23247058045513,293.95275933591205,-130.87272672114446,531.7691337525949,-163.43521614330535,-105.62880979988442,896.0175765990288,-186.34964035116369,-75.90855230232732,952.0440507718713,-236.15412945012744,-67.52892491650695,886.9381734096614,-235.8647009313884,-108.22947004529718,925.6334760947292,-200.4523382081468,-113.45893331712688,921.2094211736637,-200.6458815399243,-129.83612279522904,943.243430000258,,,,,,,39.79733793188509,117.82440597817164,776.2016672077294,74.56041970924348,143.7255700363002,801.1129400241838,70.7364753019402,109.1781700733532,824.2853351303073,37.181990824220634,84.32016511205447,803.7576873904491,57.393400011257285,110.87498443240999,789.976507610313,72.20115516130622,44.89876792601243,814.1597786568757,75.06014961195422,99.5024968543446,837.8426874684565,120.75834842181821,97.81566671667257,835.1396504822113,117.25631879183668,45.60191159997093,802.7921088018461,95.59927305684027,71.46493091506335,815.2417165718058
203,-188.8782173916683,94.313565044706,613.5577125843881,-311.1631778064177,129.16948291027117,594.4387673974511,,,,-325.2294424187347,198.02746345530574,663.5954961164318,,,,302.9419205701458,-101.2817061137632,496.435478802301,295.56361954440536,-113.59800140212504,511.166972812577,294.0516709117242,-130.8741377286902,531.9479042359783,-163.53475539119646,-105.96598179901979,896.5596377706146,-186.34746786861928,-75.6184554884643,952.0317358560118,-236.25443134798908,-67.66873534837364,888.7782475633949,-235.71412497626193,-108.03946354022051,925.2387728033045,-199.61187202537238,-113.11639328537211,918.4770731821186,-199.804527302427,-129.64516666882255,941.0000334104916,,,,,,,39.74168580472271,117.68640114311172,776.1318294300052,74.52952473264264,143.43083619011242,799.7598023308557,70.95592191031959,109.2253894096974,823.8640149584829,37.181990824220634,84.32016511205447,803.7576873904491,57.40546556527069,110.90112517387783,789.8221153684475,72.20816578497093,44.72272078086956,814.0487996313227,75.1172038941265,99.60208476000287,838.4791814418211,120.75748246642463,97.65666221300859,834.0986501684646,117.43726139071774,45.75045053939369,803.8377689958128,95.59938322252015,71.55343609299271,815.2302014402132
204,-187.95474478322217,94.25932305584715,611.7164154419179,-310.7661082747848,129.2919685616057,593.8680184653155,,,,,,,,,,302.22944700450904,-101.14688109076089,495.46678634505554,295.44541290251925,-113.81559365686181,511.20995797389014,294.08798584428814,-130.88852988813932,532.0134952146111,-163.28197090231623,-105.99959673075523,895.9468041495973,-185.56428116798216,-75.07235129715097,948.0314369360557,-235.17169296837278,-67.3886430494858,886.753860311909,-234.33699668756415,-107.04699295459352,919.8310976198367,-198.1482311029508,-112.56024085838911,914.2654846924128,-198.5400300277054,-129.31923862928375,937.9810649829595,,,,,,,39.38174861724115,117.60929124660183,774.2459234550962,74.56454138259414,143.74856608217038,799.1206934565143,70.99695430370599,109.80477604043834,828.2093938127255,37.181990824220634,84.32016511205447,803.7576873904491,57.1956632667818,109.98810948745637,780.7807807093917,72.22064606370648,44.575749520105305,814.1016937277712,75.14167434657985,99.6657796356339,838.0149887995135,120.75706794477719,97.63695290077261,833.7078978731071,117.43933394485389,45.720353917602544,803.1805661860368,95.89841931122284,72.12010863304762,817.6478501588418
205,-188.0069488495713,94.30352294426145,611.9716858483524,-310.7661195645506,129.2911283644543,593.8680469740847,,,,,,,,,,302.23425703333413,-101.14955702799313,495.47989135324315,295.63679374395446,-113.9400098484456,511.76871262943905,293.8897286944003,-130.74895107503457,531.4461686008483,-162.777249404911,-105.88589941057562,894.3500939133299,-185.75847909151452,-75.27639031336119,947.722818317696,-234.95899010897205,-67.60103200069805,886.2910646157036,-234.04952926982725,-106.9573720474883,919.0839599667311,-197.2696015877452,-112.17890365475427,911.4094856006409,-197.98743280574294,-129.48898997760986,937.1653975951223,,,,,,,39.230125982701416,117.77004399695939,774.3886069691034,73.95999638438286,142.31269667658245,791.0267505680281,71.14847938320177,109.85055726763007,827.8263354392678,37.143497423027995,84.29734470755383,802.9300211389706,57.1946684349328,110.04569050435717,780.7629274512592,72.26160871331945,44.53215044982542,814.5392125734421,75.14164091785403,99.67717405830483,838.0149960280171,120.69279060847136,97.58498208560904,833.2641265572939,117.5273459675919,45.75971797053025,803.3306297707867,95.93087174859289,72.17424901533849,817.6941859495056
206,-187.80156595669536,94.28303634568833,611.5622154280394,-310.5670174544217,129.15671170208057,593.4595935845724,,,,,,,,,,302.2341319097906,-101.1717649532322,495.47968548794825,295.63679374395446,-113.9400098484456,511.76871262943905,293.78142185986474,-130.68104106137906,531.1145963468416,-162.777249404911,-105.88589941057562,894.3500939133299,-185.32207528227391,-75.0020670515483,945.2687004005761,-233.20252777998917,-67.54629056220432,881.8411575846942,-233.11633886702623,-106.45343843296783,915.4199958855914,-195.537362614195,-111.26676323225648,905.508985847164,-198.08878543415787,-129.4640239168248,937.6453566255219,,,,,,,39.229663830200444,118.01934401624511,774.3846084761414,73.92003766411905,141.9738329940553,789.5775720725803,71.148469533956,109.87765397052463,827.8251306980719,37.14341609275142,84.32202439164715,802.9299709219733,57.19487153524089,109.98618334591718,780.7627883123902,72.22733156431363,44.52178483120881,814.1793216897944,75.12875082684266,99.62184639730586,837.5947751989893,120.69265946254782,97.56663586576515,833.1071678913673,117.52743132675724,45.78289523740035,803.2835346802036,95.97292288200978,72.26864340715535,818.0508644760902
207,-187.68199829277802,94.24561023669614,611.1725521152466,-310.9941420416387,129.0694382653778,594.1191329982975,,,,-324.5237856343249,197.42565386497373,662.4880373946319,,,,302.60887208339994,-101.29649372741339,496.0888047890548,295.82308287640353,-113.97173234347333,512.0911821913957,293.47421860218975,-130.52722162400428,530.1743251759294,-163.80587676634335,-106.29001082055682,897.607533482526,-184.461637820026,-74.78867587850094,940.2261284613376,-232.8677578092077,-67.84060104640275,881.0747332359107,-229.88487541072703,-105.3816455322184,906.1855024311159,-195.96075597097737,-110.9995600227611,905.7923031129679,-196.75920528741435,-128.92203377662582,933.7217163552227,,,,,,,39.25608555674894,118.29578176797389,775.255047130983,73.83406897982623,142.07437586437638,789.6800778809711,71.08349316468995,110.22960680825088,828.8158965612799,37.658805190074446,83.35931678218601,797.9438354587049,57.17327598327869,110.08707708842816,781.0570703074122,72.22880535231896,44.611765929943466,814.1694629519146,75.16914789404053,99.53488772416081,836.8395514180789,120.69259836185184,97.5678767791423,833.0540153530108,117.60080532038435,45.76369918218557,803.7838604051128,95.99062162715695,72.07476779291939,817.4600121004582
208,-187.52183439985768,94.12796646337104,610.6506468968935,-311.1964265299829,129.09835824316974,594.3989502767295,,,,-324.0944874380245,197.28272277183788,661.9000538431966,,,,302.5493732679503,-101.26305915366775,495.92683122167404,295.8455138382705,-113.9771316606751,512.156591686135,293.1061232405397,-130.34403132189425,529.4486021503284,-164.0954250564923,-109.60262961197775,899.2158387666644,-184.46187594676726,-74.82125634900898,940.227487260803,-233.25907533039916,-68.02792557440608,882.0549641161929,-230.41484144193117,-106.19842228963165,908.4187426442228,-195.81326638279282,-110.81564540233097,905.1107672458448,-197.27317976555722,-129.26495629491683,936.1603499367685,,,,,,,39.248497072537475,118.47950720449498,775.3221459034534,73.79958919576133,141.61236257039062,788.2988558716878,71.0572086660256,110.24314297786692,829.1526453645823,37.554309928125036,83.6323372641405,799.5199806232218,57.119863898163985,110.05349760971733,781.9303185432169,72.26138551709991,44.64763724383313,814.5371717204631,75.1612431386048,99.5322351183215,836.751804717178,120.73971448654282,97.5027265097783,832.9012412679145,117.60082793153795,45.75392191069627,803.7837729506132,95.99724595609027,72.0224224648802,817.2370547816275
209,-187.97622431202947,94.266978545768,611.5544715923122,-311.0927791151364,129.09738056219302,594.2005185010917,,,,,,,,,,302.4883514200965,-101.22727990153486,495.7403596481942,295.8455138382705,-113.9771316606751,512.156591686135,293.10603007157755,-130.45849503886504,529.4489233380797,-165.1406089654045,-109.92942394953617,901.8944836692871,-184.50204151046592,-74.95387894587627,940.3540126382163,-234.03500546372706,-68.01323598411896,884.9890063054371,-231.43059658008625,-107.06530987995188,912.4248939508894,-195.72871317760422,-110.9355505974448,904.7201743114408,-198.78711411465528,-129.68647330947758,940.628730175144,,,,,,,39.25177550587515,118.45433915685308,775.1573170320765,73.85331182362438,141.41978684241485,787.38235122395,71.08349316468995,110.22960680825088,828.8158965612799,37.67711592731575,83.42055395116869,798.3304476004771,57.109354743486,109.95526598727452,782.0658951002486,72.3410429455706,44.77389766980151,813.1659883903932,76.81405461362635,95.87272371778518,805.9643854091819,120.80266691733894,97.53917925120655,833.2123933965412,117.58362517439886,44.86790218222887,810.5407713465132,95.81166370643098,71.87839186810079,815.6026373276705
210,-188.03266628559973,94.29091825695826,611.6666287260261,-310.56528615776216,129.04405770433806,593.4525107171947,,,,-324.38510993370124,197.40526688426604,662.4920000575486,,,,302.4829438204253,-101.20307567797273,495.6218880981221,296.0808078562434,-114.06096300507207,512.5639061565606,293.1062090472508,-130.4295411828224,529.4493176966994,-165.80138062416822,-110.27905122526687,904.7623269815182,-189.276965187852,-76.14737554707607,955.3490983960469,-235.8529489792149,-68.35825841895364,889.5386284596855,-231.53588820083095,-107.17157944943965,912.9015246340784,-195.9783803145279,-110.94004502044237,905.3060959146222,-199.45478015645241,-129.3643846908127,942.1818649553105,,,,,,,39.30922014879108,118.18622038265815,774.745252749749,73.9581170977,141.53595137587075,787.5632520728435,71.08342088211829,110.22445292034458,828.8173923094674,37.810163661099004,83.26510458885187,797.0391838959505,57.05276696035917,110.2767595370738,783.2740201796923,72.31278225253678,44.771088544991166,812.7242364654073,76.79286066210109,96.02202623101523,805.7365602798488,120.80277464728327,97.49082948636516,833.2120228300154,117.48548618533593,44.733118166539114,811.2603335124204,95.81181432892936,71.77286461609272,815.6068874793102
211,-188.27100062458405,94.36490842450195,612.1476225951238,-310.29334831173844,128.9591559808121,593.0217808101416,,,,-324.3170615029276,197.45826493516768,662.3989749437197,,,,302.4829176440131,-101.2076594351163,495.6218447600588,295.85278636128805,-113.96780703388053,512.169159413954,293.48071597317596,-130.69191357642578,530.496640756069,-166.8998186038797,-108.24404626433773,907.4196341628228,-189.72273798384103,-76.34956369445,957.5991599007979,-236.64685225741522,-68.46078256177859,892.4681032208731,-233.25943895464073,-109.8772478867808,920.6263975612497,-195.98226220983668,-111.30251078661334,905.3239607341128,-201.30522046865883,-129.54763908929527,947.4110130413084,,,,,,,39.24506917387211,118.10861180412358,775.233858292302,74.82646223378124,143.15916071619446,797.7355511715153,71.11188005623868,110.27038145002065,828.5113065804378,37.837640678758405,83.02869685445167,797.6187389090956,57.04243079298464,110.31687579536542,783.4019248481591,72.31273649391616,44.78735550016061,812.72419416924,76.78912714905137,96.04928960842953,805.696855369504,120.73963559812911,97.4419096260751,832.7148650071604,117.41048089083323,44.70455956912339,810.7424072373537,95.81177240114792,71.73506173076262,815.6116732346011
212,-188.42189168048375,94.45537291240655,612.6380888318873,-310.29334831173844,128.9591559808121,593.0217808101416,,,,-324.2984859435275,197.53881828676356,662.3599798894543,,,,302.8272002290713,-101.3347020036075,496.28407191170277,295.85225662053966,-114.04370985090921,512.1680424300628,293.52343059572615,-130.71225764283324,530.573848733958,-168.35887758644512,-105.78395941878001,911.9815932309235,-185.64460986467492,-75.30359633859375,947.0369370937523,-236.49021659375057,-68.07170521394342,891.2605824619927,-234.1157646969094,-110.2666603574497,924.3311963303632,-198.43600750839127,-112.2041117656746,910.9527080236797,-203.0505069730344,-129.8318039794115,952.7800224057793,,,,,,,39.24442364113152,117.93537417033576,775.2084628559724,74.82648269997914,143.10107292170386,797.738229609726,71.15627132988799,110.14348610383254,828.3367385141531,37.83798629086265,83.14808674427582,797.611288263842,56.952961412694926,110.18551009626273,782.2484274016085,72.24074456091724,44.906502846231625,812.042039135387,76.77728986856978,96.08819161456825,805.9171869067478,120.55080884782706,97.27971957052573,831.3388547947167,117.33058519229871,44.625575735172035,810.1877701959238,95.82026995730982,71.76375626676595,815.1213860142477
213,-188.85989378338024,94.62193265367596,613.7788680810227,-310.1800937814063,128.93259253580456,592.8047847410891,,,,-324.4047475362221,197.53737141473434,662.5306903264675,,,,302.8275251908125,-101.27299510446946,496.28458008721236,295.82187850349015,-114.02011634204909,512.0793686350958,293.8465571845673,-130.9519256866142,531.4960397367122,-168.35843356287816,-105.72783153271509,911.9791068043445,-186.27026761891892,-76.04056910952141,950.2289831136331,-237.50610964529903,-68.23009931252896,893.6679866917135,-234.36229320579272,-110.28192809134046,924.9743115525869,-198.31913217980235,-111.88818086329945,910.4152513385336,-203.56060820135036,-129.95301120493733,954.2845441208908,,,,,,,39.304332312559374,117.83605624138288,774.6329804982662,74.83669647414308,143.3200080547093,799.3124013487395,71.16032314128832,109.98597393624813,828.2754554775338,38.001576872506604,82.89082841900914,796.3963908446985,56.9153182900368,109.97416633992022,781.720709150003,72.18955567271877,44.917413152270605,812.6673946687242,76.79292039265455,96.14173304145152,806.3472312503472,120.44489010500799,97.24279424582897,830.606786700912,117.34871423294224,45.62385307748289,803.7258785121903,95.83042328644106,71.73567719316496,814.7784332651395
214,-188.85947875692685,94.64174890808988,613.7777091422022,-310.46037131456023,129.3224125477406,593.2475753601155,,,,-325.0975001988627,197.91021214344036,663.5640701180337,,,,302.8275251908125,-101.27299510446946,496.28458008721236,295.7487525602226,-113.89856310785653,511.86554951708905,293.8714667282251,-130.91847717736366,531.5615601222717,-168.06739658918292,-105.55861107538044,909.8536862263294,-185.34508919645964,-75.8103521868194,947.3553786658961,-237.09405019656845,-67.95264828927745,892.1173373571903,-234.83541592649343,-110.54345594109405,927.1682166550922,-195.76062796147895,-110.98731676918804,903.089341788683,-203.56060820135036,-129.95301120493733,954.2845441208908,,,,,,,39.38070917018134,117.66924175743988,773.9006696415811,74.81710949136938,143.5689569011502,800.7681408356714,71.15118807628338,109.94591035550799,828.1701627465828,38.001576872506604,82.89082841900914,796.3963908446985,56.89684973812702,110.03779673404271,781.9486142005227,72.18955567271877,44.917413152270605,812.6673946687242,76.80624796294369,96.1302495660141,806.4880591756815,120.44486242292702,97.06652254521262,830.0794563696284,117.34873687645404,45.63588641996545,803.7099854861615,95.83042328644106,71.73567719316496,814.7784332651395
215,-189.38922212878893,94.82053633865517,615.2142223111412,-311.1744591627187,129.5987414245353,594.6119201246564,,,,-324.3571003297371,197.51503019666,662.4334595997997,,,,302.57751581992784,-101.1680028661809,495.87486689685863,295.57530853676195,-113.83557538373721,511.50849876206337,293.92119845732685,-130.90450110745047,531.6575889252955,-168.0243027944067,-105.4758403805657,909.6203067107457,-171.13719085098305,-73.16422211263318,903.2426961624238,-237.81987167747192,-67.79266662062665,893.4712742248591,-233.19682224352624,-110.20935422882206,921.933957255747,-194.40282251239182,-110.63419075882483,899.2110832745043,-204.04647185394737,-130.13558461020878,955.4491795058524,,,,,,,39.3812173606059,117.53278214078827,773.9003928348284,74.70022447565862,143.42417213838075,801.7483217076319,71.18078823871433,109.86667050364646,827.6683014383545,37.82260514281097,83.13903206220701,798.1346626330337,56.89702255430625,110.01052816133533,781.9475565398066,72.18963738752751,44.91560046630163,812.666091739968,76.93241190884055,96.16864023261249,807.5490215260885,120.44471959766996,97.03347530227718,829.8090182652738,117.46354952783119,45.65094569540232,803.9734435300885,95.81687966706414,71.73868082138415,814.6636145460734
