scorer,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d
individuals,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher
bodyparts,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,tip,tip,tip,top_handle_inner,top_handle_inner,top_handle_inner,top_handle_outer,top_handle_outer,top_handle_outer,bottom_handle_outer,bottom_handle_outer,bottom_handle_outer
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
8,-318.26168428204096,207.03492307815824,707.9967929852752,-283.3301366084377,233.212804735846,739.0845561660459,-293.92005427644636,210.66605145116873,792.0715086646384,-321.0445018393655,175.7259217111537,743.9377446091902,-298.24646909073954,200.24388135864183,735.6964730832444,-285.9841657387242,141.37086366557855,749.537610162205,-282.3066720260592,191.24763894994078,761.9526818518448,-242.61585530077295,192.67140594300983,765.9756226359472,-254.26424039706714,147.0500044895434,774.7282156790118,-272.6714372168973,172.35890893158762,774.083181155499,147.70493980705038,147.15352604902478,693.2425812587004,147.33400624557686,192.1745765140123,654.3449856710714,85.09773495711815,192.59942476116194,662.7821247753035,85.16287672534828,148.57989232540183,683.1919263613446,116.77330989946812,150.6638562346211,720.8315295550098,112.53679280164492,125.83738660242284,701.0880178283076,,,,,,,,,,308.32513270937693,-103.06716882631758,511.4135896020497,299.48224807538645,-125.62580305506778,537.1226887664504,294.02213323616104,-134.4815643210901,536.2037962470829,290.41899441339126,-222.35177789071565,833.9286516622153,185.50334697038127,-159.14791772515343,764.6900027496008,160.3822204489298,-133.32448804947833,772.4435694240691,167.94590184979776,-83.65563671912545,827.8407500985871
9,-324.14105731137425,210.85956048482421,721.0758956699123,-283.7715430556449,233.5072157939278,740.0182258964855,-293.9113706993602,210.74097307490828,792.0535589205922,-312.8838984820669,171.4414032201291,725.0811417874276,-298.24646909073954,200.24388135864183,735.6964730832444,-285.97877120647934,141.31927300204686,749.349747591703,-282.3066720260592,191.24763894994078,761.9526818518448,-242.6718198783452,192.6502676850031,766.0948640709913,-253.35125694348054,146.69135936637772,772.8358010526092,-272.51702128878316,172.3604333099499,773.65948470256,147.71101959729552,147.37664981634094,694.9264601804737,147.33407461162662,192.0819571379086,654.3427930307607,85.09737872852148,192.71260026937355,662.7827028010148,85.12724965027981,148.8315385015295,683.8860669311438,116.77483400713645,150.70951874898896,720.4225932964298,112.57312219162154,125.87120316982259,701.314240404873,,,,,,,,,,308.2374452216914,-103.06751170544487,511.2681526263631,299.48230820287074,-125.64178974871363,537.1229558697171,294.18300401492826,-134.5551443395218,536.4971738963542,290.4189938351418,-222.32237550504135,833.9286147714829,185.52327274235125,-159.19122804169277,764.9229885972868,160.2946687081363,-133.14635236005844,772.0592828968059,168.14906945538718,-83.74678739669133,828.8425166408659
10,-325.0311279996929,211.5577075089052,722.8080610226679,-284.0644946954022,233.34280026209785,740.7801327531419,-293.9113706993602,210.74097307490828,792.0535589205922,-313.51010805129516,171.8719334367916,726.1164703051205,-298.2440011901061,200.28910386355008,735.6913752655636,-286.32301978787183,141.51059410772663,750.163721248984,-281.9979464452947,190.88180724923254,761.1151436323518,-242.79243045403567,192.84554283510457,766.6132137749379,-253.42953087770755,146.66142553267483,773.1225461343233,-271.8299903375325,172.05130463534547,772.3025499040933,147.62968329598561,147.05960279157858,692.8890829946924,147.85368593811592,192.9255977874123,656.5260208161995,85.07321564687092,192.65927729802343,663.2527227301973,85.12861646738732,148.4104598444214,683.8828814935512,116.63340745932516,150.66035626516853,719.5473434783984,112.40428455999664,125.47826529769026,698.1637714447254,,,,,,,,,,308.0587584504772,-103.01215200729503,510.971768566891,299.4285756509659,-125.59358522102028,536.9617921113656,294.3368783554955,-134.50509143026352,536.9711311356832,290.4451058545234,-222.64417310333596,834.1416548795787,185.67676825528744,-159.55509914453995,766.7815783808146,160.31208232971647,-133.0472396911004,772.3982404727034,167.61673168885795,-83.26968806467718,822.145611912975
11,-327.1409137288393,212.76582686720715,726.9377305390158,-284.0958151498979,233.08811033008826,740.8420929984788,-293.9097422670637,210.79161093131415,792.0495881457425,-313.3900982055793,171.7779731738608,725.8386605117097,-298.2436203753402,200.29995289315647,735.6905260196963,-286.4974403309638,141.58084739649482,750.5364633281977,-281.9391426391988,190.89079478967497,760.9587480682482,-242.90422431958686,192.97662841222336,766.9657221588824,-253.710877642687,146.74847541332286,774.037062370118,-271.82687043235853,172.21608229403458,772.2936253567842,147.2824405264209,145.67531486275936,682.6900019916907,147.84657336798023,192.93634280946702,656.3605563674355,85.06395601702701,192.60913326649006,663.4344965966739,86.04756446703368,150.01252388437044,691.2652733621854,116.63141453614637,150.8069641659947,719.942882668371,112.51962727674307,125.8156457221744,698.8456621189092,,,,,,,,,,308.00755081404606,-103.07716935092299,510.8868324297946,299.57802306933183,-125.6087661617174,537.171505810573,294.4550739859235,-134.45391618106214,536.8862784734424,290.0801702607529,-222.47542203936266,833.440547801256,185.72257184499156,-159.67250867515716,767.3169364879386,160.33914615516312,-132.97053165219933,772.89066729115,167.92389105264598,-83.81038012856817,824.9394249730777
12,-327.91269254739325,213.3287760596644,728.5585905739204,-284.3565656195532,233.26722543148637,741.3203358682605,-293.9412380102119,210.9336948676972,791.7924295767361,,,,-299.6496911055241,201.52150282307352,738.4742201371249,-286.9196112003635,141.7695185999613,751.5341908612102,-281.7540871363536,190.77015902933084,760.3377425086306,-243.2794755704184,193.2571859042221,767.7584813246266,-253.04170383958498,146.3456887602312,773.0233022525949,-270.1186214628295,171.54038543473618,767.4429053205426,150.12105951664773,148.44919631891784,695.8483328592475,147.7232838696646,192.06263041705822,653.3839114822171,85.28403994705441,193.05669906977738,664.9001510798503,86.65226436816128,150.24620346174163,692.5425843420903,116.80254183496292,151.927955370382,722.3883913457529,112.59273030366279,126.07367517200959,699.3335736172451,,,,,,,,,,310.36220718129033,-104.64491325702402,517.9415142396517,299.67238902768474,-125.67158580506364,537.2176524999966,294.4966861956056,-134.48604780101385,537.014583294854,291.1523675879219,-223.87956289326843,838.700985031185,185.30598820693987,-159.3553531934079,766.0251957920126,160.50084441031623,-133.37797222901509,776.0285943702088,168.1499417344497,-83.77443565670671,828.8466073236026
13,-327.8434625634426,213.38171477841436,728.4978227932089,-284.5353681339634,233.45890135525244,741.6471522893011,-294.96830621189486,211.56966975529167,794.0369838205382,,,,-299.6488093978362,201.5834894489905,738.4716567181997,-287.08474259826676,141.7590327140813,751.9675665990859,-281.44671722167203,190.40559011555854,759.4864667159045,-243.60248846393304,193.515458280411,768.5626835887427,-253.31508591789003,146.50317173863172,773.8589414394559,-270.0364463686596,171.504254193735,767.2810313323333,150.0429539231993,148.06436031492117,694.0415378981039,147.7228923603298,192.28762317455107,653.3838575114426,85.46962967309075,193.17876108701503,665.1268114908637,86.78913059787578,150.2317356078278,693.6302191303434,116.80244436241908,151.97177056006436,722.3875460587841,112.58265839284974,126.38797455817034,700.252967031972,,,,,,,,,,292.35486381434646,-106.45138944155111,487.7331163944001,299.58836013764346,-125.55880380968394,536.722393721481,294.45496602181095,-134.4785632555808,536.8860755357933,291.15253413231693,-223.8415855019817,838.70175846386,185.31044445171804,-159.36624237916953,766.0775333436547,160.42155717030676,-133.3120836579179,775.6452371009478,168.17715469886755,-83.95573622858119,828.7896288465968
14,-328.0017109850195,213.5465368536921,728.7541889947114,-284.81685417707394,233.6697017916636,742.1563199041012,-294.9849763872919,211.6848066149409,794.0671614281955,-312.84777583813457,171.63527255720143,724.3329204307423,-299.8614412406828,201.704790238939,738.8460487522935,-287.20538476832525,141.8010351332328,752.1907248010418,-280.86254846076656,190.0103856564541,757.910082125025,-243.7561006644033,193.59117665668342,768.8879220510419,-253.66207910653227,146.74750219791494,774.9193559867355,-269.2409219239655,170.51508587068423,765.7245966093349,150.2987650540417,147.59611302255215,695.208446539412,147.7599529528685,192.4389780795322,653.4766175880804,85.42441231429424,193.4694323217551,665.9971225799093,86.79284171009215,150.31401204307227,693.6625539481054,116.80248310058188,151.95517039072584,722.3874062432384,112.62022910242797,126.44109165665178,699.8508992878751,,,,,,,,,,292.1745386253296,-106.38572996579823,487.4322814230181,299.5883646406913,-125.5584236522122,536.7224051139111,293.97432513376117,-134.14283515427164,536.0558112338703,291.51784314304837,-224.2582163647555,839.7542601155708,185.35336794586365,-159.38015681853872,766.5829646017634,160.42139087962397,-133.22733484044807,775.6446791318224,168.17681721266948,-83.85640095696859,828.7864539028404
15,-329.19288333287597,214.08432634503697,731.1235531950066,-285.3490169893342,233.94050717847438,742.886144988742,-294.6629806063611,211.67440261847796,793.1686368328453,-312.8489322685453,171.60392088923106,724.3353667205249,-299.18116392271713,201.32051564685227,737.3179078938633,-287.20395376617523,141.83977249156445,752.1874354931915,-280.9567030300408,189.95165222496288,758.0900466108603,-244.01757300368672,193.75119400989706,769.4363439635646,-254.40995231039096,147.04115545662373,776.4724139725357,-269.3569379875148,170.671557070422,766.0558602253485,150.28051246372155,147.50345529374425,694.7889285869085,147.76358949587328,192.36241828914777,653.5582458442265,85.36784040474802,193.60399563608456,666.4612716587336,86.74177881977093,150.51103754679548,694.7329679507566,116.80191028711174,152.0126348969864,722.4994923024748,112.61415125236688,126.45941108382873,700.4486656154999,,,,,,,,,,292.1629310200841,-106.37317771998191,487.39931996154644,299.3863810697719,-125.47311983759825,536.3608812273314,293.9749406035977,-133.98000093194557,536.0568544752961,290.78577432507467,-223.31873271154288,836.1012508929389,187.44510007964547,-161.18655074645034,775.2337543147412,160.33463251712317,-132.65541768835368,772.8134633439386,168.31568543309652,-83.9220635264788,831.1828718337439
16,-328.57448337230323,213.75481360622274,729.6882588389929,-285.9044794340983,234.44934960519342,744.1505849876708,-294.4294688073872,211.45511706979053,792.5397589470574,-321.246080256802,174.56457405731447,738.3550633313779,-298.50465632011236,200.84850599779958,735.6789876900476,-287.4779811419108,141.96947646189324,752.9051624060511,-280.8355426537397,189.83843128219078,757.7099617873124,-244.1558451097828,193.7942155044277,769.7074001381588,-254.4450935056703,147.2875418976932,776.541462382383,-269.3589702762321,170.58288396505336,766.0613549759314,150.01190338993416,148.74453238337657,693.3561467508905,147.7842084049187,192.3225333636749,654.0369502129759,85.40759468045219,193.57472722966645,666.3209743223837,86.73831585726957,150.62455548929398,694.7995582176084,116.58539698581279,151.73085219890612,721.1602098379578,112.61396698552308,126.54841427764676,700.4459746863434,,,,,,,,,,289.6209374007,-104.55942005916715,480.06912558803293,299.233898499564,-125.42376214514665,536.1220466052109,293.9799190656038,-133.9823125267641,536.0722153970838,290.5919824523714,-223.15397953610847,835.1514767348392,187.52798968331103,-161.30928277724794,775.8239882137119,160.3596954601851,-132.6670189147931,772.8810706781038,168.3774985180403,-84.05971580803711,832.5448673940532
17,-328.1405908513289,213.42560523655638,728.787636402037,-286.2247030136885,234.80932069412955,744.7356134631092,-294.2544989305051,211.32945615702872,792.0687782922075,-312.76510757843334,171.41832616310086,724.1402270370118,-297.88401870287976,200.20766038667568,734.533826877328,-286.7993870089793,141.67028654821112,751.2880271067067,-281.0666358622796,190.03703799726773,758.145933285993,-244.29990503588863,193.87467152281502,770.0122428766208,-254.18411407338516,147.28732054716937,775.5818129059303,-269.1965423987915,170.41979681628393,765.7611828113616,150.75689444503027,147.93990720187617,696.7702178152562,147.7985705009187,192.4219459882027,654.3755148653603,85.50947317117411,193.8150478913004,667.1160385270323,86.72424293783298,150.6369185909381,694.6854675535084,116.41155842817813,151.12859189416753,718.6012370029608,112.61666959644828,126.50209586928301,700.1891514271094,,,,,,,,,,289.49501314281025,-104.56770925813271,479.82965299410904,299.2585711428253,-125.54209352873046,536.294488082615,294.1526308252147,-134.09284237100746,536.440293877958,290.5601893002458,-223.14714601370136,835.060093455752,187.78559120099834,-161.47934361960307,776.6419544234949,160.311913398024,-132.4040213594593,771.7662591624262,168.44725053336805,-84.27074834520204,833.7442353326691
18,-327.64644822305576,213.1293186395171,727.6903228876038,-286.55499926365854,235.3651729275836,745.5944774448456,-294.21991315994427,211.11368574314108,792.0058359921748,-312.7647412584406,171.44776409690303,724.1391404694672,-297.88333620529073,200.27125634523142,734.5315916726505,-286.79921917426145,141.72277478910334,751.2868565464049,-281.38414649086053,190.2517158411951,759.0023828289626,-244.38528189067534,193.8864252075286,770.0595264275844,-254.33293349439526,147.3519824715917,775.890585617512,-269.35934381749297,170.53212541964703,766.0629385275133,150.75689444503027,147.93990720187617,696.7702178152562,147.7361689633241,192.14195795280258,654.1042409464587,85.47918642411996,194.27032035109707,667.6866999882551,86.60417961504444,150.49297511353754,694.31699566372,116.35257037447592,150.85099316543676,717.3299820736759,112.54827077027721,126.33385413470147,699.4041937220935,,,,,,,,,,289.5673669094894,-104.59135456157185,479.9175637240045,299.2585711428253,-125.54209352873046,536.294488082615,294.1969526855225,-134.07228207003115,536.5400005974046,290.68437457050857,-223.44409163644337,835.8096643220268,187.77973910844386,-161.49650019711,776.5743934553286,160.20814987129583,-131.90756776133446,769.7821325148384,168.83214671108104,-84.66458851587542,840.3830204998658
