scorer,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000
7,1899.422,76.58,0.9940000176429749,1865.785,53.366,1.0,1851.534,4.291,0.20999999344348907,1165.276,843.102,1.0,1160.388,868.859,1.0,1161.858,891.469,0.996999979019165,491.2,826.057,1.0,481.633,878.928,1.0,478.944,929.333,1.0,1172.959,741.968,1.0,1169.004,796.58,1.0,1155.939,830.063,1.0,1858.988,460.561,1.0,1839.278,530.516,1.0,1812.193,589.679,0.39399999380111694,1764.722,648.254,0.9940000176429749,1724.24,712.825,1.0
8,1899.265,76.408,0.9950000047683716,1865.899,53.558,1.0,1852.029,11.156,0.37599998712539673,1165.939,844.241,1.0,1160.383,869.322,1.0,1161.173,891.716,0.9990000128746033,486.454,826.303,1.0,481.427,880.026,1.0,478.42,930.467,1.0,1173.398,741.193,1.0,1169.398,796.225,1.0,1158.318,834.67,1.0,1857.787,460.34,1.0,1839.1,529.37,1.0,1811.452,595.074,0.3880000114440918,1765.286,648.564,0.9810000061988831,1725.298,712.935,1.0
9,1899.049,76.824,0.9919999837875366,1864.833,52.323,1.0,1851.793,8.338,0.847000002861023,1166.196,844.907,1.0,1161.601,870.125,1.0,1161.398,891.92,0.984000027179718,490.487,825.902,1.0,481.841,880.433,1.0,478.747,930.238,1.0,1172.709,741.361,1.0,1169.697,796.369,1.0,1159.045,834.108,1.0,1856.316,460.978,1.0,1838.757,530.008,1.0,1804.458,595.84,0.4959999918937683,1765.46,648.468,0.9890000224113464,1724.853,712.694,1.0
10,1899.189,76.973,0.9919999837875366,1864.897,52.376,1.0,1852.041,8.821,0.7929999828338623,1165.421,844.865,1.0,1161.428,870.372,1.0,1161.829,892.027,0.9980000257492065,490.849,825.171,1.0,482.144,878.849,1.0,479.175,929.936,1.0,1172.557,741.165,1.0,1170.143,796.287,1.0,1161.529,831.501,1.0,1856.682,461.062,1.0,1837.972,529.958,1.0,1803.703,589.033,0.33899998664855957,1764.999,648.642,0.9789999723434448,1725.063,712.25,1.0
11,1899.142,77.167,0.9929999709129333,1864.532,53.094,1.0,1852.465,9.237,0.7400000095367432,1166.366,844.913,1.0,1161.495,870.281,1.0,1161.705,891.829,0.972000002861023,491.014,825.289,1.0,481.998,878.539,1.0,479.55,929.162,1.0,1172.548,741.805,1.0,1169.842,796.215,1.0,1158.283,834.658,1.0,1857.742,461.076,1.0,1838.617,530.637,1.0,1804.203,588.57,0.23800000548362732,1763.842,650.019,0.9419999718666077,1724.923,712.601,1.0
12,1899.281,76.822,0.9909999966621399,1865.506,52.601,1.0,1851.542,4.49,0.3019999861717224,1166.016,843.835,1.0,1161.456,869.605,1.0,1162.845,892.425,0.9649999737739563,491.688,825.37,1.0,481.134,880.598,1.0,476.991,930.296,1.0,1172.434,741.833,1.0,1168.13,796.629,1.0,1157.989,835.144,1.0,1857.374,461.649,1.0,1836.001,530.79,1.0,1796.018,595.642,0.4620000123977661,1756.411,650.578,0.953000009059906,1716.019,711.145,1.0
13,1899.222,76.978,0.9909999966621399,1866.077,53.292,1.0,1860.405,4.554,0.28700000047683716,1165.855,843.73,1.0,1161.24,869.744,1.0,1162.816,891.513,0.8059999942779541,493.118,824.139,1.0,481.364,880.435,1.0,477.147,930.503,1.0,1172.585,742.096,1.0,1168.541,796.752,1.0,1161.678,833.671,1.0,1858.446,461.326,1.0,1838.877,529.245,1.0,1803.946,590.69,0.5519999861717224,1757.474,649.573,0.9940000176429749,1721.833,713.608,1.0
14,1899.3,76.818,0.9909999966621399,1865.6,52.913,1.0,1860.19,4.349,0.2619999945163727,1166.669,847.362,1.0,1160.671,873.305,1.0,1162.355,891.415,0.8709999918937683,492.826,823.606,1.0,481.863,879.442,1.0,476.649,930.589,1.0,1172.678,741.339,1.0,1168.385,796.768,1.0,1157.594,834.671,1.0,1858.774,461.501,1.0,1840.453,527.7,1.0,1803.488,590.42,0.531000018119812,1757.053,649.523,0.9869999885559082,1718.245,711.284,1.0
15,1899.558,76.744,0.9929999709129333,1866.145,53.089,1.0,1860.271,4.588,0.30300000309944153,1164.919,844.188,1.0,1160.67,869.596,1.0,1162.083,891.179,0.8539999723434448,492.21,824.051,1.0,481.594,879.367,1.0,476.718,930.864,1.0,1172.215,742.105,1.0,1168.317,796.53,1.0,1157.073,834.421,1.0,1858.824,462.258,1.0,1839.239,528.763,1.0,1803.918,591.186,0.6489999890327454,1757.267,648.554,0.9950000047683716,1716.373,711.924,1.0
16,1899.218,76.623,0.9929999709129333,1865.58,53.625,1.0,1859.818,12.096,0.07199999690055847,1164.653,843.782,1.0,1160.204,869.463,1.0,1162.642,890.948,0.6790000200271606,492.753,823.732,1.0,481.475,878.674,1.0,477.63,930.989,1.0,1172.037,742.042,1.0,1168.174,796.535,1.0,1157.515,834.361,1.0,1859.296,462.218,1.0,1839.543,528.502,1.0,1803.846,590.006,0.4269999861717224,1756.159,645.642,0.9459999799728394,1713.636,711.775,1.0
17,1898.59,77.048,0.9929999709129333,1866.095,53.748,1.0,1859.866,12.061,0.09600000083446503,1164.349,843.826,1.0,1160.597,869.997,1.0,1163.5,891.085,0.21299999952316284,493.312,824.068,1.0,481.5,878.319,1.0,477.423,931.597,1.0,1172.188,741.984,1.0,1168.596,796.884,1.0,1157.718,834.518,1.0,1859.967,462.221,1.0,1838.699,529.547,1.0,1811.732,580.2,0.19900000095367432,1757.699,649.833,0.8460000157356262,1717.758,712.33,1.0
18,1899.102,76.417,0.9929999709129333,1866.978,53.81,1.0,1859.787,12.107,0.07000000029802322,1165.347,844.635,1.0,1161.094,869.907,1.0,1162.253,891.186,0.7179999947547913,493.153,824.01,1.0,481.553,877.101,1.0,477.355,931.619,1.0,1171.953,742.437,1.0,1168.634,796.696,1.0,1157.97,834.303,1.0,1859.417,462.071,1.0,1838.083,530.288,1.0,1803.792,590.116,0.3869999945163727,1764.956,646.648,0.9449999928474426,1724.359,714.077,1.0
19,1899.677,75.826,0.9929999709129333,1867.823,54.732,1.0,1859.728,12.226,0.039000000804662704,1165.48,844.94,1.0,1161.122,869.94,1.0,1162.29,891.01,0.7400000095367432,493.16,824.175,1.0,481.608,877.848,1.0,478.144,930.6,1.0,1172.027,742.421,1.0,1168.845,796.037,1.0,1161.083,832.738,1.0,1859.74,462.692,1.0,1837.029,531.847,0.9990000128746033,1803.84,588.827,0.1889999955892563,1764.437,649.466,0.8980000019073486,1722.838,714.405,1.0
20,1898.651,77.171,0.9929999709129333,1868.13,54.069,1.0,1859.812,20.291,0.11400000005960464,1164.313,844.145,1.0,1160.394,869.624,1.0,1161.747,891.404,0.8659999966621399,492.764,824.194,1.0,481.366,878.679,1.0,477.198,931.14,1.0,1172.119,742.469,1.0,1168.545,796.221,1.0,1157.741,834.514,1.0,1859.696,462.146,1.0,1835.654,531.777,1.0,1804.411,595.096,0.5130000114440918,1764.006,650.298,0.953000009059906,1725.279,713.561,1.0
21,1898.905,76.981,0.9929999709129333,1867.772,53.302,1.0,1859.705,12.037,0.12200000137090683,1164.552,844.197,1.0,1160.236,869.651,1.0,1162.064,891.412,0.8140000104904175,492.879,823.859,1.0,481.899,877.432,1.0,477.266,929.991,1.0,1171.993,741.625,1.0,1168.638,796.758,1.0,1162.031,832.504,1.0,1860.482,462.585,1.0,1840.13,526.528,1.0,1804.126,589.245,0.257999986410141,1757.747,650.487,0.9259999990463257,1725.023,714.267,1.0
22,1899.435,76.644,0.9919999837875366,1866.463,53.093,1.0,1859.633,11.836,0.2460000067949295,1165.694,844.197,1.0,1160.74,869.864,1.0,1161.906,891.657,0.8450000286102295,492.605,824.257,1.0,481.539,877.836,1.0,477.526,929.513,1.0,1171.793,741.884,1.0,1169.043,796.909,1.0,1161.368,832.508,1.0,1860.3,462.634,1.0,1839.224,528.399,1.0,1795.963,588.845,0.3700000047683716,1764.209,649.831,0.9729999899864197,1725.267,714.03,1.0
23,1898.852,76.55,0.9950000047683716,1866.584,54.976,1.0,1859.933,11.523,0.17100000381469727,1165.872,844.083,1.0,1160.866,869.563,1.0,1161.403,891.562,0.9729999899864197,493.636,824.211,1.0,481.17,877.397,1.0,478.871,928.794,1.0,1172.242,742.039,1.0,1168.841,796.499,1.0,1161.966,832.483,1.0,1860.805,462.358,1.0,1839.442,527.337,1.0,1795.917,588.624,0.24400000274181366,1764.437,650.197,0.9919999837875366,1725.041,714.32,1.0
24,1898.579,76.874,0.9959999918937683,1864.969,54.662,1.0,1851.682,4.617,0.41200000047683716,1164.741,843.791,1.0,1160.766,869.141,1.0,1162.199,891.802,0.8650000095367432,491.087,825.492,1.0,482.146,878.282,1.0,478.183,930.156,1.0,1171.806,741.439,1.0,1168.127,796.504,1.0,1158.007,834.523,1.0,1860.128,461.715,1.0,1837.864,530.245,1.0,1804.027,594.093,0.9120000004768372,1758.822,651.447,0.9990000128746033,1716.085,713.057,1.0
25,1898.824,77.227,0.9950000047683716,1864.703,54.607,1.0,1851.501,4.388,0.2639999985694885,1163.978,842.97,1.0,1160.021,868.371,1.0,1161.354,892.062,0.972000002861023,490.791,826.146,1.0,481.93,877.994,1.0,478.421,930.174,1.0,1171.227,742.183,1.0,1167.818,796.319,1.0,1158.196,834.51,1.0,1859.341,460.758,1.0,1836.479,528.437,1.0,1796.374,595.465,0.7649999856948853,1764.325,649.984,0.9990000128746033,1722.48,714.883,1.0
26,1899.066,76.931,0.9940000176429749,1865.219,54.434,1.0,1851.549,4.486,0.2840000092983246,1165.701,842.593,1.0,1160.283,868.958,1.0,1162.48,891.325,0.7239999771118164,491.185,826.274,1.0,482.153,878.869,1.0,478.862,930.455,1.0,1171.305,742.197,1.0,1167.703,797.019,1.0,1157.658,834.655,1.0,1860.33,461.437,1.0,1835.929,531.397,1.0,1804.148,594.974,0.7900000214576721,1760.815,651.259,1.0,1723.595,714.95,1.0
27,1898.454,77.548,0.9919999837875366,1865.371,54.189,1.0,1852.537,10.741,0.4169999957084656,1165.175,842.461,1.0,1160.269,869.684,0.9980000257492065,1164.057,890.89,0.13300000131130219,490.917,825.34,1.0,481.896,879.258,1.0,477.788,930.967,1.0,1171.288,741.824,1.0,1167.93,797.089,1.0,1157.521,835.189,1.0,1859.139,461.179,1.0,1835.967,531.037,1.0,1797.215,591.073,0.9279999732971191,1763.539,651.142,1.0,1722.852,714.793,1.0
28,1898.508,77.303,0.9950000047683716,1866.776,53.016,1.0,1859.841,11.711,0.23100000619888306,1164.903,843.366,1.0,1160.442,869.732,1.0,1162.444,891.329,0.7360000014305115,491.038,825.23,1.0,481.793,879.026,1.0,477.975,931.16,1.0,1171.442,742.076,1.0,1167.965,797.317,1.0,1158.047,834.979,1.0,1859.537,461.867,1.0,1836.339,530.279,1.0,1802.14,594.757,0.9909999966621399,1757.084,651.281,1.0,1723.989,713.593,1.0
29,1898.468,76.536,0.9959999918937683,1864.955,52.544,1.0,1851.821,4.704,0.38999998569488525,1166.15,844.064,1.0,1160.681,869.662,1.0,1162.154,891.3,0.7789999842643738,490.795,825.179,1.0,481.742,879.044,1.0,477.584,931.298,1.0,1171.484,742.498,1.0,1168.503,797.23,1.0,1158.55,834.11,1.0,1858.443,461.961,1.0,1835.179,529.025,1.0,1801.649,594.132,0.9890000224113464,1757.697,650.886,1.0,1725.426,713.087,1.0
30,1898.305,76.207,0.996999979019165,1864.147,53.448,1.0,1860.371,5.042,0.34299999475479126,1165.634,844.234,1.0,1160.603,869.681,1.0,1162.573,890.989,0.5509999990463257,491.056,825.223,1.0,481.869,878.32,1.0,477.449,931.336,1.0,1171.527,742.32,1.0,1168.726,797.192,1.0,1160.608,831.978,1.0,1857.827,461.238,1.0,1836.393,528.621,1.0,1798.23,591.225,0.9940000176429749,1762.396,651.843,1.0,1726.286,712.149,1.0
31,1898.376,75.975,0.996999979019165,1863.437,53.701,1.0,1860.671,4.449,0.25200000405311584,1164.967,843.931,1.0,1160.49,869.334,1.0,1161.899,890.863,0.875,490.921,825.011,1.0,482.082,878.571,1.0,478.171,931.208,1.0,1171.395,742.473,1.0,1168.598,797.071,1.0,1161.246,832.214,1.0,1858.042,461.022,1.0,1836.278,529.034,1.0,1802.464,594.959,0.9620000123977661,1756.814,651.03,1.0,1724.559,712.12,1.0
32,1898.433,75.745,0.9959999918937683,1863.243,53.325,1.0,1860.567,4.484,0.2590000033378601,1165.425,847.826,1.0,1160.033,869.436,1.0,1161.686,890.85,0.8920000195503235,491.244,824.579,1.0,481.628,879.046,1.0,477.914,930.217,1.0,1171.158,742.001,1.0,1168.663,797.071,1.0,1161.182,831.823,1.0,1859.017,461.432,1.0,1836.509,527.897,1.0,1796.346,593.089,0.9940000176429749,1754.777,648.937,0.9980000257492065,1725.565,713.548,1.0
33,1898.886,75.7,0.9959999918937683,1863.221,52.532,1.0,1860.235,4.531,0.5040000081062317,1164.27,843.955,1.0,1160.148,869.681,1.0,1157.608,889.917,0.9800000190734863,490.968,824.539,1.0,481.855,878.461,1.0,477.932,929.91,1.0,1164.29,741.243,1.0,1168.35,796.951,1.0,1155.682,830.262,1.0,1858.887,461.257,1.0,1837.141,528.294,1.0,1803.141,591.474,0.8080000281333923,1756.356,660.522,0.9940000176429749,1725.668,713.426,1.0
34,1900.017,74.74,0.9959999918937683,1863.753,53.532,1.0,1860.118,4.662,0.5649999976158142,1164.266,843.805,1.0,1160.824,870.217,1.0,1161.803,891.415,0.8949999809265137,486.185,825.677,1.0,481.037,878.938,1.0,477.323,930.912,1.0,1171.12,741.833,1.0,1168.513,796.491,1.0,1161.286,831.72,1.0,1859.243,461.377,1.0,1837.691,528.695,1.0,1801.713,593.616,0.9789999723434448,1755.779,650.025,0.9980000257492065,1721.926,713.574,1.0
35,1899.058,75.806,0.996999979019165,1863.944,53.145,1.0,1860.107,4.488,0.453000009059906,1162.193,840.701,1.0,1160.27,869.554,1.0,1161.48,890.919,0.9779999852180481,486.165,825.701,1.0,480.778,878.475,1.0,477.923,931.295,1.0,1171.471,741.87,1.0,1168.537,797.089,1.0,1155.236,830.194,1.0,1858.422,461.683,1.0,1837.035,528.702,1.0,1801.152,593.096,0.9800000190734863,1756.33,652.277,1.0,1725.222,713.291,1.0
36,1900.259,75.238,0.996999979019165,1866.521,54.156,1.0,1852.124,10.818,0.906000018119812,1164.097,844.546,1.0,1160.18,869.825,1.0,1161.227,893.416,1.0,490.11,825.169,1.0,480.487,880.147,1.0,479.219,931.142,1.0,1173.42,742.291,1.0,1168.15,796.154,1.0,1161.441,832.849,1.0,1856.732,461.38,1.0,1839.079,528.287,1.0,1803.905,592.147,0.9990000128746033,1754.556,647.437,0.9980000257492065,1726.102,713.254,1.0
37,1899.119,77.068,0.996999979019165,1866.831,52.712,1.0,1852.703,11.434,0.6449999809265137,1164.016,843.607,1.0,1159.716,868.778,1.0,1161.765,892.619,1.0,490.548,825.367,1.0,480.747,878.713,1.0,478.522,931.557,1.0,1173.627,742.501,1.0,1168.192,796.326,1.0,1158.683,835.093,1.0,1857.638,460.84,1.0,1835.325,530.558,1.0,1801.061,593.56,0.9959999918937683,1756.348,649.049,1.0,1726.732,712.601,1.0
38,1897.109,79.512,0.9980000257492065,1866.075,53.672,1.0,1859.874,11.912,0.17399999499320984,1162.313,841.355,1.0,1160.59,870.024,1.0,1161.903,892.408,0.972000002861023,491.608,824.947,1.0,481.448,878.887,1.0,479.083,930.893,1.0,1173.571,742.343,1.0,1168.33,796.336,1.0,1158.333,835.126,1.0,1857.106,460.671,1.0,1839.189,528.721,1.0,1801.054,593.354,1.0,1754.656,649.216,0.9990000128746033,1718.481,711.055,1.0
39,1897.33,77.763,0.996999979019165,1864.753,53.766,1.0,1860.633,4.162,0.11599999666213989,1164.058,844.425,1.0,1161.217,870.568,1.0,1161.867,893.199,0.9980000257492065,491.165,825.147,1.0,481.063,879.472,1.0,478.512,931.746,1.0,1173.921,741.948,1.0,1168.229,796.604,1.0,1157.815,835.056,1.0,1856.556,460.581,1.0,1838.193,527.72,1.0,1801.241,591.675,1.0,1755.577,649.951,1.0,1724.659,711.754,1.0
40,1898.673,77.214,0.996999979019165,1866.417,54.462,1.0,1859.813,12.186,0.052000001072883606,1163.715,844.485,1.0,1161.908,869.809,1.0,1162.341,892.7,0.996999979019165,491.151,825.43,1.0,481.02,879.285,1.0,478.595,930.318,1.0,1173.793,741.138,1.0,1168.188,796.906,1.0,1157.621,834.726,1.0,1854.212,460.547,1.0,1836.438,528.025,1.0,1788.744,594.064,0.9679999947547913,1755.366,649.401,1.0,1728.289,711.189,1.0
