scorer,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000
individuals,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap
bodyparts,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,tip,tip,tip,top_handle_inner,top_handle_inner,top_handle_inner,top_handle_outer,top_handle_outer,top_handle_outer,bottom_handle_outer,bottom_handle_outer,bottom_handle_outer,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,169.94201201824092,124.36153859612995,787.8106517401898,,,,223.73764482675693,169.0973459616106,805.2254569600507,219.00368885226598,120.92570096931735,780.1658127052733,197.78282414517176,147.76877666018578,795.6780281702312,255.24610064684543,-138.38644010973545,1076.338978631276,254.98927155615053,-94.87972895112578,1037.7470354029383,297.00117147458843,-90.64800022673542,1031.765856239265,304.2689234941085,-141.83964854612574,1067.610257874065,280.5402792981615,-115.95664877657343,1047.3503760464698,478.89869012646926,-122.30494564652287,722.4764721735528,397.76869343544655,-45.87819650801227,662.1595372290432,379.57285933694857,-13.657087991031647,659.3076961187692,384.7135090604707,43.20312133834163,720.0520223056939,204.13185764133075,98.92104025756366,800.5170887895325,211.36589498458204,85.01217814806881,815.1852699129887,275.5891451290778,119.17368438014174,868.9747819385336,216.0914208833805,99.77836056620473,798.2268845296378,198.1867577961447,103.56856375153367,895.0369706922663,180.14156690557297,109.73412350233845,888.0218086894441,152.60158810549345,143.369463558186,760.2926097782591,249.67680606798208,107.00434545770659,846.3620544677359,385.29030962065775,-190.36410346165977,580.6312523885048,381.49199492110904,-203.54633392380404,587.5564278212901,382.89919779643134,-216.9619194680787,600.2898957614825,386.1447798670985,-234.91200490786247,610.1610517087337
1,171.16399428333554,124.43171952834591,788.2552368311506,,,,223.33658343990936,169.3683601922192,803.7820483698539,220.4835857054979,121.12642556479251,781.4608100954356,197.61814426071163,147.222686268725,792.7375414469808,255.59628228221644,-138.5762976228884,1077.815648178021,255.56539657041444,-92.86533305610989,1040.0917302284308,298.8700942951274,-90.99262771856601,1035.6884455771742,304.4668603135268,-141.57709004578996,1065.6340110973438,281.6135032457272,-116.09067288055245,1048.5609163404738,479.24305623098303,-122.26114566926047,722.2177381306526,398.0189107463048,-45.3798283036167,661.7891627610769,379.3689021951535,-13.649749582704034,658.9534281305396,381.67495768157846,42.86189364338582,714.3648940564303,205.2347044224678,98.90140352391903,800.3581788062811,210.8202258219362,84.79270790634348,813.0807607457594,275.79285660368436,119.26177582862026,869.6171154170228,214.71623643862267,99.14338094131656,793.1470475305324,194.99036611819457,102.19752307802482,877.7701368664708,155.0387893911743,143.65482233797619,758.9311368798742,152.4639040768752,142.7665532875333,754.2383947265911,258.49913136642243,110.342554875835,867.862791158253,424.580730859819,-209.7767012536673,639.8417903161966,417.295509161138,-222.1903481122011,642.6993540435569,382.13979412283715,-216.5316190662437,599.0993412900024,385.7220548888581,-234.65483926082908,609.4930889891664
2,171.1181332917297,124.39837979431665,788.0440348961237,,,,222.58737969470002,169.37240202990026,801.0856852765554,221.23159964837004,121.78911293773906,782.1319179487831,197.63861456065914,147.80423610410324,792.8196572633891,254.65995486621915,-138.06865022867302,1073.867279556346,254.51647666019102,-91.74431135425489,1035.8228701286844,299.054315389117,-90.82390319225034,1033.7680038142316,304.0162827249004,-141.3675714670787,1064.0569895371516,281.4883926069261,-116.03909801615305,1048.095078855576,480.14982112376816,-122.49247320380309,723.5842298958833,398.0708973260031,-45.38575551460368,661.8756012546371,380.28154729684087,-13.682586689340425,660.538667761262,384.3427141064292,43.16148126328884,719.358021054814,204.6708240372722,98.62967286475792,798.1592023737636,211.22357856365107,84.95493793469161,814.6363911545773,277.54262358999637,120.01843182270112,875.1343987071958,215.93105173966532,99.70431148929138,797.6344919143311,203.86679416594174,106.8497988715386,917.7283338659757,156.98452324149994,144.95086640765672,765.7781621536582,152.77653704380097,143.05930147211043,755.7849889092628,264.1429422238845,112.75166358717372,886.8108372024901,392.4903828774985,-193.71299542018474,590.8457376650516,597.21143386743,-317.6377296613584,918.7868213345077,382.18714491474867,-216.5584494141801,599.1735754542533,385.7979200351668,-234.7009919852764,609.6129661955232
3,170.9865061733189,124.71293024522602,790.0366621869522,,,,215.42222101423113,168.22920867863925,777.2966737626897,220.54228042764674,121.40963922532067,779.6949308048117,197.9371525565353,148.02749804371265,794.017230885815,254.31111991690042,-137.11352549736498,1072.3962888062067,253.19565151127057,-90.05792852587464,1033.4516388215125,299.0841538202646,-90.60923871894715,1031.32466834574,303.44745055332703,-141.1030645072971,1062.0660769366448,281.2800303481467,-115.95320399990088,1047.3192619345887,479.39338331440234,-122.81552769518596,722.4442805599175,398.00574406648605,-45.378327114468725,661.7672704193355,380.52248308328484,-13.674289974492266,660.1381366996267,383.7932488001063,43.0997766032205,718.329610053675,204.89975131815757,98.7192079179919,803.5284365417945,211.53013365904621,85.07823557636569,815.8186973076164,,,,261.9056166018013,116.8784410536076,856.7006150526212,199.2558012027069,104.09838332064494,894.0965438583002,173.53313596512746,100.07077507322353,809.821301170595,152.8723621674542,143.68921673690045,756.2590354573707,264.26304247510865,112.80292940184493,887.214051475185,586.2390504474155,-289.9677023718399,882.510398522991,961.932902506077,-511.6214558383969,1479.8967730862723,384.01966181380345,-217.59680725395805,602.0465022836785,385.89551845578296,-234.7603661937551,609.7671849188445
4,171.12278838903214,125.94185416090484,790.6663489922278,,,,213.79300757299228,166.9569105531357,771.4180685623434,220.90813324033638,121.61104304644779,780.9883498395731,198.02705203773678,148.09472946088624,794.3778591771676,254.0046639726269,-136.94829774427774,1071.1040047038484,252.60636175672778,-89.84832692221804,1031.0463745172563,298.89982133757894,-90.55339414906948,1030.6890390950998,303.03915843273836,-140.91320867122334,1060.6370545145844,281.26502309411734,-116.69506277309122,1047.2633838610752,479.6805443035112,-122.88909531134085,722.8770312431816,397.7859817258585,-45.35327107563233,661.4018698529715,380.56957043509254,-13.675982085028108,660.2198247944604,380.4656835478908,42.726092804843354,712.1015467473893,203.61697644961777,97.8271506964644,796.2675056688963,211.83242688353357,84.61625867248586,816.984566492967,235.02070547834722,107.43803679010159,783.4023515944908,249.03200968006544,111.13344357217875,814.590685869373,199.5912023891898,104.27360894050621,895.6015491822619,174.95841032143858,100.22451981989695,811.0654783113048,152.6321921757511,143.4634739178438,755.0709153570726,263.7679515619078,112.5915956307424,885.5518757474123,493.5665602291504,-244.12969645742925,743.0034240008716,663.227827116279,-352.7497454112956,1020.3505032558138,384.30682118154016,-218.00364519939387,603.1721408678882,385.88482396354766,-234.75386017646977,609.7502861726488
5,170.42946915918034,125.43158951319212,787.4628938047937,,,,210.34443303289146,164.2638227035209,758.9747583661033,220.75354579974683,121.52594187965862,780.4418285849637,198.2881185232248,147.72180749581216,795.4251172851425,254.16969534872442,-137.80284687581442,1071.7999201452235,253.18336141328476,-90.05355712076016,1033.4014751562643,299.401197518482,-90.70528890338247,1032.4179224775241,303.740733699534,-141.2394411702833,1063.0925679483692,281.60308644600434,-116.83532309993797,1048.5221303840588,480.8373598302981,-123.70304520930166,724.6203485063696,398.2869533147106,-45.41038897649908,662.2348392406116,380.6924843930387,-13.697372267243328,661.2524542807124,382.0735930438529,42.906660181395246,715.111003023254,203.60968974103048,97.823649819713,796.2390101604545,212.4321519417931,84.27060572897578,819.2975556983756,220.6888432789316,121.7593618090657,887.8286798577708,245.02747187946716,109.3463717966781,801.4917304468553,191.5409288836327,101.62139313761863,862.2421235919156,175.05884249080592,100.28205215532923,811.5310579043984,152.6893089966526,143.51715969296677,755.3534720682461,261.14581389490536,111.20563366816543,874.6510513226497,388.33364378385767,-192.07900660276832,584.5882809649471,718.6765578142346,-382.2411582220763,1105.6562427911301,384.181535754327,-217.9325752148985,602.9755045471501,385.9707092498126,-234.8061086745474,609.885996557266
6,171.1159017670643,125.9367857889615,790.6345296167988,193.95713159215046,164.4068760864212,752.1883219640185,213.98271431399723,167.10505782768342,772.1025774216396,221.23234083327998,121.78952096377533,782.1345382994747,198.63473556119956,148.54918619333262,796.8155581251559,254.8024927475804,-138.14592980290502,1074.4683429114837,253.44581395004306,-90.1469075857296,1034.4727100001758,299.5783932520815,-90.75897135469465,1033.028942248557,305.03774809600384,-141.48883078767258,1064.9696941007614,281.79581382657057,-116.91528445996012,1049.2397323329756,480.1457453680742,-123.52511640793298,723.5780877452141,397.0946374763577,-45.274447978302064,660.2523663502385,380.91755759206256,-13.705470434453863,661.6434002839796,382.1245936400594,42.912387521076184,715.2064586846031,203.59355778854285,97.81589927270775,796.1759243127375,212.4964287627572,84.29610397200287,819.5454552833612,224.06871392412697,118.4731131093085,901.4258606143039,275.1613218902062,112.50754983828523,900.060398706282,201.7358450215929,107.03027147447854,908.1356367531513,177.31720941850907,101.57575241523865,822.0003085626249,153.0112847607864,144.3604700746642,756.9462850356924,266.12845740253107,114.60077113027654,891.339331013262,389.1310097467811,-192.4734026704509,585.7886168231114,447.7504428970207,-238.40617641601543,689.6046425256645,384.8151500852076,-218.2920021783801,603.969966501447,386.0881764825826,-234.87757011750796,610.0716106948258
