scorer,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,middle,middle,middle,tail,tail,tail,head,head,head,middle,middle,middle,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
27,1287.976,521.306,1.0,1283.877,560.829,1.0,1279.913,600.657,1.0,1277.26,259.651,1.0,1287.249,311.936,1.0,1295.334,358.355,1.0,1168.721,649.409,1.0,1168.173,692.036,1.0,1167.518,733.762,1.0,299.081,424.492,0.9760000109672546,379.84,549.989,0.9860000014305115,444.265,669.49,0.9520000219345093,191.345,181.339,0.9919999837875366,189.112,244.389,0.9940000176429749,161.068,333.48,0.9900000095367432
28,1287.976,520.242,1.0,1283.799,560.785,1.0,1280.55,600.794,1.0,1305.51,227.514,1.0,1313.207,281.554,1.0,1327.455,329.371,1.0,1168.472,649.409,1.0,1167.284,692.036,1.0,1168.27,733.762,1.0,299.327,424.39,0.9879999756813049,379.782,549.989,0.9900000095367432,444.371,669.303,0.949999988079071,191.345,181.57,0.9950000047683716,189.243,244.389,0.9940000176429749,161.017,333.799,0.9909999966621399
29,1287.976,519.917,1.0,1283.799,560.785,1.0,1280.55,600.794,1.0,1326.655,201.42,1.0,1334.466,253.685,1.0,1347.754,310.413,1.0,1168.472,648.563,1.0,1165.465,692.036,1.0,1168.406,733.877,0.9990000128746033,299.081,424.39,0.9909999966621399,373.34,549.89,0.8899999856948853,452.106,668.844,0.8180000185966492,191.345,181.57,0.9929999709129333,189.755,244.367,0.9950000047683716,161.082,334.025,0.9909999966621399
30,1288.067,519.917,1.0,1283.799,560.785,1.0,1280.798,600.9,1.0,1345.892,184.394,1.0,1360.165,235.436,1.0,1373.195,288.73,1.0,1168.457,648.423,1.0,1165.465,691.161,1.0,1168.406,734.975,1.0,298.202,424.55,0.9919999837875366,373.34,549.89,0.9589999914169312,452.802,668.838,0.796999990940094,191.402,181.605,0.9959999918937683,189.784,244.367,0.9950000047683716,160.765,334.218,0.9900000095367432
31,1288.917,519.917,1.0,1283.799,560.254,1.0,1280.798,601.216,1.0,1362.58,167.348,1.0,1376.082,220.057,1.0,1391.96,274.051,1.0,1168.472,648.423,1.0,1165.465,690.946,1.0,1167.354,734.975,1.0,296.935,424.772,0.9919999837875366,373.16,548.95,0.9369999766349792,452.802,668.763,0.8600000143051147,191.632,181.776,0.9950000047683716,189.784,244.425,0.9950000047683716,160.765,334.218,0.9919999837875366
32,1289.143,518.568,1.0,1283.799,560.483,1.0,1280.798,601.286,1.0,1375.958,150.327,1.0,1387.799,207.018,1.0,1407.367,258.242,1.0,1168.008,648.423,1.0,1165.696,690.645,1.0,1167.573,735.198,1.0,296.953,424.39,0.9929999709129333,373.34,548.707,0.9089999794960022,452.686,668.434,0.8119999766349792,191.781,181.776,0.9950000047683716,189.852,244.436,0.9940000176429749,160.932,334.218,0.9909999966621399
33,1289.399,518.107,1.0,1282.644,560.809,1.0,1280.544,601.407,1.0,1386.817,140.642,1.0,1400.311,192.851,1.0,1417.436,246.653,1.0,1168.008,648.387,1.0,1165.696,690.645,1.0,1167.354,735.198,1.0,296.953,424.63,0.9919999837875366,373.16,548.088,0.9039999842643738,452.277,668.434,0.8629999756813049,191.632,181.391,0.9929999709129333,189.852,244.877,0.9929999709129333,161.306,334.033,0.9940000176429749
34,1289.399,518.006,1.0,1282.404,560.809,1.0,1280.499,601.471,1.0,1390.953,130.939,1.0,1403.865,187.227,1.0,1417.647,239.026,1.0,1167.478,647.814,1.0,1166.858,690.946,1.0,1167.244,734.732,1.0,296.953,424.63,0.9959999918937683,373.16,547.951,0.9369999766349792,452.277,668.434,0.8389999866485596,191.632,181.776,0.9919999837875366,189.889,244.877,0.9940000176429749,161.306,333.905,0.9929999709129333
35,1289.904,517.673,1.0,1282.404,560.809,1.0,1280.499,601.895,1.0,1396.275,123.837,1.0,1413.314,177.001,1.0,1424.529,227.515,1.0,1167.478,647.814,1.0,1165.696,692.374,1.0,1167.12,734.336,1.0,298.675,424.63,0.9940000176429749,372.265,547.348,0.9700000286102295,450.349,669.661,0.9639999866485596,191.612,182.063,0.9919999837875366,189.889,245.494,0.9929999709129333,161.306,333.905,0.9959999918937683
36,1289.71,517.673,1.0,1282.404,560.809,1.0,1280.544,601.987,1.0,1398.475,122.179,1.0,1414.482,173.12,1.0,1431.79,214.57,1.0,1167.478,647.814,1.0,1165.696,693.684,1.0,1167.12,734.294,1.0,298.703,424.364,0.9959999918937683,372.265,547.164,0.9670000076293945,448.644,669.67,0.9610000252723694,191.612,182.063,0.9940000176429749,190.0,245.087,0.9929999709129333,161.306,333.732,0.9950000047683716
37,1289.71,517.673,1.0,1282.348,560.978,1.0,1280.099,601.934,1.0,1398.475,111.967,1.0,1414.576,161.226,1.0,1431.79,205.222,1.0,1167.806,648.201,1.0,1165.996,694.499,1.0,1167.12,734.294,1.0,298.703,424.63,0.9940000176429749,371.924,547.164,0.9649999737739563,448.644,669.829,0.9750000238418579,191.557,182.063,0.9940000176429749,190.0,245.087,0.9929999709129333,161.196,333.732,0.9950000047683716
38,1289.408,518.006,1.0,1282.348,560.99,1.0,1280.099,601.934,1.0,1398.475,98.636,1.0,1414.576,149.543,1.0,1431.79,195.493,1.0,1167.806,648.201,1.0,1166.13,694.499,1.0,1167.148,734.294,1.0,298.675,424.7,0.996999979019165,371.924,547.164,0.9710000157356262,449.332,669.985,0.9750000238418579,191.473,182.063,0.9940000176429749,189.948,245.087,0.9940000176429749,161.181,333.759,0.9940000176429749
39,1289.408,518.229,1.0,1281.616,560.99,1.0,1280.039,601.934,1.0,1391.058,98.636,1.0,1414.482,149.543,1.0,1429.435,195.493,1.0,1167.981,648.201,1.0,1166.13,694.499,1.0,1167.148,734.291,1.0,296.367,424.722,0.9919999837875366,372.56,547.433,0.9670000076293945,449.856,669.987,0.9750000238418579,191.198,182.306,0.9919999837875366,190.078,245.105,0.9929999709129333,161.181,333.759,0.9959999918937683
40,1289.405,518.465,1.0,1281.539,561.176,1.0,1280.039,601.934,1.0,1385.555,98.636,1.0,1401.632,149.543,1.0,1418.626,195.493,1.0,1167.981,648.201,0.9990000128746033,1166.663,694.499,1.0,1167.158,733.647,1.0,295.309,424.907,0.996999979019165,372.56,547.907,0.972000002861023,449.627,669.985,0.972000002861023,191.198,182.306,0.9919999837875366,190.088,245.087,0.9929999709129333,161.196,333.732,0.9959999918937683
41,1289.176,518.789,1.0,1281.539,561.176,1.0,1280.039,601.897,1.0,1363.643,105.023,1.0,1381.745,154.237,1.0,1401.696,201.24,1.0,1167.806,647.659,1.0,1166.663,692.846,1.0,1167.148,733.585,1.0,294.823,424.948,0.996999979019165,374.306,548.41,0.9459999799728394,449.856,670.08,0.9789999723434448,191.198,182.081,0.9950000047683716,190.212,245.051,0.9929999709129333,161.181,333.759,0.996999979019165
42,1288.396,518.789,1.0,1281.427,561.561,1.0,1280.256,601.597,1.0,1344.374,121.768,1.0,1360.356,162.749,1.0,1372.504,215.107,1.0,1167.128,647.659,1.0,1167.024,692.727,1.0,1167.158,733.585,1.0,294.823,425.622,0.9959999918937683,374.306,550.429,0.9610000252723694,449.856,670.08,0.9729999899864197,191.298,182.089,0.9940000176429749,190.088,245.051,0.9929999709129333,161.243,333.622,0.996999979019165
43,1287.615,518.789,1.0,1281.427,561.561,1.0,1280.256,601.374,1.0,1316.87,134.726,1.0,1324.88,181.903,1.0,1337.203,227.746,1.0,1167.128,647.659,1.0,1167.185,692.846,1.0,1167.158,733.585,1.0,294.823,425.622,0.9919999837875366,373.959,550.429,0.925000011920929,449.949,670.004,0.9700000286102295,191.482,182.089,0.9929999709129333,190.088,245.105,0.9929999709129333,161.27,333.622,0.9959999918937683
44,1286.516,518.054,1.0,1281.741,561.461,1.0,1280.256,600.996,1.0,1283.384,153.823,1.0,1287.074,207.838,1.0,1296.142,247.809,1.0,1167.128,648.201,1.0,1167.185,692.846,1.0,1167.158,733.585,1.0,295.766,425.622,0.9869999885559082,371.349,553.87,0.9359999895095825,450.206,669.931,0.9760000109672546,191.523,182.081,0.9909999966621399,189.955,245.33,0.9929999709129333,161.243,333.631,0.9959999918937683
45,1286.516,517.746,1.0,1282.64,561.461,1.0,1279.846,599.894,1.0,1246.878,173.164,1.0,1255.64,224.868,1.0,1254.259,267.513,1.0,1167.128,647.096,1.0,1167.371,692.727,1.0,1167.122,733.557,1.0,296.837,425.549,0.9929999709129333,371.207,554.065,0.9419999718666077,450.206,670.004,0.968999981880188,191.596,181.84,0.9919999837875366,189.955,245.653,0.9909999966621399,161.19,333.678,0.9959999918937683
46,1286.516,517.746,1.0,1283.533,561.461,1.0,1279.432,599.5,1.0,1212.192,201.227,1.0,1212.252,250.275,1.0,1215.675,288.628,1.0,1166.979,647.366,1.0,1167.371,691.766,1.0,1167.122,733.606,1.0,298.149,425.544,0.9919999837875366,371.207,554.761,0.8820000290870667,449.949,670.004,0.9459999799728394,191.72,181.834,0.9919999837875366,189.925,246.06,0.9890000224113464,161.19,333.631,0.996999979019165
47,1287.338,518.054,1.0,1283.582,561.448,1.0,1279.279,599.406,1.0,1176.666,224.141,1.0,1179.499,274.383,1.0,1182.36,316.151,1.0,1167.153,647.366,1.0,1167.371,691.694,1.0,1166.729,733.606,1.0,299.713,424.384,0.9959999918937683,371.207,554.77,0.9390000104904175,444.534,669.931,0.8930000066757202,191.875,181.834,0.9919999837875366,189.847,246.135,0.9900000095367432,161.025,333.678,0.9959999918937683
48,1287.338,518.354,1.0,1283.582,561.448,1.0,1278.776,599.384,1.0,1144.64,252.381,1.0,1143.383,298.282,1.0,1148.303,338.476,1.0,1167.153,648.287,1.0,1167.938,691.694,1.0,1166.729,733.606,1.0,299.713,424.384,0.9959999918937683,371.699,555.412,0.8659999966621399,444.534,670.391,0.9580000042915344,191.875,181.84,0.9929999709129333,189.875,246.135,0.9900000095367432,161.025,333.678,0.996999979019165
49,1287.338,518.354,1.0,1283.533,561.174,1.0,1278.776,599.084,1.0,1109.002,281.02,1.0,1110.479,324.158,1.0,1116.02,364.185,1.0,1167.153,648.093,0.9990000128746033,1167.938,691.766,1.0,1167.122,733.741,1.0,300.146,424.104,0.9950000047683716,372.105,555.629,0.9079999923706055,444.534,670.391,0.9739999771118164,191.969,182.329,0.9929999709129333,189.925,246.135,0.9909999966621399,161.051,333.576,0.996999979019165
50,1286.858,518.354,1.0,1283.487,561.089,1.0,1278.694,599.084,1.0,1074.556,306.702,1.0,1072.703,352.276,1.0,1081.887,389.293,1.0,1166.936,648.093,1.0,1167.266,694.259,1.0,1166.416,733.768,1.0,300.233,423.542,0.35600000619888306,372.551,555.412,0.7039999961853027,445.12,670.391,0.9390000104904175,191.969,182.487,0.9929999709129333,189.925,246.038,0.9869999885559082,161.042,333.576,0.996999979019165
51,1286.756,518.354,1.0,1282.44,558.539,1.0,1278.677,599.084,1.0,1036.051,331.489,1.0,1037.441,377.055,1.0,1045.324,414.31,1.0,1166.936,648.306,1.0,1166.202,694.259,1.0,1168.163,733.835,1.0,300.635,424.384,0.9369999766349792,372.551,555.412,0.9259999990463257,445.12,670.391,0.8960000276565552,191.869,182.487,0.9929999709129333,190.078,245.424,0.9879999756813049,161.051,333.576,0.9980000257492065
52,1286.441,518.354,1.0,1282.44,558.539,1.0,1278.694,599.125,1.0,994.338,358.658,1.0,1002.099,397.033,1.0,1011.95,431.443,1.0,1166.685,648.093,1.0,1166.202,694.259,1.0,1168.163,733.999,1.0,301.078,424.466,0.9430000185966492,372.105,555.34,0.9480000138282776,445.12,670.391,0.9440000057220459,191.869,182.487,0.9919999837875366,190.206,245.392,0.9860000014305115,161.141,333.526,0.9980000257492065
53,1286.418,518.388,1.0,1282.44,558.539,1.0,1278.854,599.125,1.0,962.264,376.929,1.0,968.085,416.791,1.0,977.383,451.612,1.0,1166.641,648.093,1.0,1166.202,694.259,1.0,1168.292,734.095,1.0,301.078,424.108,0.9950000047683716,370.905,554.81,0.9459999799728394,444.541,670.291,0.9639999866485596,192.026,182.507,0.9929999709129333,190.301,245.392,0.9869999885559082,161.051,333.576,0.996999979019165
54,1285.386,518.45,1.0,1282.863,561.132,1.0,1278.677,599.125,1.0,927.048,393.718,1.0,931.074,431.152,1.0,940.161,465.229,1.0,1166.165,647.325,1.0,1166.202,691.285,1.0,1168.292,734.398,1.0,301.21,424.108,0.9850000143051147,370.905,554.81,0.9290000200271606,444.541,670.291,0.9459999799728394,192.026,182.703,0.9929999709129333,190.382,245.403,0.9789999723434448,161.102,333.526,0.9980000257492065
55,1285.231,518.508,1.0,1282.863,561.132,1.0,1278.695,599.125,1.0,891.825,407.841,1.0,894.886,446.76,1.0,908.325,480.523,1.0,1166.641,647.769,1.0,1165.344,691.146,1.0,1168.292,734.534,1.0,305.094,424.108,0.9850000143051147,370.905,555.34,0.8889999985694885,444.541,669.739,0.9309999942779541,192.037,183.197,0.9950000047683716,190.301,245.403,0.9819999933242798,161.102,333.329,0.9980000257492065
56,1285.187,518.45,1.0,1282.951,561.132,1.0,1278.923,600.064,1.0,858.939,415.214,1.0,866.763,457.518,1.0,879.782,487.127,1.0,1166.641,647.314,1.0,1166.217,691.08,1.0,1168.292,734.398,1.0,305.094,424.108,0.9819999933242798,370.905,555.824,0.8820000290870667,445.357,669.692,0.8759999871253967,192.575,183.339,0.9950000047683716,190.348,245.696,0.9789999723434448,160.889,333.437,0.996999979019165
57,1285.132,518.463,1.0,1283.089,558.633,1.0,1278.923,600.005,1.0,830.554,426.554,1.0,839.68,463.606,1.0,851.229,497.393,1.0,1166.641,647.769,0.9990000128746033,1167.935,691.08,1.0,1168.292,734.398,1.0,302.3,424.108,0.9769999980926514,370.86,555.832,0.8619999885559082,445.404,669.183,0.9049999713897705,192.575,183.372,0.9950000047683716,190.353,245.8,0.9769999980926514,160.886,333.437,0.996999979019165
58,1285.106,519.024,1.0,1283.089,558.633,1.0,1280.707,600.064,1.0,806.636,430.946,1.0,812.932,471.247,1.0,827.439,498.39,1.0,1166.839,647.301,1.0,1167.935,690.791,1.0,1168.336,733.597,1.0,302.3,424.584,0.9919999837875366,370.86,555.832,0.878000020980835,449.462,668.795,0.8069999814033508,192.575,183.529,0.9959999918937683,190.348,245.807,0.9810000061988831,160.886,333.329,0.996999979019165
59,1285.132,518.963,1.0,1281.794,558.633,1.0,1280.707,600.71,1.0,779.149,430.946,1.0,790.501,471.478,1.0,800.048,501.803,1.0,1167.199,647.769,1.0,1168.169,690.54,1.0,1168.336,733.512,1.0,301.634,424.941,0.9929999709129333,370.463,555.832,0.8349999785423279,450.031,668.492,0.8600000143051147,192.354,183.543,0.9959999918937683,190.348,245.922,0.9810000061988831,160.886,333.329,0.996999979019165
60,1285.132,518.95,1.0,1281.331,561.918,1.0,1281.173,600.488,1.0,753.987,431.07,1.0,761.961,474.591,1.0,776.858,502.604,1.0,1167.923,647.301,1.0,1170.269,689.487,1.0,1168.793,732.774,1.0,284.704,427.947,0.7609999775886536,358.653,549.742,0.9549999833106995,450.495,668.482,0.8429999947547913,192.354,183.783,0.9959999918937683,190.348,246.277,0.9879999756813049,160.846,332.72,0.9959999918937683
61,1285.106,518.95,1.0,1281.331,561.918,1.0,1280.707,600.488,1.0,727.739,431.643,1.0,736.153,477.128,1.0,749.987,505.1,1.0,1168.007,647.793,0.9990000128746033,1170.269,690.54,1.0,1168.793,732.774,1.0,284.704,427.947,0.8059999942779541,357.963,549.256,0.9399999976158142,450.495,668.482,0.8320000171661377,192.316,183.898,0.9950000047683716,190.353,246.348,0.9879999756813049,160.846,332.72,0.9950000047683716
62,1285.106,518.95,1.0,1281.331,561.918,1.0,1280.596,600.488,1.0,707.807,431.643,1.0,715.463,477.526,1.0,730.914,505.415,1.0,1168.098,647.529,1.0,1170.52,690.54,1.0,1168.793,732.774,1.0,284.704,427.947,0.8130000233650208,356.762,549.256,0.9599999785423279,450.654,668.239,0.8450000286102295,192.189,183.898,0.9959999918937683,190.39,246.446,0.9869999885559082,160.927,332.72,0.9959999918937683
63,1285.165,518.85,1.0,1281.531,561.728,1.0,1280.596,600.488,0.9990000128746033,691.957,437.136,1.0,696.588,480.158,1.0,710.035,507.601,1.0,1168.098,647.793,0.9990000128746033,1170.269,692.918,1.0,1168.093,733.195,1.0,285.073,427.523,0.9520000219345093,356.501,549.655,0.906000018119812,450.654,668.239,0.9190000295639038,191.518,183.903,0.9959999918937683,190.405,246.472,0.984000027179718,161.088,332.72,0.9950000047683716
64,1285.159,518.85,1.0,1282.043,561.728,1.0,1279.571,600.488,0.9990000128746033,680.486,440.549,1.0,683.961,480.465,1.0,695.023,512.811,1.0,1168.159,648.118,0.9990000128746033,1170.335,692.918,1.0,1167.703,733.195,1.0,285.607,427.402,0.9750000238418579,356.762,549.742,0.9079999923706055,450.495,668.239,0.8740000128746033,191.304,183.904,0.9959999918937683,190.519,246.582,0.9860000014305115,161.199,332.72,0.9950000047683716
65,1285.413,518.85,1.0,1282.097,561.671,0.9990000128746033,1279.571,600.265,0.9990000128746033,671.897,445.645,1.0,671.459,492.037,1.0,677.219,517.084,1.0,1168.303,648.118,0.9990000128746033,1170.335,692.918,1.0,1167.703,733.195,1.0,286.251,426.809,0.9480000138282776,356.762,549.83,0.9430000185966492,444.358,668.239,0.8970000147819519,191.051,183.903,0.9959999918937683,190.519,246.582,0.9850000143051147,161.339,332.534,0.9950000047683716
66,1285.919,518.883,1.0,1282.097,561.728,0.9990000128746033,1279.571,600.265,0.9990000128746033,662.448,448.839,1.0,667.869,498.027,1.0,674.535,527.769,1.0,1168.224,647.876,1.0,1170.672,690.964,1.0,1167.793,732.464,1.0,291.069,423.198,0.9259999990463257,357.414,550.05,0.9399999976158142,450.022,668.239,0.9160000085830688,191.051,183.862,0.996999979019165,190.519,246.562,0.9810000061988831,161.626,332.359,0.9940000176429749
67,1286.197,519.844,1.0,1282.097,561.671,1.0,1279.571,599.842,0.9990000128746033,662.448,453.797,1.0,666.959,504.344,1.0,674.535,536.5,1.0,1168.365,648.118,0.9990000128746033,1170.672,690.252,0.9990000128746033,1167.793,732.464,1.0,293.919,421.988,0.9620000123977661,357.414,549.83,0.7110000252723694,450.022,668.436,0.8859999775886536,191.137,183.862,0.9950000047683716,190.166,246.562,0.9860000014305115,161.678,332.085,0.9950000047683716
68,1287.19,519.879,1.0,1282.051,561.655,1.0,1279.214,599.842,0.9990000128746033,662.448,458.941,1.0,666.959,512.475,1.0,674.535,546.101,1.0,1168.365,648.118,0.9990000128746033,1171.045,690.252,1.0,1168.466,732.464,1.0,293.919,421.988,0.9359999895095825,357.414,549.83,0.8500000238418579,450.022,668.436,0.8640000224113464,191.2,183.814,0.9959999918937683,189.955,246.449,0.9860000014305115,161.719,331.87,0.9940000176429749
69,1287.254,519.901,1.0,1281.915,561.655,1.0,1279.214,599.842,0.9990000128746033,662.901,469.983,1.0,666.959,519.323,1.0,675.318,554.443,1.0,1168.224,648.409,0.9990000128746033,1171.045,690.964,1.0,1168.466,732.483,1.0,293.919,421.988,0.9599999785423279,356.785,549.929,0.9070000052452087,450.212,668.202,0.8939999938011169,191.2,183.802,0.996999979019165,189.955,246.341,0.9869999885559082,161.81,331.092,0.9929999709129333
70,1287.287,520.346,1.0,1281.465,561.784,1.0,1279.214,600.153,0.9990000128746033,663.119,476.65,1.0,670.503,526.921,1.0,680.175,563.778,1.0,1167.776,649.093,0.9980000257492065,1171.045,690.964,1.0,1168.468,732.503,1.0,290.236,425.409,0.9760000109672546,356.692,549.929,0.9419999718666077,453.248,667.7,0.9480000138282776,191.438,183.802,0.9959999918937683,189.955,246.341,0.9890000224113464,162.142,330.9,0.9929999709129333
71,1287.363,520.346,1.0,1281.367,562.448,1.0,1279.399,600.153,1.0,671.674,479.817,1.0,679.317,527.888,1.0,691.711,565.899,1.0,1167.776,649.093,0.9980000257492065,1170.813,690.657,0.9990000128746033,1168.468,732.71,1.0,290.236,425.409,0.9700000286102295,356.684,549.929,0.949999988079071,453.248,667.7,0.9309999942779541,191.812,183.684,0.9959999918937683,190.135,246.184,0.9909999966621399,162.238,330.852,0.9959999918937683
72,1287.363,520.346,1.0,1281.367,562.486,1.0,1279.461,600.364,0.9990000128746033,679.026,485.293,1.0,686.775,530.653,1.0,702.936,566.049,1.0,1167.776,649.571,0.9980000257492065,1170.674,691.129,1.0,1168.592,732.76,1.0,290.236,425.409,0.9890000224113464,356.504,549.929,0.9169999957084656,453.248,667.7,0.921999990940094,191.919,183.29,0.9959999918937683,190.277,246.004,0.9929999709129333,162.415,330.852,0.9940000176429749
73,1287.363,520.036,1.0,1281.465,562.486,1.0,1279.461,600.421,0.9990000128746033,687.352,486.562,1.0,702.343,533.434,1.0,713.725,566.049,1.0,1167.791,649.662,0.9990000128746033,1170.414,691.129,1.0,1168.468,732.829,1.0,290.429,425.338,0.9909999966621399,356.504,550.406,0.8999999761581421,445.974,668.412,0.9409999847412109,191.919,182.669,0.9959999918937683,190.334,245.857,0.9919999837875366,162.415,330.852,0.9959999918937683
74,1287.363,519.848,1.0,1281.703,562.648,1.0,1279.641,600.421,1.0,692.396,487.792,1.0,710.558,533.434,1.0,725.043,566.049,1.0,1168.022,650.848,1.0,1170.306,691.767,1.0,1168.468,732.893,1.0,290.694,425.338,0.9940000176429749,356.504,550.611,0.9350000023841858,445.049,668.899,0.9610000252723694,191.919,182.437,0.9959999918937683,190.519,246.004,0.9890000224113464,162.415,330.9,0.9940000176429749
75,1286.988,519.788,1.0,1281.717,562.598,1.0,1279.733,600.43,1.0,700.043,487.792,1.0,716.501,533.434,1.0,730.009,563.273,1.0,1168.022,651.551,1.0,1170.294,692.469,1.0,1168.336,733.12,1.0,291.128,425.324,0.9879999756813049,356.504,554.923,0.8619999885559082,445.049,669.176,0.8999999761581421,191.919,182.437,0.9959999918937683,190.628,246.004,0.9929999709129333,162.415,330.909,0.9950000047683716
76,1286.91,519.788,1.0,1281.717,562.648,1.0,1279.733,600.43,1.0,703.518,487.792,1.0,720.947,533.128,1.0,736.65,561.021,1.0,1167.851,651.551,1.0,1170.294,692.469,1.0,1168.336,733.273,1.0,292.916,425.324,0.9869999885559082,356.867,554.984,0.8659999966621399,445.049,669.176,0.9279999732971191,191.674,182.589,0.9959999918937683,190.628,246.199,0.9919999837875366,162.395,330.909,0.9959999918937683
77,1286.91,519.848,1.0,1281.719,562.648,1.0,1279.777,600.43,1.0,709.879,484.373,1.0,727.029,528.996,1.0,742.119,560.495,1.0,1167.851,651.551,1.0,1169.746,692.253,0.9990000128746033,1168.264,733.273,1.0,293.639,425.191,0.9879999756813049,356.867,555.209,0.8420000076293945,444.873,669.302,0.9290000200271606,191.674,182.589,0.9959999918937683,190.641,246.199,0.9919999837875366,162.395,330.885,0.9950000047683716
78,1286.866,519.887,1.0,1281.719,562.648,1.0,1279.777,600.355,0.9990000128746033,711.449,481.816,1.0,729.088,526.66,1.0,744.206,558.877,1.0,1167.851,651.412,1.0,1169.746,691.835,0.9990000128746033,1168.264,733.273,1.0,295.462,424.484,0.9860000014305115,356.867,554.984,0.8999999761581421,444.873,669.176,0.9160000085830688,192.13,182.984,0.9959999918937683,190.72,246.199,0.9919999837875366,162.662,330.885,0.9950000047683716
79,1286.91,520.38,1.0,1281.719,562.769,1.0,1279.733,600.14,0.9990000128746033,714.04,479.836,1.0,730.699,525.907,1.0,745.061,557.186,1.0,1167.851,651.412,1.0,1169.056,692.253,0.9990000128746033,1168.264,733.672,1.0,297.214,424.188,0.996999979019165,356.867,554.984,0.8629999756813049,445.006,669.055,0.9589999914169312,192.583,183.243,0.996999979019165,190.768,246.212,0.9919999837875366,162.662,330.885,0.9929999709129333
80,1287.158,520.38,1.0,1281.882,562.834,1.0,1279.648,600.14,1.0,718.58,475.978,1.0,731.58,520.487,1.0,746.533,553.492,1.0,1168.067,649.555,0.9990000128746033,1169.056,692.253,1.0,1168.381,733.706,1.0,297.214,424.484,0.9940000176429749,357.347,554.799,0.8939999938011169,444.933,668.903,0.9279999732971191,192.583,183.243,0.996999979019165,190.937,246.212,0.9919999837875366,162.609,330.885,0.9940000176429749
81,1287.158,520.38,1.0,1282.056,562.769,0.9990000128746033,1279.618,600.126,0.9990000128746033,726.376,469.875,1.0,744.319,516.952,1.0,761.975,553.405,1.0,1168.707,649.522,1.0,1169.056,691.835,1.0,1168.381,733.933,1.0,297.214,424.348,0.9919999837875366,357.347,554.77,0.8880000114440918,444.933,669.055,0.9190000295639038,192.67,183.162,0.996999979019165,190.937,246.212,0.9919999837875366,162.609,331.029,0.9929999709129333
