scorer,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,middle,middle,middle,tail,tail,tail,head,head,head,middle,middle,middle,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
7,5.220930829385994,3.2169586423328536,50.64559008375509,4.96829817357751,4.21137428598022,48.55692602050737,4.9435207423325735,5.227208290339699,47.39962756825465,,,,,,,,,,2.5091085623622726,6.084614068114245,43.268434898235164,2.2974310302568832,7.571402883905325,46.26857536745004,2.334715035610463,8.991501622044542,47.39462943676427,-19.457194183174394,0.24407943106348062,41.73686602466132,-18.512408836694867,3.5377297176815143,43.524641513998446,-18.638041758545537,7.335077664420408,47.67637781564506,-16.128857642024556,-4.779571068755843,32.572146054481294,-15.341358628441078,-3.340384528643847,31.17122475757286,-15.503528797521467,-1.622866399888946,30.476224877476668
8,5.168829983728954,3.2184527640411855,50.22200794577524,5.02799948521561,4.252874219249316,49.096430488272276,4.990866334597409,5.2630563914989,47.84581835585807,,,,,,,,,,2.5227349642345063,6.190860967826445,44.139557732833424,2.258450150386627,7.359020940569514,45.03052172804571,2.3312646931812435,8.877778739781204,46.83679141982924,-19.051323327495673,0.22222969696822642,40.89389749015708,-18.291461327012577,3.4729101749178457,42.94813439514104,-19.454018045778096,7.572546845812231,49.26813996818665,-16.126057731416985,-4.776380784362009,32.56426712599604,-15.460741297148148,-3.365031544889049,31.36714310719129,-15.326797420596764,-1.5915553049735467,30.195916320514076
9,5.202762803084001,3.2451239295056897,50.59801823426292,5.039928076010474,4.260402888813938,49.197635037608265,4.990092251595957,5.290306129427333,47.97019780805685,,,,,,,,,,2.550489627468415,6.13361875428723,43.68326471026816,2.298578479128684,7.499281469009313,45.91138381184315,2.2866382004907817,8.83910774257951,46.80288477129123,-19.09329511088782,0.20920837723507607,41.041585663657024,-18.13911566394233,3.4827770024623352,42.6933482015684,-20.124172375466316,7.775863540519705,50.617658531944855,-16.12191618413893,-4.7727800016988855,32.55971693972717,-15.449296263565117,-3.364245112060023,31.33947622468388,-15.32493698954896,-1.5929304969229874,30.195385938606876
10,5.2096137271846645,3.2436576808359203,50.653272972357286,5.0470809334045095,4.267938897666357,49.051213464678646,5.06452765492766,5.358753299403912,48.46860957346035,,,,,,,,,,2.4845080815627187,6.187577717718921,44.290378121021284,2.347471875390684,7.667777845918161,47.11409834307285,2.3049814778797666,9.054433274028332,47.9377953307762,-18.801231015640806,0.20196023319475417,40.45803605303156,-18.43241067994716,3.5613228628277214,43.24110836918805,-18.865987477851583,7.3845333722570485,48.028756817588715,-16.135281858863138,-4.77570777081573,32.58114984984193,-15.47082071343661,-3.370254404894841,31.37625359576453,-15.32629909500318,-1.5878218866309808,30.193971323387185
11,5.236986086080749,3.302373795474245,51.83169393505948,5.050546566515631,4.2477615107759235,48.97083758761948,5.022142204696301,5.3138112740252765,48.236827267646866,,,,,,,,,,2.5372328307270884,6.184153098281625,44.13871997304563,2.3602506082225156,7.76655997526545,47.49688220412828,2.305155745436219,9.19363040019048,48.573542076405126,-19.395882854305054,0.14116820008813663,41.73913993236583,-17.86142034366641,3.510173964963441,42.352120694250516,-18.288949017759094,7.140900777197382,46.41684737411157,-16.03703584707723,-4.748985716272079,32.40568268174413,-15.657918616169155,-3.3859926594542618,31.659415009108315,-15.281788100420039,-1.5946918656472995,30.138629860857233
12,5.239605195367443,3.28632121227843,51.544351127515505,5.046802568742793,4.316282261661592,49.48641289654896,5.015468963697696,5.322008748942728,48.36523570528469,,,,,,,,,,2.37197495643669,6.39834675970366,46.22049205912562,2.217396122629779,7.720657507837591,47.557870151872294,2.2021414093281177,9.066576854512725,47.92549301029128,-19.89786011426268,0.1750843793307378,42.63187852950992,-17.867875415984223,3.520478637974127,42.38290960792754,-18.62230156602419,7.281803988979498,47.48774449901611,-16.166116738977244,-4.780086766347066,32.610577451035454,-15.620947886515376,-3.3893717368563645,31.605590506576913,-15.285448587601524,-1.5919094985059794,30.1446305036492
13,5.219964713618612,3.2871823704413723,51.55764991407334,5.027298572906073,4.271975730412815,49.17124548304606,5.038983976764529,5.353810915576991,48.58989233954386,,,,,,,,,,2.275257128387534,6.0951705159307075,45.8799411138407,2.183904527554331,7.7531454270589455,48.71140792244612,2.1923636049734374,8.932033105685605,48.1871069940564,-20.18685407620156,0.18816210397855357,43.161741105261626,-17.65851144817691,3.472941005267699,42.00607919810192,-18.632078512366373,7.280608959545619,47.49515814803766,-16.149268518034077,-4.774993693846705,32.58241649187874,-15.65711083259127,-3.403041054718698,31.674676226857645,-15.277453815297907,-1.5933176285680317,30.136184261759716
14,5.193156572146395,3.2846855047045183,51.39210172908364,5.074591317852037,4.3396490757140675,50.21523894496461,5.041895808213348,5.3635454074091555,48.83481497262119,,,,,,,,,,2.2067556403921516,5.872975156169756,43.70283801676104,2.2952664452549936,7.2096508585864205,44.94263846991754,2.2695626587249116,8.791780921534196,47.29006468133974,-19.907687720284724,0.18677024396116546,42.61435786479435,-18.05200496503547,3.4951960247883527,42.71202968598367,-18.932950087420263,7.383947482453892,48.12967944638191,-16.142911687409047,-4.77454008659968,32.57060177510627,-15.640598151729085,-3.3995502433384863,31.650068529859087,-15.333908018463749,-1.5970567974825876,30.228349829409105
15,5.228663733650072,3.3039501324233784,51.327384857819624,5.106358180836703,4.324935257575455,50.192988073626644,5.005712908422512,5.3440027164818185,48.53406074421905,,,,,,,,,,2.2512008600780153,6.054604043318658,44.25838503709868,2.2485489751594114,7.2934773558229535,44.824989078429056,2.100460330399933,8.648655490229665,46.41677756382964,-20.13048574323428,0.1868696823950676,42.98917655068442,-16.887394088230355,3.3187237346384557,40.446363817304785,-18.70449813929399,7.2949927522817495,47.66710157833572,-16.169575262272776,-4.781654056730108,32.61618961784998,-15.644135342981887,-3.405763400680388,31.641183286888545,-15.313475294289107,-1.5975434647258402,30.193901463057585
16,5.241441836894076,3.332558375120578,51.127988252764894,5.136641952575793,4.3220206582789835,50.14025111495618,5.002582015536063,5.299442084942227,48.167826159885976,,,,,,,,,,2.264210277488891,6.0768324118124815,44.24226780677204,2.217056967857056,7.268658890369028,44.46554715053982,2.073697996412766,8.605714186650978,46.15927955898793,-20.363719410851115,0.1742940829792021,43.4241451099697,-17.690669590000702,3.3975464223457834,41.800811858839644,-17.962214648079666,7.062280528151264,46.21532263282363,-16.122536767667597,-4.780174685715495,32.544545870035336,-15.596970622833798,-3.3970214119388964,31.556815594272653,-15.330831295874784,-1.6065479423875235,30.21679547031617
17,5.215584093127459,3.272880412312953,51.52227328644857,5.124022218684581,4.390944367862921,50.50596642928747,4.99704908797139,5.303427067784248,48.13758645479405,,,,,,,,,,2.3101115445058844,5.980501757293723,43.1396612633126,2.2686254559154646,7.336020856973855,44.57791203484328,2.102268779855687,8.584832426556765,46.122025317401125,-19.969501688872942,0.18822243089208182,42.618833011549846,-16.95757017966151,3.2835684931655953,40.63747312212778,-18.702081906542922,7.320164440666847,47.70875641791194,-16.12496259287145,-4.775464018859585,32.53629083659944,-15.582626046820739,-3.3857396758055054,31.54260284020409,-15.278245934460717,-1.5972488516389671,30.134000530293633
18,5.202293011520595,3.277522184351631,51.31068158438612,5.15382126667437,4.428530573810233,50.69290214390006,5.011987954510782,5.331697682987798,48.34037823338853,,,,,,,,,,,,,2.273313071447229,7.3031141655509675,44.71455448734268,2.107619167497955,8.609057887006877,46.22859741180421,-19.79074738199604,0.1954021744484048,42.28367110451953,-16.8106163837664,3.253207338023185,40.26985665275421,-18.90717196067205,7.3776991498474995,48.14342861379161,-16.107224103860172,-4.7726411518633896,32.51532895245334,-15.62950754568906,-3.396853358062393,31.62886739614718,-15.282617891560268,-1.6017147509971832,30.147126616984064
19,5.2768575693800805,3.2506948788082455,51.15500202474494,5.133106717898094,4.303678595517853,49.731240351092026,5.016063070845872,5.310712682056951,48.204222422232306,2.3229195722511315,3.293558444709489,42.3444601043461,2.295504379908905,4.498236576449239,43.23404100776434,2.338892474167579,5.320734038668727,43.18405731618756,2.2956239553923554,6.04271750352673,43.65359756140467,2.244463168227408,7.221115591893471,44.147776704312335,2.1186037897054057,8.508207596334207,45.70787111887614,-19.751384202593286,0.18416735792891845,42.270604856669344,-16.908923341705453,3.278764696168598,40.53620027119803,-19.693714734235208,7.673486865964591,49.95388790994917,-16.17922561986943,-4.7863460672567815,32.62548394067007,-15.64069010551016,-3.3970684095431145,31.649844141850767,-15.28997818804426,-1.6006125969514644,30.149241724168512
20,5.273154639639973,3.246781577076059,50.643516981032406,5.147310941228584,4.326598852049893,49.81046880998434,4.972461590978159,5.235948595257844,47.47653843696786,2.4861850283180122,2.5872488206940805,41.08622177184721,2.556659149833879,3.9504989029359088,43.2412376785368,2.5703021145842024,4.791736432218328,42.725799298146846,2.326487544553829,6.05156760858911,43.82061616265896,2.2664421814683013,7.252489752482734,44.04142948973336,2.145239344405102,8.503458621382006,45.671624957684884,-19.833886798785358,0.1922585253340372,42.42970315459098,-17.73211344770184,3.396812700965324,42.04084459632948,-20.03567650819117,7.742959609265986,50.39486860651705,-16.082366843346733,-4.753319085200115,32.48724750265956,-15.605356780559937,-3.3940772265715258,31.58319605917487,-15.294765224931686,-1.6000428142712535,30.166604381211673
21,5.266879374680974,3.1787234197763876,50.133240959654664,5.1451476973372925,4.371153460509726,50.160880812525896,4.993205953978668,5.319973741325349,48.38782222918441,2.5606300141449423,1.9244947510672552,41.13658027753973,2.7224183414954997,3.1677320376066107,41.464281110097794,2.6600955330994007,4.216721400695425,43.42163228955259,2.325549445070572,5.829339196444267,42.65989210266602,2.225646945122942,7.1342265552695405,43.85846160600739,2.0968814772647595,8.533242356262704,45.86781477192858,-19.651476287324137,0.19038394784081422,42.108344830095874,-16.834186780472166,3.266966471290729,40.314686992290056,-20.26262211510374,7.82738899568492,50.84084074276595,-16.064259795200872,-4.748883653141314,32.46054782866812,-15.617039491243194,-3.381997684129737,31.60255840418643,-15.285892631606629,-1.5965091814372354,30.147378911415682
22,,,,,,,,,,2.8193555671950716,1.1729394097402246,40.8727467572262,2.866862914676802,2.422130166987114,41.71428905230771,2.9315638268466957,3.268839963707057,41.33779065196304,2.3172307998302375,5.849355475557873,42.66870424365801,2.2770115852446633,7.112879660778019,43.90002143683998,2.109926270183262,8.498943251560766,45.666677711190324,-18.987558478339476,0.18468103862905275,40.764522468140676,-16.8086846650172,3.275065955790855,40.23080637629996,-20.1705636504529,7.783989350479058,50.676961248330066,-16.027542282392137,-4.743394842302195,32.40192695742775,-15.641782711446329,-3.3799333147819786,31.641473922610725,-15.27050971656897,-1.5927258318815194,30.124312600184915
23,5.186247959883298,3.346941540797407,50.950444655134284,5.107862319136775,4.366807647431514,50.44234154192993,4.984301804778552,5.3359595481292965,48.32067490821306,3.0962285410315826,0.3448527479734726,40.800846955438864,3.2496348091676297,1.6579048428899668,41.692093218419814,3.343983598585276,2.4640764231815124,40.84992070883991,2.330793032791664,5.942545159982568,43.18721306296068,2.282455053460611,7.257203293815291,44.59913041081758,2.098042710350724,8.609392361867792,46.32309135644209,-19.297419875144826,0.2056464227798586,41.436583897932955,-17.80967568781763,3.418833125745555,42.19626511981302,-19.96103109849983,7.706861905300721,50.174300024831155,-16.018090643925746,-4.749831246194955,32.36867917135344,-15.606853808307791,-3.3710485480268466,31.578047705069654,-15.314261281876004,-1.6014662434340892,30.18288081692781
24,5.281016682103941,3.2700406720326516,51.50173805937997,5.141737574597178,4.3211992683412275,50.0474426756101,4.992760690038987,5.304409623492335,48.17900772928016,3.4109432953708354,-0.5500728031745191,40.07376557044814,3.7501294978412254,0.654224985391068,41.950097335103955,3.822343571695129,1.610692218291105,41.6502903929406,2.3434523319009726,5.922247366797973,42.986596318954334,2.250671930616,7.199076653393392,44.312484783116105,2.0776203628212007,8.644057867175922,46.45194475339849,-19.06542720060646,0.18946911353488394,41.040866180370976,-17.310595813820726,3.3355604777685612,41.38103388766567,-19.99383223403533,7.71637746177875,50.2136681347842,-15.971186838920177,-4.738846345152339,32.28288774550761,-15.583755047576718,-3.3705546696903332,31.53730157856845,-15.314805819890797,-1.593573134131774,30.191749877501866
25,5.276254616321629,3.29794414696399,50.94954929134059,5.1266902991140055,4.351031753639598,49.80276260105829,5.010301905692607,5.330526939384401,48.347489077595625,3.9575122026180702,-1.4987300144520708,40.183754015188875,4.192153632810271,-0.2817029151554234,40.51037386114234,4.2577324932882465,0.6825872557405985,41.455719993752446,2.3293578184671757,5.972980117654585,43.43415800292057,2.25324728567169,7.2221844416563385,44.52303032338232,2.098821920658596,8.579457919754136,46.120049900618746,-19.23339286333847,0.20661427078743566,41.33608989391367,-17.71639967598214,3.406310383317591,42.361834135681114,-20.154615355031183,7.783841892007907,50.584370117180626,-15.95588351727613,-4.736625739978947,32.261287165077206,-15.494827208306615,-3.372191801634419,31.40481943042543,-15.303267980760195,-1.5937259879325076,30.167419268018268
26,5.266352668612193,3.311174465664122,51.141539339614056,5.149545140899939,4.36344291401863,50.027827785020364,5.073319697297109,5.41129825987291,48.976867784855145,4.531033710682561,-2.401151917214423,41.05118356540434,4.698175279328557,-1.2015906349465606,40.55307823709157,4.841013387205068,-0.25525348813044646,41.62445135801577,2.3429232486124993,5.997422998112993,43.656272579890754,2.2382201082140485,7.282014477038859,44.75056406455986,2.095391162712972,8.641245038307524,46.47415696772338,-19.32855101803866,0.20494496664152648,41.54239839884905,-17.619347264707933,3.409054907441833,42.17888041457717,-20.101266640334597,7.761350388141435,50.486893786822485,-15.980437836231468,-4.742156861160639,32.29846682140825,-15.502050792334686,-3.355799172215046,31.40566290300503,-15.300070407919254,-1.5898225784070839,30.161398982583822
27,5.236725847640093,3.2301397032016723,50.85466314398158,5.137534519350051,4.343558909301045,49.87111192743532,4.987954773121463,5.288559511331739,48.26213211253919,5.050481210198339,-3.1906481752576914,39.56561524341755,5.258289518176818,-2.0237088238282035,40.70701763458564,5.427890140379788,-1.049064717432602,40.8175479085903,2.311158878219408,6.0339393853928645,43.74133337341278,2.2112496699061595,7.220965554027494,44.50432819498823,2.098824063291693,8.557548850148779,45.9659370838302,-19.393227813582506,0.20445990413516643,41.62949166186275,-18.415279624524356,3.5407438940272455,43.65391215815461,-20.00042631924451,7.726284775526298,50.26635641483518,-16.029566696720394,-4.751789430731933,32.368691659853106,-15.578496448133974,-3.361894251014632,31.536106283148182,-15.295392521319707,-1.5886687124521148,30.156057826496056
28,5.254907602421271,3.2548687678321078,51.11593940245307,5.098004603624513,4.295517244839462,49.390296565422965,4.978405808840926,5.28379915748358,48.21252378108882,5.67790024511724,-4.020197157916258,40.71733034931846,5.843382350879205,-2.819879990876137,41.10447248350982,6.163248200490459,-1.7383804127580438,41.64711364744832,2.3153916260200798,6.007561436099513,43.550601917561096,2.248852876468612,7.226035156568898,44.26266545147449,2.1308199833147086,8.598717842648384,46.21690666841092,-19.428357429971605,0.2089240508178157,41.707945034559835,-18.475406564677574,3.565526714567561,43.80424024959718,-20.132931728728472,7.755287127160536,50.543773537691884,-16.069741206878245,-4.75513225007563,32.42808476455027,-15.546453558054514,-3.3541452198042476,31.470571613829815,-15.296071876414903,-1.5856390901202857,30.15699748998386
29,5.248204363167051,3.242333502796597,50.62734816075336,5.099248419295432,4.366848186543089,50.442259127730225,5.02640691559596,5.357812788700175,48.7143526970171,6.156028322812374,-4.600530897756945,41.11300440470898,6.3108327539523525,-3.330765747574824,40.83415802160732,6.605540916291573,-2.143580731771184,41.22280995860569,2.2986385445443362,6.001182417973041,43.82190476063846,2.196123329790511,7.1595016158405675,43.87977526999058,2.077794316177812,8.601376241053941,46.24220547846315,-18.798943262205203,0.2023972848370875,40.493308366975015,-17.562184126971804,3.3613241017523943,41.68432244523947,-20.18086019632122,7.868075266880906,51.26608608884082,-15.900814771484672,-4.713262465221222,32.16014717618655,-15.4438212610897,-3.35962167942259,31.347067122437164,-15.322210995807714,-1.5900427008696028,30.182586836358652
30,5.256710763038573,3.281482674554818,51.15226223811903,5.1250969689899675,4.30711877340295,49.62757615390091,5.033137774336237,5.352029509383796,48.63120021460093,6.565204598211955,-4.919742661454773,40.627737551601584,6.9301929536498,-3.8709432378666997,42.11476131585935,7.2147475015713995,-2.6639127947540526,42.13811901298445,2.3307692439107917,5.918306726530931,43.13728460981766,2.1935087162449345,7.154882549156963,44.01913640843528,2.1001876882986283,8.669411849744101,46.4996655860045,-19.252896185060155,0.1822494457913122,41.40221077591865,-17.998484791891215,3.440702810138622,42.554810847867806,-20.025915682222262,7.818794219204511,50.968272288536625,-15.97477296520413,-4.7236417065849,32.299763683431294,-15.464813405226257,-3.3747130544929758,31.383454260452872,-15.365084906323373,-1.5910679707934032,30.248675687829014
31,5.281591187119873,3.311900875554933,51.493879094056815,5.131171036660099,4.335473703760897,49.71689809299519,5.049674231606794,5.368990223658066,48.777097306572124,6.9476895614967695,-5.329298715305167,41.03933138536914,7.276399053933108,-4.172519584929462,41.8622091841068,7.6467974111564985,-3.0097384997016583,42.300904392743256,2.324133551312655,5.983614376698666,43.69230481085599,2.193863537413682,7.20230403377263,44.0926927275764,2.0836577388934687,8.711914893967004,46.70101797957088,-19.066414688389642,0.16315652355429444,41.03663602917278,-17.644204942471365,3.3939826741987082,41.771099221629434,-19.844232629870227,7.743726435536372,50.469010584214615,-15.992078838267796,-4.738578918211812,32.3131022405624,-15.476710050100165,-3.3719905932714247,31.3983093516989,-15.375345879571805,-1.58876366798187,30.281695119785503
32,5.286595595695457,3.1760380769787777,50.953114348319026,5.132702681512226,4.423572788717214,50.895235254666325,5.03954617141769,5.350862518588996,48.6630677143445,7.274346274331636,-5.7706432839510855,41.66716790237015,7.5317419700759745,-4.470971350338404,41.744798750195734,8.026449834464174,-3.401111717193613,42.78005282455795,2.271794194479459,6.055139886169714,44.05972211111613,2.2078120252583777,7.18073160996236,44.490292717454615,2.1055663685043644,8.564323872325396,45.94664265536671,-18.386837688091422,0.17402844055250616,39.680695263290424,-18.06776178199369,3.420210656023585,42.69738938213871,-19.98382852485604,7.781860240324151,50.79718611393395,-15.977756476538405,-4.731897613873664,32.302971351429605,-15.553444822574388,-3.3795925033126273,31.517208894732317,-15.307512596010879,-1.584540050796136,30.158951922208324
33,5.326565507156849,3.166498644369859,52.10538337265538,5.094121769999771,4.240075596561696,49.24908475995821,5.025317753256218,5.333484075941205,48.51395325476034,7.552716869504692,-6.0830061592395674,42.31661313416534,7.847424509027583,-4.881973919608951,42.326041971387006,8.267779581610796,-3.6552571637258784,42.8858436430923,2.2754405344020374,6.086759794297589,44.203715154132816,2.2068590177263476,7.134144284319231,44.42891892271401,2.0915659644129807,8.587647674845204,46.118657664642015,-18.69583056058938,0.1728576139251028,40.34964761574978,-17.952444991084118,3.4030804098003635,42.46317081146157,-20.00490121173891,7.7839418479896025,50.83240182007727,-15.942844799243531,-4.718258994819391,32.24430630070652,-15.499276928368998,-3.353732520473614,31.41782843614538,-15.326121855658798,-1.5891498204965289,30.196586725572168
34,5.29639196054466,3.2457308598873547,51.70283396848972,5.086617703943729,4.359000535590618,50.459845263086,5.026119805721706,5.3610535292726125,48.595603846226716,7.645004252257114,-6.304411557257624,42.28872880669506,7.9317402350815875,-5.014489916923021,42.38828941957154,8.313772909116256,-3.9271666116287123,43.563673192502435,2.288533588865753,5.970513915811421,43.481386197281864,2.195963621213688,7.148530193164551,44.145109797534474,2.1028467018404777,8.591574208014386,46.07368694275208,-18.8846291471715,0.16354660827654074,40.670836641661154,-18.340584300202163,3.4927822713640633,43.21457654008477,-19.646322556734628,7.680465806412704,50.08036041630395,-15.914867590657936,-4.721074827114996,32.219487900288456,-15.55374120560508,-3.3736276547302064,31.5213707146276,-15.333067699988966,-1.5908725439775984,30.218714865109273
35,5.322876082889339,3.2389855325549037,52.08679097121892,5.0726708020866695,4.360847256018493,50.16955371466103,4.990109437647384,5.316163933034425,48.26734434169103,7.812342293045321,-6.555925616465009,43.048222465547894,8.247725070351914,-5.382594664013385,43.83975549991221,8.503135588685717,-4.235119836113625,43.89040204505438,2.291571414577189,5.9286045084148,43.44792102645917,2.1835391932251538,7.189142186302733,43.99133058545177,2.0842758418077016,8.612922520568796,46.15886268388563,-19.51045966850264,0.20764267005013762,41.81078425366155,-16.898054786782822,3.283344272203736,40.480904557200866,-18.548567260361533,7.315849813843596,47.63740081090646,-15.907379324381443,-4.721347079413391,32.188881593419794,-15.574779272393162,-3.389341269996149,31.553883379955117,-15.35248034198906,-1.5972194330982064,30.24680802757138
