,Time,x,y,z,qx,qy,qz,qw
0,0.01665795081967213,-26.46474701312431,-336.2619733530136,-1764.5019191389456,-0.17509202793334336,0.6966031049121095,0.14440829922045403,0.6806142550303593
1,0.06663180327868852,-26.410310487416027,-336.1012949855604,-1764.7921094382857,-0.17506937200252953,0.6958745708297233,0.14504449580486092,0.6812278553434982
2,0.11660565573770493,-26.355873961707744,-335.9406166181072,-1765.0822997376258,-0.1750467160717157,0.695146036747337,0.1456806923892678,0.681841455656637
3,0.21655336065573771,-26.758295011342625,-335.7840900801456,-1765.9249164790792,-0.17521422359282823,0.6949760863404723,0.1458301850204602,0.6819397131730495
4,0.31650106557377045,-27.068026065935882,-335.6369587455669,-1766.5300262771852,-0.17552547499116142,0.6948108590861279,0.14572392258321795,0.6820507430624824
5,0.36647491803278687,-27.17726973175212,-335.6926830983339,-1766.7120742219533,-0.17570043034410693,0.6948991508243895,0.1454245670308682,0.6819796362534021
6,0.4664226229508197,-27.01165783233965,-335.87249233819085,-1766.6223336668909,-0.17503740906750206,0.6945673760670257,0.14583640925436314,0.6824000346322504
7,0.5663703278688524,-26.751283764154934,-336.0700405506576,-1766.2740873389178,-0.17447765925061282,0.6946072611088325,0.14536653558719542,0.6826030102253356
8,0.6163441803278688,-26.576403777551917,-336.11395667002245,-1766.039471138009,-0.17423088829528843,0.6942670342509467,0.14509985130727288,0.6830687490046934
9,0.7162918852459016,-26.703307723739897,-336.21274470031955,-1765.2761281024093,-0.17403384403329736,0.694598584857037,0.14464644216282088,0.6828780519355072
10,0.8162395901639344,-27.22082943167503,-336.10723319100543,-1764.798989115994,-0.17399151419152487,0.6939418593079933,0.14568731638582008,0.6833350969574179
11,0.8662134426229509,-27.350927717582564,-335.99912198579335,-1764.5719699414099,-0.17382028513054093,0.6940916795841683,0.14600093055067226,0.6831595546338377
12,0.9661611475409835,-27.35054222914013,-335.730454750921,-1763.9761793471757,-0.17361018992178914,0.6941204656693719,0.14619347467050103,0.6831425539797825
13,1.0661088524590163,-27.18763765185919,-335.40859544313605,-1763.7289743933798,-0.173235392850665,0.6936470654318037,0.14625350747109542,0.6837054620478945
14,1.1160827049180326,-27.227158971939588,-335.23663679367303,-1763.7536993352503,-0.173152464550664,0.6939860188274041,0.1458896245271949,0.6834602015826782
15,1.2160304098360655,-27.18309400767521,-334.418795263114,-1763.6297531466298,-0.17333124193228575,0.6935790737892973,0.1456902217188099,0.6838703885001279
16,1.3159781147540983,-27.050760297317765,-333.1186028517832,-1763.8795512519764,-0.17274549685286972,0.693601818257335,0.1454749164547236,0.6840413435675254
17,1.3659519672131146,-27.179560988627202,-332.15338610721994,-1764.1268393768432,-0.17250384730209897,0.6935954358699281,0.14529717599999217,0.6841465666454856
18,1.4658996721311475,-28.147872861335514,-328.83312819463913,-1764.0134406550108,-0.1739648232960487,0.692909420189162,0.1430421535734536,0.6849465073783225
19,1.5658473770491803,-30.737610639387697,-321.54229521286834,-1763.7538192126453,-0.17789749475191224,0.6908361821991301,0.1402246234013537,0.6866111750601445
20,1.6158212295081966,-33.47724486141465,-315.6739784090802,-1763.8096819791056,-0.18042429237920632,0.6903765895780364,0.14083023106876583,0.6862900883002611
21,1.7157689344262295,-42.40791559357052,-298.9288393426185,-1764.1099944041407,-0.1834794588894421,0.6907640503940893,0.1458109228245768,0.6840464089766387
22,1.815716639344262,-55.46310140424603,-276.0222510677938,-1765.5195035666106,-0.18975810229030554,0.6879126539357971,0.1507004641053636,0.6841472160935964
23,1.8656904918032788,-62.51858397506287,-262.9910827181293,-1766.6066779933203,-0.1888542627237324,0.6886671928296154,0.15331120812804686,0.683057273172295
24,1.9656381967213115,-74.70458229058563,-233.98518830845416,-1770.1010329075223,-0.17987109448759997,0.6973416011225706,0.1628923517935694,0.6744087502685613
25,2.065585901639344,-83.09145497756258,-202.27302763073237,-1773.888178075892,-0.17974928137353854,0.7008872117877744,0.16757361843165092,0.6696016686088675
26,2.1155597540983604,-85.35342026832271,-186.38124058616867,-1775.6274892626398,-0.18007316039453378,0.6999938966080066,0.16832866094699797,0.6702594001734362
27,2.2155074590163935,-84.89426124375251,-155.2532182412873,-1778.1590150443951,-0.17424110204113796,0.702872641500682,0.1707244081455378,0.668179066308351
28,2.315455163934426,-78.80529926155566,-126.61398923593065,-1780.9287980610886,-0.16119708123443582,0.7108866684208826,0.1755439675474142,0.6616947643140824
29,2.3654290163934424,-74.34259942718876,-113.51219672652044,-1782.0973228910984,-0.15801625703790434,0.7119699482300927,0.17436272237364916,0.6616096253648519
30,2.465376721311475,-64.22498032846072,-89.07181093277394,-1784.3967177448317,-0.15689134388580908,0.7090385909161095,0.16998285585558032,0.6661495414098727
