scorer,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d
individuals,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup
bodyparts,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-187.42428860841392,-168.35443779122446,1127.7608474763074,-178.72146799529085,-106.56373077235727,1114.0005935455183,-140.23053508076964,-107.60095547375755,1159.4615494003792,-133.7375892030362,-158.49595867727646,1109.466168309982,-161.97604680220567,-134.215573660076,1133.0916851768359,-56.589550130769844,112.57096143546872,860.7402729417768,-58.376341841277714,96.94944782117305,882.9539776215423,,,,,,,-90.84297790981935,117.09277029389769,835.2549773057611,-98.79247576098831,173.44357357104616,835.1231551952429,-19.199086356460178,163.03437940491182,783.3505041085183,-16.984474480445943,111.66205163984658,815.1003698282299
1,-185.74288780585425,-167.41067599097397,1123.1313297927165,-179.84820683050947,-106.66145878808427,1121.0279395899292,-140.94805083884722,-108.05943634030157,1172.2463413582689,-133.73774703786094,-158.3870900495399,1109.4648130485539,-161.9742824172005,-133.97266243386673,1133.0805641536406,-56.67416020572035,112.87187947091041,862.0220957517995,-58.3982416947925,97.06574387672731,883.2793364145383,,,,,,,-90.84261397191952,117.17470521686823,835.2522801280564,-99.01228872516853,173.91759738401706,837.2737046928677,-19.22150243786378,163.83604007016368,784.1838331232423,-16.282393549286635,111.51086596470114,811.0206961870108
2,-185.67153165079773,-167.15817362222384,1122.8636545380598,-179.7769462712722,-106.64407310870294,1120.939997942587,-141.13549752938277,-108.16468229749013,1173.803344779914,-133.73722505086917,-158.28880067761014,1109.4598718696193,-162.13897075984707,-133.95662081037568,1134.2332988266824,-56.674392279575976,112.90506141177062,862.0232279703837,-58.392757233782255,97.11986662096734,883.2942242163432,,,,,,,-90.84246251150013,117.20532486656431,835.2511221427161,-98.87851291806673,173.88017135257974,836.761377979344,-18.927173896433143,163.94672371086844,784.7083010707763,-16.22835259800509,112.00317873598642,811.977899724741
3,-183.9461198467083,-165.7474151506465,1116.5254452651213,-179.7757116444786,-106.71324566496502,1120.9353816178232,-141.0582792023579,-108.00877063679928,1173.4562690849,-134.24963373573374,-158.58761690570037,1111.700230182996,-162.22076802887474,-134.17926054591885,1134.8131324592298,-56.721711021910295,112.89436463654056,862.2549705513763,-58.35463698607486,97.1885086226213,883.1036483416054,,,,,,,-90.75114039567899,117.07089540387462,834.4119056653857,-98.72812731633161,173.29222886097332,834.8760788071218,-18.584403047145884,163.37558906708134,782.7172564081905,-15.95627753154335,112.19505189805184,812.8342694946563
4,-183.14951880145975,-165.16259084890987,1112.8936611249192,-179.12094783713067,-106.4798939678181,1118.4871841462514,-141.13752172790777,-108.04159115292975,1173.8124429723741,-134.24081575241823,-158.45082475417294,1111.6254030167445,-162.78365589326884,-134.5102716858952,1137.0763876469418,-56.78350789708094,113.01053651910965,862.6334766834694,-58.40257538451909,97.21459156740525,883.3409895892216,,,,,,,-90.57839128409064,116.79125487078674,832.3351239689748,-98.72412787394327,173.21470865046595,834.844826255384,-16.73659097299555,161.1989959358829,772.2820751274417,-15.57617810107855,111.96814619467295,810.5620480038631
5,-183.00740213134338,-164.9960095370151,1112.0289183791035,-179.12094783713067,-106.4798939678181,1118.4871841462514,-140.89279036307076,-107.85449481392564,1171.7770591222893,-134.11601980081508,-158.26894275341175,1110.5933344639745,-163.13931296661156,-134.73163096915852,1138.507955007849,-56.85665389705944,113.10965570615085,862.9903690156231,-58.20291911479293,97.13520163528554,882.352498736324,,,,,,,-90.45701375375562,116.54117721073301,830.6946231302027,-98.66741066643665,172.92414757813222,833.6373540312196,-16.73792161455085,161.21182831929002,772.3434752183475,-15.604957578515156,112.401601514241,812.0381261303241
6,-182.79779338586195,-164.807159008756,1110.7552480193228,-179.01987694443687,-106.44937603835784,1118.2284511458033,-140.60197595199088,-107.67423173715122,1169.6585172765795,-133.90516479810597,-157.926276702984,1109.1680604226567,-163.29812663004935,-134.883777031903,1138.9557347897298,-57.2470670791028,113.42024874793589,865.3109429559221,-58.06968569620108,97.17606460204239,882.677025651774,,,,,,,-90.5242882338246,116.62881286374957,831.317350705223,-99.05437004043603,173.22985534674274,835.1124756532586,-16.780558215479665,161.34566026841625,774.3131297959453,-15.837419568743112,112.67147784016433,813.4300112566146
7,-183.22611513329917,-165.00655041659456,1111.9392578975878,-179.0205942120195,-106.44078982731247,1118.2314859586647,-139.18598099290776,-107.07518988242357,1162.882953599701,-133.4341716687506,-157.36812728770818,1105.2663195956834,-163.40653043506697,-134.75120634517702,1137.8302338845658,-57.36575965865128,113.74652638968462,866.7263150939068,-58.070266501959864,97.25928258927665,882.6799043957777,,,,,,,-90.42379711705895,116.57321575399104,830.9205609254727,-98.98324794784604,172.7654462660127,833.9996262985744,-16.806409905305202,161.55271257354022,775.5063225534083,-15.801650526297632,112.24104664810504,811.5936478722563
8,-183.31621318720636,-165.1353619819349,1112.2123700658399,-180.0279126670272,-106.78348920794899,1121.9979532487598,-138.5032359016583,-107.09938339785852,1160.2423846686377,-133.43520247539638,-157.29062586655522,1105.2708148260172,-163.08307091068167,-134.44289253352187,1135.575344529452,-57.515136397161996,113.8921318010337,867.7626398566795,-57.85384934662894,97.10939403439423,881.6079720065517,,,,,,,-90.42398651719391,116.52331997357115,830.9220004566658,-98.81405266371733,172.53851218792715,833.0916230574302,-17.222385260660193,160.54133987483777,781.6166840075771,-15.93096316326596,112.13182164483851,812.0651872183367
9,-183.51405150360455,-165.24398005600227,1112.536663650984,-185.923255494632,-108.79810450088809,1144.0433100741257,-138.611133762116,-107.32378651000458,1161.503850511079,-134.0179070414633,-157.56459696329242,1107.598285235875,-163.55931885285594,-134.5837051455436,1137.485303380217,-57.51549072136128,113.94865331514565,867.7643717656807,-57.70767479898666,96.84077210129439,879.9224214709861,,,,,,,-90.51768686426544,116.72532429677678,832.6428848794357,-98.8334273443047,172.6086592211401,833.4294749084168,,,,-16.84140980138117,113.17121917140842,817.4991393397729
10,-183.51405150360455,-165.24398005600227,1112.536663650984,-185.923255494632,-108.79810450088809,1144.0433100741257,-138.61080602452452,-107.42197352918821,1161.503698318682,-134.02094230332327,-157.51696336938002,1107.614777111726,-163.49555009036686,-134.7193520411707,1137.2295118296522,-57.68207726316749,114.05876230792782,868.5786404252514,-57.70776335224973,96.77875233693233,879.9241457627082,,,,,,,-90.52574399832702,117.04090501532416,832.7041887432003,-98.83528997640786,172.98218649074826,833.4365683296811,,,,-16.81010037112889,112.79046866711333,815.9801463907593
11,-183.71592436051785,-165.43487574324553,1113.7373779938584,-186.00030511470501,-108.8597154663588,1144.517307888798,-139.0386339168339,-107.72148434324527,1164.73235236106,-134.21372350082555,-157.7521687437105,1109.2079805047647,-163.55758048201076,-134.7833539033601,1137.6609339232334,-57.515703849670736,113.99100025624125,867.7652346748177,-58.04718297461506,96.96330364630538,881.6046440326965,,,,,,,-90.65950942862072,117.10203994652102,833.9337413400403,-98.83685420695112,173.4938415170747,833.4406517141737,,,,-16.84149746585396,113.00156401315428,817.5041929085107
12,-185.1395011186259,-166.30937082477018,1121.6433538106396,-181.68968793879088,-107.40026694853461,1129.6453802909257,-142.55147662749118,-109.63470389341454,1184.1332437524793,-134.9609367214055,-158.85584990673672,1116.9230323395693,-165.54881760724385,-136.65010738856475,1151.3316686328535,-57.53418374701435,114.27581649890902,869.743654913288,-59.06407064891201,97.542534309272,886.7113586307155,,,,,,,-90.93709076016742,117.17960786353066,834.8081888808182,-98.86543031843684,173.68982169504253,833.678122536064,-20.358218935450385,166.74309086560692,802.2469094583724,-16.83276039670482,113.27382460117165,817.4526204479483
13,-185.47445433895183,-166.37129287486036,1122.885489147598,-181.51370718387068,-107.35965187933988,1130.019771370973,-142.68376987117495,-109.9226057629215,1184.7298644180257,-134.80019768187051,-158.99949895363008,1116.2580891583063,-165.5496536146064,-136.72385433090884,1151.337192219064,-57.54853300914466,114.30437240124185,869.9605728732802,-59.23777808918346,97.74204756856065,887.8621266349853,,,,,,,-91.21903701718756,117.12910233131505,835.9239425851017,-98.86538189607849,173.70781776621837,833.6776703268706,-20.362346474096444,164.61282511188648,802.3290813699025,-16.713141291072915,112.85749547197662,814.3984622522527
14,-185.543992968042,-166.2736367777957,1123.1569320938615,-181.27914927592013,-107.29529731018573,1129.3445336306474,-143.29271790123084,-110.14444445388645,1187.4752159030759,-134.8570741273917,-159.20014371745862,1116.7343504692687,-165.63654425280927,-136.7655046836436,1151.6875166413427,-57.63350386414712,114.38494085199278,870.5736329885245,-59.459992753986555,97.95554469197737,889.3966910547258,,,,,,,-91.26795643419119,117.13306655873642,836.3429103695671,-98.88108981054042,173.72026628159472,833.7374989492969,-20.34772332869821,164.5115433470861,801.7500946704301,-16.713296415805655,112.8792703154795,814.3993862275875
15,-185.6083574861904,-166.2686092691952,1123.3924746481848,-181.23688453119664,-107.16702775313014,1129.2084209301327,-143.10345921379263,-110.00574615815914,1185.9072803451436,-134.9685074166651,-159.45741130606555,1117.0003469157468,-165.8579765312646,-136.79091612522726,1152.237688952048,-57.63356826284741,114.36465138793662,870.5744882328609,-59.53191472809223,98.10351122489604,890.4726134466958,,,,,,,-91.22443442801693,117.1295618329174,835.9444650200426,-98.92818163853545,173.78053271032826,833.9165954023264,-19.53052586688155,163.56899010565002,797.0822874745777,-16.780208678722698,113.40247374251999,817.64655506576
