scorer,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d
7,22.41226800696236,-23.745080181619322,819.9728025252446,17.86453070590303,19.05969663181473,847.9103384935614,-40.24964573600035,22.848318374943766,797.4862793484781,-36.181929425718586,-18.6067611268841,816.9697526026508,-11.121224557011391,-26.572432249611925,879.3323518171084,-6.604902430365649,-38.21987630285174,866.9456654279647,,,,,,,118.21627156893473,60.78242396000462,619.5898570743625,17.594038393969917,115.17263169605079,574.578751857848,-10.164714483807172,143.27791601669298,582.0742836841312,3.045847083291208,191.10993566117514,633.41290046962,,,,312.8429454592852,-104.5760439998444,521.619348611852,300.497983550855,-111.85891013456065,522.7514865154225,297.285234928173,-128.96419537199282,543.4463470535062,-262.85270410804566,-84.20011782047673,897.0039308989232,,,,-230.0930147905672,-89.36072353752066,981.618674373209,-278.9967402277363,-123.20364300970792,971.4471430590186,-259.8983966692182,-93.10223021203448,970.4611634228717,-232.39903309947778,-156.18862717866278,1011.1784065967776,-235.35770928814193,-98.35184946771797,1003.2920498737255,-188.339589037336,-88.99197877359963,984.3662820948759,-187.84216537433568,-148.22800611950052,999.8393558314713,-203.65940948972147,-116.65492769747551,968.3744024834737
8,22.31593300130012,-23.84987835751701,820.7858331586664,17.887867794913408,18.698290330381422,848.9577452543693,-40.193005856646174,22.689056682493504,796.7967093298834,-36.18221543683965,-18.674824993404634,816.9728821333797,-11.281814333579016,-26.65458157139666,879.759488072196,-6.3924965130586795,-38.56130286502064,865.4160851519393,,,,,,,118.14502810013674,60.621822847761685,618.836523555054,17.650254726542055,115.00448095925655,573.7390844688515,-10.165039629895293,143.1373497091596,582.0601380276705,3.1441670015150764,190.9344557061704,633.1697606135465,,,,312.30809234180026,-104.38172082992754,520.6748106315462,313.34510204209147,-124.10858852717864,562.0441606360919,297.40863641654994,-129.01772770992446,543.6719286842364,-262.7171371434003,-84.37315300700591,896.5405708321842,,,,-232.3092398783788,-90.0777373291042,987.6200514488617,-277.9427821793591,-122.95817102401242,969.9451595986995,-260.1161328171176,-93.06012021079424,970.0199299626439,,,,-235.61583238267298,-98.45792746114552,1004.3923923650013,-188.55089402184157,-88.88055138397125,985.0382422130003,-187.96415869049065,-148.5989321431925,1000.9379933437848,-203.9110592182449,-116.77141005087448,969.570970552433
9,22.284438293987527,-23.736724044372107,819.6211860670937,17.791059227831987,18.243773099836872,849.7782367855326,-39.84364677176913,22.530301668078394,795.0592710686356,-36.00607699845018,-18.869659707403542,815.9519911647459,-11.291229858211251,-26.782958093081763,880.4786301279008,-6.3921633108202185,-39.08811135826345,865.428350957001,,,,,,,118.14569869478832,60.58083757791544,618.6276755962984,17.65939788339352,114.0088376544221,568.627330676848,-10.165065314802755,143.13032472940333,582.0604106405418,3.145947946253909,190.81648307779125,633.368709400972,,,,309.6949004066629,-102.7983114364578,513.6737556577816,313.2369070806797,-124.0657350602819,561.8500923518884,297.20187513279274,-129.21717385308233,542.9756292468456,-263.066153267774,-84.5109964377561,897.3601766981188,,,,-232.30787134514006,-89.96932379834435,987.6142116590399,-277.65620369972487,-122.77711420229714,969.5103885324338,-260.266781479423,-93.16175382869933,970.4059448332326,-232.10235406103115,-156.08972568305512,1010.920597093134,-238.65365444597708,-97.25661838085348,1017.9203364053831,-188.64884356399762,-88.91657372114477,985.3514253896519,-187.89809945793903,-148.57558112125255,1000.723231440329,-203.6667190795988,-116.68324454975094,968.8531908915886
10,22.308000848128028,-23.61189646150667,820.8451017175416,17.738513311466832,18.364840210237464,850.2122003708547,-39.87077799093994,22.40101499602561,795.6075616745937,-36.18158498445825,-18.849889931733564,816.9737804399476,-11.29801719756829,-26.774749366852273,881.0045007168986,-6.703392418471848,-39.18473705396855,867.5620064982434,,,,,,,117.84756025635521,60.20612068952325,617.0716656420615,17.562439433164695,113.95122284164714,568.4069232186116,-10.107878012427804,142.33146340840804,578.7872570116888,3.145949976925643,191.03620104419488,633.5320144738633,,,,309.61130049841466,-102.75290643513735,513.4469261561659,313.2075220274628,-124.13001926777947,561.7978285861591,297.08545110978855,-129.1839843091294,542.6817880326098,-263.06789442686056,-84.64756440765348,897.3666386941845,,,,-232.61682662753188,-90.17206637976463,988.4835019529578,-277.2028590786897,-122.586667047596,968.4030278482451,-260.37578264883774,-93.12306604373806,970.6393187213213,-232.03768735381985,-156.12900535360131,1011.1986747409053,-238.35353109782204,-97.17508354288013,1017.0676601781446,-188.5061717691789,-88.76125107886284,984.8039532077546,-187.89825809294481,-148.58925836945144,1000.724012765051,-203.94547390082633,-116.78390225057646,969.6885075582934
11,22.391781955337922,-23.39654125806316,824.4070749511906,17.6558447992826,18.2166405239069,843.3060672363672,-39.89533740619109,22.28356529231795,796.0866579063347,-37.049558126034505,-19.19790081888685,821.5257618604529,-11.045796800545181,-26.432572443681966,880.579505785857,-6.900692344139935,-38.74417037273275,867.7440328798967,,,,,,,117.82692177981176,60.4982715439462,616.9594410790102,18.695826987633176,112.7653608876902,562.1044537457436,-9.817658269937898,141.94838765520154,577.2936869065122,2.82574715530104,191.559768829243,635.2708989053891,,,,309.687248379409,-102.67905757160692,513.5632715846737,313.03220055733317,-124.01716018673366,561.2871134703406,297.3018179842531,-129.22300180422786,543.049049034387,-262.95229660898144,-84.75256451075016,897.5300453291923,,,,-233.55646471710526,-90.4315671050421,991.4776796276601,-276.5095534965178,-122.41161548885819,966.4462294507866,-260.33446645112605,-93.2211462685657,970.2477787654502,-231.86265931823638,-155.77454628091456,1010.6902403961521,-238.390946402746,-97.19033750351996,1017.2273133473601,-188.5061717691789,-88.76125107886284,984.8039532077546,-187.5741968700441,-148.4855657879914,999.6706850792646,-203.65470804551993,-116.6702453513701,968.8026373656157
12,22.89138800631979,-23.744365089611264,842.3428916683285,17.65472136103715,18.63753731303811,843.3023841305641,-41.21408444022183,21.75817394987014,805.04347862668,-37.106648821285276,-19.394605357055127,822.7933794365516,-10.6003118735525,-26.356930554275614,882.2058474430355,-6.7283918511104135,-37.697197675782185,867.6921008699865,,,,,,,117.82671033344437,60.58910497218616,616.960418508795,18.7172271411447,112.81756180594678,562.7392217488571,-10.342239659153316,142.53026524730754,578.794332544092,1.910694969030367,193.0418592282257,640.2405017701041,,,,309.6685739048447,-102.65733423674423,513.3166213481218,312.90435578766466,-123.9665106201283,561.0578794756786,297.32712111698225,-129.20790309662556,543.0954551204671,,,,,,,-234.58986908676894,-90.52299873806855,994.3755000735837,-275.61674360110067,-121.88762421833724,963.5830117149777,-259.4406984575724,-93.1059018228362,967.1535981746147,-231.11441306755125,-154.99698008565386,1008.0689871298965,-234.98109791045425,-98.6604157860364,1007.5836588583227,-188.07757188926928,-88.45051945584093,983.7183629911143,-187.392160941271,-148.28316149369454,998.7540535424889,-202.03849081400173,-115.89198655005428,961.7609536236037
13,23.159247746318627,-23.20787957829306,840.6627193576217,17.416959695154514,18.678152428994046,845.2640434523405,-41.59376447067826,21.822874240337146,807.448699840266,-37.02261991395411,-19.431134670144324,824.3494660284628,-10.544791821714476,-26.145001262601582,881.8248567985988,-6.8725138676994675,-37.76756339733361,869.3090758032512,,,,,,,117.84039701855653,60.67524302406122,618.9435143535243,17.632730510719885,114.1289785590637,569.1629918765846,-10.034070177707939,142.3976126288931,578.2530736163058,1.5417217474314382,193.2479571553856,640.8332526634064,,,,309.60173831576833,-102.62290954425589,513.1353898688507,312.1338767639123,-123.90453937721153,559.5250599976576,297.4629726232823,-129.25313362107119,543.3435032417797,,,,,,,-234.86183718960106,-90.53275117245424,995.5281360726257,-274.09070078648983,-121.09555616169963,958.4559243280296,-259.2647577541197,-93.11470491041882,966.4977088980567,-230.93049328556256,-154.84957315373467,1007.2667358738233,-234.6529825214132,-98.8189279258491,1006.6033034236551,-187.93573457041668,-88.36977993540478,982.9766860405105,-187.37135547198542,-148.1759047739443,998.5901953490833,-201.4875382352844,-115.70436846468782,960.1139631232983
14,22.954441261104645,-23.287021969796037,845.1782391645784,17.309195899523083,19.54146156732097,847.0009406278324,-41.594068791165995,21.97758199307189,807.4465926401043,-37.08565801351662,-19.399108458346237,825.7560199870757,-10.467074433575172,-26.011387187927088,881.7592463204129,-6.875042642094819,-37.52344345066086,869.5746090042113,,,,,,,117.84039701855653,60.67524302406122,618.9435143535243,17.66109908276468,114.46076790818306,570.2038048417126,-10.034432730656691,142.58641892313227,578.2504908312961,1.3880009121816697,193.32532446179854,641.0666395027441,,,,309.58381885622225,-102.62182845057013,513.0868490628003,311.8562587921077,-123.79479810308474,558.7926763065967,297.04370125467267,-128.90979723641513,542.2563329561351,-262.65350566646254,-84.78278397916718,897.4449520399126,-235.41928680894878,-65.6312451282845,957.0552746290504,-235.0383566035706,-90.70109488553018,996.276037742003,-273.9882940009376,-120.46200595741952,958.1959588909542,-258.80272509935463,-93.08242747109128,965.1966386029455,,,,-230.11628940249352,-98.72272880586183,987.4461346268723,-188.2518767327443,-88.49455141569999,984.6303914793328,-187.6160330092289,-148.13258661181615,999.2585305866103,-201.04645407298827,-115.53439077162427,958.7950339316677
15,23.25208034082285,-23.11595284402181,844.054427028459,17.15321464063355,19.57096919249442,848.2891075768874,-41.58832226634278,22.287850684287374,807.4105414804934,-36.96060751171714,-19.43096283665265,824.3447303434402,-10.467079772728052,-25.907444956374558,881.7564322461167,-6.843055908889959,-37.82378652607733,869.6059530541746,,,,,,,117.82038629042295,60.65672811300436,618.8382289184549,17.665447079422492,114.50923814676844,570.3384149662204,-10.553412066004633,143.53297266095453,582.3580751261786,1.540490367193335,193.12548751074735,640.2399282518764,,,,309.5968841945139,-102.63963141901954,513.1273386947342,311.47742842792087,-123.72346102461367,558.0935295350621,297.2583172363011,-129.01852032530758,542.9146494161567,-263.3598579314574,-85.0729705213131,899.1058298801049,-235.45772495166548,-65.86378708992046,956.4645013071718,-234.3208280448239,-90.52806951314578,994.2606592575693,-273.2543174644479,-120.22955891797898,956.3478623269115,-258.8036946850398,-93.14733934244212,965.2002711762448,,,,-234.48788738804328,-98.95626259615727,1006.1903182926923,-188.3685295848307,-88.63109142825625,985.0054008665202,-187.49253781832837,-147.9411062951335,998.6014487396727,-201.04878095034422,-115.35656687565104,959.3940231728352
16,23.41681306662098,-22.927309343832487,842.6106842667541,16.781436664290773,19.394108179203528,851.3670411130569,-41.190472620228505,22.43921499351196,804.5705965319028,-36.925310372248894,-19.331258596208198,824.1568250614114,-10.458000111816553,-25.80542372163578,881.0039965999545,-6.852054373803232,-37.37986286176357,870.6173942500897,,,,,,,117.61110025003242,60.49893296098999,617.47553636055,17.63141314929351,114.54731429122661,570.5284459585143,-10.571841760885038,143.828033347054,583.3922340925445,1.6757421980333491,192.89766620839322,639.5079074242931,,,,309.28039922951035,-102.60436217526647,512.5972111881143,311.1126598221303,-123.55330793531915,557.3287305521624,297.2360100246076,-128.97204323120422,543.0897497792703,-263.1772512918362,-84.91050193471368,898.7959712331016,-234.56174960797597,-65.7603137662935,952.7089458252003,-233.83670435145905,-90.39813309394319,992.6515704352845,-273.2543174644479,-120.22955891797898,956.3478623269115,-258.80369987992003,-93.14768463100964,965.2002905941821,-231.53782083890064,-154.9785333737415,1009.0727387265559,-230.31203257031095,-98.51002355597488,987.9938125114248,-188.42720869742124,-88.6456286145102,985.1393604709367,-187.49228536666325,-147.95998175111947,998.6009983300852,-201.0725184033274,-115.30925345305454,959.6348264410067
17,23.40470281827648,-22.883702814719257,841.7502341285237,16.66927125300376,19.50248877989577,849.9733718959097,-41.50915863961011,22.483352764519157,806.1633783259937,-36.758760118190644,-19.100220602698716,823.275943404903,-10.435485298112962,-25.666053787870172,879.0943912870192,-6.886941604323228,-37.41353408608423,870.8577720545704,,,,,,,117.60320362886755,60.25277703677594,615.9169463955872,17.563210759065075,114.6722094150317,570.9080524967675,-10.496629182733184,143.8363591555943,583.4253516744118,1.6813159148804873,193.38657579082232,641.3085548186809,,,,309.2773384863887,-102.61935196927035,512.5920024549828,311.00612192903117,-123.48429640240472,557.017472969643,297.20294308558744,-129.00652085432063,543.1654591506007,-264.1315219506583,-85.28044644271607,901.0397063000148,,,,-233.2193744562064,-90.14460618477482,990.5592082827045,-273.32610636071075,-121.07177677729132,956.5980887392228,-259.6276711905294,-93.359556802533,967.3022182158132,-231.92787736265262,-155.23961550603678,1010.7726571380357,-230.30951775625803,-98.36202592267414,987.9839818388109,-188.2031910844847,-88.4613835582606,983.9676983918283,-187.49110969390253,-147.85299534133495,998.5951018219547,-201.2237656665838,-115.47038699110772,960.5169797320352
18,23.56481822706575,-22.533761435568287,840.3432585087727,16.63328655322575,19.708519616554472,848.1074158773308,-41.45433413014629,22.134916254159666,805.3716890361053,-36.03985070422798,-18.975952289008067,819.4946209286879,-10.434526266803843,-25.6005879641441,876.851274664791,-8.780643513877035,-38.17368266575754,884.2007051947871,,,,,,,117.60420187124633,60.31611259884317,615.6039310264289,17.563185344893093,114.66247421172515,570.9084368366097,-10.503712487959339,143.9879464352981,583.8054680274033,1.6883297762432223,193.50824544663647,641.7119890231457,,,,309.0988935466924,-102.5886309451272,512.2828101268849,311.20040447146033,-123.45437635407018,557.3646538953506,297.12374799671744,-128.95807795456463,542.9223028512702,-264.4309237744038,-85.47395705501448,901.7450298188036,,,,-233.10957248753547,-90.09159433083732,990.0928740010571,-275.17732424722215,-121.801167353614,960.7655168329237,-259.7559155815734,-93.21106377149422,967.7799933398483,-233.43385201770303,-155.9954554443393,1017.111164540796,-233.8049741872665,-96.3883136797843,1004.2562974027819,-188.20191157439768,-88.26311315952337,983.9597742220116,-187.47874907757011,-147.86252483778847,998.3093241006602,-201.29589035299594,-115.59743361433902,960.8611343865681
19,23.544991126516255,-22.50814156074003,838.9649679303595,16.70196800105127,19.799318479908106,847.3211439596644,-41.47488106729549,21.878401106919,805.4803968171701,-35.632475992345015,-18.766010282398653,815.0827544152265,-10.434649150876767,-25.71997922529463,876.855365266119,-9.019859260096379,-38.279729471205215,886.1020696364664,,,,,,,117.61792648201877,60.370618565149236,615.6767244476912,17.445116873053934,114.6448824305272,571.1060499453155,-10.168084331790238,143.47422023657708,581.9538497040033,1.816922901041342,193.40305305005856,641.5588404622847,,,,309.0708730172761,-102.57634159556461,512.2496863053636,311.1715276218321,-123.30058897530174,557.2795621926133,296.85740729147494,-128.86719822595504,542.5396786030017,-271.9721251657979,-87.05382321895999,919.3275048259419,,,,-232.93995329162564,-89.9521411002215,989.3846733708277,-275.6617632007883,-121.95145888316735,961.3519518229442,-259.83305073609705,-92.89405176526587,968.0669748567339,-233.43777663012608,-155.9725132632533,1017.1220098992118,-240.17538308361873,-97.89428791847517,1022.5278975534324,-188.4062791986848,-88.32175707943784,984.6129288684725,-187.31065933355833,-147.79653176156515,997.7632958253251,-201.38720662284885,-115.72654492298007,961.1363405356152
20,23.54505337440435,-22.443358233283195,838.9623666517922,16.27750258985483,19.043513435090347,809.3569329362447,-41.49133725386302,21.712614070147975,805.7905578247428,-35.588814317272124,-18.55356944469535,814.085416479572,-10.435018559497614,-25.875809818553464,876.8621100863885,-9.020043314613487,-38.95579909984701,886.1220347519238,,,,,,,117.64881225714271,60.577785008390975,616.1581982044141,17.551241207107367,114.51732436489196,570.5141975063725,-10.163694775435228,143.44464368309465,581.6837061922226,1.9772683600277303,193.2653004309087,640.136609416634,,,,309.0708922408881,-102.5684947144645,512.249690692733,311.3477061625871,-123.32460220139055,557.5950336078661,296.85741782318587,-128.8990400558929,542.5398789398727,-270.8249962823335,-86.63329285259985,915.4500515238659,-233.62682214124195,-65.83802121373893,951.0767730159756,-232.62552074648042,-89.91510028363392,988.3340277670042,-277.629102310974,-122.3701474418985,966.1339176265716,-259.29859845614817,-92.75167443325522,966.7031613996606,-232.60979621117156,-155.5722406676989,1014.7361578930623,-240.1753717750754,-97.89355385602936,1022.5278518334702,-187.78361228523266,-88.04452914531721,981.7729647928293,-187.17019661027828,-147.78438337007054,997.5879455475881,-201.38782313780442,-115.78171010229012,961.1392257729464
