scorer,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_make_tea_teabag_cornersJun16shuffle1_110000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_tapJun17shuffle1_180000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_make_tea_revised_pitcherJun14shuffle1_100000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000,DLC_dlcrnetms5_cupJun15shuffle1_340000
individuals,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup
bodyparts,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,tip,tip,tip,top_handle_inner,top_handle_inner,top_handle_inner,top_handle_outer,top_handle_outer,top_handle_outer,bottom_handle_outer,bottom_handle_outer,bottom_handle_outer,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,94.01214904348298,-117.72720155789428,909.484845984252,110.72494221340985,-72.73501838403203,913.5240898029263,147.55885410421672,-91.05323759762385,949.7176223278902,134.1460905960732,-133.1163912459805,914.1602080423816,123.87639637259309,-105.01686551271978,908.0976585709928,-260.461751004167,-85.08073178921984,977.1122258389843,-251.62583983751563,-43.245633297910494,925.2345381413154,-212.86775127021644,-43.847022541883995,927.5362573818928,-214.90568432459847,-86.78568009989033,968.4909935077723,-235.0468820587554,-68.73172632722857,955.3567844525746,341.97422502547187,-177.87761028704006,558.6865685632631,333.63187854459153,-186.57772809874123,556.0304449564118,331.9489410320035,-200.5322234994437,566.7517105168702,338.76954023667963,-217.192235878168,582.8525366888175,,,,325.54482899794994,-35.091510345467654,623.2211841288639,294.01558110895724,-6.9189076323664525,615.453729719186,306.9844339892811,42.452881664487066,695.925856508464,131.342538086621,-147.40966050418947,929.1642315581865,,,,,,,,,,103.28663498028165,-150.66360189765487,898.3759338886491,87.44294108175883,-113.20550029920793,881.2142020867785,140.7943365036498,-96.26642259929382,830.3775886987928,158.56724286880367,-145.05518266871263,908.6459920567053
1,94.55833789561187,-116.93439038612206,900.740175559132,111.06828843111822,-72.76917295885531,902.384035506282,146.12474889510332,-93.29913184431767,949.9413679616727,135.86468940070588,-136.24551847298397,933.272410052275,125.19276929190485,-106.63181733693892,919.2647936152973,-261.14665698180687,-86.36954956069839,979.4716269253594,-250.92869130398023,-42.980729298380695,923.9690151434362,-215.9088182045835,-45.40498834778229,937.8722095496089,-217.97353057645722,-87.34823651848492,978.8969423111419,-238.20567493503327,-68.89157731191207,965.6152881204484,338.1731267396488,-175.61046578161006,551.3221336173444,333.09169677099146,-186.2111038083097,554.9437864299565,331.50964453893084,-200.06511283008234,565.38706896619,339.4385881161546,-217.72923866045033,584.6529931442491,,,,327.994528494643,-35.65443371946579,628.9285726644005,294.3354245994082,-6.606022439780137,615.3690835477023,308.37393890411755,45.068722970454786,699.2639014421025,130.80152109023834,-149.43243861951441,929.6402183222953,,,,,,,,,,102.35476260801138,-153.44789859535376,921.0531655609378,86.97312750444028,-111.0216866308967,881.9401988059033,145.93380465461797,-97.51237560541043,850.9769574308667,155.2160539215867,-140.26725585883435,883.64476142159
2,94.42436074574314,-118.63604873774138,911.9508944045959,110.49513130721468,-72.36878205631798,902.5964801203651,146.86679715733788,-94.13936547245963,958.1779437270071,135.98406126701983,-136.50285707446025,935.3902697971454,125.06464503948816,-107.02415729804001,923.859647407661,-262.57104644470184,-86.20988257558582,982.9498637005348,-252.00974194362698,-43.20407470343803,927.2013517699994,-213.09671860633506,-45.36017392989443,932.3063067631874,-218.2986811364141,-86.69723903559861,980.6706885534768,-237.9990306343585,-69.44315385698992,965.1995779372438,338.5210974250946,-175.5615828280933,552.2069510475999,333.36648767189854,-186.38983170280744,555.691481632897,331.6242551624658,-200.0157907238078,565.7591594848675,339.08268176132157,-217.7399265412871,584.0231717155131,,,,325.9377602186251,-35.35211261127563,623.8434198033501,294.59348492424846,-6.473656473211389,616.7261525650343,304.2168915658547,41.74214546776057,688.1039647348013,129.53303948013763,-148.48130195153982,923.9798645892449,,,,,,,,,,101.74532090383828,-155.59925198893478,935.3649383617363,86.84234728455756,-110.70786884879062,871.6188282557322,144.72121881635863,-95.70410920419675,837.5918667625065,155.36498240163323,-139.03543352192563,880.75021272141
3,93.63512113170769,-117.95860138614988,910.5432837426522,110.24947969478654,-73.06405573082993,915.1327093487781,146.86937881316362,-93.15986396053668,956.3973601152194,135.9758779022553,-136.88414498046086,936.6903215924741,124.82688473013954,-106.92266847414855,923.8673702334397,-264.2108485132456,-86.72074890655712,987.7821216122001,-251.81666797725467,-42.97407981261832,926.8684673613834,-211.75911333359736,-45.08088814419802,926.1470911729402,-218.9138255823582,-87.35308683636936,983.4120875509914,-238.87005347965106,-69.90241153992693,968.6792959338111,338.09251061274887,-175.19456235555845,550.916916441428,333.8278748192401,-186.86886408015022,556.7990568178675,332.43681532352036,-200.6052679580613,567.2851004053391,339.03178995127894,-217.9037922434899,583.8049446042751,,,,325.55800991871166,-35.293220870699734,622.1320198728047,294.5996319817581,-7.045475431205851,616.27370383762,302.67909380411896,41.00681575672118,684.9060344154848,129.8922635277059,-148.14056438241371,931.3377285945103,,,,,,,,,,101.10167991682964,-158.5117859887216,958.3094984695972,87.03473301523877,-110.2735804610344,878.7417759501259,145.6065796595488,-96.24626332605915,844.7245000720113,155.18350870883614,-138.38103292998258,877.5927204401506
4,93.48525493936341,-117.69069146303161,914.3035906701182,110.57885706440297,-73.24374403910177,916.5637480897442,146.57029109906418,-93.07585364427628,956.4394491311032,135.58696985277112,-136.84913249942483,935.4119246593667,124.83659079157658,-106.74362418211561,922.4521254258522,-264.13731336252107,-86.76460716098843,987.7128338015443,-263.2119516848882,-44.69036687362083,956.4769734337845,-213.29049269991285,-45.512978670721566,931.7767272445959,-218.1314777837381,-86.5125597353016,979.2680408494994,-238.81162136862525,-69.92169773203295,968.5405227508323,338.3751783730186,-175.39696506335346,551.6721250986759,334.00675589059927,-186.86189799045917,557.3000710997698,332.4731000447388,-200.6420260443141,567.3322159824755,339.92541127656244,-218.22983977444414,585.5163821556735,,,,326.13614498755464,-35.203461685015974,623.8618676415877,294.6505928550032,-6.764629119687467,616.2396317118169,302.5427204130809,41.185755372430535,685.5674445532086,129.71203648440303,-148.2542314734643,931.971888158086,,,,,,,,,,101.38868467123014,-158.19251723098708,953.2312090068621,86.7772289310435,-109.67491957270092,876.4259872283131,146.6388958681732,-98.04441667571395,854.1942335577406,,,
5,93.06820742782189,-117.02218122184325,909.7279842953291,110.98863908846955,-73.32302774090768,918.8282533934454,147.06192201384027,-93.7208205730952,960.1632403151793,135.5147066749962,-135.9068822901169,930.2975181538519,125.0223350887301,-107.14565308618036,923.2848640120642,-266.1941844484749,-87.8422309590053,993.4711323230318,-264.03040878497404,-44.94622566818855,959.0008016749113,-213.223150723407,-45.16574750894781,932.7865275374368,-218.1332376253341,-86.11225361217498,979.1126758466306,-239.1176852427979,-70.06392407252908,969.8039310784869,337.69890835661175,-174.80946731167046,550.0400322208109,334.673322605058,-187.48664389515497,558.8263728017675,332.6373058592687,-200.7470848533044,567.5777271336464,339.39720073320564,-217.89731364218983,584.3017186196272,,,,326.1198528775223,-34.854246461541116,623.3676877404845,294.94127001663253,-6.667025452325142,616.7931403437598,301.4809711093836,41.164726341954186,682.4060467130308,129.24917104800753,-147.7581541404331,928.0980490384271,,,,,,,,,,101.60724573818815,-155.7248721072999,939.7906628973432,86.94665532902147,-110.32378338559343,880.9088183858021,148.51146860482342,-101.04851657358013,876.3183602678527,158.6739290929368,-148.60374613309133,937.4554029003408
6,93.3439135962037,-116.34996121867962,901.6111652574687,111.17284771742645,-73.0564903099655,915.9796547334948,147.390784654629,-92.55922181404418,964.8008099939682,135.7259340001448,-135.9346719669677,931.4936788861689,124.6524251571539,-107.22101981450132,925.0631268909259,-265.30602771712006,-87.54882724744506,991.0864983803847,-263.54896029751944,-44.886653300674574,957.6069793591284,-212.3195976615964,-44.99601313891978,929.2608748793516,-217.68453075788807,-86.38116154178668,977.3029314288736,-237.3089297515327,-69.4648337297681,964.114845866504,339.82362636721706,-176.27284366422467,553.8298794586963,334.5739843168391,-187.36885654537772,558.5785864009912,332.71874041873025,-200.9553963831562,567.6170531711097,339.546560243213,-217.79258452195265,584.4978087273563,,,,324.9675313798583,-34.70828638828266,620.3245146937977,295.71310770957143,-6.918672185334598,618.1385940259227,300.8443136316223,40.724908403015114,680.0980688380837,129.06512533167236,-147.627373020896,927.5134587092722,,,,,,,,,,101.79722892548385,-157.2158418847347,947.0836852715652,87.08773260591543,-110.6211914664991,878.8249030261816,147.2445154407713,-100.62357070328713,872.6051041138552,157.7327842288107,-147.70261545286934,932.2360516188553
