scorer,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D
individuals,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,middle,middle,middle,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,4.681619323079466,8.23410055695166,47.09543717200099,4.756847086716262,7.507432840907509,49.14506818557786,4.532878798674791,6.003984077256148,47.65240752100418,9.882767968960973,5.472011648031407,43.99239624597794,9.780771258471425,7.196376615381242,46.94585569252347,9.389012178917376,8.285692901042122,47.41249305494485,11.59479220804581,-6.706634305475283,46.13443194336692,,,,10.941023491564957,-0.3209580579706702,54.32859947490301,-8.649081957676442,-7.1559055842356765,35.2276556589281,-8.156067298504633,-5.969019101814137,36.167347721091296,-8.287058960017829,-4.399955753530893,37.71481325469615
1,4.687199023197028,8.247971055298319,47.1677860732138,4.728612352923707,7.480105751520095,49.08343224509386,4.604331206701034,6.1976201977277325,49.06575851113489,9.891808202385487,5.480370554680375,44.10920727336703,9.813764970573702,7.218314888038875,47.353984426800515,9.359413898251463,8.280998121979817,47.30995248072785,11.331043040128963,-6.508260648749235,44.874263054698005,11.735688908823665,-3.800885597524418,51.39430829240212,11.198071611791303,-0.32653791310867736,56.73820051318154,-8.647726343729444,-7.157208767044301,35.22979839240391,-8.171171264373537,-5.970645979393968,36.21268906581533,-8.291329121066518,-4.397704470109348,37.74023323031477
2,4.689196170714331,8.25841878576976,47.21978892957847,4.741195597323048,7.494112340384851,49.14413303455104,4.609339700708899,6.333314142082993,50.21627745440009,9.88015890337753,5.466742012780965,44.028722906859684,9.84229644534317,7.226442589604657,47.45715966153386,9.375328736577284,8.293288263754407,47.3683781184545,11.287327175053234,-6.502420067147869,44.720583281569546,11.74823729044951,-3.827362733042381,51.62987490656339,11.175247886922048,-0.32813216630153047,56.647576902612364,-8.662144208457345,-7.167526100179391,35.27622867407067,-8.164438774202567,-5.960509780519851,36.186351310937695,-8.2876992510207,-4.392728096174695,37.72667571472253
3,4.688498181673798,8.255261276032925,47.195172502963764,4.750784463371073,7.541228931351453,49.33425854054553,4.53641967345247,6.238348305782229,49.51083895427161,9.887762487898753,5.470549323090264,44.035995559804185,9.854306038704022,7.228814026733388,47.494965924749295,9.35948672021642,8.279999279758664,47.27129031022724,11.343594774410233,-6.54922939792349,45.10059849273527,11.712387410871765,-3.835241166037688,51.605814402013095,11.12549847479136,-0.32371495267811745,56.34592369182008,-8.682804460747196,-7.180892856382443,35.3432605058812,-8.178129605515213,-5.965425267692385,36.239788539118535,-8.276652403660652,-4.384995939143737,37.68672348291847
4,4.49517433735382,8.021911844087528,46.64338463269556,4.7562231761900104,7.527541071989464,49.331247091549386,4.574178317655259,6.17656637286199,48.66812906465654,9.904313927755542,5.490277552691429,44.14696747631056,9.874428842672046,7.263342241144567,47.63354636869704,9.371762488756147,8.288886683664021,47.366823401834175,,,,11.543184261576355,-3.772439674002472,50.67377653660752,11.138998212296944,-0.32462065523591527,56.37020334268298,-8.683749155392949,-7.18044574824133,35.343841320718596,-8.188004258055207,-5.977796632364566,36.26190736836627,-8.270952600180994,-4.379100953175825,37.655617486035425
5,4.725466751797175,8.697397269722241,47.18634587644793,4.692309399162128,7.397492652032114,48.295389755700484,4.607122914357136,6.185693473328049,49.131563870006296,9.919397939919932,5.503391698513506,44.205837744024315,9.970949878549717,7.320863593278196,47.90838159627091,9.295902257340908,8.265612450107758,47.05030715772924,12.11067223108642,-6.847913681622589,48.313802863232794,11.387476043174084,-3.7243019065573053,50.340442298809464,11.133277034615636,-0.2673590074560962,56.03408087506374,-8.732476566975413,-7.216531008768754,35.519348778417964,-8.240617424187253,-6.010581037593635,36.45097061883372,-8.326279248039732,-4.389196361308986,37.86160783119113
6,4.726249888825229,8.701498015990422,47.2070425398025,4.696164169464058,7.405636637123824,48.334669771272324,4.606204636713026,6.19746500576419,49.1770838035464,9.902646753460916,5.498781393790576,44.138220622938896,9.977676490384674,7.326314482384568,47.94394878008805,9.294312748413615,8.263267771856544,47.03725074766225,11.6884224466951,-6.628022166503643,46.59408017192855,11.715453596792498,-3.8520003426885987,51.7292441990063,11.099715745153757,-0.2955926135243531,55.60906496400449,-8.747666607389867,-7.224243846438527,35.555426844241275,-8.225520384138433,-6.00035685035021,36.393623820628854,-8.327988600050759,-4.3939447733536205,37.86555174319162
