scorer,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_tapJan29shuffle1_50000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_cupJan29shuffle1_150000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_teabagJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_200000
7,1897.485,83.946,0.9950000047683716,1863.535,50.763,1.0,1851.429,3.956,0.34599998593330383,679.215,693.116,1.0,697.851,719.725,1.0,707.44,764.124,1.0,682.179,625.371,1.0,685.38,662.74,1.0,,,1.0,1351.257,719.168,1.0,1359.839,773.478,1.0,1367.224,835.076,1.0,1797.868,465.538,1.0,1762.474,529.983,1.0,1735.082,586.158,1.0,1708.39,644.543,1.0,1685.572,717.101,1.0
8,1897.312,80.431,0.9940000176429749,1862.264,50.895,1.0,1851.438,4.056,0.3709999918937683,679.608,692.583,1.0,699.046,719.282,1.0,707.665,764.102,1.0,681.88,624.94,1.0,685.846,662.506,1.0,,,1.0,1351.24,719.171,1.0,1359.04,772.959,1.0,1366.358,834.544,1.0,1795.652,460.456,1.0,1761.537,528.995,1.0,1734.336,587.256,1.0,1708.169,645.306,1.0,1684.672,716.281,1.0
9,1898.096,81.108,0.9819999933242798,1864.255,50.427,0.9990000128746033,1851.911,4.026,0.13199999928474426,679.473,693.008,1.0,697.629,720.33,1.0,707.533,765.059,1.0,682.393,625.527,1.0,685.218,662.481,1.0,,,1.0,1350.995,718.725,1.0,1359.358,772.847,1.0,1365.953,835.142,1.0,1796.435,461.017,1.0,1758.895,527.112,1.0,1735.674,586.532,1.0,1706.692,642.109,1.0,1685.283,715.423,1.0
10,1900.054,82.064,0.9850000143051147,1863.997,49.722,1.0,1851.544,4.083,0.2840000092983246,680.189,693.269,1.0,693.719,723.778,1.0,708.726,764.32,1.0,681.918,625.524,1.0,689.217,667.522,1.0,,,1.0,1350.764,718.871,1.0,1359.467,773.198,1.0,1365.996,834.961,1.0,1798.066,465.904,1.0,1758.878,527.817,1.0,1734.066,587.458,1.0,1709.226,645.985,1.0,1687.565,715.978,1.0
11,1898.337,82.157,0.9919999837875366,1863.548,50.868,1.0,1851.807,3.896,0.13600000739097595,680.283,694.333,1.0,693.371,725.661,1.0,707.87,764.809,1.0,682.657,626.236,1.0,690.003,667.113,1.0,,,1.0,1350.945,718.955,1.0,1359.759,772.675,1.0,1366.645,834.139,1.0,1798.903,466.796,1.0,1757.32,531.024,1.0,1732.002,587.866,1.0,1712.01,649.954,1.0,1687.511,716.024,1.0
12,1896.22,81.267,0.996999979019165,1862.88,50.43,1.0,1851.682,3.965,0.10300000011920929,677.76,694.493,1.0,696.366,718.988,1.0,705.732,763.698,1.0,683.371,626.574,1.0,689.104,667.019,1.0,,,1.0,1351.648,718.62,1.0,1359.71,777.55,1.0,1366.847,834.497,1.0,1795.92,463.834,1.0,1757.355,525.019,1.0,1737.532,585.185,1.0,1701.932,646.605,1.0,1686.094,717.047,1.0
13,1896.179,80.597,0.996999979019165,1863.026,51.592,1.0,1851.808,3.944,0.05700000002980232,677.678,694.106,1.0,697.492,717.672,1.0,706.021,761.561,1.0,682.426,625.927,1.0,689.684,666.43,1.0,,,1.0,1350.938,718.562,1.0,1360.634,773.839,1.0,1366.612,834.193,1.0,1793.876,460.198,1.0,1756.988,523.89,1.0,1734.42,582.994,1.0,1704.603,644.761,1.0,1687.491,717.022,1.0
14,1895.723,80.384,0.9959999918937683,1863.968,49.857,1.0,1851.736,4.041,0.18299999833106995,678.177,694.379,1.0,697.067,719.459,1.0,705.868,763.389,1.0,682.283,625.415,1.0,689.049,666.759,1.0,,,1.0,1350.621,718.519,1.0,1360.215,777.722,1.0,1366.805,834.249,1.0,1794.419,457.844,1.0,1758.199,524.231,1.0,1738.446,580.021,1.0,1708.108,644.014,1.0,1685.888,716.441,1.0
15,1896.289,82.394,0.996999979019165,1864.124,48.72,1.0,1851.661,3.958,0.16500000655651093,679.233,693.556,1.0,696.889,719.484,1.0,707.492,762.789,1.0,682.213,625.584,1.0,688.795,667.529,1.0,,,1.0,1350.179,718.464,1.0,1360.167,774.091,1.0,1366.799,832.424,1.0,1795.243,459.203,1.0,1761.143,526.887,1.0,1733.98,582.026,1.0,1709.44,648.478,1.0,1687.643,715.982,1.0
16,1896.459,81.737,0.9959999918937683,1863.298,50.868,1.0,1851.491,4.062,0.3160000145435333,679.394,694.111,1.0,699.119,718.822,1.0,708.468,763.784,1.0,681.857,625.319,1.0,684.927,661.743,1.0,,,1.0,1349.98,717.847,1.0,1359.401,773.313,1.0,1367.154,832.334,1.0,1795.149,460.983,1.0,1759.041,524.81,1.0,1733.772,582.362,1.0,1711.314,647.257,1.0,1685.926,716.103,1.0
17,1896.577,80.878,0.9959999918937683,1863.95,49.958,1.0,1851.718,4.12,0.3109999895095825,678.646,696.451,1.0,697.765,720.425,1.0,709.094,764.483,1.0,683.004,625.375,1.0,689.3,667.042,1.0,,,1.0,1350.924,717.75,1.0,1358.659,772.609,1.0,1366.988,834.934,1.0,1796.862,462.631,1.0,1762.641,526.911,1.0,1736.438,585.628,1.0,1707.749,646.912,1.0,1686.741,717.096,1.0
18,1897.79,82.282,0.9959999918937683,1864.228,50.02,0.9990000128746033,1851.854,4.022,0.08699999749660492,679.106,696.698,1.0,696.006,721.047,1.0,708.049,763.848,1.0,682.563,624.831,1.0,689.551,666.77,1.0,,,1.0,1351.815,718.436,1.0,1358.459,772.675,1.0,1367.271,834.494,1.0,1794.443,462.181,1.0,1758.343,525.671,1.0,1735.542,584.733,1.0,1704.505,646.699,1.0,1683.396,717.762,1.0
19,1898.164,82.233,0.9890000224113464,1863.528,49.625,1.0,1851.464,3.936,0.2460000067949295,679.653,696.24,1.0,696.09,720.867,1.0,708.563,763.425,1.0,682.485,624.838,1.0,686.29,662.376,1.0,,,1.0,1352.252,718.49,1.0,1359.497,772.432,1.0,1366.415,835.087,1.0,1794.717,460.588,1.0,1758.268,523.057,1.0,1732.822,579.135,1.0,1710.79,643.961,1.0,1684.741,716.643,1.0
20,1897.605,82.459,0.9940000176429749,1863.392,50.156,0.9990000128746033,1851.598,3.963,0.1860000044107437,678.174,695.322,1.0,696.238,720.751,1.0,708.151,763.796,1.0,682.969,625.452,1.0,688.966,666.639,1.0,,,1.0,1351.745,718.231,1.0,1358.457,773.537,1.0,1365.875,834.993,1.0,1796.424,460.294,1.0,1762.23,524.654,1.0,1736.901,581.401,1.0,1710.623,644.716,1.0,1685.268,717.208,1.0
21,1897.277,81.576,0.9940000176429749,1861.936,51.44,1.0,1851.765,11.327,0.29600000381469727,677.679,695.097,1.0,696.926,720.592,1.0,708.407,763.577,1.0,683.736,625.749,1.0,689.435,666.444,1.0,,,1.0,1351.219,717.89,1.0,1358.395,773.455,1.0,1365.906,835.404,1.0,1797.096,461.476,1.0,1760.523,526.904,1.0,1735.033,584.628,1.0,1708.99,647.66,1.0,1686.976,715.693,1.0
22,1896.917,80.622,0.9950000047683716,1862.405,51.595,1.0,1851.472,3.973,0.23399999737739563,678.88,695.528,1.0,696.276,721.54,1.0,708.26,763.89,1.0,682.528,625.322,1.0,686.196,661.877,1.0,,,1.0,1350.519,717.824,1.0,1358.278,773.227,1.0,1366.749,835.316,1.0,1797.847,464.483,1.0,1761.676,528.861,1.0,1735.672,587.934,1.0,1708.653,648.373,1.0,1687.442,716.924,1.0
23,1897.586,78.367,0.9919999837875366,1863.227,51.911,1.0,1844.468,11.323,0.2529999911785126,679.377,694.134,1.0,695.814,721.319,1.0,708.186,764.174,1.0,682.065,625.078,1.0,686.888,661.917,1.0,,,1.0,1351.484,718.214,1.0,1358.365,771.867,1.0,1365.631,834.742,1.0,1795.094,462.216,1.0,1758.818,526.914,1.0,1735.583,586.741,1.0,1710.17,649.094,1.0,1686.08,718.131,1.0
24,1899.502,83.369,0.9399999976158142,1864.208,50.884,1.0,1851.683,3.973,0.18299999833106995,678.651,694.483,1.0,695.285,719.716,1.0,707.147,763.317,1.0,682.553,625.094,1.0,690.43,666.17,1.0,,,1.0,1351.515,718.235,1.0,1359.386,772.892,1.0,1366.234,835.288,1.0,1798.077,464.157,1.0,1760.99,526.715,1.0,1735.87,588.436,1.0,1709.364,644.553,1.0,1685.065,717.327,1.0
25,1898.863,83.682,0.9800000190734863,1864.348,50.736,1.0,1851.726,3.976,0.25099998712539673,678.487,696.914,1.0,694.18,719.775,1.0,707.072,762.941,1.0,682.206,625.811,1.0,690.627,666.709,1.0,,,1.0,1351.73,718.762,1.0,1359.039,772.123,1.0,1365.91,835.518,1.0,1792.658,461.625,1.0,1761.17,527.067,1.0,1733.618,585.119,1.0,1707.639,642.882,1.0,1676.649,712.187,1.0
26,1897.522,83.541,0.9940000176429749,1863.38,52.003,1.0,1852.111,4.052,0.47099998593330383,679.604,695.06,1.0,697.223,718.638,1.0,707.795,763.042,1.0,682.5,626.119,1.0,689.963,666.889,1.0,,,1.0,1350.982,718.924,1.0,1359.397,772.06,1.0,1366.369,834.811,1.0,1794.294,460.56,1.0,1760.248,526.707,1.0,1732.088,585.596,1.0,1705.625,642.92,1.0,1682.957,714.949,1.0
27,1898.229,82.686,0.9919999837875366,1862.696,50.491,1.0,1845.578,3.559,0.3310000002384186,679.911,695.204,1.0,697.71,718.212,1.0,708.518,762.562,1.0,682.33,625.978,1.0,690.437,667.092,1.0,,,1.0,1350.985,718.21,1.0,1358.405,771.377,1.0,1366.435,834.76,1.0,1796.21,460.794,1.0,1760.232,528.622,1.0,1733.774,583.79,1.0,1709.23,643.017,1.0,1685.747,715.546,1.0
28,1898.329,83.084,0.9959999918937683,1863.535,53.232,1.0,1851.648,4.029,0.1850000023841858,679.656,695.369,1.0,698.15,718.817,1.0,706.462,761.95,1.0,681.808,625.284,1.0,685.686,664.645,1.0,,,1.0,1351.284,718.392,1.0,1359.093,772.144,1.0,1364.963,834.73,1.0,1796.581,462.889,1.0,1757.972,525.064,1.0,1734.644,583.032,1.0,1708.628,643.187,1.0,1683.204,715.798,1.0
29,1898.665,81.819,0.9950000047683716,1863.801,53.328,1.0,1851.677,3.97,0.1599999964237213,679.814,694.124,1.0,692.246,721.074,1.0,709.351,762.493,1.0,682.205,624.925,1.0,685.315,664.353,1.0,,,1.0,1351.17,718.557,1.0,1358.649,772.673,1.0,1365.033,834.782,1.0,1793.756,462.103,1.0,1753.935,525.267,1.0,1726.978,583.6,1.0,1706.649,641.649,1.0,1683.89,716.601,1.0
30,1897.914,82.044,0.9940000176429749,1862.874,51.938,1.0,1851.297,4.166,0.35899999737739563,678.782,694.078,1.0,692.916,720.746,1.0,709.011,761.438,1.0,681.579,624.606,1.0,685.291,663.628,1.0,,,1.0,1351.698,718.924,1.0,1358.767,772.103,1.0,1365.935,835.467,1.0,1795.468,462.713,1.0,1755.149,525.229,1.0,1734.162,588.606,1.0,1708.825,651.208,1.0,1681.291,716.795,1.0
31,1898.415,81.579,0.9929999709129333,1862.766,51.708,1.0,1846.195,4.081,0.6959999799728394,678.555,694.753,1.0,699.312,716.482,1.0,708.306,760.734,1.0,681.854,625.039,1.0,686.448,663.269,1.0,,,1.0,1351.863,718.839,1.0,1359.512,773.38,1.0,1366.899,834.492,1.0,1795.101,461.758,1.0,1756.444,524.863,1.0,1728.458,584.401,1.0,1705.593,641.032,1.0,1686.578,717.785,1.0
32,1898.513,81.986,0.9890000224113464,1863.584,52.991,1.0,1851.77,4.118,0.34200000762939453,678.837,693.911,1.0,692.404,720.02,1.0,707.89,760.838,1.0,682.056,625.308,1.0,686.632,664.368,1.0,,,1.0,1351.974,718.714,1.0,1359.068,773.624,1.0,1366.809,834.476,1.0,1795.197,460.426,1.0,1755.369,525.03,1.0,1730.379,585.802,1.0,1707.586,646.583,1.0,1686.668,716.545,1.0
33,1897.808,83.28,0.9950000047683716,1863.29,51.248,0.9990000128746033,1851.997,3.942,0.07100000232458115,677.629,695.638,1.0,698.541,722.054,1.0,707.704,763.828,1.0,682.881,625.817,1.0,686.535,664.276,1.0,,,1.0,1351.319,718.465,1.0,1359.24,773.537,1.0,1366.745,834.927,1.0,1795.539,461.656,1.0,1752.057,526.13,1.0,1731.026,586.55,1.0,1708.154,646.204,1.0,1688.572,717.358,1.0
34,1896.316,81.826,0.996999979019165,1861.769,50.179,1.0,1851.574,3.929,0.15199999511241913,678.631,695.507,1.0,697.296,722.535,1.0,706.942,763.306,1.0,682.636,625.724,1.0,685.539,662.602,1.0,,,1.0,1352.03,718.598,1.0,1358.785,772.908,1.0,1366.361,835.108,1.0,1797.132,462.715,1.0,1752.542,525.534,1.0,1736.198,590.934,1.0,1704.594,648.007,1.0,1687.312,718.402,1.0
35,1896.801,82.056,0.996999979019165,1862.381,49.884,0.9990000128746033,1845.366,3.504,0.14800000190734863,678.531,696.92,1.0,695.741,723.854,1.0,706.732,763.178,1.0,682.134,625.268,1.0,686.266,663.076,1.0,,,1.0,1351.34,718.371,1.0,1358.622,773.212,1.0,1366.982,835.467,1.0,1795.838,462.308,1.0,1753.787,528.563,1.0,1733.027,589.101,1.0,1702.332,647.782,1.0,1686.137,715.981,1.0
36,1897.215,83.043,0.996999979019165,1863.179,50.234,1.0,1845.915,4.655,0.7200000286102295,680.011,696.113,1.0,691.694,723.97,1.0,707.293,763.641,1.0,677.07,624.856,1.0,686.498,659.039,1.0,,,1.0,1352.006,719.396,1.0,1359.347,779.21,1.0,1368.052,835.027,1.0,1787.846,461.694,1.0,1753.234,523.042,1.0,1725.003,583.008,1.0,1707.1,649.175,1.0,1687.485,714.178,1.0
37,1897.128,81.837,0.9950000047683716,1863.455,49.965,0.9990000128746033,1852.169,4.297,0.5809999704360962,678.987,695.708,1.0,697.862,721.719,1.0,707.93,763.552,1.0,682.386,624.702,1.0,686.302,660.339,1.0,,,1.0,1352.94,719.413,1.0,1360.318,772.941,1.0,1367.425,835.19,1.0,1788.388,461.188,1.0,1751.388,523.45,1.0,1729.257,587.277,1.0,1705.982,642.301,1.0,1686.283,712.545,1.0
38,1895.782,81.458,0.9919999837875366,1863.073,48.904,0.9990000128746033,1851.385,4.153,0.37700000405311584,679.799,695.863,1.0,697.911,721.27,1.0,708.793,763.699,1.0,682.546,624.576,1.0,686.235,660.402,1.0,,,1.0,1352.471,719.081,1.0,1360.423,773.445,1.0,1366.415,834.91,1.0,1788.921,460.862,1.0,1750.482,523.975,1.0,1727.446,582.408,1.0,1703.381,646.398,1.0,1684.463,712.638,1.0
39,1898.334,78.998,0.9850000143051147,1863.271,50.236,1.0,1851.477,4.123,0.27300000190734863,680.374,695.525,1.0,697.651,720.089,1.0,710.151,763.47,1.0,682.628,624.873,1.0,686.211,660.335,1.0,,,1.0,1352.476,719.182,1.0,1360.622,772.69,1.0,1366.758,834.689,1.0,1789.684,461.247,1.0,1752.453,524.525,1.0,1728.423,582.367,1.0,1705.069,644.602,1.0,1685.217,710.049,1.0
40,1897.888,79.39,0.9890000224113464,1862.76,49.138,1.0,1851.483,4.108,0.3370000123977661,680.019,695.836,1.0,691.89,722.761,1.0,710.427,763.844,1.0,682.513,625.294,1.0,685.908,660.099,1.0,,,1.0,1351.969,718.527,1.0,1359.912,777.614,1.0,1366.646,834.916,1.0,1790.285,462.064,1.0,1751.422,523.483,1.0,1727.586,584.066,1.0,1704.802,642.922,1.0,1667.527,712.389,1.0
41,1895.799,81.787,0.9879999756813049,1863.71,48.817,0.9990000128746033,1852.351,4.673,0.5049999952316284,679.782,695.734,1.0,696.959,720.841,1.0,708.941,764.962,1.0,682.042,624.418,1.0,685.871,660.198,1.0,,,1.0,1351.604,718.888,1.0,1360.143,776.831,1.0,1366.59,835.642,1.0,1793.091,461.054,1.0,1751.247,524.133,1.0,1728.667,581.913,1.0,1701.627,646.027,1.0,1676.046,712.941,1.0
42,1896.262,83.319,0.9919999837875366,1863.515,48.74,0.9990000128746033,1851.844,4.016,0.2370000034570694,679.504,695.621,1.0,696.005,720.772,1.0,708.894,765.133,1.0,682.638,625.315,1.0,684.842,660.173,1.0,,,1.0,1351.857,719.191,1.0,1359.614,776.771,1.0,1366.31,835.363,1.0,1789.02,461.893,1.0,1752.37,524.382,1.0,1728.289,586.882,1.0,1705.471,644.408,1.0,1672.832,711.5,1.0
43,1896.482,82.383,0.9940000176429749,1862.848,49.928,0.9990000128746033,1851.848,4.326,0.5040000081062317,679.454,695.441,1.0,696.671,720.756,1.0,708.743,765.609,1.0,683.838,625.877,1.0,685.371,661.426,1.0,,,1.0,1352.484,718.984,1.0,1359.875,773.632,1.0,1366.621,835.262,1.0,1789.286,461.07,1.0,1754.673,522.314,1.0,1729.053,583.654,1.0,1706.774,647.241,1.0,1679.071,712.186,1.0
