,Time,x,y,z,qx,qy,qz,qw
0,0.016666689871651784,294.3131180359744,-357.1105730096055,-2320.736430767194,-0.17883848665359348,0.8546006780328382,-0.10503512077147331,0.5696010726720512
1,0.06666675948660714,286.97593408911666,-354.89776936331543,-2301.941816092013,-0.17623939602868038,0.8511465752746572,-0.09900397526601579,0.5723639692234215
2,0.1166668291015625,279.63875014225886,-352.68496571702536,-2283.147201416833,-0.17364030540376735,0.8476924725164762,-0.09297282976055826,0.5751268657747918
3,0.16666689871651785,272.3015661954011,-350.4721620707353,-2264.352586741652,-0.17104121477885426,0.8442383697582951,-0.08694168425510074,0.5778897623261621
4,0.2166669683314732,264.96438224854336,-348.2593584244452,-2245.557972066472,-0.16844212415394122,0.8407842670001141,-0.08091053874964321,0.5806526588775324
5,0.26666703794642854,257.62719830168555,-346.04655477815515,-2226.763357391291,-0.16584303352902813,0.8373301642419331,-0.07487939324418569,0.5834155554289027
6,0.31666710756138394,250.2900143548278,-343.8337511318651,-2207.9687427161107,-0.1632439429041151,0.833876061483752,-0.06884824773872816,0.586178451980273
7,0.3666671771763393,242.95283040797005,-341.620947485575,-2189.1741280409296,-0.160644852279202,0.830421958725571,-0.06281710223327064,0.5889413485316433
8,0.41666724679129463,235.6156464611123,-339.40814383928495,-2170.3795133657495,-0.15804576165428896,0.82696785596739,-0.056785956727813114,0.5917042450830136
9,0.46666731640625,228.2784625142545,-337.1953401929949,-2151.5848986905685,-0.15544667102937587,0.8235137532092089,-0.05075481122235559,0.5944671416343839
10,0.5166673860212053,220.94127856739675,-334.9825365467048,-2132.7902840153884,-0.15284758040446284,0.8200596504510279,-0.044723665716898064,0.5972300381857542
11,0.5666674556361606,213.604094620539,-332.76973290041474,-2113.9956693402073,-0.15024848977954974,0.8166055476928469,-0.03869252021144054,0.5999929347371245
12,0.616667525251116,206.26691067368125,-330.55692925412467,-2095.201054665027,-0.1476493991546367,0.8131514449346658,-0.032661374705983015,0.6027558312884947
13,0.6666675948660714,198.92972672682345,-328.3441256078346,-2076.406439989846,-0.14505030852972361,0.8096973421764848,-0.02663022920052549,0.605518727839865
14,0.7166676644810268,191.5925427799657,-326.13132196154453,-2057.611825314666,-0.14245121790481058,0.8062432394183038,-0.020599083695067966,0.6082816243912353
15,0.7666677340959821,184.25535883310795,-323.91851831525446,-2038.8172106394852,-0.1398521272798975,0.8027891366601227,-0.014567938189610441,0.6110445209426056
16,0.8166678037109375,176.9181748862502,-321.7057146689644,-2020.0225959643046,-0.13725303665498445,0.7993350339019417,-0.008536792684152916,0.6138074174939759
17,0.8666678733258928,169.5809909393924,-319.4929110226743,-2001.227981289124,-0.13465394603007136,0.7958809311437607,-0.0025056471786953916,0.6165703140453462
18,0.9166679429408481,162.24380699253464,-317.28010737638425,-1982.4333666139435,-0.13205485540515832,0.7924268283855797,0.003525498326762133,0.6193332105967165
19,0.9666680125558036,154.9066230456769,-315.0673037300942,-1963.6387519387629,-0.12945576478024523,0.7889727256273986,0.009556643832219658,0.6220961071480868
20,1.0166680821707588,147.56943909881915,-312.8545000838041,-1944.8441372635823,-0.1268566741553322,0.7855186228692176,0.015587789337677183,0.6248590036994571
21,1.0666681517857142,140.23225515196134,-310.64169643751404,-1926.0495225884017,-0.12425758353041912,0.7820645201110366,0.021618934843134707,0.6276219002508274
22,1.1166682214006696,132.8950712051036,-308.428892791224,-1907.2549079132211,-0.12165849290550605,0.7786104173528555,0.027650080348592232,0.6303847968021977
23,1.166668291015625,125.55788725824583,-306.2160891449339,-1888.4602932380405,-0.11905940228059299,0.7751563145946745,0.03368122585404976,0.633147693353568
24,1.2166683606305804,118.22070331138806,-304.00328549864383,-1869.66567856286,-0.11646031165567992,0.7717022118364935,0.03971237135950728,0.6359105899049383
25,1.2666684302455358,110.8835193645303,-301.79048185235376,-1850.8710638876794,-0.11386122103076686,0.7682481090783124,0.045743516864964806,0.6386734864563086
26,1.3166684998604912,103.54633541767254,-299.5776782060637,-1832.0764492124988,-0.1112621304058538,0.7647940063201314,0.05177466237042233,0.6414363830076789
27,1.3666685694754463,96.20915147081477,-297.3648745597736,-1813.2818345373182,-0.10866303978094073,0.7613399035619504,0.057805807875879855,0.6441992795590492
28,1.4166686390904017,88.87196752395701,-295.15207091348356,-1794.4872198621376,-0.10606394915602767,0.7578858008037693,0.06383695338133738,0.6469621761104195
29,1.4666687087053571,81.53478357709925,-292.9392672671935,-1775.692605186957,-0.1034648585311146,0.7544316980455883,0.0698680988867949,0.6497250726617898
30,1.5166687783203123,74.19759963024148,-290.7264636209034,-1756.8979905117765,-0.10086576790620154,0.7509775952874073,0.07589924439225243,0.6524879692131601
31,1.5666688479352677,66.86041568338372,-288.51365997461335,-1738.103375836596,-0.09826667728128848,0.7475234925292262,0.08193038989770995,0.6552508657645304
32,1.6166689175502231,59.52323173652596,-286.3008563283233,-1719.3087611614153,-0.09566758665637541,0.7440693897710452,0.08796153540316748,0.6580137623159007
33,1.6666689871651785,52.186047789668194,-284.0880526820332,-1700.5141464862347,-0.09306849603146235,0.7406152870128642,0.093992680908625,0.660776658867271
34,1.7166690567801337,44.84886384281043,-281.87524903574314,-1681.7195318110541,-0.09046940540654928,0.7371611842546831,0.10002382641408253,0.6635395554186413
35,1.766669126395089,37.51167989595267,-279.66244538945307,-1662.9249171358736,-0.08787031478163622,0.7337070814965021,0.10605497191954005,0.6663024519700116
36,1.8166691960100445,30.174495949094904,-277.449641743163,-1644.130302460693,-0.08527122415672315,0.7302529787383211,0.11208611742499758,0.6690653485213819
37,1.866669265625,22.83731200223714,-275.23683809687293,-1625.3356877855124,-0.08267213353181009,0.72679887598014,0.1181172629304551,0.6718282450727522
38,1.916669335239955,15.500128055379378,-273.02403445058286,-1606.5410731103318,-0.08007304290689703,0.723344773221959,0.12414840843591263,0.6745911416241225
39,1.9666694048549107,8.162944108521614,-270.8112308042928,-1587.7464584351512,-0.07747395228198396,0.719890670463778,0.13017955394137015,0.6773540381754928
