scorer,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,tap3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d,pitcher3d
individuals,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,tap,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,teabag2,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,tip,tip,tip,top_handle_inner,top_handle_inner,top_handle_inner,top_handle_outer,top_handle_outer,top_handle_outer,bottom_handle_outer,bottom_handle_outer,bottom_handle_outer
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
937,-20.893213512702832,162.61006242997868,689.6517058957684,-25.305976428534645,210.88937866463576,667.6906765523507,-86.9841876917644,206.55709889382308,656.0617197906591,-79.56043089318828,158.49436946542917,684.0038437288644,-57.139957790221814,165.3106218779276,735.563589164572,-49.323435734330424,144.91062392464895,716.4629303702754,,,,,,,,,,304.84517396099733,-99.78798860418263,502.2914392450694,296.1007743399585,-111.98834512732367,514.522265118773,292.55185159992266,-127.97630315396302,533.2190041094801,-74.6883314735013,174.66840555766493,694.1994413896092,-71.75637854330752,220.72274068414194,703.4316830948472,,,,-31.121640479532697,173.10317033148468,665.0478172297769,-55.131883992377,201.32513417920902,699.0649528250525,-132.63975885462125,-101.33189382433648,937.8126170871578,-100.10840763421999,-64.90961813815433,950.7736321480954,-96.63591017185786,-94.79636612360206,987.4759241732324,-120.10801578563103,-130.74779844620818,951.5468698981055,-105.9832847499196,-93.5587260254231,915.7564764338703,381.1548083916696,-38.973872013054674,645.2206805849706,309.86191086084574,36.98213256823536,560.5474829392987,299.24050480958505,72.46307289228757,569.5515564772799,303.23018690104675,124.19058374139341,627.5169013555833
938,-21.07234376658515,162.51351391761565,690.5369233976036,-24.891406345149402,210.21493216068174,665.5172227999095,-86.98342826312832,206.61055304411545,656.0582579340346,-80.40309145329243,159.4943953214846,688.3747298613737,-57.36765862411251,165.67037230604123,736.9671125168143,-49.38346798856626,144.9813876463457,716.7168958842135,,,,,,,,,,304.9745857220904,-99.86209688549653,502.5112360654879,295.62501529864846,-111.7562656497728,513.2883142287922,292.5517691511991,-128.0161287085737,533.2189572688745,-74.73874483898955,174.7703093269683,694.6686215310432,-71.76638910574576,220.9845260844194,703.5172549072179,,,,-30.887730608516648,172.77300898046641,664.018196145563,-55.131883992377,201.32513417920902,699.0649528250525,-132.47456247967398,-101.27725187217798,937.406549826564,-99.76944767535454,-64.83753207892022,948.5009489669158,-96.63577126837214,-94.75116001065324,987.4742769567778,-120.10779284294175,-130.69264335439044,951.544824105002,-105.9832847499196,-93.5587260254231,915.7564764338703,382.038891958332,-39.37272347360576,647.4101570702067,313.3119787458339,37.523728119665314,567.5511060707382,299.38611708442784,72.21457239077823,570.0166196425623,303.01986231544663,124.28924760855095,627.8885070872675
939,-21.071671164793013,162.48169879581246,690.5343490648769,-25.276602967407467,210.71512296112206,666.9235311618929,-86.37289231436004,204.8480629267582,651.4663523013415,-80.47360072414168,159.56721144279845,688.6169597133346,-57.367573142966215,165.6797464109496,736.9665525453881,-49.56123625635299,145.2414035827355,717.4678426286196,,,,,,,,,,305.147624973128,-99.91875754924112,502.7963554557527,295.5910459352165,-111.7069701023753,513.229650829583,292.17295871827616,-127.78317057842384,532.5924725884772,-74.73874483898955,174.7703093269683,694.6686215310432,-71.7250417087921,220.8825442641586,703.418523940103,,,,-30.9124871011813,172.91148641616851,664.5504062263177,-55.07943183678545,201.17906647280023,698.3971790162977,-132.4740375379012,-101.1542742532205,937.4020763490206,-101.12342950837309,-65.23800876130622,954.3510677062411,-96.32306897350473,-94.38839777475621,984.278496210748,-120.40426185176528,-131.03480206512313,954.1202038542,-105.96456968434113,-93.66959020001987,915.5169855864184,380.20476292844097,-39.18489368691183,644.3214977706248,313.5657356347112,37.58545190636979,568.297386657034,298.2572581453928,71.93859036530846,567.8379944165783,303.02033318521995,124.33373530866817,627.8899288395846
940,-21.06467963262815,162.33832280578685,690.3012720413466,-25.285383555586353,210.7657641571498,666.9630463063346,-86.18544615497356,204.4538851480629,650.6588550766348,-80.59794169733448,159.6754757908849,689.1091446409259,-57.308445466250205,165.62451811690391,736.7205262654431,-50.88213205532522,146.66838377981418,724.5478947516431,,,,,,,,,,305.17316697351845,-99.97997718371595,502.8661470968068,295.5018936399181,-111.5928415441942,512.9272836676001,292.17778379074826,-127.67984046164469,532.6068688614899,-74.73873201974516,174.7660961454386,694.6686609404895,-70.4557256955769,220.33521067284352,698.7358397568588,,,,-30.65844854681493,172.70705784671208,663.5859148044384,-54.78660600800405,200.0938905087246,694.6819185272591,-132.47376061646352,-101.06389313047885,937.3991924233478,,,,-96.11329892992289,-94.2286853466815,982.9176980776881,-120.14154200808447,-130.71920581982386,953.0727330451663,-115.7788603990532,-97.87637245153054,954.8671102828353,380.20518002105723,-39.10119590235968,644.3219788381896,313.5664035860282,37.712599680956124,568.2986445863272,299.36282646948155,72.7151023096392,569.939921706223,303.0204235546368,124.6250503238696,627.8889450940902
941,-20.96912124658078,162.22835434063984,689.8329443377482,-25.285001741881796,210.8126713874471,666.9469552266129,-85.29499226705103,204.46724008373704,647.726925252255,-80.92835752689274,160.10750289116044,691.0236046812303,-57.47035279596833,165.74424855495192,738.8206806734447,-50.889920031966675,146.69284115901348,724.6644739830701,,,,,,,,,,305.1314595294604,-99.99815699383068,502.7980813583076,295.24585249135043,-111.4002758109528,512.2182058099302,292.1462312909152,-127.5556353510003,532.7038293968898,-74.67574025136842,174.65101737981772,694.1528211655324,-70.45205865274758,220.48593943214388,698.9464785991337,,,,-30.663308157963762,172.7344333071011,663.69109851929,-54.5647842191695,199.90266837060878,693.79763813316,-132.5160108442109,-101.07413256484973,937.5560994250084,,,,-96.05116428906419,-94.07660301317496,982.5112758732326,-120.14087432010584,-130.5517536555302,953.0665521772951,-115.7788603990532,-97.87637245153054,954.8671102828353,380.20815767847904,-38.838907436384766,644.3276280111897,311.3222976742507,38.0281523561984,563.9477945213765,299.67121423713354,72.98896486060809,570.3656475354636,301.8136053950183,125.13358540899631,623.7360969641998
942,-20.97076611948615,162.24031528480714,689.886960605495,-25.313070723167176,210.7939247751866,667.0773572751626,-85.3174371748877,204.52379616333175,647.897276572705,-80.98558076607557,160.15031458515463,691.5146157059597,-57.53397877402905,165.90227086808844,739.6372540489115,-50.76779201328718,146.63906804786834,724.1447238450858,,,,,,,,,,305.2199832980592,-100.04288297418734,502.9652776726349,295.2468631220057,-111.2220214916184,512.2201634082365,292.026387943942,-127.44372608723619,532.5274302472151,-74.69103231707338,174.66473690769806,694.2074299928253,-70.41477138327402,220.42832454096282,698.5787865181891,,,,-30.690507750337954,173.07432551738577,664.2616516273715,-54.559345308777594,199.8756559516649,693.7764297447145,-132.55237549931732,-101.12660968068839,937.8132232790637,,,,-95.67600106518684,-93.76035325441231,979.647084989012,-120.05289524504228,-130.69878613481626,952.7559990675418,-116.03779738358342,-97.92861038026743,956.3780868452706,381.33533720590117,-38.82774940541385,645.106691693633,311.1748091190907,37.998910349331325,563.5122671736129,298.68280227911947,72.84849126955874,567.221029906578,302.10751126590213,125.09276353265444,623.5210148364376
943,-20.97076611948615,162.24031528480714,689.886960605495,-25.281874767945617,210.5782658745807,666.2643354869697,-85.3421041979051,204.65288333285267,648.0821801295402,-81.13068756780407,160.35805751755603,692.307105572126,-57.26388553639814,165.64988780830117,738.5104045035623,-50.780953601035584,146.67708433506363,724.3324589020465,,,,,,,,,,305.1637206053221,-100.02586523185288,502.87611504027666,295.2468631220057,-111.2220214916184,512.2201634082365,292.0267519784829,-127.26278138065275,532.52761459916,-74.691279963438,174.7454802029598,694.2066817165073,-70.4521695969138,220.59715137591942,698.7136194718405,,,,-30.89265876929035,173.51332590653587,665.7901502816648,-54.571794109655194,199.92468017307715,693.9345238884206,-132.55292064932465,-101.23196930534023,937.8174101252548,,,,-95.49757152037193,-93.7158439368547,978.8364922207742,-119.73745485383671,-130.54759381850852,951.4762927495282,-115.93274217768918,-98.0064600186744,956.1362249446335,381.7659318385158,-38.80414425660463,645.8351137420775,310.24109790035385,37.86007982804528,560.7548018554511,300.06958096707973,73.24042111305094,569.5549801506603,302.35199203432,125.30254383690801,624.0272323581241
944,-20.993362672331223,162.27147459790964,689.9975927093363,-25.266679696428707,210.4664030959904,665.7205108191184,-84.82346985005364,204.31183079793175,646.4392739548953,-81.32240854207609,160.75478102159022,694.0838760334258,-57.02160059979335,165.38340364918182,736.9485865130774,-50.09546492606203,146.16825488687064,721.419149884011,,,,,,,,,,305.3232149324436,-100.10284415173244,503.3100992003619,295.2609385102218,-111.22005621287266,512.2699340374794,291.9275375978504,-127.2187863570759,532.3466941201812,-74.69208810117553,174.66698303726446,694.2111739350902,-71.00693218486336,221.24507070371993,700.7518184931315,,,,-31.82007387608353,178.37257317215688,684.4295677621831,-54.57727946258343,199.96212104347086,693.95570044976,-132.42599783011303,-101.18100071362082,937.3455737584461,,,,-95.45887874744368,-93.74207070926488,978.4403491626613,-119.71580066679181,-130.55040583812698,951.3905648429779,-106.44160293161305,-94.79061521380893,918.0504684049512,381.7663446334825,-38.763010860762186,645.8358608163591,309.8126808816455,37.838264773246394,559.4441049885492,300.6549676504663,72.88094960654477,570.6525640169696,302.3550235021609,125.52515405242283,624.0366389459986
945,-21.011015394069954,162.5055561205906,690.5755910209755,-25.103596851574167,210.27658770499778,664.9709147633265,-85.37844065578243,204.65863842700867,648.2241506910879,-81.30575433714235,160.73728470470326,694.0264561525078,-56.71505735879534,165.4948126335726,735.6620159412391,-49.06611916738707,145.47055345812385,717.298782123016,,,,,,,,,,305.4984604378354,-100.17469436800874,503.7229023616591,295.48395865915586,-111.4390730184979,512.9235291811889,291.8973823878626,-127.16775115796317,532.2529950630421,-74.72348493590134,174.69515140947416,694.3232937951807,-71.07736099795363,221.5561532339673,701.4509631130768,,,,-31.99469112679215,178.57774250522067,685.2179772500515,-55.01448117183421,200.47364062335166,695.695999034423,-132.29317005679698,-101.07708254665124,936.8507464871653,,,,-95.26910766960516,-93.81826427104643,977.180540729857,-119.71573894420429,-130.54152471064145,951.3901327922612,-106.4313923892094,-94.8824184081706,918.9244111252972,381.843066760034,-38.80755021026674,646.0256702642355,309.4968922415463,37.77547235932042,558.5116710317383,302.20844548939573,73.536259643097,573.5967513719294,301.96551650976494,125.39676988140744,623.2327685748423
946,-21.02994109651105,162.6729202157203,691.196410820652,-25.03369732767202,210.1642234788563,664.6151482604073,-85.96774633270765,204.43500750504197,650.9074898878958,-81.30613004412159,160.7014393122113,694.0284764772404,-56.519877988910665,165.58050453843234,735.392808750541,-49.06611916738707,145.47055345812385,717.298782123016,,,,,,,,,,305.4985620769531,-100.16210052082157,503.7231021534569,295.0591628155033,-111.33940740079288,512.1861178071465,291.99490487125644,-127.23697631559723,532.428828299779,-74.80539604493377,174.73799484044648,694.4063486074642,-71.13341038119448,221.53136663949604,701.6588716830797,,,,-32.13053371844682,178.74346207301414,685.8311793825928,-54.97172140163408,200.3046120023487,695.1560533873404,-132.2745970782211,-101.03312972119042,936.780951496354,,,,-94.72800198488177,-94.01397798488004,974.7313070110063,-120.04686811845181,-130.86704617274634,952.7088389062857,-106.64208457328606,-94.94226636567133,919.7798292964762,380.97279325379975,-38.62326423056147,644.610839278407,309.49957968377134,38.41630700660928,558.5160606482405,302.2154271745907,74.03421537524844,573.6162520422818,302.0529175903234,125.45698734049473,623.5326058448507
947,-21.031420468485535,162.8251033285017,691.2587163566625,-25.05678267513939,210.35803081116077,665.2280370135803,-86.02283427358671,204.6532494596889,651.3172806208137,-81.12495320240436,160.32584015573977,692.4813822220291,-56.16176040166031,165.27574606157026,733.9728188818032,-48.92251345094055,145.0447932104516,715.199406683303,,,,,,,,,,305.3233816405913,-100.08074224540417,503.310418200039,295.225359173831,-111.498727418327,512.6736399721461,292.13659344508807,-127.3459174667768,532.5568984252182,-74.86933205112213,174.5510100377245,694.0027685815149,-71.15566084083892,221.57564027674337,702.2233061158784,,,,-32.1646406488023,178.63548808347406,685.4408918104835,-54.96191153466001,200.26886704934532,695.0320007246983,-131.80859334812178,-100.75634683415038,934.970296759423,,,,-94.72800198488177,-94.01397798488004,974.7313070110063,-120.21756688543744,-131.04465576332163,953.3888455465924,-106.64208457328606,-94.94226636567133,919.7798292964762,381.63347263717253,-38.70293225441776,646.2877815149826,308.868696851023,39.10544322891146,557.3771478173007,303.1991021888052,75.18694888373254,576.7145370035312,301.8727774252882,125.53881275972911,623.1605395255956
948,-21.031695771097258,162.87540868289372,691.26134250241,-25.05205427905042,209.76613276650497,665.0081922692171,-87.19882108430359,205.89073099988983,655.8143384963716,-80.46451505203225,160.37516334197866,686.7932903765117,-55.966306862216484,165.93639616606814,733.1390440971348,-50.3799488760617,145.91438114783253,721.3873892621009,,,,,,,,,,305.09999790492867,-100.00023237180079,502.92086644104506,295.7276090754803,-111.7020238398187,513.546010971928,291.6366124004337,-127.13661835338279,531.2074163955319,-74.91038760922376,174.5786472009673,694.1493882309163,-70.96702722024911,221.31104859979055,701.5302589226833,,,,-31.19965619574551,173.1251486617988,664.8978709303195,-54.626895850456194,199.0347249550577,692.6606562615094,-131.57312285593164,-100.52812894885561,933.299741970233,-102.07977429164642,-65.23444607141886,961.906335955272,-94.80643289066695,-93.73219944849124,975.5402691756523,-120.3063719045428,-131.05003633515932,953.9476672423706,-106.83574784249484,-94.75916088433222,920.6486463344864,380.82226262983914,-38.46132694541183,644.9139160706453,308.33805887492105,39.32232813499412,556.4195827594201,296.71887092464425,77.56049158570475,564.4188038683287,301.2031209113091,125.54312266517434,621.7317772405507
949,-21.067380327283516,162.98779029726353,691.6692214944376,-25.042665426666055,209.93867198225323,665.5798623543905,-87.42533377458352,206.59729510566967,657.5104780641469,-80.2653772007748,160.21637013176016,685.941161823978,-55.98272062674058,166.0229092961243,734.1825337239051,-51.308036427370084,146.75887076776115,725.6416382908812,,,,,,,,,,305.03729648627194,-99.97508937090087,502.7944324757015,296.4159464923433,-111.90199003583596,514.963176525498,291.6053003641698,-127.11337898724678,531.1103212065385,-74.92979658000229,174.34280636307275,694.2237468975941,-70.92099924755513,221.11269037537,701.0743673144453,,,,-31.130560464858046,172.72803478842553,663.430067026195,-54.5916147719233,198.99450771735368,692.5205018120429,-132.03324910048192,-100.76753069843313,935.0097969014606,,,,-94.85499124452457,-93.49588805603578,976.0388788403594,-120.636654243758,-131.0749008622448,955.2569541801928,-106.83422331556848,-94.40729910934118,920.6349623636432,380.81435167586585,-38.21437490053766,644.900745608829,308.33890390183365,39.507395910725286,556.4210629888959,295.8005200662149,77.3268793933021,561.4795723710704,300.7132409574438,126.68425823375614,620.0416096437051
950,-21.19677989854448,163.09559787852322,692.0710375771913,-25.042665426666055,209.93867198225323,665.5798623543905,-87.47893208751083,206.65397360589168,657.6910900854747,-80.20290496556363,160.00966653769584,685.5646619098877,-55.873405216778515,165.64825575685296,732.7557677094721,-51.84343089750204,147.13567102293962,727.4982909962715,,,,,,,,,,304.95595510033104,-99.93057672036284,502.6112683189323,296.6412966136174,-112.02677030112949,515.5356484062108,291.6052089524458,-127.18002628580801,531.1103856447176,-74.81093172522723,174.00629943382063,693.124685364428,-72.54334954664232,222.9086347376539,707.0423330198865,,,,-30.994928516347084,172.46003740116817,662.367080487461,-54.491347435214806,198.86293498035513,692.1225549375126,-131.66248457120187,-100.7074782689603,933.6345826124152,-107.71728409539288,-67.2040375399608,986.3578872249826,-94.95113351493553,-93.46132154759935,976.6194768885115,-120.70692518399409,-131.312004204057,955.8123775036443,-108.7836685637483,-95.8733450317837,937.4353039049105,379.8653184696163,-37.85613545965971,642.5489634776344,307.91262694951723,39.73804819703054,555.1576154213737,295.800538791267,77.33071789718703,561.4796132152595,300.71321534330497,126.74930522637987,620.0412325570837
951,-21.19717813539902,163.02375013193927,692.0746779487584,-25.382793477770402,210.45147855941767,667.1603393582102,-87.47724288684748,206.77057108945144,657.6834339878193,-80.18474814797882,160.04367060447052,685.4086834262947,-55.41307005468018,165.20047339173234,730.5552644625074,-51.28463091990686,146.76671846736045,725.3143603424979,,,,,,,,,,304.9317465721628,-99.91068832674715,502.5453078132208,296.74901812014866,-112.07002446396051,515.7228615288021,291.6052089524458,-127.18002628580801,531.1103856447176,-74.79356378457611,173.84305680493358,693.0657909035161,-72.12882553007442,222.2031953462516,705.1493380302642,,,,-30.994340740974852,172.54695212787408,662.3625584308581,-54.579541045218576,199.18479232018964,693.2427472166487,-132.07833312190542,-100.9928501891606,936.5832001659104,-107.14887591902618,-67.08298110470717,984.6680471375186,-95.84128563569847,-93.98020428740823,981.2923856483134,-120.91691545361779,-131.54044381616174,957.4751760427826,-108.72127542184609,-95.90803870945464,937.1806665672217,379.74021969088136,-37.58893534263749,642.2294894279813,308.5856499371389,39.846836820368644,556.3710671532249,295.8853413753578,77.33591224587597,561.5165392208179,300.54691167160644,126.80033986054046,619.6994989246124
952,-21.16817919267225,162.78778326105345,691.1296040214255,-25.3939298024389,210.54404083639292,667.453017520264,-88.02367654064412,207.457976218452,659.8718636383333,-79.97815726589208,159.6918167244801,683.9015514191061,-55.73495182005364,165.2882059090137,730.9458668120811,-51.00715934385875,146.62720261657824,724.3625685135149,,,,,,,,,,304.9675589519275,-99.88481077839783,502.60423434140415,296.57586735578633,-112.02174198539316,515.3445176042441,291.60489867970745,-127.3463114297074,531.1102918473573,-74.71891037710715,173.67068958009654,692.3786046317093,-72.12899013866905,222.12407529441276,705.1515708380107,,,,-30.871676098075362,172.5133510226659,662.066022550185,-54.60874752619231,199.28632102225293,693.6134112027191,-132.07833312190542,-100.9928501891606,936.5832001659104,-106.73237111540892,-66.75819969608486,980.8414359377679,-95.85783253846516,-94.01759265529154,981.3683710317209,-120.9389174258708,-131.56437883951315,957.649397674032,-108.63692752894273,-95.93873455243546,937.2263176071382,379.6132314464359,-37.515417574726705,641.9146368375585,309.8353462976289,40.33240004600799,558.5046123440086,295.94682123160413,77.34668875351383,561.6225536325167,301.24191586692905,127.12300303559358,621.1326123093044
953,-21.153259498618024,162.8162971649971,691.0553842287688,-25.452381936415716,210.75411829745522,667.7742599230152,-88.22996340842191,207.80225836928204,660.7146990521298,-79.78784583600682,159.47047454670886,683.2510981084167,-55.75083517014066,165.24125510473914,731.0133641765709,-51.00657261831216,146.7044570422003,724.3583854124032,,,,,,,,,,304.8173653647765,-99.79968381361809,502.1952679634679,296.63054297574087,-112.05271873218929,515.4395104995418,292.4292573818255,-127.7862630927367,532.726601700472,-74.6731260085988,173.69505756302874,692.1452276903103,-72.1284351494147,222.10046718430223,705.1500022459027,,,,-31.00880723458725,172.74797912982237,662.6670208595395,-55.01288282867259,200.79851072386668,698.7441959528664,-132.07853199397968,-101.04072774094304,936.5849221818283,,,,-95.87996369441062,-94.36219470463675,981.6891901465912,-121.20011136670345,-131.83583674299504,958.9267313623718,-108.63696335778859,-95.95079442370822,937.2267225761065,379.14130133098877,-37.32251967730097,640.9210185820541,311.89303663047457,40.65831981790384,561.3425771763658,297.7668888370689,78.32903753089765,564.671360852454,300.9960121366887,127.13174680670933,620.2876922932752
954,-21.11708730076102,163.00674792511194,690.8726149375625,-25.474298384378955,210.71794457751014,667.8765735855445,-88.22990599675654,207.76879251183476,660.7151645025647,-79.74736138906471,158.4305474236947,683.1325284083424,-57.82787863063063,165.53759922425775,739.7007592116769,-50.86162525767866,146.8582746592524,724.4496747852651,,,,,,,,,,304.778454866236,-99.77836296673748,502.12759813440357,296.44475472056956,-111.93754477970818,514.8962911219605,292.8753156727434,-128.067475319779,533.5435574387459,-74.65263794030362,173.6921280508487,692.0719630439299,-72.18810053070068,222.27597683393637,705.7329610406174,,,,-31.071198674030878,173.00610329182743,663.3795624853817,-55.013017297321106,200.8272658639684,698.7441257756846,-130.64083777275695,-99.13129134909947,930.5125099744192,,,,-95.3016542256984,-94.12106306406852,978.8448294000547,-121.28692342349004,-131.70050566404095,959.5553520296758,-108.7644292365583,-96.19469956043018,937.7101877056989,377.94197413007976,-36.687480589592006,637.8548776174,312.0821050524019,41.43045101126477,561.7525243598512,296.91887947991853,78.06064868710715,562.5042916106544,300.5342316835329,127.38900535945311,619.3397692840169
955,-21.137483404700408,163.18130750779594,691.5420390589852,-25.614810604404415,210.85196425050376,668.2252772689048,-88.18607594353587,207.66557901380457,660.3869404102707,-79.68507535572073,158.32624669951178,682.9202802768439,-57.996176550647284,165.98764427838356,741.8552792049184,-50.86162525767866,146.8582746592524,724.4496747852651,,,,,,,,,,304.6755626378362,-99.71573289898603,501.95138679873554,296.44250206542125,-111.92877777448635,514.8896633040775,292.9879679202343,-128.16381778608724,533.7488107595193,-74.64972229124743,173.66463180181057,692.0461634062667,-72.18849200431146,222.37879155565622,705.7322993966136,,,,-31.10323889167685,173.15742080607887,663.9106423501308,-55.16362041096521,201.08476895751454,699.3445139641117,-130.5079812304983,-98.89454458254944,929.5663684079238,-105.86667104179857,-66.37047360979588,975.336341428095,-95.15194377083031,-93.93245543958237,976.7054075655957,-121.4940814497683,-131.62526466812503,960.511641923783,-106.98853877704983,-94.87787727942123,922.4012698904897,377.5185970775156,-36.64638264741754,637.140341692482,312.16897359171503,41.436766001822605,561.8374050060532,298.03340734770546,78.31696055968965,564.5805241883597,300.93070597126257,127.63162327691963,620.7023085265112
956,-21.14479508052936,163.26069767264823,691.7788587618766,-25.60247498015391,210.74357148910124,667.9095386671063,-87.96183334819446,207.39134925096465,659.6754765802766,-79.68448283278127,158.34068833248608,682.9179533921122,-57.996137093473685,165.97730635326786,741.8553374185925,-50.86162525767866,146.8582746592524,724.4496747852651,,,,,,,,,,304.5915789190474,-99.68824628995738,501.8130240637973,296.11458684679985,-111.77384377860989,514.0357381831309,293.0039230721922,-128.15909347088098,533.7980470878456,-74.70254419492407,173.69305812309696,692.234625681382,-70.70385899679829,220.62466572150947,700.2732683563331,,,,-31.118929568782246,173.25988904758827,664.2469168422347,-55.273129465171316,201.02730237606045,699.1186832217145,-130.83313558875264,-98.90602495886195,930.5903832655738,,,,-95.15114002933373,-93.59662312911982,976.6942384355565,-121.88533752809408,-131.77932306473593,962.068257752536,-106.87713344657571,-94.72916068667716,921.4403153735052,377.047376091088,-36.60064041189894,636.3450592808858,312.0265839099462,41.83299513961317,561.4179641556786,297.02320867764,77.80860712122414,561.2557634443558,301.24615711669907,127.97477541068767,621.7209774118872
957,-21.151796753347828,163.3122014331304,692.0076076658921,-25.591081687261983,210.64863590568478,667.629040677194,-87.63372251432423,206.90817354495505,658.7172899326072,-80.0668076347105,159.02230002586344,685.8797923387833,-56.52005128577195,166.85141727962235,737.9345590560279,-50.720399625565726,146.33790840111328,722.4434389954856,,,,,,,,,,304.59151432312797,-99.69594620792024,501.8128949950374,295.07812053128015,-111.28189997487956,511.896825526041,292.8910978635517,-128.107273635203,533.5925058957689,-74.64958231948697,173.6458097211244,692.0460436666463,-70.9678036269384,220.89707771247262,701.2446087982678,,,,-31.139377465508606,173.36119961541235,664.6845681165296,-55.251191259449286,201.06974367462934,698.838839029195,-130.89572638821943,-98.93075115291846,930.8228568998082,,,,-95.15840055978369,-93.72493880124216,976.7678655626671,-121.9826044290043,-131.7170058640773,962.4612586306938,-106.87084497270233,-94.650336314747,921.3865292695045,377.047376091088,-36.60064041189894,636.3450592808858,311.8767900592654,41.82722013590393,561.1485183401833,297.02327055461933,77.81951557205574,561.2559052370257,301.4922884789375,128.09240180157974,622.5669009092977
958,-21.066376702137426,163.38450343332164,691.3889306683927,-25.50094478319885,210.57514186128282,667.21376800775,-87.47913065704884,206.41506963598303,657.6573323991993,-80.01198055941116,158.84337588086444,684.8424915153915,-56.322460313849724,166.1989258089572,735.3579884754347,-51.119309696640464,146.67979884124932,724.1339705859328,,,,,,,,,,304.68507505431035,-99.7831275741972,502.0699425821703,294.389840109738,-110.87715332692852,509.8805979029341,292.8914871033925,-127.91829164650066,533.5927187906834,-74.72493236510834,173.91002863046756,692.7459802770783,-70.91048557766734,220.66181595678702,700.6757362368824,,,,-31.138975183683687,173.30637322051854,664.6840014351276,-55.110556367927614,200.6453896521991,697.0652764491545,-130.8955586744024,-98.9031030509303,930.821667481184,,,,-95.08160998336339,-93.52822901945454,975.9805360537899,-122.11237816019863,-131.78766743455066,962.969827975212,-106.52656474527177,-94.53457828602505,919.6131047301399,377.11981294691225,-36.66873931387384,636.5250528691976,310.8649761300833,41.72116928310028,559.3294209489713,297.6849366950094,77.99287080588302,562.5061912092974,302.48064551116295,128.49635941811303,625.7825191951799
959,-20.767136314129623,163.0623543570761,689.9195067366394,-25.485413932508322,210.66615142623044,666.8242101149787,-86.74163662038053,205.7456140887458,655.0187326802921,-80.22513606369537,159.0126516295102,685.5734510148228,-56.322460313849724,166.1989258089572,735.3579884754347,-51.119309696640464,146.67979884124932,724.1339705859328,,,,,,,,,,304.72257161637276,-99.80752063657067,502.1701457282419,294.0053867949024,-110.60406815053078,508.75412889552496,292.93555447586687,-127.76927489616402,533.9789589007778,-74.52294205976101,173.81136678200656,692.024647229879,-70.63862504148092,220.24159148818853,699.6212840680136,,,,-31.11821643411283,173.12911692095284,664.2466577183483,-54.92265906303891,200.3832024951893,696.1534789064087,-132.09716435351132,-100.32410084184873,934.5382235789044,,,,-95.1583919460526,-93.73642927657937,976.7680839471792,-122.35526104331841,-131.88798293299865,963.7023028955174,-106.30319114804783,-94.47156870356271,918.289997994338,374.57984736029647,-36.12528862240143,632.3363672599118,309.8987904415121,41.36513499275461,557.2614995604092,300.0038215755657,78.7114138870528,567.1772443848445,302.6226291631637,128.51481177281437,626.0765812587898
