scorer,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D,make_tea_3D
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,tail,tail,tail,head,head,head,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
7,-16.733926726305057,5.405058678477347,38.74464231750778,-15.957151363165416,5.68415175941488,39.72137108242542,,,,,,,-15.519604575223882,-3.4874916145897688,57.33897032427013,-15.886810022791497,-2.237390694941165,59.936627513421264,-14.839323218212595,-0.7882643014351788,56.95661464120134,-20.369203266139543,-3.3557599819620623,44.172481355340786,-19.739129368309904,-0.06835333187508832,46.32784742804953,-18.739306489740084,3.8300093530663584,48.47650993274278,-18.04752719778017,-8.661768548667611,37.67395873076063,-17.1179369372944,-7.26296926474936,37.71297962952462,-17.910600814300246,-5.644357134652659,40.70564541514177
8,-16.725027780803703,5.407454872141592,38.72501033873307,-15.910522663341547,5.670602392813339,39.61379121004501,-27.868830073247533,8.694290667478128,61.62651214193773,-24.99209689389784,8.506149927970638,59.03313715377716,-15.545672136323981,-3.4910751822337334,57.41857330728049,-15.89478380169921,-2.237955243282968,59.9983514049245,-14.827636456107795,-0.7884881426157426,56.93133295770025,-20.367626519691736,-3.3555262108486983,44.169007130583964,-19.72991092998292,-0.0651965048343209,46.310926941717504,-18.72529659019017,3.814532232782291,48.43735065635709,-18.038775552863267,-8.655962177248098,37.65463893878733,-17.144131021440618,-7.271729105765087,37.77077798845706,-17.906102316847637,-5.647660060400811,40.69623109932651
9,-16.548408544394913,5.354628131702747,38.415536956200384,-15.912356241114876,5.6770242894735885,39.65632508849007,-29.321442260437212,9.062127317778593,64.56534789316098,-25.247098056133517,8.533674867943507,59.799918720186284,-16.128031522434373,-3.642961571106658,59.66194550812446,-16.67908748638802,-2.3705057254792123,62.93265579212543,-14.984585530768092,-0.7887024383603336,57.41536111512708,-20.508069158047018,-3.3941096229580583,44.491441939193045,-19.782494014202012,-0.17459187488650832,46.42929049956476,-19.311834551974027,3.919481682421661,49.486040617765354,-18.063503266485377,-8.671385458688027,37.72034739403066,-17.220811890564928,-7.306001491763187,37.89891310094769,-17.841964281049773,-5.639394738508888,40.566922690336355
10,-16.40630149763632,5.327072431976464,38.10550376473574,-15.88201009500909,5.665107810337971,39.58718418945507,-29.09226854625754,9.024882303998767,64.103992290268,-25.269668247771346,8.540991754603219,59.850011619454754,-16.084284445537474,-3.636087417590731,59.54328466156163,-16.67067316140022,-2.3615958841137945,62.891200151111676,-14.991687954976246,-0.7915195502196963,57.43865656733146,-20.457525775344585,-3.3909239216092804,44.39594534155449,-19.829110957288663,-0.11126025622688833,46.534790837254135,-18.993932329275662,3.8598738840317286,48.8241196183273,-18.058652358957257,-8.666440764212133,37.71262945010029,-17.24271477632266,-7.313325088657905,37.935607816519514,-17.892849701865146,-5.658440922209391,40.673794745624285
11,-16.424696565495193,5.343792771249114,38.1936521036521,-15.93161794587939,5.677634322332168,39.68741503489597,-29.202593081123645,9.031757778299342,64.342246089837,-25.2477474009038,8.52874407941746,59.78968016981389,-15.303108055384468,-3.455135354367854,56.706108758485215,-16.654251788214506,-2.3607302567327717,62.84936233856196,-14.989877854910619,-0.7890894782991893,57.42000643870359,-20.48469538007785,-3.395285319155572,44.451851856201635,-20.512465720133505,-0.020837184227839204,48.17113461481544,-18.956119660674272,3.8509705906393323,48.766415711683024,-18.064284325867423,-8.669414148712738,37.724693902860785,-17.201283822306024,-7.29692615683456,37.8576109916389,-17.853640246223815,-5.641326566918222,40.590986638167855
12,-16.225897671381816,5.2359078839799915,37.74850609595286,-16.026627929358668,5.6772084624821755,39.9131474353487,-29.632696093227334,9.226522379952163,65.26507363525411,-25.085187980540677,8.562747851678498,59.3790966057108,-15.620655256881955,-3.515087275428247,57.59652584313317,-16.53057121498003,-2.4629841582670813,62.348990862815874,-14.896021805031054,-0.7725458081448344,57.12595669274016,-20.505699822325592,-3.3799294817059273,44.47469921204852,-19.585680831575964,-0.16300790662676454,46.283733184853304,-19.01079067752105,3.8418492986530834,48.91715212520734,-17.800970817904048,-8.565832225147366,37.3062506665455,-17.155795121916473,-7.281006678262183,37.78720704748224,-17.85113750262251,-5.659270720675391,40.60749614292992
13,-16.22696587041135,5.236634562044564,37.748063410951644,-16.032141253016107,5.675403329657617,39.920644262547775,-29.641422554251854,9.227906036727227,65.28593886229373,-25.112216948579626,8.56919260626782,59.436707903091964,-17.335468491368708,-4.033806111772076,64.07566480703122,-16.542213352816756,-2.4762451068001496,62.42673168108519,-14.924479441870846,-0.7656972076716015,57.214500565633756,-20.46143188064498,-3.3794130484681517,44.395677308582705,-20.287533527429336,-0.13202873672079515,47.61187461457851,-19.05040926633633,3.863579433928591,49.00489275857293,-18.127456398713722,-8.69296413427032,37.83812857944053,-17.162235717618685,-7.283175525534562,37.79835219261532,-17.847879660175572,-5.659850319512,40.59840487292238
14,-16.149841378197802,5.2307594906558155,37.59162966219275,-16.031444691806264,5.682182964623376,39.93713580950177,-29.62970527676935,9.221543473534325,65.26316222181762,-25.10163644216542,8.562435523670516,59.41404015153412,-16.237419971544156,-3.7637257277610328,60.01244715690443,-16.406294023256283,-2.487521113032703,61.98609911735553,-14.861811172712159,-0.7857260528657776,57.02626742162865,-20.464316883129847,-3.384243896931285,44.40607870562404,-20.53116351204705,-0.13767633523789333,48.19429244252315,-18.887989994871063,3.817402997115037,48.738839368558786,-17.81075422556191,-8.570125381756188,37.32370963299359,-17.184358211215745,-7.290007418750584,37.83377115742073,-17.8522023738163,-5.6611599620248025,40.61151640817439
15,-16.165124637445103,5.225695359905208,37.614333776748126,-16.00000774639743,5.668776240578984,39.863452703225974,-29.60287141336386,9.2124976603811,65.2337954529275,-25.198192868886782,8.591926901318866,59.62085637268979,-16.137674325448693,-3.653226893470103,59.65180198429614,-16.4047378430199,-2.475942522362729,62.00111095290169,-14.759141960714503,-0.7835974500401518,56.72182320089355,-20.411098414934997,-3.387626569959454,44.32618597144656,-19.84061980231529,-0.12713956216421413,46.538623341964886,-19.13846714006348,3.8920519423172526,49.30323972944683,-17.813203773409874,-8.571150743415348,37.325155105918995,-17.191889572568375,-7.293446367259221,37.83912589076067,-17.846131036291,-5.661456256683665,40.5938220019448
16,-16.08325115693799,5.194810365614017,37.42484292637977,-15.79502911333883,5.601604740117538,39.390378472744615,-28.91313108767118,9.036818869153638,63.89769472345758,-25.483163244182386,8.65924983514792,60.34855911691619,-15.739533050212833,-3.599291066887259,58.55756894576182,-16.4352978148457,-2.5135602995159942,62.09139381815152,-14.786377915955404,-0.7901992441168585,56.80825088477849,-20.643372519541085,-3.4127187198050004,44.7414173040577,-19.913998406861356,-0.1374262972139615,46.71235970907467,-19.160754129387822,3.826961669067112,49.289711016815104,-17.77224445396534,-8.555530747702397,37.24231272458807,-17.187799247906327,-7.289799476101451,37.83385431723063,-17.80570433179074,-5.633449992938738,40.5133201298456
17,-15.856251910041877,5.122940480404845,37.01226662603858,-15.740382683653149,5.586989859048141,39.28490092312485,-29.82417026064219,9.284837722819043,65.68359569801314,-25.40758919773605,8.627388504298423,60.163799168116114,-15.52831169133051,-3.5546516999810835,57.919650908268856,-16.30239924248151,-2.4814711103956735,61.67548673360817,-14.734449323385181,-0.8004374716092506,56.742481444162905,-21.679982403327617,-3.5165241739261064,46.521003861580795,-19.961408472184846,-0.10673269248759847,46.80553824388052,-19.06563539642767,3.796897244068895,49.06880434354606,-17.774638891446735,-8.556906817676417,37.247996490725896,-17.183133264465503,-7.287814340059733,37.82345155326592,-17.81398508839832,-5.661816003572603,40.53449263942425
18,-15.891216873352912,5.127926437293874,37.062358747008915,-15.7681198483987,5.597078963968444,39.34669365457786,-29.20881710698323,9.137904752575771,64.55414493515416,-25.317640055314218,8.633917518661736,59.96495167704578,-15.226544769150749,-3.455930949879507,56.59345857498814,-15.807441014546386,-2.428522146720378,59.870785338930624,-14.707131297523588,-0.7951995245183968,56.59985059755908,-20.528773017357945,-3.383373957315725,44.4848040307865,-20.322734259853416,-0.12086926171857461,47.68773579385019,-19.117578363780247,3.822840160373272,49.16546893408882,-17.77044812362903,-8.553303751964128,37.23711534469276,-17.18777226531082,-7.288535583628484,37.83688435059711,-17.841288685471238,-5.670197730523712,40.589962930464495
19,-16.031821983728598,5.160506234699957,37.36665134215733,-15.7295420609407,5.566475224007643,39.24865885214888,-28.907294846019425,9.06113995831961,63.733900399832336,-25.426220644963752,8.604722664647866,60.25009132301135,-15.341645054407888,-3.50825167750134,57.37937286191815,-15.800774889505556,-2.4040028188087725,59.815354976640464,-14.593914119738768,-0.7935080150533748,56.242594867585765,-20.09438392545832,-3.282233488655111,43.565517180378684,-19.7921892922355,-0.09079451621291067,46.433699239354624,-19.489791044625914,3.9283818723799,49.97104886262137,-18.070649000164405,-8.672148589650414,37.72868981726376,-17.213772673528883,-7.297558757745284,37.884279911148155,-17.846406782863035,-5.669468851430762,40.596755903598485
20,-16.046049490142934,5.169789897291358,37.35644838731043,-15.73768221500844,5.586785912777645,39.29063841990831,-28.591462764240436,8.991498199173623,63.20502864027351,-25.346170342362665,8.58510938921957,59.992155128174666,-15.740982112711698,-3.579077960014507,58.52939011810195,-15.925633339811373,-2.4412197178098736,60.28777611441612,-14.620576494524348,-0.9006769812901123,56.348558848064165,-20.494370823212332,-3.370381542093276,44.43310156272956,-19.825479311986502,-0.10642453773155532,46.519160648925336,-19.42952723829121,3.909994486228169,49.6678164652856,-18.044899449295098,-8.659870813479097,37.68465566471489,-17.24121872297831,-7.306529924523305,37.938930637949156,-17.845223392789094,-5.669815124822256,40.603106377787476
21,-16.038415686343935,5.1779093743738125,37.35924485170665,-15.669564459220751,5.575113804303649,39.146074396046934,-28.50085656520396,8.972065648613356,62.98420314715282,-25.437380515547588,8.64333108039366,60.21398864763046,-15.877631096757948,-3.5889390811136934,58.930862856070135,-16.142830938975326,-2.5204675365603126,60.95389351993432,-14.489057816115139,-0.8226517187927529,55.95029945701394,-20.466103050610236,-3.359788563636037,44.370589220940246,-20.4063392531827,-0.12890772822098942,47.85909834247987,-19.34690213033462,3.898569989422129,49.37166863137249,-17.750065722123917,-8.545651311883718,37.20016626809651,-17.253438588425162,-7.315949519008176,37.97434798216744,-17.85571348580729,-5.671980635541674,40.621104820130505
22,-15.947298996816007,5.154773863760088,37.14451670233227,-15.652956940180617,5.5705851574570655,39.128697325045664,-28.31466265474945,8.937706417133262,62.667153551511255,-25.537825994335343,8.656627552850358,60.41594179815166,-16.101264948199884,-3.6171388865587013,59.5630175580723,-15.980873978129472,-2.45075192292285,60.41583594126375,-14.46187462762981,-0.8158481751476132,55.88457953292528,-20.492367564833934,-3.370186504257372,44.4233427561733,-20.55981645965543,-0.12261733670443627,48.227674845656274,-19.144585973924315,3.84480095832624,49.01363549969657,-17.74103750195272,-8.54042471801062,37.18405098878806,-17.258809074723732,-7.315831699780944,37.97584987859332,-17.85059286622365,-5.670762656670589,40.610884983007494
23,-16.04456889819029,5.166628706135784,37.3600932262459,-15.667596232943945,5.575042843057228,39.15734386456261,-27.79714774159307,8.766249843458834,61.65218675780267,-25.24578395684429,8.577131237537525,59.7330656831909,-16.050265508210007,-3.604613920469341,59.427054371214915,-15.886107433564932,-2.422528113008357,60.18733264964222,-14.415092772105318,-0.8110549262907657,55.692973544320395,-20.426520873041785,-3.3605587241436843,44.29877241042774,-19.800568826152517,-0.12199411638637864,46.490289269396015,-19.141718737500845,3.8694452401639823,48.96769686754612,-18.04935960653105,-8.662520672943035,37.68337029748826,-17.27269179519105,-7.319381919653288,38.00393854430087,-17.841557838476415,-5.658992094043066,40.58518573511565
24,-16.03470251205407,5.181221305008099,37.31892203006083,-15.6966297447598,5.581509326127135,39.242149063836315,-28.62825502301868,8.961477660113008,63.349295299606645,-25.235353761038127,8.553684178747618,59.76050616335578,-15.956707505060002,-3.596967365195472,59.10919543988652,-15.80049737825712,-2.4029380625113066,59.85442927106889,-14.696132136272567,-0.9104083619861288,56.59647727062839,-20.3543736830594,-3.3539859821817264,44.181468506338675,-20.459423007063837,-0.11422255630453071,48.03172294963639,-19.243396941783097,3.887785717977401,49.183449148623346,-18.04425542339104,-8.658547655363071,37.67512439225388,-17.272407262882208,-7.321174026622678,38.00067982363325,-17.848226987400807,-5.668635650620793,40.61097231764222
25,-16.060541356236453,5.2007244642070525,37.394073960428514,-15.575378214085552,5.537952568731769,38.94496996043504,-27.864429814095832,8.770911176908829,61.78556157587686,-25.110665145053296,8.50517302030207,59.51129617478965,-15.931573021763473,-3.5546172154497984,59.083668834740415,-15.599652492709065,-2.2031122319067413,59.05937203533256,-14.541623471301357,-0.8825428549345811,56.111357290140035,-20.282949711662173,-3.346325923881582,44.071985615889226,-19.783980342873438,-0.14520512776065378,46.44547321476766,-18.87252377573703,3.8205831555522787,48.373784153147895,-17.778487704750972,-8.557687112839513,37.25165756599111,-17.259902105098718,-7.3175965851909615,37.970948629009186,-17.779030953755182,-5.651666582886196,40.488277570568314
26,-16.474439771003095,5.33944710179393,38.36644394035507,-15.76621837455232,5.5960134423616825,39.349986023137,-27.80792903919169,8.69750902854411,61.671118009828795,-25.1850908412259,8.537822276646864,59.66420637978742,-15.872109505218221,-3.5699313988031847,58.85351500841447,-15.75386380783653,-2.3585746998182864,59.64779142609957,-14.584859619192821,-0.9125097298754895,56.20705927625344,-20.310003807790675,-3.352202683105804,44.124231656553825,-20.257670275115657,-0.14145388933152211,47.58574022765596,-18.859642302245962,3.848103430483302,48.37088645823815,-18.041321041584588,-8.657150404641351,37.67542314731132,-17.251420018991478,-7.316312411507853,37.960260963423686,-17.748595005803995,-5.6116890236411425,40.411249571551444
27,-16.212342932045473,5.2349932623594055,37.74292207440799,-15.826065245449747,5.63406009497932,39.510230755249154,-28.820520088459944,9.023117610408823,63.77096220128901,-25.333814525951652,8.596515564862935,59.95704755105706,-15.643877074562493,-3.534338671142458,58.17963290940702,-15.770126916023775,-2.4072246945984226,59.73598849491514,-14.756617723536442,-0.9120792506576184,56.66276134337081,-20.32410872669702,-3.3465050735847957,44.13822142834087,-20.25353493746889,-0.1272795420756841,47.557310131377896,-19.088823176711287,3.876255719922254,48.94108654703228,-18.059091044913654,-8.66724872157091,37.70711996872312,-17.220007091836678,-7.3082086639121355,37.90171741493828,-17.832389893354616,-5.664352107088892,40.57901758152397
28,-16.19230193622247,5.227385357980102,37.67693653303158,-15.645956022661002,5.576988549461236,39.081438845749524,-28.143750978222638,8.834495264068702,62.27786337136245,-25.044474221442815,8.509569219093786,59.310631344092066,-14.791003340669757,-3.4334248104113327,55.19948309848417,-16.47852225686777,-2.6331202290005833,62.34080878210506,-14.613636912859675,-0.972817949914986,56.412991813969455,-20.355129217063805,-3.3510663766575632,44.18494279481452,-20.24347919201934,-0.1479929762441225,47.55853498516427,-18.929572772081787,3.8473003543166016,48.59171743257052,-18.049556538444964,-8.660961816725736,37.69383213217092,-17.214675391658176,-7.307782441226491,37.886598173724636,-17.759078685680766,-5.61869289347309,40.432286085599955
29,-16.20148830806577,5.240315666941464,37.70249941897232,-15.57454829042462,5.558738872630959,38.944635825848096,-28.052163446273347,8.800396336667523,62.093682995907145,-25.176864151688513,8.559922989421935,59.59835942247572,-16.00895994182469,-3.8716425084851585,60.09718245457377,-15.488979146511065,-2.479439920481124,59.63357705349048,-15.312458766152673,-1.037330777074642,58.77355050414444,-20.319860653275075,-3.3467961126887396,44.12705537235894,-20.349800065813927,-0.1367485820330825,47.78382284166893,-19.149199682707817,3.855988610374108,48.99982984130659,-17.750830454715107,-8.54818065846967,37.20504144034229,-17.207454093302772,-7.3047784612178495,37.872045481707694,-17.7620964770849,-5.620670519237098,40.43383212272512
30,-16.095574426388048,5.201184031698254,37.487937342791454,-15.61701679981437,5.540986194563021,39.05094779313559,-28.664663539458783,8.952503069980825,63.37882554576093,-25.096621223095603,8.5336860074272,59.43458903102101,-15.394819665345452,-3.817980425071144,59.122399524576565,-15.336737706772396,-2.4730293500646314,59.91495657779095,-15.674010060583653,-1.0901439574054557,61.29671109895748,-20.32609645233385,-3.3583015951939905,44.155575543943385,-20.286503465356386,-0.20648052002096917,47.635712296307375,-19.08003286244592,3.860200430983618,48.92208664450013,-17.747931614885843,-8.548027083412219,37.199828820681624,-17.196300785571452,-7.298304822544388,37.84867646756326,-17.740295306260613,-5.612998580401675,40.395033566368056
31,-16.427310958202504,5.285303618372308,38.24329034211177,-15.720068773981692,5.595134040745993,39.25220244746725,-28.078067679925955,8.808278867409161,62.07079562685544,-25.190951061577472,8.565254267291484,59.620446779004155,-14.520714265232662,-3.7869308207161296,56.844204938479095,-14.364079909673535,-2.485693800726411,57.39255167593812,-15.418890586892648,-1.2055033724219322,61.57863441660409,-20.153540165560283,-3.29924213221532,43.77561265686332,-20.25675029747508,-0.1984593777826272,47.5716933646486,-19.20912594330263,3.9161535462715378,49.30065853258167,-17.71410762228503,-8.534089635398514,37.13305529935563,-17.189858725754945,-7.291825629182135,37.83482824983701,-17.788323273387636,-5.6251239182577315,40.48329705958812
32,-16.37158015425011,5.279202178900631,38.1576692776139,-15.848890754361392,5.613219924840977,39.60897662774505,-27.90937947191363,8.761177558494273,61.82386109479616,-25.24138502378456,8.55072596335983,59.76687464789016,-13.828710004385774,-3.624745387303749,55.386175905174916,-14.116071310119443,-2.3200552986904746,57.10920876859407,-13.956146830132324,-1.0764695545820333,57.96866330418383,-20.246221545896777,-3.336569971519615,43.97946105216985,-20.59292336226461,-0.14281112953745614,48.34029458213011,-19.235507763781882,3.9065944590788835,49.32517905974242,-17.729081736846002,-8.536101026927048,37.15820490675975,-17.173947561421816,-7.284889638570953,37.81253862781739,-17.775600345015583,-5.624135721464106,40.46402753695664
33,-16.422823321173247,5.3062422476686395,38.255496797575894,-15.695926167019605,5.599157836146798,39.20687244956923,-28.4657679895533,8.896516384447612,63.02216166010254,-25.180621688780672,8.569691708292394,59.57446850492037,-14.093741866309596,-3.7136108334831417,56.84063528357688,-14.168033691228679,-2.3659780677099955,57.56040101520429,-13.64007048903283,-1.027202770843864,56.930537369210015,-20.276828144820346,-3.3081913307307436,43.98678021011656,-20.612598276554447,-0.13680152763060677,48.360178190247254,-19.017270305025907,3.8582629856070785,48.86638504289456,-17.73492859836424,-8.53856883889536,37.164095740325784,-17.186253835293837,-7.288627230974564,37.83620608508002,-17.77630073608073,-5.623188616219671,40.46463521880102
34,-16.420501104047585,5.295210619042014,38.24433920483197,-15.697587309919987,5.601789829958612,39.22754203319549,-28.387004649693036,8.874627609757972,62.84779109929392,-25.339258714976452,8.594876512830487,59.95503364167147,-13.833361556635959,-3.593397032415054,56.118325148966825,-13.847846154940838,-2.2146215318711895,57.16609866098841,-13.88388561832866,-0.8854289949046922,58.625664278658235,-20.218736657008215,-3.301976498986763,43.88279657597896,-20.557433275764847,-0.1375599191712523,48.26802311818351,-18.948583095588248,3.856418395020142,48.70678594137308,-17.736681420948617,-8.541052914501641,37.17135555670361,-17.17321897339025,-7.28338793455594,37.809636108345856,-17.752925770439134,-5.615257119857381,40.42085957174403
35,-16.509877574573608,5.342398204465236,38.42406429816018,-15.61221653599712,5.588157291456864,39.10055971698616,-28.217963897340088,8.86920261807192,62.46991471368673,-25.14552223478624,8.533459561986916,59.65068469822492,-13.316699602667674,-3.4062735826783928,54.59963802040577,-13.237175342327854,-2.0313635245421677,55.28296008375031,-13.543579193406453,-0.7346197900196306,57.929628789901706,-20.25282817312439,-3.303640571204993,43.929816068933754,-20.373547399723687,-0.13864725186780127,47.82586298376418,-18.856678972183555,3.8630020039966175,48.54574487087996,-17.755786198944474,-8.548318987699648,37.213988212960125,-17.16490948289487,-7.276858926004981,37.800302829658364,-17.789630372994502,-5.621543262963464,40.49092168380747
36,-16.618834171648267,5.3617521737742475,38.65082471484572,-15.625856871948494,5.573466424461609,39.0555007693925,-28.63182817173094,8.993738597119659,63.28105523132467,-25.333674667921123,8.585206306662798,59.95965076900144,-13.562580285179761,-3.3130079706214914,55.91691937465818,-13.584507467168716,-1.9503311803177117,57.40650100059762,-13.483154526294124,-0.6661275145830989,58.145396767074736,-20.2942315885485,-3.3124612987558137,44.03466499366317,-20.660364626735895,-0.1409737450637642,48.50026276416202,-18.87173796182934,3.832853614539317,48.606196492526195,-17.75794351698288,-8.550837854542953,37.220790608753646,-17.18342796342253,-7.290280661068457,37.82942296249237,-17.77672401247026,-5.6212565238697305,40.46832297389798
