,Time,x,y,z,Rx,Ry,Rz
0,0.016674468085106385,-205.18337521342463,-330.13609099350674,-1719.6743344638746,-0.9144758383539202,1.7475604292819407,0.9120533242752807
1,0.06669787234042554,-204.19973164881426,-329.1675450096955,-1719.8051381527125,-0.9064465009782688,1.7627950497668523,0.9173400751666074
2,0.11672127659574467,-203.2160880842039,-328.1989990258843,-1719.9359418415504,-0.8984171636026175,1.778029670251764,0.9226268260579341
3,0.21676808510638298,-199.96752725976665,-325.19248511438985,-1720.7710936805206,-0.8971767714333636,1.7672816788909187,0.9160130905391699
4,0.3168148936170213,-194.78566897974542,-319.4543702245316,-1726.5560704284392,-0.8773259311173524,1.8011086460964139,0.9049739956776993
5,0.3668382978723404,-192.3987748780985,-316.77204031586194,-1731.7642960112335,-0.8628703187998703,1.8282097813387468,0.9009297346812714
6,0.4668851063829787,-191.79566950325832,-312.86576593325765,-1745.2197096419006,-0.8552998621845043,1.8769705862091837,0.9008612440467618
7,0.5669319148936169,-192.51357558173848,-311.70882152960894,-1766.543946616311,-0.8380309299023412,1.978177234968971,0.8903628505532895
8,0.6169553191489362,-192.90972910772217,-311.422842061433,-1780.4987044507777,-0.8247870918513022,2.0471489457576615,0.8871534154566572
9,0.7170021276595744,-191.71783593866894,-312.0462202482057,-1815.3846864393943,-0.8146670740273638,2.167849143403855,0.8418898666736001
10,0.8170489361702128,-188.1938483981481,-311.8830412404566,-1858.4609013169254,-0.7711104440405993,2.3497255520335365,0.7785393599552913
11,0.8670723404255319,-185.95622117142514,-309.67111605638604,-1879.6555333578879,-0.7303816999675806,2.4350110584980436,0.7648827098884535
12,0.9671191489361701,-179.013984960254,-301.4140108141413,-1921.1348225238644,-0.6261550950972059,2.5841664139773464,0.7219387210127243
13,1.0671659574468086,-170.60845317591784,-289.94361201779225,-1962.8851841941007,-0.5007748092653626,2.724425725991105,0.6672679765206083
14,1.1171893617021276,-165.42330785340388,-282.8838414949967,-1983.4716792762613,-0.4356348626691525,2.781980273864402,0.6425861135235332
15,1.2172361702127659,-152.5347680971663,-266.04025922734866,-2022.080444352515,-0.300266334404334,2.867206613497484,0.6059922170345073
16,1.3172829787234042,-138.8901490119711,-246.68368465113517,-2056.4894542951497,-0.1752578489443534,2.939625069197042,0.5914354686767604
17,1.3673063829787233,-131.17999196114965,-236.57594092128966,-2071.864484595335,-0.12159807797620208,2.956382932664663,0.5893546185767704
18,1.4673531914893616,-117.25665565854325,-218.25059792545974,-2097.9672027978436,-0.05542632991786249,2.987601421561756,0.5675769839784622
19,1.5674,-104.36688830094437,-199.91188521778236,-2116.7706546409454,0.0010271914327359133,3.005515593268169,0.5487026223836485
20,1.617423404255319,-98.64413014245056,-190.55864652805212,-2123.8095734026188,0.025966477163801075,3.004183766308224,0.5451686164074937
21,1.7174702127659576,-90.66449740198624,-173.24526899529957,-2134.7525776190214,0.056794920605034264,3.0098736716440717,0.5390936132105343
22,1.8175170212765956,-83.59316465208673,-158.4382878976448,-2143.5822673362445,0.0808404470285764,3.0096246774408697,0.521412845261849
23,1.8675404255319148,-79.73194222654539,-151.92030111146866,-2146.714718362863,0.09349242538079504,3.0023676237512684,0.5165063430529102
24,1.967587234042553,-73.68062944637884,-141.91952225023087,-2150.986693405547,0.10845926550352188,2.996033805177251,0.5035689590262926
25,2.0676340425531916,-68.45195471651772,-133.18890777930994,-2153.867591827321,0.11497556397770417,2.983404372813485,0.491029036076289
26,2.1176574468085105,-65.57285981315812,-129.42659875816662,-2155.121667527429,0.12115958895981063,2.9765775999174804,0.48460298510851424
27,2.217704255319149,-61.998341292992286,-124.13751100377867,-2155.9797482320982,0.1311930517493595,2.9747944563127238,0.47497421736302203
28,2.317751063829787,-60.5469004532171,-119.32059422142588,-2157.296647607983,0.1307215908304659,2.977284621334737,0.472677122645511
29,2.3677744680851065,-59.864519103205296,-117.06380114651635,-2158.4115663905136,0.13737681527858042,2.97830300075225,0.4656036114938935
30,2.467821276595745,-58.898860361389595,-111.44879782044703,-2159.706938963237,0.13913432394992006,2.9782127336874895,0.48387230976503254
31,2.567868085106383,-58.743294682231706,-103.69250017705168,-2157.6001308359723,0.13344395833179887,2.9794261338154455,0.5264498211118781
32,2.617891489361702,-58.52954125528771,-98.51509152869752,-2155.6589369341227,0.14277114933145008,2.975265124908544,0.5575783986801407
33,2.7179382978723403,-57.696976838732965,-89.79600189524376,-2153.011117366311,0.14643409898293774,2.9762672005168778,0.6046683415257612
34,2.8179851063829786,-56.5890363342442,-83.52613348775,-2151.299561187832,0.13833217525061706,2.978886339994372,0.634744540637312
35,2.8680085106382975,-55.979598654887795,-80.81511034251967,-2150.067039568965,0.13696528236382938,2.9750737873205098,0.6485086921377252
36,2.968055319148936,-55.160460683264944,-75.41335852602397,-2147.1686170977628,0.1323881253124027,2.9677015492311707,0.6819290127912138
37,3.068102127659574,-53.1677322140656,-70.73085291102836,-2145.501569522492,0.12789462242919306,2.9592857859479027,0.7202459995751832
