scorer,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,teabag3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d,cup3d
individuals,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,teabag1,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup,cup
bodyparts,top_left,top_left,top_left,bottom_left,bottom_left,bottom_left,bottom_right,bottom_right,bottom_right,top_right,top_right,top_right,center,center,center,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-339.93848495442955,92.31177516511863,908.9082635092948,-351.737208612851,147.76515187003974,954.3776208817239,-287.99239363170085,150.01531110641002,917.9661412549452,-299.3608973474289,100.17939677079659,918.9468876751324,-324.8228898137245,126.09145440330346,937.2076922225651,346.05018419991416,64.6796800441884,864.3304483122197,337.5689141192666,48.99854691475635,858.4310929360277,,,,,,,307.4713434236653,69.1490222989306,841.1981945106265,299.24683172821955,112.65432935723844,790.1158332261831,374.5804041278987,110.92479878852672,789.3478817741823,366.7882125376004,64.93346915967132,808.650086290341
1,-337.400525766691,91.91154922303025,903.8930391509834,-352.1818593107422,150.6319553504532,958.2678611702856,-288.84237549891037,150.8317114566875,920.6697513133074,-299.36179616696995,100.24082149665986,918.9488147319511,-324.80387803849374,126.09092736730011,937.1676372602851,347.11720248069497,64.88694243118042,866.3059343297014,338.35109285912193,49.11147925922086,860.276511202344,,,,,,,307.0392046644602,69.30727400605832,838.5044274005706,299.49519816945343,112.8684351868254,789.1764138995485,378.76488839660465,112.73307299155965,797.855625946684,377.7522525974571,67.35378017062504,831.7194100627137
2,-338.14358065980764,92.14317750860405,905.8838873829181,-352.06112252432865,150.88987530756083,958.3365864443997,-289.4149340065942,151.2249399148367,922.4953927369999,-299.36503964262613,100.4248675355981,918.9559218899705,-323.8810549940678,125.8296939174475,935.2233873729894,347.25299510006346,64.94283194339238,866.636029861527,338.02662873725205,49.07071762575232,858.9989282843967,,,,,,,307.0337908205421,69.74740111022268,838.4918846338627,299.4848206922623,113.37266491273805,789.1489261652215,379.6824095754042,113.35882775519994,799.6835612474155,380.78573797540446,67.91929627605089,838.3987256726074
3,-338.1418964651199,92.076582262594,905.8805573579461,-351.6089506756239,150.8084304523321,957.1042698582206,-288.84237549891037,150.8317114566875,920.6697513133074,-299.3948741126978,100.42148850250854,918.8804925329603,-324.4269150206203,125.94431155601336,936.0799718144247,347.25264951953466,64.9672723455755,866.6352693353633,338.35059468577447,49.137559633019436,860.2754058479106,,,,,,,307.0337908205421,69.74740111022268,838.4918846338627,299.4798725724352,113.5999920450207,790.736611539068,379.6838183038919,113.1711478042222,799.6878995447892,381.66659248891335,68.35557397927592,841.2359937078103
4,-339.6041695370919,92.40463625791512,908.4639630382453,-350.9844389475224,150.66469044377007,955.8368993278312,-288.78975356193035,150.77021463843246,920.9096653781895,-299.3901477573744,100.41088595177261,918.7845400565565,-324.16170043034987,125.83628749960735,935.3147605058203,347.5277244637424,64.94808847737336,867.1037295812844,336.6932295222064,48.91823293037082,855.6109627352214,,,,,,,307.2591114531934,69.90975453079835,839.5046430114844,299.5341292955273,113.6951470900041,791.400584126302,379.68172186363785,113.40802617005617,799.6828970919914,381.16668187835717,68.02454132405623,840.134184083017
5,-339.6337228810613,92.34410893691036,908.5223768914036,-346.1208969268171,147.05382335440535,942.8973670573306,-289.9325621916581,151.24582358059175,923.6749212148968,-298.90519489439845,100.25858961406662,917.2963478392977,-323.851657632341,125.64908930187144,934.6621861817979,347.5277244637424,64.94808847737336,867.1037295812844,336.47815806099,48.9140323526082,855.0646542044459,,,,,,,307.6871711008488,70.07571007655754,840.8249015863632,299.4152632237852,113.70182208963708,791.4485568844515,379.59592820493873,113.20441657811007,799.5324712148096,380.52487088392513,68.09836148356685,838.0694521178225
6,-339.6337228810613,92.34410893691036,908.5223768914036,-346.1208969268171,147.05382335440535,942.8973670573306,-289.80786446469995,151.11841613029253,923.2024040904017,-298.9063503552055,100.18125226033318,917.2995130931849,-323.83672527384704,125.68307180426177,934.6304108037228,347.0885188457438,64.80485309986352,866.007638105335,336.47392579839925,48.92456180046402,855.047936049895,,,,,,,307.7963198419079,70.0057680803071,841.3101058477056,299.52227808304843,113.76986406186161,791.9206685640389,379.59677478672995,113.13760745996494,799.5332097328827,380.5247113386788,68.182231548094,838.0689388843512
7,-339.45713970636723,92.26160057313723,908.0467411038975,-346.732783051926,147.17188933006793,943.8932069506362,-290.9008099786791,150.88801597881627,925.6635858595607,-299.0447680720675,100.17179143283506,917.7252077948714,-324.1534365350364,125.80622619114712,935.544477322895,347.00807385246026,64.8019335299806,866.0595963086979,336.47392579839925,48.92456180046402,855.047936049895,,,,,,,308.09510136073214,69.9269741447921,842.6429987462918,299.37664014430874,113.55534545111547,791.3455848269253,379.3412500878734,113.06136481939198,798.9950044601983,378.73771971117696,67.83267549200019,832.5394262941481
8,-337.8330598348463,91.98323771182687,904.8371035080576,-346.33189501777656,146.78007449921589,942.8024154299713,-292.219423005361,151.50071729511336,929.6666253257199,-299.7147733016281,100.26251315415702,919.1924926682477,-324.32511307446873,125.87960679246602,936.3023062525882,347.04720854923676,64.80275354911149,866.2077946334894,338.38596199737407,48.990778450245806,859.5955981389557,,,,,,,307.939295439441,69.8514047925264,842.2166974457298,299.2157767637981,113.3358528489064,790.5596697736916,379.33877209475617,113.28317080774936,798.9931822836365,376.99635472133855,67.84697711349291,826.9329913562065
9,-338.0670141681345,92.20672603699607,905.5842194467155,-345.40544265424126,146.3349688928586,940.2805507098346,-292.3394295739961,151.53473481597632,929.9370414959246,-300.6962766545807,100.54050122414927,922.2033407694028,-324.19870007792537,125.86837076333732,936.2591191715645,346.80618895180805,64.82208059355489,865.7043564463295,339.2470361643792,47.88890090432517,861.5314424496646,,,,,,,308.2069113686906,69.80899788259816,843.4642050867138,298.500676406261,112.7405844311712,787.1732894677954,378.22281110249475,113.28260934139726,796.6212067420346,376.99635472133855,67.84697711349291,826.9329913562065
10,-337.7170969087048,92.06152408505507,904.6464494338064,-346.0042441164684,146.517386374704,941.4900969233687,-291.9708714871421,151.22278249066179,928.6249770503055,-300.6974407431669,100.46879661677043,922.2065317218614,-324.02399787707304,125.78922454169174,935.8909036735184,346.80618895180805,64.82208059355489,865.7043564463295,339.24872748183526,47.79011726003058,861.5352338597601,,,,,,,308.1184337853294,69.76507765251026,843.3701585938525,299.18150947187996,113.05297498027026,788.9705391649612,377.25691127945043,112.9929745291546,794.5868028198659,376.7852263769945,67.84996986572823,826.4704791370248
11,-338.06828760025076,92.15748771528388,905.5871898065205,-346.00101386546663,146.39095248482585,941.4835709339559,-292.63687954385296,151.30785906544486,930.1269674983968,-299.6064667453855,100.157140586231,919.8154891274055,-323.7742674036669,125.67416660441951,935.3648023189273,347.12073621163734,64.9318472636952,866.4897230457892,339.3311936077919,47.75683236819669,861.8581638565025,,,,,,,308.0334201394323,69.73360046523547,842.9889952360165,299.1847213046657,113.17765539421059,788.9820457867862,377.2937963966896,112.8483357756388,794.70073627256,376.7852263769945,67.84996986572823,826.4704791370248
12,-338.39865379507273,92.12733432730421,906.2398385956989,-345.9892993162842,146.5486892842931,942.5568904904358,-295.64285180558596,152.3983986849384,936.902536572142,-299.4309864317028,100.05305698453365,919.2774723006995,-323.4148522027015,125.4194867169409,934.4155285355714,348.4450575897659,65.28886291222462,869.7964672088027,337.95037680864954,47.576315153442636,858.480837175043,,,,,,,307.8643718266516,69.67215565093284,841.9302339322078,300.62268453537155,113.18185320970919,795.1202059797519,377.29533097883274,112.72048243096908,794.7023713349469,378.3680415163977,68.39504936790844,830.302356232641
13,-338.69751418091204,92.01198340588002,907.0002738697314,-345.98241518090686,146.53645380286267,942.5418410705757,-295.60211908408604,152.42540621259786,936.7730192684762,-299.21859541583433,100.09454434847365,918.6259908905796,-323.0537273414251,125.3225301089471,933.6292078937593,348.51990935526925,65.33377375719196,869.98370726262,337.99622742237256,47.672707472868304,858.6623058441879,,,,,,,308.52623803510767,69.80564064711086,843.653095981946,300.62268453537155,113.18185320970919,795.1202059797519,377.66709527703983,112.28088959813678,794.9735196493066,380.0936789811617,68.7461626628826,834.0893190982517
14,-338.4300789885325,91.93366367052201,906.2306913523593,-347.55863323073874,147.01613633997238,945.7299087462176,-294.3918313578131,151.80026652957628,932.9375746046609,-299.4682693868125,100.30200674171745,919.1717604194617,-322.6932421546481,125.12494945869224,932.5881232250621,348.76686185068235,65.42997687463868,870.6731751285059,337.90305732819127,47.65951198704174,858.4256116348643,,,,,,,308.7516524702982,69.88295227142457,843.9697624518992,300.5499669041651,113.15113938315817,794.9278573919661,377.79457891672786,111.98917153264986,795.3614844474861,379.59409389792177,68.72341654655983,832.4868893408973
15,-338.764674060306,91.98342078523619,907.1809808354018,-347.80829418220065,147.08306808833387,946.2676860240908,-288.44753882826814,150.33116773651452,919.5554397457902,-299.98331434386586,100.53941825385043,920.2961594200067,-322.66492683814516,125.08323459711053,932.5286412430539,348.76876440994903,65.32303894011194,870.6773425297789,337.8573376222668,47.59930456869859,858.1151960064018,,,,,,,308.9369300028901,69.93001456625427,843.6698032757695,298.98101546581887,112.10515609156039,787.8927872145345,377.79710644836655,111.7040546075263,795.3651440078548,379.60874945608714,68.72606985451517,832.5190304100864
16,-338.76323163627075,91.92802966427416,907.1781286272587,-348.9434600150579,147.45622968784096,948.5637874965096,-288.42993620113725,150.34967770137126,919.5156371283404,-300.2260892383955,100.6193334189084,921.0177145042472,-322.51292405340473,125.02118602139653,932.0670779779279,348.70473477421683,65.37962943914363,870.5180172340213,338.21367060235224,47.70289272498199,859.2040336030655,,,,,,,308.8715474041226,69.90583072852768,843.3778231430734,299.9202782486318,113.11902587030566,790.3699745279879,377.671361285778,111.81009005774777,794.9813040707379,379.6860279937913,68.62254013318444,832.5853762360387
