scorer,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,middle,middle,middle,tail,tail,tail,head,head,head,middle,middle,middle,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
32,1464.067,517.113,1.0,1463.532,559.563,1.0,1462.907,600.366,1.0,,,,,,,,,,1225.128,442.773,0.9990000128746033,1220.182,494.402,1.0,1215.407,542.002,1.0,509.507,428.976,0.9890000224113464,571.812,562.709,0.8320000171661377,627.302,670.891,0.968999981880188,456.733,180.859,0.9900000095367432,460.988,247.724,0.9909999966621399,444.256,334.691,0.996999979019165
33,1463.659,516.982,1.0,1463.585,559.676,1.0,1462.619,600.448,1.0,,,,,,,,,,1225.128,442.823,0.9990000128746033,1220.182,494.402,1.0,1215.407,542.002,1.0,509.612,428.976,0.984000027179718,571.294,562.575,0.7369999885559082,627.415,670.815,0.9760000109672546,456.733,180.761,0.9909999966621399,460.93,247.675,0.9919999837875366,444.243,334.726,0.9959999918937683
34,1463.541,516.982,1.0,1463.708,559.676,1.0,1462.449,600.466,1.0,,,,,,,,,,1225.064,442.971,0.9990000128746033,1219.228,494.722,1.0,1215.265,542.002,1.0,510.019,429.055,0.9869999885559082,571.294,555.999,0.7570000290870667,629.05,670.781,0.9520000219345093,456.733,180.736,0.9929999709129333,460.763,247.675,0.9919999837875366,444.256,334.913,0.9959999918937683
35,1463.52,516.982,1.0,1463.717,559.789,1.0,1462.449,600.466,1.0,,,,,,,,,,1224.986,442.971,0.9990000128746033,1220.182,494.722,1.0,1215.265,542.002,1.0,510.265,429.505,0.9909999966621399,564.238,555.351,0.7549999952316284,635.621,669.83,0.9700000286102295,456.759,180.736,0.9950000047683716,460.849,247.518,0.9919999837875366,444.265,335.464,0.996999979019165
36,1463.52,517.762,1.0,1464.095,560.283,0.9990000128746033,1462.437,600.466,1.0,,,,,,,,,,1222.008,442.823,1.0,1220.624,494.402,1.0,1214.921,543.101,1.0,510.318,429.505,0.9919999837875366,564.238,555.32,0.7570000290870667,635.846,669.693,0.9710000157356262,457.138,180.761,0.9940000176429749,460.849,247.438,0.9900000095367432,444.265,335.678,0.996999979019165
37,1463.52,517.799,1.0,1464.131,560.467,0.9990000128746033,1462.449,600.466,1.0,,,,,,,,,,1222.008,442.823,1.0,1221.085,494.991,1.0,1214.921,543.504,1.0,510.318,429.201,0.9890000224113464,564.238,555.153,0.7860000133514404,635.846,669.649,0.9629999995231628,457.42,181.197,0.9909999966621399,460.763,247.312,0.9919999837875366,444.265,335.784,0.996999979019165
38,1463.27,517.917,1.0,1464.301,560.467,1.0,1462.459,600.35,1.0,,,,,,,,,,1221.602,442.695,1.0,1223.203,494.991,1.0,1214.921,543.813,1.0,511.314,429.201,0.9729999899864197,564.047,555.153,0.8489999771118164,635.744,669.649,0.9679999947547913,457.547,181.204,0.9929999709129333,460.849,247.267,0.9919999837875366,444.317,335.784,0.996999979019165
39,1463.498,518.691,1.0,1465.127,560.283,0.9990000128746033,1462.49,600.35,1.0,,,,,,,,,,1221.422,442.695,1.0,1223.243,494.991,0.9990000128746033,1214.921,544.172,1.0,513.826,429.201,0.9789999723434448,563.834,554.772,0.859000027179718,635.744,669.649,0.9570000171661377,457.621,181.302,0.9929999709129333,460.918,247.312,0.9909999966621399,444.317,335.784,0.9959999918937683
40,1464.026,518.691,1.0,1465.127,560.283,1.0,1462.507,600.551,1.0,,,,,,,,,,1220.983,442.695,1.0,1223.243,493.334,1.0,1215.495,544.172,1.0,514.988,428.723,0.8560000061988831,563.834,555.153,0.5799999833106995,635.744,669.661,0.9660000205039978,457.547,181.302,0.9940000176429749,460.918,247.083,0.9919999837875366,444.317,335.555,0.9959999918937683
41,1463.653,518.691,1.0,1465.127,559.91,1.0,1462.635,600.551,1.0,,,,,,,,,,1220.983,442.695,1.0,1223.243,488.502,1.0,1215.495,544.172,1.0,514.988,428.723,0.9610000252723694,563.834,555.749,0.6869999766349792,635.426,670.389,0.9390000104904175,457.547,181.35,0.9929999709129333,460.911,247.047,0.9909999966621399,444.458,335.542,0.996999979019165
42,1463.653,518.691,1.0,1464.796,559.91,0.9990000128746033,1462.68,600.551,1.0,,,,,,,,,,1219.551,437.07,1.0,1219.679,486.933,1.0,1214.274,539.903,1.0,514.988,428.686,0.9900000095367432,571.435,562.917,0.7210000157356262,635.426,670.389,0.9480000138282776,457.49,181.302,0.9940000176429749,460.918,246.965,0.9919999837875366,444.419,335.454,0.9959999918937683
43,1463.653,518.73,1.0,1464.434,560.642,1.0,1462.68,600.551,1.0,,,,,,,,,,1216.241,430.617,1.0,1216.748,479.437,1.0,1214.144,529.191,1.0,514.639,428.686,0.9800000190734863,572.0,562.917,0.6949999928474426,635.395,669.882,0.8560000061988831,455.77,181.125,0.9919999837875366,460.918,247.083,0.9919999837875366,444.419,335.416,0.9959999918937683
44,1463.747,518.73,1.0,1464.373,560.642,0.9990000128746033,1462.684,600.544,1.0,,,,,,,,,,1214.632,410.934,1.0,1212.343,465.809,1.0,1212.828,517.776,1.0,514.328,428.686,0.9369999766349792,572.0,562.917,0.718999981880188,635.46,669.815,0.9399999976158142,455.716,181.125,0.9940000176429749,461.011,247.083,0.9909999966621399,444.419,335.416,0.996999979019165
45,1463.747,518.73,1.0,1464.369,560.642,0.9990000128746033,1462.684,600.506,1.0,,,,,,,,,,1207.586,391.15,1.0,1209.865,441.755,1.0,1202.532,500.278,1.0,510.936,429.339,0.9800000190734863,572.0,562.625,0.8519999980926514,635.46,669.815,0.953000009059906,455.77,181.286,0.9940000176429749,461.288,247.686,0.9940000176429749,444.206,335.416,0.996999979019165
46,1463.761,518.482,1.0,1464.369,560.642,0.9990000128746033,1462.684,600.488,1.0,,,,,,,,,,1205.935,367.37,1.0,1203.284,422.02,0.9940000176429749,1191.475,475.675,0.8650000095367432,510.936,429.339,0.9789999723434448,572.48,556.323,0.6990000009536743,635.46,669.815,0.9380000233650208,455.77,181.213,0.9940000176429749,461.288,247.79,0.9929999709129333,444.206,335.468,0.996999979019165
47,1463.761,518.286,1.0,1464.369,560.625,0.9990000128746033,1462.684,600.47,1.0,,,,,,,,,,1191.983,343.399,1.0,1192.001,407.558,0.996999979019165,1187.379,465.202,1.0,510.936,429.339,0.9769999980926514,572.48,556.323,0.8080000281333923,635.395,669.882,0.9269999861717224,456.171,181.213,0.9929999709129333,461.303,247.79,0.9929999709129333,444.206,335.468,0.996999979019165
48,1463.761,517.976,1.0,1464.304,560.365,1.0,1462.684,600.466,1.0,,,,,,,,,,1175.489,324.687,1.0,1171.297,390.256,0.9990000128746033,1167.898,442.85,0.996999979019165,510.654,429.006,0.984000027179718,572.216,556.323,0.6380000114440918,630.074,670.432,0.9039999842643738,456.286,181.213,0.9940000176429749,461.303,247.686,0.9919999837875366,444.292,335.468,0.9959999918937683
49,1463.793,517.976,1.0,1464.304,560.238,1.0,1462.726,600.449,1.0,,,,,,,,,,1154.976,303.975,1.0,1155.231,363.072,1.0,1152.028,435.196,1.0,510.701,429.006,0.9909999966621399,572.216,556.323,0.6639999747276306,629.41,670.432,0.8889999985694885,456.293,181.154,0.9929999709129333,461.364,247.215,0.9900000095367432,444.361,335.287,0.9959999918937683
50,1463.793,517.976,1.0,1464.304,560.235,1.0,1462.901,600.377,1.0,,,,,,,,,,1127.075,293.179,1.0,1132.589,347.412,1.0,1137.172,424.783,1.0,510.701,429.006,0.9779999852180481,572.216,556.578,0.7350000143051147,629.41,670.432,0.9020000100135803,456.515,181.031,0.9929999709129333,461.303,247.215,0.9890000224113464,444.361,335.233,0.9959999918937683
51,1463.793,518.413,1.0,1464.369,560.173,1.0,1463.093,600.38,1.0,,,,,,,,,,1110.602,286.035,1.0,1113.127,341.525,1.0,1119.137,417.054,1.0,510.701,429.209,0.9470000267028809,571.722,556.578,0.8560000061988831,629.41,670.024,0.800000011920929,456.515,181.031,0.9919999837875366,461.303,247.215,0.9890000224113464,444.292,335.221,0.9959999918937683
52,1464.036,518.627,1.0,1465.261,559.419,1.0,1463.36,600.303,1.0,,,,,,,,,,1091.819,284.991,1.0,1097.747,336.213,1.0,1103.796,411.113,1.0,510.654,429.606,0.9169999957084656,564.772,555.755,0.8830000162124634,629.545,670.024,0.9160000085830688,457.007,181.031,0.9919999837875366,461.249,247.418,0.9900000095367432,444.021,335.215,0.996999979019165
53,1464.378,518.627,1.0,1465.292,559.111,1.0,1463.36,600.236,1.0,,,,,,,,,,1066.694,277.656,1.0,1076.331,333.233,1.0,1086.482,403.916,1.0,509.679,429.927,0.8859999775886536,563.673,555.436,0.9020000100135803,630.301,670.024,0.9240000247955322,457.071,181.268,0.9919999837875366,461.186,247.819,0.9919999837875366,443.921,335.221,0.9959999918937683
54,1464.472,518.572,1.0,1465.33,559.111,1.0,1463.36,600.236,1.0,,,,,,,,,,1052.663,273.912,1.0,1060.661,330.673,1.0,1066.769,399.975,1.0,509.487,430.092,0.7379999756813049,563.673,555.436,0.9049999713897705,630.301,670.261,0.9330000281333923,457.22,181.309,0.9919999837875366,460.848,247.819,0.9890000224113464,443.713,335.233,0.9959999918937683
55,1464.754,518.572,1.0,1465.372,559.419,1.0,1463.434,600.236,1.0,,,,,,,,,,1037.228,273.467,1.0,1043.622,329.661,1.0,1051.801,399.118,1.0,509.487,430.282,0.9739999771118164,563.673,555.325,0.8820000290870667,630.459,670.261,0.9480000138282776,457.271,181.309,0.9919999837875366,460.848,247.819,0.9890000224113464,443.293,335.221,0.996999979019165
56,1464.472,518.444,1.0,1465.882,559.734,0.9990000128746033,1463.56,600.079,1.0,,,,,,,,,,1019.121,270.2,1.0,1029.154,327.563,0.9990000128746033,1030.266,399.118,1.0,509.487,430.506,0.9800000190734863,565.053,555.436,0.8130000233650208,630.459,670.354,0.9430000185966492,457.317,181.268,0.9929999709129333,460.848,247.814,0.9879999756813049,443.052,335.269,0.996999979019165
57,1464.472,518.397,1.0,1465.944,559.941,0.9990000128746033,1463.581,600.079,1.0,,,,,,,,,,1004.765,270.2,0.9990000128746033,1011.36,327.563,0.9990000128746033,1016.559,399.118,1.0,509.487,430.506,0.8840000033378601,571.665,555.759,0.9020000100135803,630.459,670.43,0.9380000233650208,457.366,180.963,0.9929999709129333,461.098,247.814,0.9900000095367432,443.052,335.32,0.996999979019165
58,1465.031,518.397,1.0,1466.045,559.997,0.9990000128746033,1463.611,600.272,1.0,,,,,,,,,,991.097,270.2,1.0,996.331,330.673,1.0,1000.955,400.892,1.0,509.937,430.506,0.9350000023841858,572.627,556.146,0.9399999976158142,630.098,670.446,0.9679999947547913,457.317,180.95,0.9929999709129333,461.368,247.593,0.9919999837875366,442.952,335.694,0.996999979019165
59,1465.085,518.397,1.0,1465.944,560.062,0.9990000128746033,1463.594,600.079,1.0,,,,,,,,,,975.256,273.172,1.0,980.461,331.906,1.0,988.086,404.628,1.0,514.389,429.573,0.9660000205039978,572.978,556.616,0.8539999723434448,629.936,670.476,0.9660000205039978,457.402,180.681,0.9929999709129333,461.506,247.593,0.9929999709129333,442.952,335.851,0.9980000257492065
60,1464.673,518.463,1.0,1465.882,560.059,0.9990000128746033,1463.594,600.085,1.0,,,,,,,,,,961.322,278.024,0.9990000128746033,966.807,338.438,1.0,971.029,407.384,1.0,514.816,429.573,0.8569999933242798,573.386,556.616,0.8619999885559082,629.936,670.476,0.9620000123977661,457.445,180.308,0.9950000047683716,461.545,247.395,0.9929999709129333,442.952,336.088,0.9980000257492065
61,1464.707,518.463,1.0,1465.847,560.059,0.9990000128746033,1463.581,600.121,1.0,,,,,,,,,,950.971,286.716,1.0,952.533,343.305,1.0,956.67,408.295,1.0,514.389,429.483,0.8349999785423279,573.386,556.649,0.8939999938011169,629.936,670.446,0.9509999752044678,457.742,180.302,0.9959999918937683,461.61,247.237,0.9929999709129333,442.952,336.103,0.996999979019165
62,1465.085,518.463,1.0,1465.847,560.059,1.0,1463.554,600.121,1.0,,,,,,,,,,942.168,289.192,0.9980000257492065,942.922,343.895,1.0,949.472,411.479,1.0,514.34,429.573,0.9399999976158142,573.386,556.649,0.8420000076293945,635.213,669.64,0.9409999847412109,458.196,180.212,0.9959999918937683,461.545,247.023,0.9929999709129333,442.876,336.166,0.9980000257492065
63,1465.16,518.394,1.0,1465.847,559.931,0.9990000128746033,1463.554,600.121,1.0,,,,,,,,,,932.782,297.901,1.0,935.146,349.784,1.0,944.179,411.576,1.0,514.34,429.611,0.9509999752044678,573.359,556.649,0.8410000205039978,635.33,669.64,0.953000009059906,458.214,180.074,0.9959999918937683,461.506,246.801,0.9929999709129333,442.758,336.315,0.996999979019165
64,1465.504,518.206,1.0,1465.975,559.751,0.9990000128746033,1463.554,600.19,1.0,,,,,,,,,,928.945,303.856,1.0,931.51,358.48,1.0,941.588,418.272,1.0,510.543,430.129,0.9869999885559082,571.882,556.597,0.7409999966621399,635.33,669.64,0.9430000185966492,458.214,179.924,0.9959999918937683,461.036,246.801,0.9900000095367432,442.726,336.315,0.996999979019165
65,1465.504,518.128,1.0,1466.173,559.751,0.9990000128746033,1463.658,600.233,1.0,,,,,,,,,,928.49,309.947,1.0,927.245,371.048,1.0,940.745,424.901,1.0,507.937,430.129,0.9890000224113464,565.324,555.451,0.7649999856948853,635.33,669.755,0.9300000071525574,458.196,179.781,0.996999979019165,460.858,246.876,0.9890000224113464,442.653,336.315,0.996999979019165
66,1465.519,518.206,1.0,1466.173,559.751,0.9990000128746033,1463.658,600.293,1.0,,,,,,,,,,920.454,321.625,1.0,924.412,375.65,1.0,926.954,427.496,1.0,507.815,430.129,0.9950000047683716,565.324,555.451,0.7570000290870667,635.33,669.755,0.9359999895095825,457.648,179.781,0.9959999918937683,460.44,246.876,0.9879999756813049,442.496,336.235,0.996999979019165
67,1465.661,518.31,1.0,1466.182,560.227,1.0,1463.658,600.293,1.0,,,,,,,,,,917.952,334.486,1.0,919.672,386.249,0.9990000128746033,923.473,435.772,1.0,506.42,429.922,0.9980000257492065,565.324,555.303,0.7649999856948853,635.33,669.755,0.8889999985694885,457.443,179.781,0.9959999918937683,460.44,246.876,0.984000027179718,442.356,336.118,0.996999979019165
68,1465.678,518.31,1.0,1466.191,560.342,1.0,1463.477,600.293,1.0,,,,,,,,,,912.075,340.894,1.0,912.245,394.303,1.0,919.655,445.559,1.0,505.984,429.922,0.9980000257492065,572.493,555.451,0.859000027179718,635.47,668.919,0.9490000009536743,457.21,180.135,0.9929999709129333,460.858,246.879,0.9869999885559082,442.356,336.068,0.996999979019165
69,1465.693,518.31,1.0,1466.191,560.405,0.9990000128746033,1463.413,600.208,1.0,,,,,,,,,,909.054,347.599,1.0,912.245,401.57,1.0,917.508,447.606,1.0,505.943,429.922,0.996999979019165,572.769,555.826,0.9300000071525574,636.122,668.872,0.9549999833106995,457.123,180.404,0.9929999709129333,461.353,246.987,0.9890000224113464,442.356,336.068,0.996999979019165
70,1465.693,518.31,1.0,1466.235,560.342,0.9990000128746033,1463.413,600.208,1.0,,,,,,,,,,909.005,352.452,1.0,911.657,408.11,1.0,917.042,455.59,1.0,505.904,430.209,0.9980000257492065,572.845,555.826,0.8360000252723694,636.145,668.844,0.9490000009536743,457.123,180.903,0.9909999966621399,461.787,246.987,0.9919999837875366,442.372,336.054,0.996999979019165
71,1465.678,518.31,1.0,1466.548,560.342,0.9990000128746033,1463.392,600.208,1.0,,,,,,,,,,908.741,359.793,1.0,911.657,408.557,1.0,916.305,460.45,1.0,505.904,430.209,0.9980000257492065,572.845,555.693,0.8690000176429749,636.425,668.774,0.9620000123977661,457.123,180.905,0.9890000224113464,461.787,246.857,0.9929999709129333,442.414,335.914,0.9959999918937683
72,1465.558,518.409,1.0,1466.548,560.414,0.9990000128746033,1463.353,600.22,1.0,,,,,,,,,,903.257,364.471,1.0,909.711,411.352,1.0,914.2,463.917,1.0,505.914,430.209,0.9980000257492065,572.845,555.693,0.9750000238418579,636.664,668.774,0.972000002861023,457.21,181.088,0.9879999756813049,461.787,246.982,0.9909999966621399,442.442,335.86,0.996999979019165
73,1465.558,518.609,1.0,1466.548,560.414,0.9990000128746033,1463.353,600.253,1.0,,,,,,,,,,903.257,365.569,1.0,909.711,413.788,1.0,916.305,466.818,1.0,505.914,429.975,0.9950000047683716,572.077,555.693,0.8679999709129333,637.146,668.637,0.9520000219345093,457.12,181.088,0.9890000224113464,461.85,246.857,0.9890000224113464,442.442,335.805,0.996999979019165
74,1465.492,518.716,1.0,1466.544,560.414,0.9990000128746033,1463.449,600.578,1.0,,,,,,,,,,903.257,365.724,1.0,909.711,414.689,1.0,917.042,468.389,1.0,506.661,429.975,0.9959999918937683,571.295,555.693,0.8510000109672546,637.716,668.575,0.9589999914169312,457.134,181.045,0.9909999966621399,461.85,246.857,0.9900000095367432,442.581,335.611,0.996999979019165
75,1465.492,518.716,1.0,1466.544,560.656,1.0,1463.353,600.277,1.0,,,,,,,,,,904.334,367.789,1.0,910.966,415.036,1.0,919.113,470.529,1.0,508.29,429.959,0.9919999837875366,571.295,556.124,0.8840000033378601,637.822,668.186,0.9639999866485596,457.134,181.045,0.9929999709129333,461.85,246.982,0.9900000095367432,442.667,335.553,0.996999979019165
76,1465.354,518.72,1.0,1466.544,560.705,0.9990000128746033,1463.353,600.277,1.0,,,,,,,,,,904.334,369.35,1.0,910.966,414.689,1.0,919.839,471.278,1.0,508.364,429.921,0.9850000143051147,571.295,556.236,0.8889999985694885,637.822,668.186,0.925000011920929,457.138,181.079,0.9919999837875366,462.088,247.364,0.9909999966621399,442.813,335.525,0.996999979019165
77,1465.143,518.72,1.0,1466.545,560.705,0.9990000128746033,1463.26,600.395,1.0,,,,,,,,,,904.334,369.853,1.0,910.977,416.379,0.9990000128746033,919.839,471.278,1.0,508.364,429.959,0.9900000095367432,571.295,556.236,0.9150000214576721,637.822,668.186,0.921999990940094,457.134,181.079,0.9919999837875366,462.213,247.383,0.9909999966621399,442.832,335.525,0.996999979019165
78,1465.002,518.711,1.0,1466.545,560.795,0.9990000128746033,1463.203,600.277,1.0,,,,,,,,,,903.573,370.217,1.0,910.977,416.379,0.9990000128746033,920.079,471.278,1.0,508.29,430.248,0.9819999933242798,570.979,556.124,0.9079999923706055,637.669,668.851,0.9480000138282776,457.134,181.08,0.9929999709129333,462.213,247.467,0.9909999966621399,442.971,335.553,0.996999979019165
79,1465.002,518.262,1.0,1466.567,560.954,1.0,1463.169,600.244,1.0,,,,,,,,,,903.573,370.217,1.0,910.189,415.892,1.0,919.892,469.803,1.0,506.913,430.248,0.9919999837875366,565.984,555.755,0.8939999938011169,637.214,668.852,0.9679999947547913,457.138,181.279,0.9919999837875366,462.213,247.552,0.9919999837875366,443.021,335.525,0.996999979019165
80,1464.946,518.043,1.0,1466.567,561.301,0.9990000128746033,1463.112,600.202,1.0,,,,,,,,,,903.4,370.217,1.0,910.189,415.892,1.0,920.533,469.68,1.0,505.995,430.283,0.9950000047683716,565.984,554.886,0.8899999856948853,637.044,668.946,0.9549999833106995,457.138,181.575,0.9919999837875366,462.099,247.552,0.9929999709129333,442.971,335.567,0.996999979019165
81,1464.946,517.986,1.0,1466.668,561.487,0.9990000128746033,1463.169,600.244,1.0,,,,,,,,,,901.915,369.752,1.0,911.074,416.929,1.0,919.892,469.469,1.0,505.452,430.291,0.9959999918937683,565.984,554.886,0.9110000133514404,637.044,668.946,0.9549999833106995,457.143,181.632,0.9919999837875366,462.099,247.467,0.9940000176429749,443.083,335.632,0.996999979019165
82,1465.071,517.647,1.0,1466.691,561.656,0.9990000128746033,1463.169,600.244,1.0,,,,,,,,,,901.792,368.892,1.0,911.074,416.929,1.0,920.533,469.388,1.0,505.141,430.301,0.996999979019165,566.346,554.886,0.9549999833106995,637.044,668.946,0.9520000219345093,457.187,181.632,0.9909999966621399,462.099,247.356,0.9950000047683716,443.083,335.849,0.996999979019165
83,1465.151,517.647,1.0,1466.762,561.656,0.9990000128746033,1463.229,600.204,1.0,,,,,,,,,,901.915,368.875,1.0,911.094,416.929,1.0,919.892,469.388,1.0,505.141,430.301,0.996999979019165,566.346,554.886,0.9070000052452087,637.044,668.852,0.9760000109672546,457.187,181.632,0.9900000095367432,462.099,247.355,0.9950000047683716,442.908,335.888,0.996999979019165
84,1465.629,517.647,1.0,1466.963,561.656,0.9990000128746033,1463.229,600.24,1.0,,,,,,,,,,901.915,368.875,1.0,911.505,416.929,1.0,920.713,469.469,1.0,505.141,430.301,0.9879999756813049,566.346,555.164,0.8949999809265137,637.168,668.401,0.9539999961853027,457.187,181.428,0.9900000095367432,462.099,247.24,0.9940000176429749,442.655,336.048,0.996999979019165
85,1466.106,518.477,1.0,1466.963,561.319,1.0,1463.271,600.24,1.0,,,,,,,,,,901.708,368.843,1.0,911.76,417.063,1.0,919.574,469.388,1.0,505.493,430.16,0.9959999918937683,564.948,555.417,0.8529999852180481,637.742,668.401,0.9240000247955322,457.143,181.347,0.9909999966621399,461.911,247.24,0.9929999709129333,442.637,336.186,0.9980000257492065
86,1466.106,518.559,1.0,1466.963,561.027,0.9990000128746033,1463.271,600.237,1.0,,,,,,,,,,905.215,367.618,1.0,911.76,417.063,1.0,919.574,469.388,1.0,505.493,430.118,0.9959999918937683,564.922,555.36,0.8989999890327454,637.742,668.401,0.9649999737739563,457.27,181.347,0.9860000014305115,461.911,247.355,0.9919999837875366,442.533,336.256,0.996999979019165
87,1466.106,518.559,1.0,1466.787,561.027,0.9990000128746033,1463.214,600.237,1.0,,,,,,,,,,905.544,367.618,1.0,911.76,417.063,1.0,919.452,469.417,1.0,505.684,430.08,0.996999979019165,564.868,555.36,0.8709999918937683,637.342,668.78,0.9700000286102295,457.27,181.428,0.9900000095367432,461.911,247.24,0.996999979019165,442.535,336.186,0.9980000257492065
88,1466.104,518.559,1.0,1466.638,561.319,0.9990000128746033,1463.024,600.237,1.0,,,,,,,,,,905.611,367.702,1.0,911.76,417.604,1.0,919.452,469.417,1.0,505.493,430.055,0.996999979019165,564.621,555.405,0.8989999890327454,637.342,669.146,0.9739999771118164,457.27,181.488,0.9890000224113464,462.03,248.349,0.9959999918937683,442.438,336.186,0.9980000257492065
89,1465.732,518.559,1.0,1466.588,561.208,0.9990000128746033,1462.97,600.237,1.0,,,,,,,,,,905.611,367.95,1.0,911.76,418.314,1.0,919.452,469.147,1.0,506.498,430.055,0.9950000047683716,564.572,555.405,0.906000018119812,637.342,669.151,0.9620000123977661,457.2,181.779,0.9879999756813049,462.131,248.349,0.9919999837875366,442.379,336.186,0.9980000257492065
90,1465.709,518.463,1.0,1466.559,561.208,0.9990000128746033,1462.924,600.177,1.0,,,,,,,,,,905.611,367.95,1.0,911.856,419.284,1.0,919.667,469.281,1.0,507.277,430.055,0.9959999918937683,564.542,555.38,0.8889999985694885,637.289,669.298,0.9649999737739563,457.309,181.779,0.9879999756813049,462.318,248.241,0.9959999918937683,442.379,336.454,0.996999979019165
91,1465.554,518.438,1.0,1466.588,561.298,0.9990000128746033,1462.924,600.177,1.0,,,,,,,,,,905.408,367.95,1.0,911.856,419.284,1.0,919.667,469.281,1.0,507.665,430.266,0.9959999918937683,564.572,555.405,0.8790000081062317,637.224,669.329,0.9769999980926514,457.2,181.779,0.9869999885559082,462.318,247.39,0.9959999918937683,442.227,336.473,0.9959999918937683
92,1465.53,518.436,1.0,1466.559,561.22,0.9990000128746033,1462.795,600.107,1.0,,,,,,,,,,905.321,367.95,1.0,911.833,418.314,1.0,919.667,469.147,1.0,507.277,430.307,0.9940000176429749,564.621,555.38,0.8840000033378601,637.289,669.329,0.9629999995231628,457.2,181.447,0.9860000014305115,462.318,247.39,0.996999979019165,442.227,336.473,0.996999979019165
93,1465.554,518.436,0.9990000128746033,1466.547,561.208,0.9990000128746033,1462.656,600.035,1.0,,,,,,,,,,904.951,367.95,1.0,911.833,416.24,1.0,919.547,468.956,1.0,507.364,430.333,0.9940000176429749,564.542,555.261,0.8830000162124634,637.289,669.298,0.9639999866485596,457.268,181.447,0.9900000095367432,462.08,247.352,0.996999979019165,442.227,334.487,0.9980000257492065
94,1465.554,518.436,0.9990000128746033,1466.559,561.202,0.9990000128746033,1462.656,600.013,1.0,,,,,,,,,,904.848,367.859,1.0,910.025,416.24,1.0,919.547,468.956,1.0,507.364,430.333,0.9829999804496765,564.414,555.171,0.8960000276565552,641.092,668.563,0.9309999942779541,457.268,181.445,0.9879999756813049,462.01,247.352,0.996999979019165,442.176,334.287,0.9959999918937683
